Time	R042WFSIMES	R042WFSQMES	R042WFSGMES	R042WFSPMES	R042WFSIASK	R042WFSQASK	R042WFSGASK	R042WFSPASK	R042WFSCRFP	R042WFSCRFPP	R042WFSCRRP	R042WFSCRRPP	R042WFSGLDE	R042WFSPLDE	R042WFSDETA2	R042WFSCFQE2	R042WFSDFQES
-102.4	-24021	1376	15.8208	176.726	-7326	15823	5.3241	116.818	2.25305	-94.054	1.33519	-69.4775	-0.000915484	-0.181274	-25.5707	-10.853	-0.00977889
-102.35	-24020	1371	15.8188	176.754	-7670	17122	5.7254	114.126	2.21106	-95.9052	1.35721	-66.2476	-0.00112355	-0.153809	-25.675	-10.9038	-0.00977889
-102.3	-24014	1365	15.8159	176.732	-8045	17075	5.58105	117.109	2.18264	-93.1146	1.33545	-70.4388	-0.000957097	-0.137329	-26.0706	-11.0972	-0.00977889
-102.25	-24021	1364	15.8216	176.754	-7073	15280	5.50934	112.945	2.24341	-98.5803	1.39996	-66.7584	-0.00112355	-0.192261	-26.2408	-11.1809	-0.00977889
-102.2	-24015	1372	15.822	176.743	-7584	16591	5.53284	113.417	2.20927	-95.9271	1.33104	-68.1757	-0.00104032	-0.164795	-26.131	-11.1269	-0.00977889
-102.15	-24020	1363	15.8159	176.743	-7602	17085	5.59723	116.208	2.23197	-93.6035	1.32871	-70.307	-0.00104032	-0.137329	-26.3287	-11.2242	-0.00977889
-102.1	-24020	1368	15.818	176.743	-7657	16242	5.60364	115.681	2.26759	-95.2075	1.39996	-68.1372	-0.00104032	-0.148315	-26.9495	-11.5317	-0.00977889
-102.05	-24021	1363	15.824	176.743	-7708	16005	5.44037	112.692	2.2506	-98.1299	1.41693	-64.3799	-0.00104032	-0.170288	-27.0703	-11.592	-0.00977889
-102	-24022	1357	15.8143	176.748	-7787	17370	5.67139	116.565	2.28392	-95.5701	1.40618	-67.6813	-0.00108194	-0.115356	-27.2021	-11.6579	-0.00977889
-101.95	-24018	1367	15.8192	176.743	-7730	15888	5.45746	114.928	2.28066	-96.5369	1.35889	-66.4288	-0.00104032	-0.164795	-27.312	-11.7129	-0.00977889
-101.9	-24019	1359	15.8192	176.743	-7984	16432	5.61157	115.153	2.22119	-96.3062	1.47018	-66.4343	-0.00104032	-0.148315	-27.7405	-11.9286	-0.00977889
-101.85	-24024	1371	15.8228	176.754	-7083	17221	5.56152	111.835	2.29438	-95.0317	1.36991	-69.4336	-0.00112355	-0.175781	-27.4219	-11.7681	-0.00977889
-101.8	-24022	1366	15.8216	176.743	-7371	16423	5.46112	113.005	2.26987	-95.3613	1.37042	-67.4176	-0.00104032	-0.186768	-27.4878	-11.8012	-0.00977889
-101.75	-24022	1358	15.8204	176.776	-7244	17627	5.89752	110.951	2.31741	-97.0532	1.3611	-65.8795	-0.00129	-0.159302	-27.713	-11.9147	-0.00977889
-101.7	-24023	1357	15.8212	176.759	-7088	16608	5.6424	111.742	2.32509	-96.9598	1.39115	-65.9894	-0.00116516	-0.181274	-27.7185	-11.9175	-0.00977889
-101.65	-24020	1361	15.8204	176.754	-7060	17341	5.64392	113.082	2.31627	-97.9156	1.40566	-65.9344	-0.00112355	-0.164795	-27.691	-11.9036	-0.00977889
-101.6	-24020	1363	15.82	176.743	-7660	15628	5.61859	114.637	2.36234	-99.3439	1.40838	-62.4792	-0.00104032	-0.142822	-28.0481	-12.0845	-0.00977889
-101.55	-24021	1358	15.8171	176.759	-7486	17063	5.78857	113.857	2.31349	-96.0919	1.43196	-67.489	-0.00116516	-0.153809	-28.4436	-12.2863	-0.00977889
-101.5	-24021	1359	15.8176	176.754	-6731	17150	5.72876	114.274	2.33228	-96.5643	1.46538	-66.1047	-0.00112355	-0.170288	-28.6633	-12.399	-0.00977889
-101.45	-24019	1356	15.822	176.759	-6588	17249	5.71411	112.148	2.32003	-98.3386	1.45295	-64.248	-0.00116516	-0.192261	-28.6853	-12.4103	-0.00977889
-101.4	-24020	1365	15.8188	176.765	-7250	17012	5.78522	112.538	2.36805	-96.6357	1.40398	-64.8248	-0.00120677	-0.170288	-28.6633	-12.399	-0.00977889
-101.35	-24020	1359	15.818	176.748	-7273	16895	5.72144	114.791	2.32444	-95.7568	1.40942	-66.5881	-0.00108194	-0.164795	-28.8831	-12.5122	-0.00977889
-101.3	-24020	1365	15.8188	176.754	-6866	17671	5.72479	112.956	2.28262	-97.251	1.4545	-65.9894	-0.00112355	-0.170288	-28.8226	-12.481	-0.00977889
-101.25	-24030	1361	15.826	176.759	-6357	16583	5.56793	109.122	2.34192	-98.5364	1.46279	-64.6051	-0.00116516	-0.214233	-28.8446	-12.4924	-0.00977889
-101.2	-24021	1367	15.822	176.743	-6353	18012	5.56061	113.384	2.32542	-97.5586	1.44621	-64.0173	-0.00104032	-0.192261	-28.8281	-12.4839	-0.00977889
