Time	R046WFSIMES	R046WFSQMES	R046WFSGMES	R046WFSPMES	R046WFSIASK	R046WFSQASK	R046WFSGASK	R046WFSPASK	R046WFSCRFP	R046WFSCRFPP	R046WFSCRRP	R046WFSCRRPP	R046WFSGLDE	R046WFSPLDE	R046WFSDETA2	R046WFSCFQE2	R046WFSDFQES
-102.4	6254	24035	14.6058	75.3882	-6573	8519	3.21289	130.875	1.3903	151.298	1.23223	-85.4352	-0.000322217	-0.0549316	-10.459	-4.98814	-0.00325963
-102.35	6255	24038	14.6043	75.3937	-7291	8035	3.24432	131.545	1.54111	153.001	1.09195	-87.193	-0.000362494	-0.032959	-10.3766	-4.94797	-0.00325963
-102.3	6255	24041	14.6098	75.4047	-6572	8199	3.16681	127.051	1.63391	155.374	1.04275	-89.6869	-0.000443048	-0.0933838	-10.5249	-5.0203	-0.00325963
-102.25	6254	24040	14.6069	75.3992	-6728	7720	3.18359	129.6	1.45146	149.392	1.20755	-85.3912	-0.000402771	-0.0604248	-11.283	-5.39108	-0.00325963
-102.2	6253	24043	14.612	75.4321	-6170	8282	3.26447	122.684	1.45036	152.21	1.19884	-88.2697	-0.000644434	-0.098877	-11.4478	-5.47194	-0.00325963
-102.15	6255	24025	14.6028	75.3992	-6889	7960	3.34351	132.852	1.53156	148.925	1.12955	-83.8037	-0.000402771	-0.0549316	-11.5906	-5.5421	-0.00325963
-102.1	6249	24027	14.5988	75.4156	-7531	7951	3.50677	130.979	1.50973	153.973	1.14842	-87.204	-0.000523602	0.0109863	-11.7719	-5.63124	-0.00325963
-102.05	6258	24034	14.6047	75.4376	-6655	9001	3.53607	125.085	1.47234	149.464	1.20108	-82.1283	-0.000684711	-0.0494385	-11.9531	-5.72051	-0.00325963
-102	6260	24045	14.608	75.4102	-6654	8596	3.25012	127.573	1.61276	151.26	1.08558	-84.1058	-0.000483325	-0.065918	-12.3596	-5.92111	-0.00325963
-101.95	6247	24039	14.6087	75.4321	-6336	8920	3.38593	124.338	1.65793	151.617	1.06395	-85.7977	-0.000644434	-0.065918	-12.8485	-6.16321	-0.00325963
-101.9	6247	24043	14.6098	75.4156	-6572	8437	3.19214	126.178	1.48366	147.887	1.22114	-83.5126	-0.000523602	-0.0769043	-13.7494	-6.61183	-0.00325963
-101.85	6254	24038	14.6098	75.4156	-5851	8602	3.27759	124.585	1.49908	146.981	1.20953	-84.1827	-0.000523602	-0.098877	-13.4912	-6.48292	-0.00325963
-101.8	6265	24029	14.6017	75.4266	-7295	8677	3.50464	128.419	1.63336	148.359	1.11008	-80.2606	-0.000604157	-0.0164795	-13.8098	-6.64204	-0.00325963
