Time	R042WFSIMES	R042WFSQMES	R042WFSGMES	R042WFSPMES	R042WFSIASK	R042WFSQASK	R042WFSGASK	R042WFSPASK	R042WFSCRFP	R042WFSCRFPP	R042WFSCRRP	R042WFSCRRPP	R042WFSGLDE	R042WFSPLDE	R042WFSDETA2	R042WFSCFQE2	R042WFSDFQES
-102.4	-23999	1425	15.8099	176.605	-8862	10066	4.04877	132.188	1.44096	-75.921	1.39724	-93.653	0	-0.0823975	-5.13611	-2.0387	0.00651926
-102.35	-23995	1422	15.8014	176.616	-10174	10834	4.48303	135.011	1.54156	-71.6583	1.30176	-97.2675	-8.32258e-05	-0.0109863	-4.58679	-1.81967	0.00651926
-102.3	-23994	1417	15.8046	176.644	-10129	10454	4.59473	129.155	1.53452	-76.5747	1.31783	-91.9391	-0.00029129	-0.0164795	-5.11414	-2.02993	0.00651926
-102.25	-23990	1416	15.8042	176.633	-9983	11157	4.42261	130.397	1.45599	-71.1145	1.38986	-97.9486	-0.000208065	-0.0109863	-5.87769	-2.335	0.00651926
-102.2	-24001	1421	15.8066	176.616	-9063	11457	4.27673	131.353	1.43298	-74.4928	1.40398	-94.3231	-8.32258e-05	-0.0549316	-5.66895	-2.25152	0.00651926
-102.15	-23994	1422	15.8014	176.622	-10006	11038	4.49249	133.978	1.51597	-69.7797	1.32897	-99.245	-0.000124839	-0.0109863	-5.20752	-2.0672	0.00651926
-102.1	-23996	1425	15.805	176.589	-9995	9940	4.17267	136.994	1.46967	-72.8448	1.37418	-96.2677	0.000124839	-0.0439453	-5.42725	-2.15494	0.00651926
-102.05	-23992	1405	15.805	176.644	-9154	11599	4.61243	128.167	1.4281	-75.2344	1.40748	-94.1528	-0.00029129	-0.0494385	-5.42725	-2.15494	0.00651926
-102	-23996	1418	15.803	176.605	-9937	10783	4.40216	134.879	1.53032	-74.696	1.32094	-94.0485	0	-0.0219727	-5.48218	-2.17688	0.00651926
-101.95	-24001	1414	15.8074	176.633	-9857	9417	4.24713	131.061	1.51976	-77.3712	1.33259	-91.6864	-0.000208065	-0.0549316	-5.93262	-2.35698	0.00651926
-101.9	-23991	1415	15.8026	176.605	-10129	10454	4.34235	136.099	1.47995	-71.8286	1.36213	-97.24	0	-0.0164795	-6.04797	-2.40315	0.00651926
-101.85	-23997	1420	15.805	176.605	-9569	9602	4.21021	136.137	1.46371	-72.8339	1.37936	-96.3007	0	-0.0494385	-6.11389	-2.42954	0.00651926
-101.8	-23995	1410	15.805	176.633	-9884	11628	4.52026	129.578	1.39358	-70.9003	1.44608	-97.9596	-0.000208065	-0.0219727	-6.38306	-2.53737	0.00651926
-101.75	-23993	1421	15.8046	176.633	-10228	9980	4.47479	130.32	1.52477	-76.2396	1.32936	-92.5653	-0.000208065	-0.032959	-6.2677	-2.49114	0.00651926
-101.7	-23992	1412	15.803	176.605	-10637	9213	4.36127	135.698	1.51069	-71.955	1.33337	-96.9818	0	-0.0219727	-5.92712	-2.35478	0.00651926
-101.65	-23991	1423	15.8042	176.6	-10697	10084	4.32343	136.505	1.47928	-72.8229	1.36161	-96.1249	4.16129e-05	-0.00549316	-5.76233	-2.28886	0.00651926
-101.6	-23995	1416	15.805	176.616	-9562	10826	4.29199	132.72	1.47332	-70.4663	1.3655	-98.3661	-8.32258e-05	-0.0384521	-5.44373	-2.16152	0.00651926
-101.55	-23997	1423	15.8066	176.611	-9925	9675	4.28009	133.808	1.4985	-75.6354	1.35462	-93.3398	-4.16129e-05	-0.0384521	-5.77332	-2.29325	0.00651926
