Time	R1M4WFSIMES	R1M4WFSQMES	R1M4WFSGMES	R1M4WFSPMES	R1M4WFSIASK	R1M4WFSQASK	R1M4WFSGASK	R1M4WFSPASK	R1M4WFSCRFP	R1M4WFSCRFPP	R1M4WFSCRRP	R1M4WFSCRRPP	R1M4WFSGLDE	R1M4WFSPLDE	R1M4WFSDETA2	R1M4WFSCFQE2	R1M4WFSDFQES
-102.4	28420	-1042	15.3067	-2.09839	5753	3472	2.05078	31.1188	1.39584	33.1238	1.3521	109.528	0.0325832	19.3799	-0.966797	-0.579412	16.6371
-102.2	28373	-1759	15.3057	-3.54858	5838	3326	2.05078	29.6686	1.39833	31.6626	1.3472	108.1	0.0408463	19.3304	-1.03821	-0.622218	16.6371
-102	28328	-2481	15.3051	-4.99878	5921	3177	2.05078	28.2294	1.40026	30.2069	1.34179	106.661	0.0491095	19.3854	-1.03821	-0.622218	16.6371
-101.8	28241	-3252	15.3035	-6.53687	6000	3023	2.05078	26.6858	1.40966	28.9215	1.33457	104.793	0.0578735	19.3689	-0.98877	-0.592583	16.5035
-101.6	28146	-4001	15.3117	-8.1189	6085	2850	2.05078	25.0983	1.4243	27.4384	1.32375	103.14	0.0668879	19.3304	-1.01624	-0.609047	16.5035
-101.4	28019	-4800	15.3063	-9.69543	6161	2681	2.05078	23.5327	1.42568	25.8728	1.32555	101.508	0.0758709	19.3469	-1.10413	-0.661734	16.5035
-101.2	27884	-5605	15.313	-11.3763	6237	2501	2.05078	21.8408	1.42816	23.8788	1.32684	100.058	0.0854487	19.2645	-1.18103	-0.707837	16.3927
-101	27712	-6447	15.3168	-13.0847	6308	2313	2.05078	20.1324	1.43369	22.132	1.32246	98.4485	0.0951829	19.2426	-1.08765	-0.651855	16.3927
-100.8	27511	-7282	15.3273	-14.7986	6373	2128	2.05078	18.4186	1.44059	20.4236	1.31859	96.6907	0.104949	19.1327	-0.906372	-0.543193	16.3927
-100.6	27295	-8111	15.3289	-16.5399	6437	1927	2.05078	16.6772	1.43617	19.0009	1.32607	94.7681	0.114871	19.0723	-0.686646	-0.411495	16.3112
-100.4	27052	-8928	15.3377	-18.2758	6493	1733	2.05078	14.9414	1.44253	17.5616	1.32272	92.7521	0.124761	18.9679	-0.527344	-0.316022	16.3112
-100.2	26786	-9736	15.3409	-19.9677	6543	1537	2.05078	13.2495	1.4464	15.9906	1.32272	90.8514	0.134402	18.9899	-0.549316	-0.32919	16.3112
