Time	R1M7WFSIMES	R1M7WFSQMES	R1M7WFSGMES	R1M7WFSPMES	R1M7WFSIASK	R1M7WFSQASK	R1M7WFSGASK	R1M7WFSPASK	R1M7WFSCRFP	R1M7WFSCRFPP	R1M7WFSCRRP	R1M7WFSCRRPP	R1M7WFSGLDE	R1M7WFSPLDE	R1M7WFSDETA2	R1M7WFSCFQE2	R1M7WFSDFQES
-102.4	3	-15	0	-78.4808	6271	-4045	2.27722	-39.9792	0	-136.752	0	-68.2306	-1.37554	127.93	-77.168	-94.9697	-0.736676
-102.2	-1	-13	0	-92.7301	5717	-4795	2.27722	-53.8055	0	-136.752	0	-74.9048	-1.26424	127.925	-102.222	99.8715	-0.736676
-102	5	-12	0	-64.6545	7313	-1479	2.27722	-32.8271	0	-136.752	0	-82.0514	1.32856	127.93	-173.776	2.35942	-1.20932
-101.8	2	-12	0	-71.3232	5756	-4745	2.27722	-39.4958	0	-136.752	0	-71.3232	1.38065	127.98	67.6099	52.5104	-1.20932
-101.6	4	-8	0	-43.2532	4231	-6147	2.27722	-11.4258	0	-129.6	0	-61.0785	1.16138	127.93	-70.4938	-61.0676	-1.20932
-101.4	5	-9	0	-87.2754	3628	-6521	2.27722	-55.448	0	-85.6329	0	-50.4053	-1.30684	127.897	-98.6407	142.363	-1.45053
-101.2	2	-16	0	-78.4753	6722	-3240	2.27722	-46.6479	0	-94.3726	0	-61.0785	-1.37558	127.941	-136.961	20.2009	-1.45053
-101	1	-13	0	-78.4808	4405	-6021	2.27722	-46.6534	0	-108.193	0	-68.2306	-1.37554	127.952	53.3606	29.0868	-1.45053
-100.8	1	-8	0	-101.525	3434	-6626	2.27722	-69.6973	0	-129.6	0	-71.3232	-1.19554	127.936	-70.0104	-59.4687	-1.54506
-100.6	-4	-9	0	-57.5574	4405	-6021	2.27722	-25.73	0	-122.443	0	-89.1541	1.27312	127.98	-94.9878	247.892	-1.54506
