Time	R2M1WFSIMES	R2M1WFSQMES	R2M1WFSGMES	R2M1WFSPMES	R2M1WFSIASK	R2M1WFSQASK	R2M1WFSGASK	R2M1WFSPASK	R2M1WFSCRFP	R2M1WFSCRFPP	R2M1WFSCRRP	R2M1WFSCRRPP	R2M1WFSGLDE	R2M1WFSPLDE	R2M1WFSDETA2	R2M1WFSCFQE2	R2M1WFSDFQES
-102.4	-11652	20908	12.996	119.136	8828	1130	2.78381	9.41528	2.36486	-47.384	0.150542	-55.4919	0.000292385	0.0274658	3.03223	1.19425	0.00325963
-102.35	-11652	20907	12.997	119.141	8866	972	2.81281	7.94861	2.34904	-43.5498	0.156656	-69.7961	0.000250616	0.0219727	2.64221	1.04041	0.00325963
-102.3	-11657	20905	12.997	119.152	9634	816	2.94556	5.75684	2.43287	-46.7029	0.136142	-58.3923	0.000167077	0.0439453	2.8125	1.10757	0.00325963
-102.25	-11651	20901	12.9957	119.158	9422	1420	2.99438	5.85571	2.44141	-44.967	0.136303	-65.5499	0.000125308	0.0494385	2.4884	0.979768	0.00325963
-102.2	-11656	20909	12.9992	119.147	8983	1571	2.79236	6.92139	2.26933	-45.8185	0.172183	-60.9631	0.000208847	0.0439453	2.74658	1.08157	0.00325963
-102.15	-11648	20909	12.9992	119.119	8605	1410	2.66174	9.28894	2.43065	-46.9116	0.133728	-58.5077	0.000417693	0.0219727	2.91138	1.14657	0.00325963
-102.1	-11658	20903	12.9945	119.141	9871	863	2.88452	8.53638	2.46798	-45.8405	0.127051	-60.6885	0.000250616	0.0549316	2.68616	1.05774	0.00325963
-102.05	-11655	20905	12.9986	119.163	9117	946	2.90222	1.76331	2.34461	-47.3456	0.156254	-54.3164	8.35387e-05	0.0109863	2.81799	1.10974	0.00325963
-102	-11659	20902	12.9948	119.141	8783	1363	2.85706	9.48669	2.31773	-41.6931	0.15915	-72.8339	0.000250616	0.0274658	3.24646	1.27881	0.00325963
-101.95	-11657	20908	13.0001	119.147	8768	1035	2.70081	5.69092	2.45596	-46.6754	0.129384	-58.8428	0.000208847	-0.0164795	3.47168	1.36773	0.00325963
-101.9	-11653	20906	12.9967	119.158	9592	641	2.92145	5.7019	2.49297	-46.994	0.122868	-57.0026	0.000125308	0.0274658	3.52112	1.38726	0.00325963
-101.85	-11656	20907	12.9982	119.13	7924	1915	2.61017	10.8435	2.32247	-45.6537	0.165666	-61.5784	0.000334155	0	3.75732	1.48058	0.00325963
-101.8	-11649	20914	13.0011	119.103	8660	1583	2.41852	14.2053	2.38763	-44.6979	0.142899	-66.1597	0.000543002	0.0219727	3.44971	1.35905	0.00325963
-101.75	-11658	20906	12.9989	119.13	8666	1177	2.66357	9.82178	2.37751	-41.6052	0.156012	-75.1245	0.000334155	0.0109863	4.43298	1.74781	0.00325963
-101.7	-11666	20905	13.0008	119.158	9400	437	2.76398	3.81226	2.49803	-43.385	0.122626	-69.4556	0.000125308	0.0109863	3.68591	1.45236	0.00325963
-101.65	-11661	20903	12.9964	119.141	9200	1374	2.81433	8.45398	2.39238	-44.2914	0.146037	-68.7305	0.000250616	0.0494385	3.7738	1.48709	0.00325963
-101.6	-11665	20905	12.9992	119.185	9273	653	3.04932	-0.0604248	2.35189	-35.9253	0.158828	-87.7533	-8.35387e-05	0.00549316	3.26843	1.28748	0.00325963
-101.55	-11659	20911	13.0008	119.158	8983	1240	2.789	3.87268	2.50594	-49.3286	0.121983	-44.2365	0.000125308	0.0109863	3.52112	1.38726	0.00325963
-101.5	-11660	20904	12.9967	119.13	8584	1565	2.78809	8.92639	2.32817	-38.8586	0.162368	-81.524	0.000334155	0.0384521	2.83447	1.11624	0.00325963
-101.45	-11662	20900	12.9989	119.158	9118	618	2.8064	4.93286	2.35695	-43.4509	0.152714	-70.1862	0.000125308	-0.0164795	2.79053	1.0989	0.00325963
-101.4	-11666	20903	13.0001	119.169	8666	1177	2.85278	2.08191	2.4044	-43.8025	0.142175	-69.3512	4.17693e-05	-0.00549316	2.51038	0.988431	0.00325963
-101.35	-11670	20904	12.9992	119.163	9846	284	2.86438	3.62	2.45058	-49.6582	0.135257	-43.6212	8.35387e-05	0.0109863	2.91138	1.14657	0.00325963
-101.3	-11658	20905	12.9979	119.119	9060	1257	2.68616	10.882	2.33987	-44.2804	0.155369	-66.4398	0.000417693	0.032959	2.31262	0.910479	0.00325963
-101.25	-11647	20913	12.9979	119.13	9273	653	2.68707	10.3656	2.37403	-50.0592	0.150301	-44.7418	0.000334155	0.00549316	2.37854	0.93646	0.00325963
-101.2	-11661	20906	13.0014	119.147	8977	505	2.74384	3.22449	2.38067	-47.1039	0.147083	-57.8375	0.000208847	-0.0164795	2.04346	0.804413	0.00325963
-101.15	-11657	20904	12.9982	119.147	9905	383	2.84149	7.50366	2.38321	-47.7246	0.145474	-56.4423	0.000208847	0.0219727	1.97754	0.778443	0.00325963
-101.1	-11668	20899	12.9989	119.152	9355	1406	2.84393	7.01477	2.43793	-48.5046	0.136705	-49.4055	0.000167077	0.0384521	1.65344	0.650787	0.00325963
-101.05	-11658	20907	12.9989	119.147	9253	732	2.77618	5.87219	2.30539	-46.1316	0.174837	-60.6335	0.000208847	0.0109863	0.510864	0.201023	0.00325963
-101	-11660	20910	12.9989	119.13	8643	1661	2.6886	9.83276	2.36106	-47.5433	0.149738	-55.2118	0.000334155	0.032959	1.5271	0.601035	0.00325963
-100.95	-11665	20894	12.9976	119.191	10589	-128	3.03925	0.834961	2.42686	-39.5453	0.138233	-80.766	-0.000125308	0.0274658	1.43921	0.566428	0.00325963
-100.9	-11661	20904	13.0008	119.119	8497	1218	2.54181	9.70642	2.34113	-48.6145	0.160115	-51.7401	0.000417693	-0.00549316	0.593262	0.233449	0.00325963
-100.85	-11672	20905	13.0014	119.185	9961	-263	2.88757	-1.25793	2.48474	-52.9211	0.143463	-34.7937	-8.35387e-05	0.00549316	0.214233	0.0842983	0.00325963
-100.8	-11662	20903	12.9976	119.141	8375	1699	2.71118	8.42102	2.387	-47.0654	0.15191	-56.5521	0.000250616	0.0109863	0.219727	0.0864598	0.00325963
-100.75	-11662	20907	12.9992	119.169	9426	623	2.89948	1.85669	2.47842	-45.2252	0.135659	-62.9846	4.17693e-05	0.00549316	0.065918	0.0259378	0.00325963
-100.7	-11662	20906	13.0008	119.147	9236	745	2.7832	3.97156	2.4199	-47.384	0.141693	-55.827	0.000208847	0.00549316	0.159302	0.0626832	0.00325963
