Time	R1M6WFSIMES	R1M6WFSQMES	R1M6WFSGMES	R1M6WFSPMES	R1M6WFSIASK	R1M6WFSQASK	R1M6WFSGASK	R1M6WFSPASK	R1M6WFSCRFP	R1M6WFSCRFPP	R1M6WFSCRRP	R1M6WFSCRRPP	R1M6WFSGLDE	R1M6WFSPLDE	R1M6WFSDETA2	R1M6WFSCFQE2	R1M6WFSDFQES
-102.4	18328	-17540	17.9948	-43.7256	7950	744	2.40814	4.41101	2.52189	159.346	1.61041	-158.286	0.00027584	0.0274658	17.2925	7.74163	0.00325963
-102.2	18327	-17531	17.9919	-43.7256	8112	546	2.51038	4.77356	2.111	157.599	1.94451	-156.5	0.00027584	0.0439453	17.1716	7.68413	0.00325963
-102	18323	-17536	17.9889	-43.7366	8188	970	2.56958	6.52039	2.16375	150.98	1.78904	-149.892	0.000354652	0.0714111	15.8588	7.06421	0.00325963
-101.8	18327	-17542	17.9936	-43.7421	7933	819	2.4054	8.69568	2.16264	150.073	1.78567	-148.195	0.000394058	0.0604248	15.0842	6.70229	0.00325963
-101.6	18330	-17541	17.9952	-43.7476	7553	1722	2.36603	10.3162	2.08685	156.44	1.88809	-153.259	0.000433463	0.032959	15.0348	6.67928	0.00325963
-101.4	18325	-17535	17.9898	-43.7421	8393	1855	2.54028	9.71741	2.35508	149.958	1.65578	-150.562	0.000394058	0.0933838	15.1831	6.74834	0.00325963
-101.2	18323	-17529	17.9834	-43.7366	8604	1436	2.75848	7.08618	2.38926	150.557	1.70218	-152.408	0.000354652	0.109863	16.5344	7.3822	0.00325963
-101	18313	-17532	17.9847	-43.764	8704	997	2.70996	13.5571	2.07459	153.539	1.96236	-150.699	0.000551681	0.109863	16.8311	7.5225	0.00325963
-100.8	18330	-17537	17.9944	-43.7421	7352	1626	2.37427	8.30017	2.28895	149.062	1.7683	-147.865	0.000394058	0.0274658	16.8311	7.5225	0.00325963
-100.6	18328	-17545	17.994	-43.7585	7911	1462	2.4176	12.887	2.48845	155.687	1.78307	-156.665	0.000512275	0.0494385	17.9022	8.03289	0.00325963
-100.4	18307	-17545	17.9902	-43.764	8256	1719	2.54089	14.035	2.28226	156.495	1.91391	-158.511	0.000551681	0.0823975	17.9077	8.03552	0.00325963
-100.2	18319	-17536	17.9864	-43.7476	8607	1213	2.66052	12.1509	2.33539	155.781	1.77089	-156.511	0.000433463	0.109863	17.7924	7.98026	0.00325963
