Time	R1M2WFSIMES	R1M2WFSQMES	R1M2WFSGMES	R1M2WFSPMES	R1M2WFSIASK	R1M2WFSQASK	R1M2WFSGASK	R1M2WFSPASK	R1M2WFSCRFP	R1M2WFSCRFPP	R1M2WFSCRRP	R1M2WFSCRRPP	R1M2WFSGLDE	R1M2WFSPLDE	R1M2WFSDETA2	R1M2WFSCFQE2	R1M2WFSDFQES
-102.4	2	-1895	16.9972	-4.13635	-2383	-12418	3.84552	-96.795	2.79581	77.179	2.30655	131.05	0.00022723	0	1.59302	0.832645	0.00325963
-102.2	2	-1879	17.0033	-4.0979	-3109	-11624	3.88031	-108.38	2.74915	77.6678	2.33352	130.04	-3.78716e-05	-0.0439453	0.587769	0.307149	0.00325963
-102	2	-1887	16.9975	-4.08142	-3751	-13039	4.16443	-105.793	2.53556	79.8102	2.53909	128.029	-0.000151486	0.0164795	-0.22522	-0.117689	0.00325963
-101.8	2	-1887	17.0048	-4.09241	-3579	-11798	3.89923	-108.726	2.63884	79.3817	2.43416	128.979	-7.57432e-05	-0.0384521	-1.06018	-0.55406	0.00325963
-101.6	2	-1892	17.0026	-4.13635	-1431	-11556	3.68286	-99.7998	2.51046	77.6129	2.56917	130.358	0.00022723	-0.0219727	-0.0219727	-0.0114818	0.00325963
-101.4	2	-1874	17.0062	-4.07593	-3799	-11795	3.92548	-109.05	2.86523	75.6244	2.27059	132.336	-0.000189358	-0.0439453	-1.55457	-0.812537	0.00651926
-101.2	2	-1878	17.0008	-4.09241	-3762	-12745	4.00787	-104.804	2.72871	74.8279	2.37167	133.369	-7.57432e-05	0	-1.97205	-1.0309	0.00651926
-101	2	-1898	17.0041	-4.13635	-3085	-12278	3.64594	-100.701	2.55141	76.1572	2.53831	131.847	0.00022723	-0.0164795	-2.80701	-1.46797	0.00651926
-100.8	2	-1878	17.0044	-4.0979	-3286	-11175	3.67096	-105.601	2.56248	71.6583	2.53369	135.901	-3.78716e-05	-0.0549316	-3.48267	-1.82211	0.00651926
-100.6	2	-1879	17.0051	-4.08691	-3982	-11848	3.79425	-108.215	2.62612	73.114	2.48624	134.681	-0.000113615	-0.0549316	-3.86169	-2.02099	0.00651926
-100.4	2	-1870	17.0083	-4.07043	-5058	-11823	3.85956	-112.819	2.58755	76.6626	2.55297	131.66	-0.00022723	-0.065918	-5.7019	-2.9894	0.00651926
-100.2	2	-1874	17.0004	-4.07043	-4614	-12725	4.09973	-108.083	2.57791	73.9655	2.58499	134.231	-0.00022723	0	-7.30042	-3.83561	0.00325963
-100	2	-1858	17.0117	-4.03748	-5656	-11935	4.11346	-119.85	2.56132	67.7252	2.62974	138.724	-0.000454459	-0.065918	-8.80554	-4.6379	0.00325963
-99.8	2	-1884	17.0019	-4.07043	-5791	-12733	4.21021	-111.198	2.81587	67.9614	2.50668	140.762	-0.00022723	-0.0109863	-10.2667	-5.42304	0.00325963
