Time	R1M2WFSIMES	R1M2WFSQMES	R1M2WFSGMES	R1M2WFSPMES	R1M2WFSIASK	R1M2WFSQASK	R1M2WFSGASK	R1M2WFSPASK	R1M2WFSCRFP	R1M2WFSCRFPP	R1M2WFSCRRP	R1M2WFSCRRPP	R1M2WFSGLDE	R1M2WFSPLDE	R1M2WFSDETA2	R1M2WFSCFQE2	R1M2WFSDFQES
-102.4	1	-6	0	-94.4275	-11022	2129	3.42529	169.069	0.00219748	78.4753	0.00209187	-50.4053	0.622723	144.97	112.764	-71.3526	0.717118
-102.2	4	-7	0	-57.5574	-11217	419	3.42529	-154.006	0.002167	71.8066	0.00197594	-57.5024	0.368529	145.003	81.1121	191.45	0.717118
-102	0	-8	0	-85.6329	-11079	1799	3.42529	177.863	0.00207555	68.2306	0.00180203	-57.5024	0.562091	144.959	112.824	-71.1422	0.717118
-101.8	4	-10	0	-57.5574	-10973	-2366	3.42529	-154.061	0.002167	64.649	0.00186	-57.5574	0.368529	144.981	98.5144	-199.998	0.70408
-101.6	5	-13	0	-71.3232	-10994	-2272	3.42529	-167.827	0.00195362	78.4753	0.00171508	-68.2306	0.463435	144.954	112.764	-71.3526	0.70408
-101.4	5	-10	0	-71.8066	-10089	-4920	3.42529	-168.311	0.00201459	71.3232	0.00165711	-57.5024	0.466768	144.981	115.856	-61.78	0.70408
-101.2	4	-1	0	-18.1934	-10994	-2272	3.42529	-114.697	0.00195362	78.4753	0.00162813	-61.0785	0.0971407	144.981	119.493	-52.9353	0.919215
-101	4	-2	0	-9.8822	-4689	-10197	3.42529	-106.386	0.00195362	90.8514	0	-57.5024	0.0398409	145.031	133.742	-31.285	0.919215
-100.8	5	-4	0	-18.6768	-9405	-6129	3.42529	-115.181	0.00186217	82.0514	0	-57.5024	0.100473	144.987	105.183	-110.329	0.919215
-100.6	7	-10	0	-46.7523	-8087	-7785	3.42529	-143.256	0.00174025	89.1486	0	-64.6545	0.294035	144.948	104.024	-119.872	1.03004
-100.4	7	-10	0	-64.6545	-10973	-2366	3.42529	-161.158	0	82.0514	0	-53.9813	0.417459	144.992	100.448	-162.37	1.03004
-100.2	3	-7	0	-78.4808	-11182	-981	3.42529	177.863	0	85.5725	0	-61.0785	0.512782	144.954	112.764	-71.3526	1.03004
-100	2	-9	0	-64.6545	-7057	-8729	3.42529	-161.158	0	87.2699	0	-57.5574	0.417459	144.965	96.8719	-248.444	0.883359
-99.8	7	-10	0	-71.8066	-8568	-7252	3.42529	-168.311	0	108.677	0	-57.5574	0.466768	144.965	84.2102	295.26	0.883359
-99.6	3	-3	0	-46.7523	-8568	-7252	3.42529	-128.947	0	108.677	0	-43.1763	0.294035	144.981	112.824	-71.1422	0.883359
-99.4	7	-6	0	-32.5031	-8568	-7252	3.42529	-129.007	0	108.677	0	-50.4053	0.195796	145.009	127.073	-39.6268	0.365078
-99.2001	9	-1	0	-18.6768	-8994	-6716	3.42529	-100.876	0	129.595	0	-25.3455	0.100473	145.009	127.073	-39.6268	0.365078
-99.0001	7	-11	0	-57.5024	-8568	-7252	3.42529	-161.158	0	115.345	0	-25.351	0.36815	144.976	73.4601	100.816	0.365078
-98.8001	8	-12	0	-57.5024	-8994	-6716	3.42529	-161.158	0	118.922	0	-18.6768	0.36815	144.937	87.7643	766.781	-0.166241
-98.6001	8	-7	0	-57.5574	-9405	-6129	3.42529	-146.909	0	133.248	0	-11.5247	0.368529	144.981	119.916	-52.0351	-0.166241
-98.4001	11	-11	0	-50.4053	-9405	-6129	3.42529	-146.909	0	147.557	0	11.5247	0.31922	144.954	87.7643	766.781	-0.166241
-98.2001	13	-9	0	-39.6002	-5924	-9533	3.42529	-136.104	0.00174025	158.225	0	39.5947	0.244726	144.981	87.7808	772.48	-0.61281
-98.0001	8	-4	0	-25.351	-4778	-10156	3.42529	-121.855	0.00195362	147.497	0	32.4426	0.146487	144.965	94.9988	-342.325	-0.61281
-97.8001	7	-4	0	-57.5574	-8994	-6716	3.42529	-128.947	0.00207555	147.497	0	39.5947	0.368529	145.014	102.03	-140.499	-0.61281
-97.6001	9	-4	0	-25.351	-7067	-8721	3.42529	-114.697	0.00219748	158.225	0	36.0187	0.146487	144.948	123.497	-45.2398	-1.05286
-97.4001	7	-6	0	-32.4426	-7067	-8721	3.42529	-128.947	0.00241085	147.497	0	28.9215	0.19538	144.948	134.297	-30.6846	-1.05286
-97.2001	11	-8	0	-46.7523	-8568	-7252	3.42529	-128.947	0.00259375	154.649	0.00162813	36.0187	0.294035	144.981	130.726	-34.7768	-1.05286
-97.0001	10	-12	0	-43.2532	-8994	-6716	3.42529	-143.256	0.00277664	152.869	0.00183102	32.4426	0.269911	145.009	103.826	-121.656	-1.47987
-96.8001	10	-7	0	-39.5947	-7057	-8729	3.42529	-136.104	0.00292905	152.869	0.00209187	30.7068	0.244689	144.932	112.846	-71.0659	-1.47987
-96.6001	8	-10	0	-32.4426	-7057	-8729	3.42529	-129.007	0.00314243	145.772	0.00232374	25.3455	0.19538	144.921	114.554	-65.5336	-2.24914
-96.4001	5	-5	0	-32.5031	-7057	-8729	3.42529	-121.849	0.00326436	140.4	0.00243968	25.3455	0.195796	144.954	111.039	-77.8404	-2.24914
-96.2001	9	-7	0	-32.4426	-4689	-10197	3.42529	-128.947	0.00341677	140.4	0.00252663	21.7694	0.19538	144.981	121.789	-48.31	-2.24914
-96.0001	7	-9	0	-64.6545	-10094	-4910	3.42529	-161.158	0.00356918	136.829	0.00264256	16.886	0.417459	144.992	136.088	-28.8249	-2.90759
-95.8001	13	-9	0	-46.7523	-9768	-5530	3.42529	-143.256	0.00375207	136.829	0.0027585	16.886	0.294035	144.937	130.726	-34.7768	-2.90759
-95.6001	9	-11	0	-43.2532	-9405	-6129	3.42529	-139.757	0.00396545	136.824	0.00301935	11.5192	0.269911	144.937	127.15	-39.5164	-2.90759
-95.4001	11	-15	0	-50.4053	-8994	-6716	3.42529	-146.909	0.00408738	134.956	0.00313529	11.5247	0.31922	144.899	127.068	-39.6347	-3.29223
-95.2001	9	-15	0	-57.5024	-8087	-7785	3.42529	-154.006	0.00408738	131.38	0.00316427	6.15784	0.36815	144.965	123.492	-45.2493	-3.29223
-95.0001	10	-10	0	-46.7523	-7067	-8721	3.42529	-143.256	0.00411786	129.595	0.00316427	4.36707	0.294035	144.965	91.3623	-1259.3	-3.29223
-94.8001	13	-14	0	-43.2532	-8087	-7785	3.42529	-139.757	0.00433124	122.443	0.00330919	4.42749	0.269911	144.981	116.34	-60.4746	-3.28245
-94.6001	6	-7	0	-46.7523	-8994	-6716	3.42529	-136.099	0.00427027	122.443	0.00342513	2.64221	0.294035	144.932	98.5144	-199.998	-3.28245
-94.4001	6	-8	0	-50.4053	-8994	-6716	3.42529	-146.909	0.00445317	118.032	0.00351208	-4.42749	0.31922	144.987	109.243	-85.7728	-3.28245
-94.2001	11	-6	0	-43.2532	-10624	-3624	3.42529	-139.757	0.00454461	116.235	0.00357004	-2.64221	0.269911	144.915	120.383	-51.0678	-3.24659
-94.0001	6	-16	0	-78.4808	-10624	-3624	3.42529	-174.985	0.00466654	110.874	0.00368598	-13.3099	0.512782	144.921	122.119	-47.695	-3.24659
-93.8001	6	-14	0	-57.5024	-10624	-3624	3.42529	-154.006	0.00463606	108.677	0.00374395	-11.5247	0.36815	144.954	119.031	-53.9445	-3.24659
-93.6001	3	-18	0	-85.6329	-10994	-2272	3.42529	177.924	0.00463606	106.886	0.00374395	-15.1007	0.562091	144.91	115.45	-62.9135	-3.21073
-93.4001	3	-15	0	-64.6545	-9405	-6129	3.42529	-168.311	0.00478847	97.9431	0.00377293	-18.1934	0.417459	144.954	112.681	-71.6412	-3.21073
-93.2001	2	-13	0	-85.6329	-10973	-2366	3.42529	177.863	0.00484943	94.3671	0.00380191	-25.351	0.562091	144.981	101.052	-153.287	-3.21073
-93.0001	4	-8	0	-85.6329	-11079	1799	3.42529	-174.979	0.00494088	91.7468	0.00391785	-32.4426	0.562091	144.937	103.738	-122.466	-3.05427
-92.8001	4	-11	0	-85.6329	-10994	-2272	3.42529	177.863	0.00487992	88.2532	0.00394683	-35.1233	0.562091	144.921	106.507	-101.033	-3.05427
-92.6002	0	-12	0	-85.6329	-10973	-2366	3.42529	177.863	0.00487992	85.6274	0.00403379	-38.7048	0.562091	144.976	90.5219	-3289.32	-3.05427
-92.4002	3	-12	0	-78.4808	-11217	409	3.42529	-167.827	0.0049104	84.7321	0.00403379	-42.2809	0.512782	144.954	100.3	-164.761	-2.52621
-92.2002	4	-15	0	-85.5725	-11217	419	3.42529	177.924	0.00478847	81.156	0.00388887	-43.1763	0.561674	144.921	113.231	-69.7538	-2.52621
-92.0002	-2	-17	0	-101.525	-11182	-982	3.42529	155.303	0.00484943	77.5854	0.00385988	-46.8292	0.671653	144.976	108.765	-88.1285	-2.52621
-91.8002	-2	-12	0	-71.3232	-10094	-4910	3.42529	177.863	0.00487992	74.0039	0.00397582	-50.4053	0.463435	144.948	113.236	-69.7354	-1.7439
-91.6002	1	-14	0	-85.6329	-11182	-982	3.42529	169.069	0.00469702	70.0159	0.00388887	-54.8712	0.562091	144.976	104.771	-113.553	-1.7439
-91.4002	-3	-11	0	-92.7301	-10197	4688	3.42529	170.766	0.00481895	65.5444	0.00394683	-58.3923	0.611021	145.014	113.654	-68.3571	-1.7439
-91.2002	-2	-7	0	-94.4275	-10674	3474	3.42529	176.221	0.00463606	64.6545	0.0038309	-55.7721	0.622723	144.948	110.978	-78.0861	-0.981148
-91.0002	-3	-9	0	-115.351	-10197	4688	3.42529	155.303	0.00466654	60.1776	0.00391785	-64.6545	0.766976	144.948	106.507	-101.033	-0.981148
-90.8002	-5	-12	0	-108.193	-10159	4777	3.42529	140.993	0.00457509	57.5574	0.0038309	-65.5499	0.717629	144.937	102.986	-129.835	-0.981148
-90.6002	-6	-12	0	-108.193	-10674	3474	3.42529	140.993	0.00451413	53.0804	0.00377293	-71.8066	0.717629	144.976	109.325	-85.378	-0.117347
-90.4002	-4	-9	0	-101.525	-10159	4777	3.42529	161.971	0.00454461	50.4053	0.00368598	-71.3232	0.671653	144.915	107.54	-94.7312	-0.117347
-90.2002	-3	-11	0	-85.6329	-11079	1799	3.42529	-174.979	0.00436172	46.8237	0.00354106	-78.4753	0.562091	144.954	102.167	-138.866	-0.117347
-90.0002	-1	-10	0	-80.1233	-7252	8567	3.42529	140.993	0.00423979	43.1708	0.00348309	-82.0514	0.524105	144.965	102.09	-139.776	0.850763
-89.8002	-4	-5	0	-170.123	-11022	2129	3.42529	93.3728	0.00408738	36.0187	0.00336716	-82.0569	1.14459	144.981	105.667	-106.757	0.850763
-89.6002	-7	-7	0	-133.253	-11022	2129	3.42529	130.243	0.00390449	32.4976	0.00328021	-83.8422	0.8904	145.014	109.188	-86.0378	0.850763
-89.4002	-8	-3	0	-147.502	-8729	7056	3.42529	115.939	0.00378256	36.0187	0.00319326	-89.1486	0.988639	144.976	105.612	-107.152	1.82213
-89.2002	1	-6	0	-85.6329	-10197	4688	3.42529	169.069	0.0035387	28.9215	0.00301935	-90.8514	0.562091	144.992	109.243	-85.7728	1.82213
-89.0002	1	-8	0	-92.7301	-7252	8567	3.42529	176.221	0.00356918	18.1934	0.00301935	-99.7394	0.611021	144.998	105.667	-106.757	2.82936
-88.8002	-3	-8	0	-129.6	-7784	8086	3.42529	133.896	0.00347773	21.7694	0.00290342	-97.9486	0.865215	144.948	108.759	-88.1562	2.82936
-88.6002	-5	-11	0	-108.677	-8729	7056	3.42529	169.124	0.00338629	16.886	0.00278748	-101.525	0.720962	145.014	107.314	-96.0434	2.82936
-88.4002	-1	-3	0	-99.8822	-10159	4777	3.42529	163.614	0.00320339	15.0952	0.00264256	-106.886	0.660329	144.981	94.9384	-346.535	3.80725
-88.2002	-4	-6	0	-133.253	-8729	7056	3.42529	126.744	0.00295954	16.8915	0.00246866	-103.31	0.8904	144.965	98.5144	-199.998	3.80725
-88.0002	1	-2	0	-80.1233	419	11216	3.42529	-176.627	0.00299002	7.94861	0.00241069	-108.193	0.524105	144.976	85.9955	427.642	3.80725
-87.8002	-1	-4	0	-108.677	-11023	2118	3.42529	154.819	0.00280712	6.15234	0.00226577	-108.193	0.720962	144.998	100.305	-164.671	4.50155
-87.6002	0	-6	0	-136.752	-7252	8567	3.42529	133.901	0.00274616	4.42749	0.00223679	-113.56	0.914524	145.003	93.0048	-570.451	4.50155
-87.4002	1	-11	0	-101.525	-10159	4777	3.42529	161.971	0.00244134	4.36707	0.00194695	-115.345	0.671653	144.954	84.2651	298.108	4.50155
