Time	R1M6WFSIMES	R1M6WFSQMES	R1M6WFSGMES	R1M6WFSPMES	R1M6WFSIASK	R1M6WFSQASK	R1M6WFSGASK	R1M6WFSPASK	R1M6WFSCRFP	R1M6WFSCRFPP	R1M6WFSCRRP	R1M6WFSCRRPP	R1M6WFSGLDE	R1M6WFSPLDE	R1M6WFSDETA2	R1M6WFSCFQE2	R1M6WFSDFQES
-102.4	18336	-17534	17.9923	-43.7421	8106	687	2.4469	9.18457	2.02555	141.213	1.74859	-140.85	0.000394058	0.0384521	8.90442	3.89604	0.00651926
-102.2	18326	-17528	17.9893	-43.7146	8525	896	2.64984	1.54358	2.17304	149.513	1.6607	-148.683	0.000197029	0.0823975	9.0802	3.97424	0.00651926
-102	18333	-17538	17.9957	-43.7366	7431	1110	2.32819	8.55835	1.93118	144.102	1.82563	-141.702	0.000354652	0.0164795	9.87122	4.32712	0.00651926
-101.8	18344	-17539	18.0003	-43.7311	7249	1130	2.29645	7.63	2.14778	144.706	1.71281	-143.663	0.000315246	0.0164795	10.6622	4.6817	0.00651926
-101.6	18332	-17533	17.9923	-43.7201	8202	533	2.55707	4.27917	2.21651	149.524	1.65344	-150.381	0.000236435	0.0604248	11.1292	4.89185	0.00651926
-101.4	18328	-17537	17.9923	-43.7366	8180	485	2.46582	6.11389	2.08982	147.003	1.75378	-145.981	0.000354652	0.032959	10.7941	4.74097	0.00651926
-101.2	18321	-17534	17.991	-43.7091	8434	895	2.60193	-0.098877	2.18753	141.559	1.63685	-141.13	0.000157623	0.0494385	10.6128	4.65948	0.00651926
-101	18341	-17544	18.0028	-43.7256	6747	157	2.16858	3.32336	2.04933	143.157	1.7473	-140.652	0.00027584	-0.0494385	10.1459	4.45003	0.00651926
-100.8	18338	-17539	18.0028	-43.7146	7879	12	2.27661	0.664673	2.1266	150.051	1.72578	-150.392	0.000197029	0	10.6293	4.66689	0.00651926
-100.6	18346	-17533	17.9995	-43.7201	7638	70	2.28485	4.25171	1.86837	145.783	1.8865	-144.443	0.000236435	0	9.92065	4.34923	0.00651926
-100.4	18334	-17533	17.9927	-43.7036	8213	1019	2.59796	-0.126343	1.98665	149.705	1.80523	-147.865	0.000118217	0.0549316	11.228	4.93644	0.00651926
-100.2	18328	-17531	17.9944	-43.7311	8231	438	2.4472	5.64148	2.09502	153.369	1.72759	-149.793	0.000315246	0.0439453	10.9589	4.81513	0.00651926
-100	18337	-17538	17.9986	-43.7256	7661	891	2.30988	5.20752	2.24586	140.537	1.69415	-140.301	0.00027584	0.0219727	11.1401	4.89681	0.00651926
-99.8	18337	-17533	17.9957	-43.7256	8278	1261	2.45117	4.83948	1.99575	146.887	1.8167	-146.948	0.00027584	0.065918	11.4532	5.03812	0.00651926
-99.6	18320	-17546	17.9931	-43.7585	7979	1543	2.47864	12.5409	2.02778	147.36	1.87758	-146.876	0.000512275	0.0384521	12.3541	5.4465	0.00651926
-99.4	18333	-17535	17.9952	-43.7201	7651	267	2.45575	4.98779	2.15298	148.629	1.7403	-146.234	0.000236435	0.0109863	12.8046	5.65173	0.00651926
-99.2001	18330	-17543	18.0003	-43.7531	7378	1194	2.24152	12.6672	2.18344	148.365	1.70296	-146.415	0.000472869	0.00549316	13.1671	5.81745	0.00651926
-99.0001	18339	-17535	17.9969	-43.7036	8016	701	2.46704	-0.686646	2.27298	146.915	1.65992	-147.338	0.000118217	0.032959	12.5354	5.52901	0.00651926
-98.8001	18332	-17535	17.994	-43.7256	8487	403	2.50031	6.33911	1.97785	153.918	1.82212	-152.672	0.00027584	0.0604248	11.1841	4.91662	0.00651926
-98.6001	18336	-17534	17.9957	-43.7201	7963	925	2.46094	4.18579	2.03298	145.14	1.75481	-143.773	0.000236435	0.0439453	10.3876	4.55838	0.00651926
-98.4001	18333	-17530	17.9961	-43.7091	7871	317	2.45148	0.873413	1.90417	145.052	1.87726	-143.201	0.000157623	0.0219727	9.04175	3.95712	0.00651926
-98.2001	18349	-17543	18.0049	-43.7146	7056	72	2.17407	0.263672	2.00475	149.595	1.74211	-143.756	0.000197029	-0.0439453	8.5968	3.75936	0.00651926
-98.0001	18338	-17535	17.9982	-43.7146	7812	71	2.35626	1.66992	2.21242	144.509	1.61715	-144.904	0.000197029	0.0109863	7.69592	3.36035	0.00651926
-97.8001	18344	-17531	17.9969	-43.7476	7655	738	2.34985	9.29993	1.82551	142.119	1.88682	-140.51	0.000433463	0.0164795	6.57532	2.86636	0.00651926
-97.6001	18340	-17531	18.0011	-43.7146	7642	555	2.30377	-0.346069	2.02592	139.68	1.71592	-138.115	0.000197029	0	7.00378	3.05495	0.00651926
-97.4001	18336	-17539	17.9999	-43.7201	7656	760	2.28455	4.57581	1.91885	143.965	1.81352	-142.443	0.000236435	0	6.71814	2.92918	0.00651926
-97.2001	18351	-17543	18.0016	-43.7146	7445	419	2.27509	0.999756	2.25552	139.845	1.56529	-139.048	0.000197029	-0.00549316	7.06421	3.08158	0.00651926
-97.0001	18332	-17527	17.9919	-43.7201	8133	460	2.57782	5.14709	2.00074	148.53	1.75067	-149.81	0.000236435	0.0439453	7.4762	3.26329	0.00651926
-96.8001	18341	-17531	17.9974	-43.6981	7644	-177	2.47131	-2.55981	1.84606	144.075	1.85877	-142.081	7.88115e-05	-0.00549316	6.30066	2.74563	0.00651926
