Time	R2M6WFSIMES	R2M6WFSQMES	R2M6WFSGMES	R2M6WFSPMES	R2M6WFSIASK	R2M6WFSQASK	R2M6WFSGASK	R2M6WFSPASK	R2M6WFSCRFP	R2M6WFSCRFPP	R2M6WFSCRRP	R2M6WFSCRRPP	R2M6WFSGLDE	R2M6WFSPLDE	R2M6WFSDETA2	R2M6WFSCFQE2	R2M6WFSDFQES
-102.4	29211	9707	17.9966	18.3746	-8091	-329	2.50671	-179.236	4.29642	145.893	1.29614	72.4658	9.74627e-05	0.032959	2.52686	1.32126	0.00325963
-102.35	29212	9706	18.0002	18.3746	-7891	-537	2.36328	-179.863	4.41758	134.973	1.20043	88.786	9.74627e-05	0.0109863	1.77429	0.927452	0.00325963
-102.3	29211	9706	17.9984	18.3746	-8582	555	2.45911	-179.445	4.56903	132.748	1.13953	93.6584	9.74627e-05	0.0274658	2.1698	1.13437	0.00325963
-102.25	29209	9707	17.9981	18.3582	-7639	-572	2.35474	-173.309	4.29129	137.642	1.29113	84.4958	0.000194925	0.0164795	2.07092	1.08263	0.00325963
-102.2	29210	9681	17.9956	18.3691	-8661	543	2.49268	-177.039	4.34535	133.143	1.25395	91.0712	0.00012995	0.0439453	2.47192	1.2925	0.00325963
-102.15	29204	9705	17.9941	18.3911	-8164	-829	2.64984	178.588	4.46325	138.587	1.19041	83.4906	0	0.0494385	2.23022	1.16599	0.00325963
-102.1	29205	9705	17.9984	18.3856	-7934	-299	2.50732	177.891	4.26194	139.828	1.30167	81.0297	3.24876e-05	0.0219727	1.92261	1.00503	0.00325963
-102.05	29209	9695	17.9948	18.3911	-8350	605	2.62421	176.292	4.19017	137.351	1.35177	83.2269	0	0.0274658	1.80725	0.944692	0.00325963
-102	29207	9700	17.9995	18.3966	-8118	238	2.49634	174.37	4.33696	138.983	1.27926	81.5515	-3.24876e-05	0.0109863	2.42249	1.26662	0.00325963
-101.95	29207	9703	17.997	18.3746	-7982	-64	2.47864	-178.792	4.41385	134.198	1.21889	89.5935	9.74627e-05	0.0109863	2.57629	1.34715	0.00325963
-101.9	29208	9704	17.9973	18.3582	-8319	446	2.35779	-174.485	4.50519	142.416	1.17459	78.8489	0.000194925	0.0164795	2.83447	1.48236	0.00325963
-101.85	29213	9692	18.0002	18.3746	-7777	-271	2.39197	179.659	4.27638	140.18	1.31591	79.2499	9.74627e-05	0.00549316	2.61475	1.36728	0.00325963
-101.8	29211	9700	18.0006	18.3691	-7626	-239	2.30255	-178.286	4.24143	136	1.32356	87.0227	0.00012995	-0.00549316	2.19177	1.14587	0.00325963
-101.75	29204	9706	17.9991	18.3856	-8025	171	2.46002	177.643	4.53315	135.115	1.18804	87.7368	3.24876e-05	0.0109863	2.70264	1.41331	0.00325963
-101.7	29204	9709	17.9966	18.3472	-7643	-1294	2.42279	-174.43	4.43529	136.187	1.22917	85.611	0.000259901	0.0274658	3.04871	1.59461	0.00325963
-101.65	29203	9714	17.9963	18.3746	-8821	-208	2.53693	-177.539	4.22186	139.845	1.34359	81.3263	9.74627e-05	0.0604248	2.86743	1.49963	0.00325963
-101.6	29210	9699	17.9973	18.3636	-7700	326	2.37244	-173.936	4.25215	140.213	1.34043	80.1782	0.000162438	0.00549316	2.66968	1.39605	0.00325963
-101.55	29218	9692	17.9991	18.3636	-8807	1019	2.35809	-176.369	4.27778	135.654	1.29825	87.3633	0.000162438	0.0274658	2.70264	1.41331	0.00325963
-101.5	29207	9707	17.9995	18.3746	-8180	724	2.40387	-179.769	4.34908	131.006	1.28058	96.3556	9.74627e-05	0	2.75757	1.44208	0.00325963
-101.45	29210	9705	17.9988	18.4021	-7831	-270	2.63489	172.941	4.48981	128.386	1.16985	100.492	-6.49751e-05	0.00549316	2.21375	1.15737	0.00325963
-101.4	29205	9707	17.9988	18.3746	-8055	-390	2.41638	-177.946	4.36539	128.93	1.26819	100.377	9.74627e-05	0.0164795	2.83447	1.48236	0.00325963
-101.35	29202	9709	17.997	18.3966	-8188	316	2.63092	175.139	4.11701	140.9	1.42216	79.7717	-3.24876e-05	0.0164795	3.24646	1.69825	0.00325963
-101.3	29209	9702	17.9988	18.3472	-7624	-961	2.29279	-171.046	4.38077	141.855	1.25079	77.3328	0.000259901	0.0164795	3.25745	1.70401	0.00325963
-101.25	29210	9701	17.9959	18.3636	-8112	-76	2.44965	-174.957	4.36352	130.984	1.28454	96.2402	0.000162438	0.0219727	3.44971	1.80482	0.00325963
-101.2	29212	9708	17.9991	18.3691	-8012	267	2.3761	-179.291	4.65664	137.164	1.14085	84.2926	0.00012995	-0.00549316	3.21899	1.68386	0.00325963
-101.15	29210	9684	17.9984	18.3691	-8146	81	2.43378	-176.737	4.36026	134.467	1.27004	89.4946	0.00012995	0.00549316	3.54309	1.8538	0.00325963
-101.1	29213	9702	18.0006	18.3856	-7770	-177	2.4646	176.413	4.41106	134.478	1.24894	88.9673	3.24876e-05	-0.00549316	2.80701	1.46797	0.00325963
-101.05	29212	9686	17.9981	18.3691	-8008	-220	2.3822	-176.303	4.41292	136.774	1.24763	84.3311	0.00012995	0.0109863	3.10913	1.62627	0.00325963
-101	29210	9697	17.9984	18.3746	-8303	-358	2.44019	-177.863	4.29129	137.104	1.30774	83.8422	9.74627e-05	0.0384521	3.06519	1.60324	0.00325963
-100.95	29213	9701	18.0006	18.3582	-7973	32	2.30438	-175.303	4.41385	142.097	1.22653	78.2281	0.000194925	0.00549316	2.8949	1.51402	0.00325963
-100.9	29200	9711	17.9966	18.3691	-8094	-639	2.45819	-176.66	4.29362	130.182	1.32593	99.0088	0.00012995	0.032959	3.28491	1.71841	0.00325963
-100.85	29216	9693	17.9963	18.3307	-7363	-1074	2.29309	-168.624	4.44694	135.538	1.18936	87.9785	0.000357363	0.0219727	2.30164	1.20337	0.00325963
-100.8	29208	9695	17.9977	18.3801	-8546	-398	2.52899	-179.824	4.50193	133.616	1.18224	91.626	6.49751e-05	0.0494385	2.75208	1.4392	0.00325963
-100.75	29212	9695	18.0006	18.3691	-7295	-982	2.258	-176.05	4.26846	138.939	1.31433	83.0127	0.00012995	-0.00549316	2.45544	1.28388	0.00325963
-100.7	29214	9691	17.9966	18.3801	-8329	-373	2.54486	179.209	4.2186	133.863	1.32593	90.3571	6.49751e-05	0.0384521	2.14783	1.12287	0.00325963
-100.65	29202	9703	17.9948	18.3746	-8016	-316	2.54059	-176.891	4.37611	135.412	1.25712	86.6437	9.74627e-05	0.0274658	2.55432	1.33564	0.00325963
-100.6	29206	9705	17.9959	18.3691	-8246	51	2.49969	-178.143	4.39521	134.61	1.23312	88.775	0.00012995	0.0219727	1.93909	1.01366	0.00325963
-100.55	29206	9705	17.9952	18.3691	-8651	52	2.57965	-178.984	4.34768	140.015	1.27162	80.0684	0.00012995	0.0604248	2.60376	1.36153	0.00325963
-100.5	29205	9705	17.9959	18.3801	-8339	115	2.5592	-179.599	4.29036	132.742	1.30141	92.6093	6.49751e-05	0.0384521	2.08191	1.08838	0.00325963
-100.45	29203	9697	17.9963	18.3636	-8354	-1110	2.48993	-176.479	4.0513	144.135	1.45644	74.9542	0.000162438	0.0604248	2.81799	1.47373	0.00325963
-100.4	29210	9687	17.9998	18.3636	-7356	-356	2.36847	-176.841	4.27592	132.413	1.2906	92.9993	0.000162438	-0.0164795	1.77979	0.930325	0.00325963
