Time	R2M7WFSIMES	R2M7WFSQMES	R2M7WFSGMES	R2M7WFSPMES	R2M7WFSIASK	R2M7WFSQASK	R2M7WFSGASK	R2M7WFSPASK	R2M7WFSCRFP	R2M7WFSCRFPP	R2M7WFSCRRP	R2M7WFSCRRPP	R2M7WFSGLDE	R2M7WFSPLDE	R2M7WFSDETA2	R2M7WFSCFQE2	R2M7WFSDFQES
-102.4	24833	-3249	16.9013	-7.44873	10294	1160	3.07739	6.7511	3.58872	94.6307	1.10105	136.181	0.000159719	0	1.71387	0.895848	0.00325963
-102.35	24819	-3247	16.8949	-7.43225	10804	867	3.25958	7.25098	3.81338	92.2302	0.978145	139.818	3.99297e-05	0.0384521	1.75781	0.918832	0.00325963
-102.3	24824	-3258	16.8983	-7.44873	9748	1348	3.12836	7.36633	3.52	94.7845	1.12929	136.099	0.000159719	-0.0109863	1.29089	0.67467	0.00325963
-102.25	24839	-3243	16.9013	-7.41577	10411	867	3.16589	3.44421	3.61665	94.5319	1.07281	136.505	-7.98594e-05	0.00549316	0.983276	0.513861	0.00325963
-102.2	24827	-3248	16.9009	-7.44324	10283	1408	3.13721	6.12488	3.58701	95.3613	1.0997	134.517	0.000119789	0.0219727	1.1261	0.588518	0.00325963
-102.15	24829	-3245	16.8994	-7.43225	10050	1608	3.17719	4.58679	3.4401	94.7021	1.18487	136.406	3.99297e-05	0.00549316	1.40625	0.734983	0.00325963
-102.1	24829	-3246	16.9002	-7.43774	10354	1015	3.13721	6.12488	3.64629	92.0215	1.06151	140.625	7.98594e-05	0.00549316	1.35132	0.706262	0.00325963
-102.05	24831	-3245	16.8983	-7.43225	10701	521	3.18604	4.36157	3.6407	96.2512	1.06603	132.863	3.99297e-05	0	1.12061	0.585647	0.00325963
-102	24826	-3247	16.8975	-7.44873	10578	743	3.15796	7.04224	3.41432	91.604	1.19549	141.18	0.000159719	0.0219727	1.24695	0.651695	0.00325963
-101.95	24824	-3247	16.8998	-7.45972	10193	1206	3.09631	8.31116	3.5986	93.4772	1.09563	138.164	0.000239578	0.00549316	1.65344	0.864246	0.00325963
-101.9	24834	-3237	16.8964	-7.44324	10271	1267	3.19244	7.10815	3.60161	95.5591	1.10693	134.555	0.000119789	0.032959	2.19727	1.14874	0.00325963
-101.85	24832	-3234	16.8956	-7.43225	10475	1115	3.21564	7.06421	3.56424	96.7841	1.1128	132.627	3.99297e-05	0.032959	2.0105	1.05102	0.00325963
-101.8	24833	-3240	16.9017	-7.42126	10269	741	3.1073	4.03748	3.62395	93.999	1.07959	136.384	-3.99297e-05	-0.0109863	1.96655	1.02803	0.00325963
-101.75	24828	-3229	16.896	-7.42126	10345	1270	3.20618	6.31165	3.62309	96.6412	1.09314	132.627	-3.99297e-05	0.0384521	1.69739	0.887229	0.00325963
-101.7	24836	-3243	16.9025	-7.45972	9802	1141	2.98553	9.0802	3.48606	95.0208	1.15256	135.928	0.000239578	-0.0274658	1.75781	0.918832	0.00325963
-101.65	24826	-3232	16.8971	-7.43225	10541	646	3.1723	6.22925	3.64586	92.9883	1.07258	139.092	3.99297e-05	0.0109863	2.02148	1.05676	0.00325963
-101.6	24830	-3229	16.8971	-7.43774	9694	2356	3.18542	6.37756	3.70556	94.2957	1.03531	136.967	7.98594e-05	0.0384521	1.77429	0.927452	0.00325963
-101.55	24827	-3243	16.8971	-7.43774	10328	1059	3.17261	7.2345	3.58872	89.3353	1.08478	145.179	7.98594e-05	0.0219727	1.43372	0.749344	0.00325963
-101.5	24823	-3232	16.8941	-7.4707	9945	2370	3.18024	10.1898	3.65788	93.1586	1.07846	138.829	0.000319438	0.0549316	1.81824	0.950438	0.00325963
-101.45	24825	-3232	16.8968	-7.42676	10537	1039	3.2019	5.92712	3.60591	93.0322	1.0884	137.999	0	0.0384521	1.71387	0.895848	0.00325963
-101.4	24840	-3242	16.8998	-7.44324	9669	1612	3.07495	7.42126	3.45685	95.9766	1.17222	135.456	0.000119789	-0.0164795	1.51611	0.792429	0.00325963
-101.35	24825	-3251	16.8971	-7.45422	10159	1179	3.11646	8.87146	3.63855	94.8395	1.08253	135.456	0.000199649	0.00549316	2.03796	1.06539	0.00325963
-101.3	24822	-3242	16.8937	-7.43774	10295	1488	3.2251	7.80579	3.60677	96.4819	1.10309	133.017	7.98594e-05	0.0494385	2.31262	1.20912	0.00325963
-101.25	24823	-3250	16.8983	-7.44873	9866	1844	3.09082	8.58032	3.54663	93.2794	1.12862	138.323	0.000159719	0.0219727	2.72461	1.42482	0.00325963
-101.2	24829	-3241	16.8968	-7.43225	10076	2216	3.15704	7.67944	3.6261	101.277	1.09495	126.365	3.99297e-05	0.0384521	2.92786	1.53128	0.00325963
-101.15	24827	-3247	16.8975	-7.43774	10231	1174	3.1604	7.0752	3.66218	96.3007	1.07213	132.841	7.98594e-05	0.0164795	2.53235	1.32414	0.00325963
-101.1	24834	-3229	16.9002	-7.42126	10206	891	3.12592	5.99304	3.58142	94.4824	1.09947	137.032	-3.99297e-05	0.00549316	2.34009	1.22349	0.00325963
-101.05	24829	-3255	16.8994	-7.45422	10256	1455	3.04932	8.77808	3.59646	99.201	1.10693	128.886	0.000199649	0.032959	2.3291	1.21774	0.00325963
-101	24827	-3238	16.8964	-7.44873	10025	1264	3.10638	8.09692	3.62266	95.9656	1.0823	133.775	0.000159719	0	2.23022	1.16599	0.00325963
-100.95	24823	-3253	16.8956	-7.45972	10235	1635	3.12531	10.2667	3.52988	96.4215	1.13901	133.396	0.000239578	0.0494385	2.35657	1.23212	0.00325963
-100.9	24827	-3238	16.8998	-7.44324	10183	1390	3.08136	7.7948	3.62266	96.4764	1.08885	133.621	0.000119789	0.0109863	2.58179	1.35003	0.00325963
-100.85	24820	-3249	16.8979	-7.42126	10509	687	3.2077	5.32288	3.6407	95.3448	1.09292	133.171	-3.99297e-05	0	2.48291	1.29826	0.00325963
-100.8	24833	-3248	16.9028	-7.43225	9774	1178	3.11127	4.43298	3.54448	97.3993	1.11664	132.907	3.99297e-05	-0.0384521	1.9281	1.00791	0.00325963
-100.75	24831	-3237	16.8987	-7.43225	10438	1083	3.19031	5.77332	3.58013	91.7358	1.10399	141.405	3.99297e-05	0.0219727	1.97205	1.0309	0.00325963
-100.7	24825	-3237	16.9002	-7.43225	10376	768	3.16986	4.85046	3.67249	99.1406	1.07575	127.584	3.99297e-05	0.00549316	2.23572	1.16887	0.00325963
-100.65	24831	-3241	16.8964	-7.44324	10610	1034	3.20496	7.89368	3.49036	94.7845	1.15573	135.972	0.000119789	0.032959	2.14233	1.12	0.00325963
-100.6	24830	-3231	16.8983	-7.44873	10331	1058	3.12866	8.00903	3.65316	96.405	1.07078	133.116	0.000159719	0.0164795	1.98303	1.03665	0
-100.55	24827	-3260	16.8971	-7.44873	10006	1371	3.15796	7.68494	3.51312	94.5703	1.14308	136.198	0.000159719	0.0219727	1.90613	0.996414	0
-100.5	24828	-3237	16.9013	-7.43774	10359	1020	3.12256	5.61951	3.62094	92.6312	1.08524	139.01	7.98594e-05	0.00549316	2.28516	1.19474	0
-100.45	24831	-3243	16.9002	-7.43225	9985	1550	3.17719	5.625	3.63426	94.6527	1.07123	136.17	3.99297e-05	0.00549316	1.74133	0.910213	0
-100.4	24823	-3231	16.899	-7.44873	10145	1358	3.11859	7.24548	3.62137	94.9054	1.08885	135.39	0.000159719	0.00549316	2.13135	1.11425	0
-100.35	24836	-3243	16.9028	-7.45422	10173	1323	3.03528	7.57507	3.60548	94.6692	1.09134	136.198	0.000199649	-0.0109863	1.8512	0.967679	0
-100.3	24832	-3247	16.9009	-7.45972	9930	1303	3.04993	8.77808	3.58185	93.3948	1.09586	138.631	0.000239578	-0.0164795	1.35132	0.706262	0
-100.25	24828	-3230	16.8998	-7.43225	10571	1005	3.18604	5.39429	3.58228	92.3621	1.10331	139.735	3.99297e-05	0.0219727	1.6864	0.881483	0
-100.2	24830	-3237	16.9013	-7.43774	10060	1225	3.13995	5.15259	3.45814	96.3776	1.18307	133.072	7.98594e-05	0	1.82922	0.956185	0
-100.15	24829	-3246	16.8964	-7.44324	10457	906	3.21136	6.67969	3.67206	95.3998	1.05677	134.863	0.000119789	0.0164795	1.8512	0.967679	0
-100.1	24830	-3240	16.9006	-7.43225	10250	993	3.13538	5.76782	3.63383	93.3344	1.06242	138.647	3.99297e-05	-0.00549316	1.45569	0.760833	0
-100.05	24832	-3255	16.9002	-7.44873	10124	1148	3.10547	7.09167	3.5419	95.202	1.1119	136.115	0.000159719	0.0164795	0.565796	0.295666	0
-99.9999	24829	-3232	16.904	-7.43225	10332	667	3.09479	3.88367	3.68709	93.2684	1.03576	138.252	3.99297e-05	-0.0109863	0.741577	0.387532	0
-99.9499	24830	-3245	16.9009	-7.44324	10291	1026	3.13995	6.15234	3.56897	93.631	1.0945	138.071	0.000119789	0.00549316	0.664673	0.34734	0
-99.8998	24837	-3232	16.9032	-7.43225	10197	748	3.09052	4.50439	3.60161	93.3289	1.07914	138.895	3.99297e-05	-0.0164795	0.681152	0.355953	0
-99.8498	24823	-3238	16.8964	-7.43225	10404	1127	3.19824	6.55884	3.5767	94.0045	1.10376	137.241	3.99297e-05	0.0164795	0.999756	0.522475	0
-99.7998	24829	-3247	16.9002	-7.42126	10284	960	3.10944	5.47668	3.52343	91.1975	1.12568	141.603	-3.99297e-05	0.00549316	0.752563	0.393274	0
-99.7498	24836	-3230	16.9028	-7.42126	10071	980	3.05267	4.021	3.50625	95.5371	1.13901	134.83	-3.99297e-05	-0.0274658	0.818481	0.427726	0
-99.6998	24828	-3239	16.8987	-7.41577	11006	1110	3.29407	4.10889	3.66433	92.8015	1.04638	139.526	-7.98594e-05	0.065918	0.494385	0.258347	0
-99.6498	24841	-3233	16.9025	-7.42126	9818	892	3.09479	3.91113	3.5535	91.8512	1.09518	141.586	-3.99297e-05	-0.0439453	-0.296631	-0.155006	0
-99.5998	24836	-3228	16.8964	-7.43225	10841	841	3.23303	6.63025	3.72532	91.7413	1.01181	141.647	3.99297e-05	0.0494385	-0.390015	-0.203805	0
-99.5498	24835	-3232	16.9036	-7.41577	10099	478	3.1012	3.27942	3.54104	91.0712	1.10534	142.328	-7.98594e-05	-0.0274658	-0.76355	-0.399016	0
-99.4998	24832	-3233	16.8941	-7.41028	10540	1042	3.28857	4.70215	3.64672	93.6859	1.05225	138.323	-0.000119789	0.0274658	-0.477905	-0.249735	0
-99.4498	24832	-3234	16.899	-7.41028	10388	915	3.18451	4.04297	3.60977	92.7026	1.0692	139.384	-0.000119789	0.00549316	-0.43396	-0.22677	0
-99.3998	24829	-3229	16.899	-7.40479	9975	1094	3.14178	4.15833	3.43451	91.5875	1.16635	142.075	-0.000159719	-0.0109863	-0.109863	-0.0574091	0
-99.3498	24838	-3237	16.9002	-7.42126	10045	1086	3.10608	5.07568	3.54706	95.0922	1.10444	135.791	-3.99297e-05	0	-0.137329	-0.0717614	0
-99.2998	24830	-3240	16.8956	-7.45972	9872	1918	3.13934	10.426	3.61063	93.9331	1.06987	137.791	0.000239578	0.0439453	0.0439453	0.0229636	0
-99.2498	24826	-3233	16.893	-7.42126	10351	1345	3.30475	6.17981	3.73907	92.4115	1.00819	140.043	-3.99297e-05	0.032959	0.384521	0.200935	0
-99.1998	24828	-3238	16.899	-7.45972	9931	988	3.04657	9.43726	3.50324	95.5426	1.14737	135.22	0.000239578	-0.0109863	0.85144	0.444953	0
-99.1498	24832	-3230	16.9002	-7.42126	10208	895	3.14484	4.55933	3.5724	93.4003	1.10354	138.477	-3.99297e-05	0.00549316	1.11511	0.582775	0
-99.0998	24834	-3225	16.9009	-7.41577	10359	952	3.15094	3.93311	3.65574	92.9718	1.05519	139.021	-7.98594e-05	0.00549316	1.02722	0.536832	0
-99.0498	24832	-3237	16.9009	-7.41028	10196	751	3.14697	3.55408	3.57326	94.9713	1.09269	136.016	-0.000119789	-0.0164795	0.681152	0.355953	0
-98.9998	24822	-3241	16.8956	-7.42126	10324	1379	3.21198	5.71838	3.58701	95.0317	1.09924	135.538	-3.99297e-05	0.0219727	1.18652	0.620106	0
-98.9498	24827	-3226	16.8983	-7.45422	9820	2135	3.10242	7.72888	3.53503	93.8727	1.12929	137.439	0.000199649	0.0164795	1.46667	0.766578	0
-98.8998	24829	-3231	16.899	-7.43225	10466	588	3.14819	5.93811	3.65788	92.5818	1.05157	139.916	3.99297e-05	0.00549316	1.14807	0.600004	0
-98.8498	24832	-3243	16.9017	-7.4707	10113	1152	2.99316	10.5688	3.60806	94.9493	1.08253	136.434	0.000319438	-0.0109863	0.944824	0.493762	0
-98.7998	24827	-3241	16.8937	-7.40479	10874	481	3.3609	3.3728	3.61278	92.1368	1.0762	140.339	-0.000159719	0.032959	0.823975	0.430597	0
-98.7498	24841	-3242	16.9051	-7.43225	10136	583	3.06274	4.20227	3.5797	95.9766	1.0875	134.495	3.99297e-05	-0.0384521	0.670166	0.350211	0
-98.6998	24829	-3245	16.8979	-7.42676	10461	1051	3.2135	5.13062	3.61879	93.6969	1.07846	137.889	0	0.0219727	1.10962	0.579903	0
