Time	R1M7WFSIMES	R1M7WFSQMES	R1M7WFSGMES	R1M7WFSPMES	R1M7WFSIASK	R1M7WFSQASK	R1M7WFSGASK	R1M7WFSPASK	R1M7WFSCRFP	R1M7WFSCRFPP	R1M7WFSCRRP	R1M7WFSCRRPP	R1M7WFSGLDE	R1M7WFSPLDE	R1M7WFSDETA2	R1M7WFSCFQE2	R1M7WFSDFQES
-102.4	-6224	22474	15.0125	105.48	-3680	7028	2.28149	119.064	1.24427	-50.9052	1.04534	-170.755	-0.000429092	-0.0933838	-9.92065	-3.78358	-0.00325963
-102.2	-6211	22462	15.0054	105.463	-5454	5651	2.53143	126.804	1.2143	-53.031	1.07426	-166.877	-0.000300365	-0.0274658	-9.29993	-3.54249	-0.00325963
-102	-6218	22473	15.0078	105.463	-4007	6879	2.3349	124.832	1.26245	-57.876	1.02559	-162.136	-0.000300365	-0.0823975	-9.17358	-3.49352	-0.00325963
-101.8	-6224	22464	15.0046	105.463	-5196	6079	2.53998	124.623	1.20981	-47.1094	1.02355	-171.996	-0.000300365	-0.0274658	-7.97607	-3.03109	-0.00325963
-101.6	-6208	22462	15.0007	105.458	-5887	5870	2.547	131.572	1.19848	-47.2632	1.04046	-172.672	-0.000257455	-0.00549316	-9.02527	-3.43609	-0.00325963
-101.4	-6215	22474	15.0094	105.452	-4667	5363	2.22839	129.012	1.1829	-52.3059	1.07467	-167.849	-0.000214546	-0.0714111	-8.25623	-3.13902	-0.00325963
-101.2	-6219	22458	14.9999	105.463	-5796	6399	2.67181	129.655	1.0979	-42.7588	1.12272	-177.698	-0.000300365	0.00549316	-8.08594	-3.0734	-0.00325963
-101	-6220	22469	15.0062	105.458	-4459	5706	2.27783	127.831	1.10262	-53.1134	1.14329	-171.612	-0.000257455	-0.0769043	-7.61353	-2.89164	-0.00325963
-100.8	-6219	22474	15.009	105.474	-3885	7231	2.45789	121.69	1.27882	-53.6737	0.987308	-166.564	-0.000386183	-0.0604248	-7.58057	-2.87897	-0.00325963
-100.6	-6216	22456	15.0007	105.469	-4924	6521	2.61963	127.419	1.14111	-56.2994	1.11397	-164.273	-0.000343274	-0.0274658	-7.91565	-3.00783	-0.00325963
-100.4	-6217	22471	15.009	105.436	-4260	5887	2.18231	130.605	1.24245	-47.0764	1.00278	-174.43	-8.58185e-05	-0.0823975	-7.76733	-2.95077	-0.00325963
-100.2	-6217	22467	15.0015	105.458	-5475	6387	2.5766	129.963	1.27822	-43.0609	0.973054	-176.215	-0.000257455	-0.00549316	-7.65198	-2.90642	-0.00325963
-100	-6209	22461	15.0019	105.458	-5169	5737	2.53082	128.848	1.11419	-58.4802	1.13148	-160.692	-0.000257455	-0.032959	-8.28369	-3.14961	-0.00325963
-99.8	-6215	22478	15.0109	105.441	-3980	6538	2.14386	128.568	1.14819	-47.7246	1.08709	-174.408	-0.000128728	-0.0769043	-7.66296	-2.91064	-0.00325963
-99.6	-6218	22469	15.0038	105.458	-5389	5710	2.43225	130.551	1.15693	-49.0924	1.071	-170.667	-0.000257455	-0.032959	-6.50391	-2.46625	-0.00325963
-99.4	-6216	22468	15.0042	105.474	-4732	6600	2.547	125.541	1.21784	-53.2288	1.00543	-167.811	-0.000386183	-0.0439453	-4.93286	-1.86709	-0.00325963
-99.2001	-6217	22467	15.0054	105.463	-5768	5474	2.44141	129.88	1.19565	-42.3468	1.00604	-177.363	-0.000300365	-0.0274658	-4.35059	-1.64579	-0.00325963
-99.0001	-6205	22454	14.9948	105.458	-6470	5665	2.75085	135.374	1.12576	-43.396	1.06693	-177.1	-0.000257455	0.0274658	-4.21875	-1.59574	-0.00325963
-98.8001	-6205	22469	15.0062	105.458	-4374	6615	2.33673	128.199	1.18667	-44.1541	1.01154	-177.616	-0.000257455	-0.0604248	-3.22998	-1.22082	-0.00325963
-98.6001	-6207	22463	15.0031	105.436	-5971	5772	2.43073	136.901	1.18479	-46.9446	1.01378	-170.821	-8.58185e-05	-0.00549316	-3.54858	-1.34154	-0.00325963
-98.4001	-6210	22469	15.0078	105.447	-4133	6292	2.24213	128.562	1.14441	-51.7621	1.07406	-169.7	-0.000171637	-0.0769043	-3.91113	-1.479	-0.00325963
-98.2001	-6207	22473	15.009	105.436	-4753	5269	2.18384	130.523	1.22587	-42.2974	0.968574	-178.813	-8.58185e-05	-0.0769043	-3.8562	-1.45817	-0.00325963
-98.0001	-6214	22467	15.005	105.469	-5468	6987	2.54822	125.947	1.19919	-45.0714	1.0091	-174.825	-0.000343274	-0.0164795	-4.823	-1.82531	-0.00325963
-97.8001	-6207	22471	15.0062	105.458	-4953	6091	2.33917	128.633	1.1659	-47.9608	1.03394	-173.057	-0.000257455	-0.0439453	-5.11963	-1.93815	-0.00325963
-97.6001	-6211	22462	15.0003	105.447	-5870	6243	2.56989	134.357	1.18479	-47.4335	1.0262	-171.079	-0.000171637	0.0109863	-5.97656	-2.26476	-0.00325963
-97.4001	-6222	22452	14.9979	105.463	-5852	5882	2.73834	131.265	1.14229	-42.7972	1.07589	-177.693	-0.000300365	0	-6.61926	-2.51038	-0.00325963
-97.2001	-6219	22462	15.0066	105.447	-4791	5705	2.29431	130.957	1.20651	-46.7029	1.026	-173.875	-0.000171637	-0.0549316	-6.54785	-2.48306	-0.00325963
-97.0001	-6212	22468	15.0027	105.447	-5491	5900	2.42249	133.451	1.25306	-47.049	1.01337	-172.656	-0.000171637	-0.0219727	-6.52039	-2.47255	-0.00325963
-96.8001	-6210	22468	15.0086	105.447	-4605	5247	2.21588	129.512	1.06886	-46.8292	1.13128	-175.204	-0.000171637	-0.0769043	-5.91614	-2.2417	-0.00325963
-96.6001	-6212	22468	15.007	105.458	-4881	5825	2.30499	126.579	1.2117	-44.0387	0.98181	-176.188	-0.000257455	-0.0549316	-5.36682	-2.03227	-0.00325963
-96.4001	-6202	22464	15.0007	105.447	-6046	5830	2.54791	134.55	1.1208	-45.5823	1.10155	-175.496	-0.000171637	0.00549316	-6.32812	-2.39904	-0.00325963
-96.2001	-6220	22464	15.005	105.485	-4637	7198	2.61414	124.272	1.2058	-45.434	0.997897	-176.44	-0.000472002	-0.0439453	-5.11414	-1.93606	0
-96.0001	-6219	22458	15.0011	105.463	-5906	6445	2.64008	128.117	1.18384	-39.3091	1.03007	178.352	-0.000300365	0.0109863	-5.75134	-2.17883	0
-95.8001	-6210	22458	15.0015	105.458	-5395	5550	2.62909	128.743	1.05658	-48.2135	1.15103	-172.831	-0.000257455	-0.032959	-6.61377	-2.50828	0
-95.6001	-6218	22475	15.0094	105.463	-4135	6018	2.29492	122.717	1.19942	-53.421	1.04962	-168.354	-0.000300365	-0.0823975	-7.12463	-2.70396	0
-95.4001	-6218	22469	15.0098	105.452	-4806	5490	2.21619	125.211	1.21453	-49.1089	1.02641	-171.288	-0.000214546	-0.065918	-7.41577	-2.81567	0
-95.2001	-6227	22466	15.0058	105.485	-4577	6637	2.56775	122.668	1.31762	-51.861	0.966945	-168.091	-0.000472002	-0.0494385	-7.91565	-3.00783	0
-95.0001	-6223	22470	15.0062	105.463	-5523	6038	2.48138	127.095	1.31793	-47.3181	0.947803	-170.585	-0.000300365	-0.032959	-8.22876	-3.12843	0
-94.8001	-6211	22458	14.9963	105.474	-5636	7395	2.8949	127.766	1.21194	-48.1586	1.04921	-170.359	-0.000386183	0.0164795	-8.40454	-3.19622	0
-94.6001	-6217	22468	15.0062	105.452	-4249	6276	2.33917	128.425	1.15811	-55.7556	1.10806	-167.673	-0.000214546	-0.0604248	-8.31116	-3.1602	0
-94.4001	-6218	22460	15.0007	105.485	-5154	6709	2.73773	124.651	1.16519	-44.8627	1.05776	-175.408	-0.000472002	-0.0164795	-6.54236	-2.48096	0
-94.2001	-6205	22467	15.0046	105.441	-4730	5868	2.35748	129.375	1.18974	-50.7239	1.04595	-171.623	-0.000128728	-0.0604248	-5.97107	-2.26266	0
-94.0001	-6215	22471	15.0074	105.458	-4628	5454	2.27722	126.161	1.27488	-50.3943	0.954727	-169.662	-0.000257455	-0.0769043	-3.97705	-1.50401	0
-93.8001	-6220	22464	15.0031	105.458	-5519	5526	2.40845	132.836	1.20863	-40.8362	0.994028	-179.445	-0.000257455	-0.0164795	-3.51562	-1.32904	0
-93.6001	-6204	22473	15.0082	105.436	-4802	5502	2.17285	133.171	1.12647	-44.9066	1.05817	-177.248	-8.58185e-05	-0.0604248	-2.75208	-1.03989	0
-93.4001	-6203	22472	15.0058	105.43	-4885	6132	2.21649	135.11	1.2143	-47.7521	0.983846	-170.392	-4.29092e-05	-0.0549316	-2.69714	-1.0191	0
-93.2001	-6211	22451	14.9948	105.458	-7078	6761	2.79327	134.143	1.15244	-42.0996	1.03313	-178.577	-0.000257455	0.0549316	-2.95532	-1.11682	0
-93.0001	-6207	22465	15.0027	105.458	-4728	6973	2.50763	129.501	1.16401	-48.9001	1.0315	-170.821	-0.000257455	-0.0384521	-2.85095	-1.07731	0
-92.8001	-6199	22459	15.0023	105.419	-6433	5316	2.26685	140.905	1.09223	-44.8242	1.07711	-175.589	4.29092e-05	0.0109863	-1.49414	-0.564263	0
-92.6002	-6203	22467	15.0031	105.43	-4723	5866	2.31659	135.291	1.13426	-44.8187	1.05675	-176.688	-4.29092e-05	-0.0439453	-2.27417	-0.859098	0
-92.4002	-6219	22474	15.0106	105.452	-3833	5793	2.15118	125.629	1.19328	-43.8464	0.99586	-177.643	-0.000214546	-0.109863	-2.67517	-1.01078	0
-92.2002	-6211	22459	15.0023	105.452	-5375	5562	2.49176	131.155	1.18785	-44.4177	1.00258	-175.836	-0.000214546	-0.0384521	-1.97205	-0.744869	0
-92.0002	-6205	22475	15.0082	105.425	-5432	4895	2.06482	135.346	1.22492	-47.0105	0.964501	-174.232	0	-0.0439453	-0.769043	-0.290381	0
-91.8002	-6198	22469	14.9983	105.43	-6647	5395	2.5061	138.472	1.22421	-39.1553	0.954523	178.352	-4.29092e-05	0.0384521	0.85144	0.321498	0
-91.6002	-6206	22460	14.9979	105.436	-6044	5787	2.58453	139.845	1.13284	-42.6324	1.04005	-178.231	-8.58185e-05	0.0109863	1.43921	0.543509	0
-91.4002	-6201	22467	15.0023	105.419	-5995	4703	2.27325	140.18	1.16259	-39.2377	1.01032	177.792	4.29092e-05	-0.00549316	3.55957	1.3457	0
-91.2002	-6197	22457	14.9944	105.436	-6939	5275	2.72736	141.603	1.12151	-35.1288	1.05023	173.013	-8.58185e-05	0.0604248	4.45496	1.68543	0
-91.0002	-6204	22464	15.0011	105.403	-5366	4208	2.24976	147.085	1.08633	-33.5632	1.08179	173.716	0.000171637	-0.0439453	4.24072	1.60408	0
-90.8002	-6195	22470	15.005	105.392	-5844	3794	2.06482	147.805	1.17912	-34.6619	1.00054	173.436	0.000257455	-0.0384521	5.50415	2.08459	0
-90.6002	-6192	22463	14.9995	105.408	-6213	4544	2.38037	143.871	1.14512	-36.579	1.03027	175.391	0.000128728	0	5.53162	2.09506	0
-90.4002	-6189	22469	15.0031	105.403	-6130	3911	2.16522	144.196	1.18384	-36.2714	0.987512	175.501	0.000171637	-0.0219727	4.91638	1.86082	0
-90.2002	-6191	22459	14.992	105.403	-7124	4977	2.61566	148.337	1.27003	-29.3445	0.930495	165.751	0.000171637	0.0549316	5.83374	2.21026	0
