Time	R043WFSIMES	R043WFSQMES	R043WFSGMES	R043WFSPMES	R043WFSIASK	R043WFSQASK	R043WFSGASK	R043WFSPASK	R043WFSCRFP	R043WFSCRFPP	R043WFSCRRP	R043WFSCRRPP	R043WFSGLDE	R043WFSPLDE	R043WFSDETA2	R043WFSCFQE2	R043WFSDFQES
-102.4	12744	-16672	15.8029	-52.5916	1020	-9834	2.90649	-81.6779	1.86406	-161.625	1.80155	-46.1591	-0.000238277	-0.0109863	-7.53662	-3.56217	-0.00325963
-102.35	12750	-16674	15.8064	-52.5916	397	-8842	2.71759	-81.5515	1.87472	-158.307	1.79282	-49.4769	-0.000238277	-0.0494385	-7.7179	-3.64888	-0.00325963
-102.3	12749	-16668	15.8015	-52.6025	2667	-8841	2.9184	-77.97	1.8102	-158.796	1.85291	-49.801	-0.000142966	-0.0109863	-7.67944	-3.63048	-0.00325963
-102.25	12746	-16673	15.8024	-52.5861	1328	-8660	2.883	-83.4247	1.86975	-163.493	1.80407	-44.7528	-0.000285932	-0.0384521	-7.44873	-3.52015	-0.00325963
-102.2	12743	-16669	15.8011	-52.619	2440	-9416	2.93854	-72.3175	1.88566	-156.374	1.80451	-51.6907	0	-0.0109863	-7.84424	-3.70936	-0.00325963
-102.15	12750	-16674	15.8069	-52.608	783	-9344	2.59949	-79.7443	1.90624	-159.478	1.74798	-48.988	-9.53107e-05	-0.0439453	-7.41577	-3.5044	-0.00325963
-102.1	12748	-16668	15.8042	-52.5916	1158	-8787	2.883	-83.4247	1.88274	-159.247	1.7875	-49.2352	-0.000238277	-0.0439453	-7.94861	-3.75935	-0.00325963
-102.05	12749	-16675	15.8046	-52.6245	2558	-8521	2.73315	-70.2795	1.93997	-157.165	1.72697	-50.8063	4.76554e-05	-0.032959	-8.04199	-3.8041	-0.00325963
-102	12749	-16667	15.802	-52.5861	742	-9642	2.96265	-81.0626	1.91544	-161.686	1.74783	-46.983	-0.000285932	-0.0274658	-7.38831	-3.49128	-0.00325963
-101.95	12747	-16679	15.8051	-52.5861	-246	-10270	2.92572	-88.2147	1.9347	-163.427	1.74339	-43.5938	-0.000285932	-0.0274658	-8.04199	-3.8041	-0.00325963
-101.9	12749	-16666	15.8015	-52.6245	2498	-8967	2.9187	-73.1305	1.84363	-159.593	1.83352	-49.032	4.76554e-05	-0.0164795	-7.78931	-3.68306	-0.00325963
-101.85	12748	-16672	15.8024	-52.597	3389	-9081	2.97729	-77.4371	1.93178	-159.983	1.74162	-47.5983	-0.000190621	0.00549316	-7.56958	-3.57793	-0.00325963
-101.8	12751	-16673	15.8078	-52.6245	1883	-9035	2.49146	-74.4434	1.89778	-160.186	1.78542	-48.3948	4.76554e-05	-0.0274658	-7.51465	-3.55166	-0.00325963
-101.75	12746	-16672	15.7997	-52.597	1954	-9652	3.09082	-79.1016	1.8502	-166.19	1.83189	-41.781	-0.000190621	0	-7.65747	-3.61997	-0.00325963
-101.7	12745	-16674	15.8046	-52.597	1719	-9166	2.85034	-82.3041	1.93838	-157.56	1.73318	-50.5591	-0.000190621	-0.0274658	-7.56958	-3.57793	-0.00325963
-101.65	12749	-16673	15.8038	-52.597	1765	-9928	2.90649	-81.6779	1.88639	-164.119	1.7838	-44.1486	-0.000190621	0	-7.65198	-3.61734	-0.00325963
-101.6	12742	-16678	15.8038	-52.6245	1587	-8998	2.77374	-70.7025	1.92405	-158.258	1.75864	-49.3176	4.76554e-05	-0.0274658	-7.69043	-3.63574	-0.00325963
-101.55	12740	-16670	15.7993	-52.5861	1972	-9505	3.09509	-81.7877	1.91879	-157.725	1.77388	-50.7019	-0.000285932	-0.0164795	-7.91565	-3.74356	-0.00325963
-101.5	12746	-16671	15.8024	-52.6135	1974	-8428	2.79419	-73.9435	1.91281	-163.158	1.7616	-43.3575	-4.76554e-05	-0.0384521	-7.34985	-3.4729	-0.00325963
-101.45	12749	-16670	15.8038	-52.5861	964	-9202	2.88361	-87.0941	1.91996	-164.163	1.7653	-43.808	-0.000285932	-0.0384521	-7.78931	-3.68306	-0.00325963
-101.4	12745	-16675	15.802	-52.608	1695	-8237	2.74292	-76.5967	1.92303	-162.416	1.75094	-45.401	-9.53107e-05	-0.032959	-8.10791	-3.8357	-0.00325963
-101.35	12747	-16667	15.802	-52.5861	1092	-9366	2.96753	-83.7708	1.88727	-159.67	1.78794	-48.7244	-0.000285932	-0.0274658	-8.22876	-3.89366	-0.00325963
