Time	R046WFSIMES	R046WFSQMES	R046WFSGMES	R046WFSPMES	R046WFSIASK	R046WFSQASK	R046WFSGASK	R046WFSPASK	R046WFSCRFP	R046WFSCRFPP	R046WFSCRRP	R046WFSCRRPP	R046WFSGLDE	R046WFSPLDE	R046WFSDETA2	R046WFSCFQE2	R046WFSDFQES
-102.4	6250	24042	14.6087	75.4102	-6189	8078	3.11554	126.194	1.66489	149.985	1.25401	-64.8907	-0.000483325	-0.0769043	-16.452	-7.97954	-0.0130385
-102.2	6263	24029	14.601	75.3992	-6910	8473	3.24249	130.545	1.51669	146.695	1.41753	-62.5616	-0.000402771	-0.0164795	-16.5564	-8.03309	-0.0130385
-102	6254	24048	14.6142	75.4211	-4751	8483	2.9538	121.569	1.54412	144.899	1.42624	-65.1654	-0.000563879	-0.142822	-16.9189	-8.21954	-0.0130385
-101.8	6255	24044	14.6131	75.4047	-5412	8411	2.90375	125.222	1.60293	144.866	1.41145	-61.8915	-0.000443048	-0.12085	-17.688	-8.61744	-0.0130385
-101.6	6243	24044	14.6124	75.4321	-5098	9137	3.10211	121.646	1.65834	138.972	1.3844	-56.5576	-0.000644434	-0.098877	-18.9294	-9.26706	-0.0130385
-101.4	6245	24057	14.6157	75.4431	-4699	9378	3.09235	117.603	1.79467	143.729	1.35576	-56.2775	-0.000724988	-0.131836	-21.0278	-10.3877	-0.0130385
-101.2	6236	24038	14.6047	75.4541	-6063	10088	3.47107	120.784	1.69286	142.388	1.53779	-56.3489	-0.000805542	-0.0439453	-22.9065	-11.418	-0.0162981
-101	6237	24062	14.6186	75.4706	-3901	9386	3.19702	113.275	1.70651	133.704	1.61088	-53.1958	-0.000926373	-0.181274	-24.9994	-12.6	-0.0162981
-100.8	6240	24059	14.6138	75.4706	-5103	10097	3.35571	115.318	1.83519	135.428	1.62257	-48.576	-0.000926373	-0.098877	-26.3562	-13.3879	-0.0162981
-100.6	6228	24051	14.6131	75.4706	-4814	9638	3.40881	115.076	1.90614	130.188	1.68074	-48.5101	-0.000926373	-0.131836	-28.1799	-14.4766	-0.0162981
-100.4	6225	24065	14.6179	75.4761	-4418	10439	3.30048	111.786	2.02703	132.836	1.66335	-48.2025	-0.000966651	-0.137329	-30.0421	-15.6274	-0.0162981
-100.2	6230	24045	14.6105	75.498	-4581	11001	3.67401	114.022	2.0487	133.094	1.74871	-48.6749	-0.00112776	-0.115356	-31.2506	-16.3975	-0.0130385
-100	6225	24061	14.6194	75.4651	-3699	10847	3.18665	112.593	2.08392	128.337	1.83232	-46.5765	-0.000886096	-0.186768	-32.4701	-17.1948	-0.0130385
-99.8	6214	24074	14.6208	75.4871	-3616	10285	3.40485	109.352	2.04373	133.561	1.83831	-48.6914	-0.0010472	-0.192261	-32.6898	-17.3407	-0.0130385
-99.6	6218	24062	14.616	75.498	-4502	10945	3.53027	111.176	2.06474	130.666	1.86435	-46.4996	-0.00112776	-0.12085	-32.8162	-17.425	-0.0130385
-99.4	6222	24071	14.619	75.498	-3858	10711	3.45856	109.045	2.05366	131.364	1.75616	-48.2959	-0.00112776	-0.170288	-32.3053	-17.0858	-0.0130385
-99.2001	6227	24055	14.612	75.4816	-4661	10864	3.42651	115.395	2.07053	133.412	1.76523	-43.8684	-0.00100693	-0.109863	-32.1405	-16.9772	-0.0130385
-99.0001	6224	24058	14.6149	75.4706	-4895	9822	3.36395	114.055	2.02422	130.045	1.78847	-46.9446	-0.000926373	-0.115356	-31.9537	-16.8546	-0.0130385
-98.8001	6231	24063	14.6164	75.4816	-4338	10864	3.28979	113.236	1.91871	134.11	1.74315	-49.2297	-0.00100693	-0.137329	-30.4596	-15.8912	-0.0130385
-98.6001	6221	24051	14.6102	75.4706	-4845	9700	3.57086	116.208	1.91424	132.61	1.72562	-50.8502	-0.000926373	-0.126343	-29.6136	-15.3589	-0.0130385
-98.4001	6231	24059	14.6175	75.4541	-4126	9865	3.09052	115.499	1.9192	135.291	1.57346	-52.597	-0.000805542	-0.159302	-27.8174	-14.2573	-0.0130385
-98.2001	6239	24052	14.6138	75.4321	-5161	8977	2.99561	120.053	1.8342	140.12	1.52376	-53.02	-0.000644434	-0.131836	-26.3562	-13.3879	-0.0130385
-98.0001	6241	24049	14.6109	75.4376	-5318	9135	3.18451	120.646	1.72602	138.45	1.51689	-54.7174	-0.000684711	-0.098877	-24.8291	-12.5024	-0.0130385
-97.8001	6253	24052	14.6138	75.4376	-5326	9535	3.24371	118.076	1.77201	144.086	1.41951	-60.1337	-0.000684711	-0.0933838	-22.9999	-11.4699	-0.0130385
-97.6001	6251	24033	14.6017	75.4431	-5969	9623	3.47382	123.041	1.53102	142.531	1.57872	-57.7606	-0.000724988	-0.032959	-21.5332	-10.6622	-0.0130385
-97.4001	6261	24046	14.6153	75.3937	-4998	8190	2.80365	122.926	1.53497	139.735	1.53502	-59.6228	-0.000362494	-0.148315	-19.6765	-9.66262	-0.0130385
-97.2001	6259	24041	14.6087	75.4047	-5959	8263	3.06885	126.326	1.53989	143.015	1.42901	-58.3978	-0.000443048	-0.0769043	-17.5122	-8.52619	-0.0130385
-97.0001	6260	24034	14.6047	75.4047	-5636	7783	3.1778	128.188	1.54657	145.789	1.37067	-64.8083	-0.000443048	-0.0714111	-15.6885	-7.58955	-0.0130385
-96.8001	6259	24041	14.612	75.4047	-5474	7546	2.95929	124.958	1.60048	147.31	1.30244	-66.3245	-0.000443048	-0.109863	-14.8865	-7.18305	-0.0130385
-96.6001	6261	24029	14.6036	75.3882	-6632	7798	3.05176	130.908	1.60566	153.094	1.27367	-68.1866	-0.000322217	-0.0439453	-13.4473	-6.461	-0.0130385
-96.4001	6267	24038	14.6102	75.3992	-5670	7883	2.97577	124.409	1.57973	146.667	1.2804	-64.0173	-0.000402771	-0.109863	-13.3484	-6.41173	-0.0130385
-96.2001	6259	24043	14.6091	75.3992	-6316	8440	3.02643	126.59	1.59106	149.886	1.25493	-64.4348	-0.000402771	-0.065918	-13.0408	-6.25867	-0.0130385
-96.0001	6261	24028	14.6025	75.4047	-6710	7715	3.29041	128.513	1.46033	149.875	1.38941	-66.6101	-0.000443048	-0.0164795	-13.4363	-6.45553	-0.0130385
-95.8001	6260	24041	14.6098	75.4047	-5831	7885	3.09143	125.151	1.50686	146.887	1.36645	-64.3195	-0.000443048	-0.0769043	-13.7	-6.58712	-0.0130385
-95.6001	6250	24032	14.6036	75.4156	-6424	8128	3.23914	127.255	1.53142	153.089	1.35695	-70.4224	-0.000523602	-0.0439453	-14.1779	-6.82639	-0.0130385
-95.4001	6250	24036	14.6054	75.4156	-5863	8129	3.21503	125.947	1.61849	142.608	1.32316	-60.5182	-0.000523602	-0.0769043	-15.3314	-7.40819	-0.0130385
-95.2001	6249	24041	14.6109	75.4486	-5309	9015	3.2547	118.883	1.68222	149.095	1.29056	-65.4016	-0.000765265	-0.098877	-16.6498	-8.08104	-0.0130385
-95.0001	6253	24034	14.6065	75.4102	-5786	8612	3.18146	125.854	1.60129	141.817	1.45092	-56.7828	-0.000483325	-0.065918	-18.5449	-9.06485	-0.0130385
-94.8001	6247	24052	14.6157	75.4431	-4433	9340	3.09998	116.351	1.65711	144.344	1.43957	-63.3252	-0.000724988	-0.142822	-19.7754	-9.71525	-0.00977889
-94.6001	6250	24051	14.6109	75.4431	-5426	9666	3.20648	119.048	1.71743	141.372	1.51104	-54.8108	-0.000724988	-0.0823975	-21.7969	-10.8061	-0.00977889
-94.4001	6239	24043	14.608	75.4321	-5424	9106	3.25867	121.514	1.75468	137.999	1.49584	-54.6735	-0.000644434	-0.0878906	-23.6371	-11.8263	-0.00977889
-94.2001	6229	24062	14.6164	75.4706	-4390	10393	3.37921	112.445	1.83453	136.522	1.60693	-51.9983	-0.000926373	-0.142822	-25.8728	-13.1051	-0.00977889
-94.0001	6220	24048	14.6058	75.4761	-5353	10628	3.64197	117.933	1.83618	133.462	1.73015	-47.384	-0.000966651	-0.065918	-27.7295	-14.2044	-0.00977889
-93.8001	6229	24057	14.6164	75.4816	-3753	10640	3.4021	112.291	1.9407	128.996	1.7813	-46.2964	-0.00100693	-0.170288	-29.5093	-15.2938	-0.00977889
-93.6001	6225	24061	14.6164	75.5145	-3940	10655	3.59741	109.133	2.00421	130.54	1.79402	-43.764	-0.00124859	-0.164795	-31.1298	-16.3196	-0.00651926
-93.4001	6217	24063	14.6142	75.4871	-3861	10658	3.51105	112.154	2.14197	128.079	1.79841	-45.5328	-0.0010472	-0.164795	-32.2559	-17.0532	-0.00651926
-93.2001	6214	24070	14.6175	75.5255	-3705	11373	3.72986	106.875	2.21225	130.825	1.69609	-44.1211	-0.00132914	-0.159302	-33.3765	-17.8015	-0.00651926
