Time	R2M2WFSIMES	R2M2WFSQMES	R2M2WFSGMES	R2M2WFSPMES	R2M2WFSIASK	R2M2WFSQASK	R2M2WFSGASK	R2M2WFSPASK	R2M2WFSCRFP	R2M2WFSCRFPP	R2M2WFSCRRP	R2M2WFSCRRPP	R2M2WFSGLDE	R2M2WFSPLDE	R2M2WFSDETA2	R2M2WFSCFQE2	R2M2WFSDFQES
-102.4	-17352	20221	17.0068	130.638	7934	9730	3.8739	50.7513	5.67259	-156.138	0.707678	34.3378	0.00011257	-0.065918	3.18054	0.99982	0
-102.35	-17369	20213	17.0052	130.671	8219	10328	4.03687	49.0485	5.55205	-160.483	0.733076	48.7463	-0.00011257	-0.0274658	2.7356	0.859719	0
-102.3	-17358	20222	17	130.627	8001	11018	4.06586	53.5693	5.50232	-156.649	0.789097	38.6334	0.000187617	0.0439453	3.09814	0.973866	0
-102.25	-17364	20209	16.9977	130.666	9842	10801	4.34174	50.2625	5.73286	-159.472	0.663185	44.989	-7.50469e-05	0.0384521	2.77405	0.871822	0
-102.2	-17348	20223	16.9973	130.644	7709	11012	4.20227	51.85	5.73136	-157.132	0.706417	39.0948	7.50469e-05	0.032959	2.75757	0.866634	0
-102.15	-17364	20216	17.0041	130.682	8863	10094	4.15985	45.4285	5.56963	-157.352	0.723169	45.0494	-0.000187617	-0.0604248	2.40601	0.756008	0
-102.1	-17349	20222	16.9988	130.627	7853	11264	4.09302	54.1132	5.63944	-155.281	0.719927	35.8539	0.000187617	0.0384521	2.4115	0.757736	0
-102.05	-17362	20220	17.0003	130.644	7608	11211	4.07532	52.0312	5.72834	-156.396	0.690205	37.403	7.50469e-05	0.0164795	2.76306	0.868363	0
-102	-17355	20209	16.9977	130.638	7019	10898	4.20746	52.4268	5.46013	-157.269	0.766221	39.9957	0.00011257	0.0109863	2.49939	0.785387	0
-101.95	-17360	20204	16.9947	130.682	9048	10887	4.44427	49.3341	5.80218	-159.862	0.661204	45.824	-0.000187617	0.0219727	3.06519	0.963486	0
-101.9	-17347	20220	16.9969	130.644	8405	10928	4.21448	53.3002	5.48977	-154.688	0.796843	33.8763	7.50469e-05	0.0274658	2.8894	0.908136	0
-101.85	-17343	20201	16.9939	130.627	7820	10520	4.19373	55.3986	5.4963	-151.386	0.783153	24.8895	0.000187617	0.00549316	2.85645	0.89776	0
-101.8	-17366	20219	16.9973	130.655	8561	10583	4.24744	52.0752	5.64698	-156.143	0.66895	36.8536	0	0.00549316	2.52136	0.7923	0
-101.75	-17358	20212	16.9943	130.655	9341	11090	4.35547	52.218	5.63844	-155.325	0.730915	32.8271	0	0.0494385	2.86194	0.899489	0
-101.7	-17364	20217	16.9996	130.649	8805	10738	4.11163	51.0809	5.56812	-156.066	0.73758	39.6606	3.75235e-05	-0.0109863	2.62024	0.823414	0
-101.65	-17348	20224	17.0018	130.655	7772	10271	4.14734	49.856	5.64698	-156.918	0.687143	35.9033	0	-0.0549316	2.18628	0.686895	0
-101.6	-17356	20219	16.9973	130.666	9300	10648	4.40308	49.6252	5.75848	-155.676	0.734337	36.0187	-7.50469e-05	0.032959	2.85095	0.89603	0
-101.55	-17362	20216	17.0026	130.666	9261	9906	4.20593	48.3453	5.97829	-157.56	0.609506	36.4691	-7.50469e-05	-0.0494385	2.66968	0.838972	0
-101.5	-17364	20227	17.0041	130.655	8778	9970	4.021	50.7733	5.6756	-157.994	0.686783	42.5391	0	-0.0219727	2.47192	0.776746	0
-101.45	-17363	20223	17.0052	130.644	8426	10211	3.93219	50.2679	5.85541	-158.384	0.630942	41.77	7.50469e-05	-0.0219727	2.51038	0.788844	0
-101.4	-17360	20223	16.9996	130.655	8811	11110	4.22028	51.7181	5.41543	-159.39	0.831969	46.1975	0	0.0439453	2.84546	0.894301	0
-101.35	-17359	20227	17.0007	130.644	8520	10607	4.11163	51.5698	5.86596	-159.406	0.684081	43.1708	7.50469e-05	-0.00549316	3.03223	0.953107	0
-101.3	-17359	20213	17.0018	130.655	9159	10866	4.22974	49.6802	5.73487	-156.286	0.702094	35.8264	0	0.0219727	3.06519	0.963486	0
-101.25	-17355	20231	17.0018	130.655	8426	10211	4.1098	51.2732	5.58319	-159.472	0.735058	47.1588	0	-0.032959	2.94434	0.925431	0
-101.2	-17351	20205	16.9886	130.644	7325	10880	4.36554	55.4919	5.49429	-156.302	0.802247	40.7098	7.50469e-05	0.0384521	3.00476	0.944458	0
-101.15	-17346	20206	16.9924	130.655	9442	11663	4.38354	53.1958	5.49378	-154.918	0.818459	33.728	0	0.0878906	3.27942	1.03097	0
-101.1	-17359	20200	16.9939	130.638	9111	10815	4.24347	54.2999	5.81272	-159.851	0.631482	45.4285	0.00011257	0.0274658	3.10913	0.977327	0
-101.05	-17348	20216	16.9973	130.66	8806	11306	4.32312	51.015	5.51086	-153.578	0.748928	32.3218	-3.75235e-05	0.0439453	2.76855	0.870093	0
-101	-17345	20226	16.995	130.638	8657	11452	4.23462	53.4485	5.3195	-151.935	0.839894	30.8276	0.00011257	0.0439453	2.90588	0.913324	0
-100.95	-17334	20203	16.9833	130.638	8342	12335	4.55933	56.9971	5.56159	-152.117	0.915009	23.3899	0.00011257	0.148315	3.76831	1.18508	0
-100.9	-17360	20215	16.9984	130.666	8430	10108	4.27338	49.9274	5.64045	-156.819	0.699392	40.0507	-7.50469e-05	-0.0604248	3.60901	1.13485	0
-100.85	-17369	20213	16.9947	130.677	8960	10960	4.52911	49.7131	5.69067	-157.615	0.750189	39.5123	-0.000150094	0.0384521	3.59802	1.13138	0
-100.8	-17346	20228	16.9939	130.633	7169	11523	4.22821	54.9261	5.6741	-152.452	0.774507	32.915	0.000150094	0.0494385	3.70789	1.16602	0
-100.75	-17350	20215	16.9973	130.655	8559	11252	4.25018	52.8442	5.72382	-156.357	0.727672	34.9805	0	0.0439453	3.83423	1.20587	0
-100.7	-17352	20220	16.9969	130.666	7975	10744	4.32068	50.7294	5.72131	-154.874	0.770904	31.9427	-7.50469e-05	0.0109863	3.92212	1.2336	0
-100.65	-17351	20220	17.0022	130.638	7519	11283	3.99139	52.663	5.6756	-150.057	0.831428	26.8121	0.00011257	-0.0164795	4.32312	1.36018	0
-100.6	-17354	20208	16.9924	130.633	8065	11241	4.27399	55.1239	5.72583	-154.891	0.781712	32.113	0.000150094	0.0494385	4.5813	1.44175	0
-100.55	-17341	20232	17.0011	130.594	6972	11321	3.87329	57.6617	5.49178	-156.088	0.796483	37.0404	0.000412758	0.0219727	4.36707	1.37406	0
-100.5	-17348	20210	16.9969	130.649	8646	10982	4.24896	52.3828	5.73738	-153.468	0.759916	32.3932	3.75235e-05	0.032959	4.68018	1.473	0
-100.45	-17351	20209	16.9913	130.644	8110	10527	4.37042	53.8989	5.57214	-159.269	0.780991	45.2637	7.50469e-05	0.0549316	4.52637	1.42439	0
-100.4	-17337	20217	16.992	130.6	7016	10900	4.17999	59.0295	5.58821	-157.615	0.818098	41.3251	0.000375235	0.00549316	4.67468	1.47127	0
-100.35	-17353	20214	16.9981	130.633	7605	11011	4.07166	54.1681	5.65652	-155.649	0.745686	36.7603	0.000150094	0.0109863	4.84497	1.52511	0
-100.3	-17347	20211	16.9909	130.655	7995	11512	4.46411	52.3608	5.63191	-155.429	0.787296	34.2609	0	0.0714111	4.64722	1.46258	0
-100.25	-17360	20198	16.9947	130.682	9080	11535	4.48944	49.845	5.71428	-151.919	0.770184	29.7729	-0.000187617	0.0714111	4.34509	1.36712	0
-100.2	-17343	20227	16.9863	130.644	7979	12205	4.4989	55.6018	5.70323	-153.853	0.735058	30.0256	7.50469e-05	0.115356	4.07593	1.28214	0
-100.15	-17341	20211	16.992	130.655	8400	11027	4.42169	52.4158	5.53999	-154.951	0.852504	30.8551	0	0.0439453	4.75159	1.49558	0
-100.1	-17354	20219	16.9935	130.644	8149	11169	4.35455	52.24	5.7404	-155.435	0.717765	30.2344	7.50469e-05	0.0439453	4.55383	1.43307	0
-100.05	-17339	20227	16.9954	130.622	7643	11755	4.12964	55.5634	5.66707	-151.705	0.791619	27.1472	0.000225141	0.0714111	4.28467	1.34804	0
-99.9999	-17362	20200	16.9958	130.666	7401	11501	4.20227	51.8665	5.65501	-152.457	0.868355	26.7133	-7.50469e-05	0.0219727	4.73511	1.49037	0
-99.9499	-17360	20221	17.0007	130.66	8309	10529	4.21021	49.8175	5.61985	-154.341	0.77847	34.3433	-3.75235e-05	-0.00549316	4.08691	1.2856	0
-99.8998	-17354	20219	16.9973	130.671	8944	10991	4.42413	49.6307	5.75396	-153.918	0.811434	33.1073	-0.00011257	0.0274658	4.4989	1.41571	0
-99.8498	-17367	20213	16.9969	130.655	8547	10979	4.24011	51.2347	5.84185	-154.039	0.771985	29.5367	0	0.0274658	4.63623	1.45911	0
-99.7998	-17348	20212	16.9958	130.622	8416	10138	4.04205	55.459	5.3863	-157.291	0.882586	39.0399	0.000225141	-0.0219727	4.03198	1.26827	0
