Time	R2M4WFSIMES	R2M4WFSQMES	R2M4WFSGMES	R2M4WFSPMES	R2M4WFSIASK	R2M4WFSQASK	R2M4WFSGASK	R2M4WFSPASK	R2M4WFSCRFP	R2M4WFSCRFPP	R2M4WFSCRRP	R2M4WFSCRRPP	R2M4WFSGLDE	R2M4WFSPLDE	R2M4WFSDETA2	R2M4WFSCFQE2	R2M4WFSDFQES
-102.4	-18483	25177	17.501	126.293	5928	9839	3.77563	52.7893	3.96653	22.4286	0.292634	-95.4602	-9.6083e-05	-0.032959	4.36157	0.965969	0
-102.35	-18487	25169	17.5023	126.271	6916	9988	3.58154	57.6453	3.86787	24.104	0.302147	-100.964	3.20277e-05	-0.0164795	3.83423	0.848803	0
-102.3	-18468	25178	17.5036	126.255	5000	10186	3.37341	60.5566	3.87018	25.2246	0.299205	-105.018	0.000128111	-0.0274658	3.64746	0.807343	0
-102.25	-18492	25158	17.5012	126.299	7619	9994	3.87421	53.5089	4.02629	25.5817	0.27959	-111.33	-0.000128111	0.00549316	3.96057	0.87686	0
-102.2	-18481	25168	17.5015	126.293	7062	9704	3.72314	53.844	3.90539	31.0748	0.302245	-125.239	-9.6083e-05	-0.0274658	3.18054	0.703765	0
-102.15	-18475	25178	17.5026	126.293	8544	9366	3.70758	51.9708	3.90261	20.9839	0.291261	-89.6265	-9.6083e-05	-0.0274658	2.70264	0.597847	0
-102.1	-18486	25149	17.4973	126.31	7401	10628	4.19281	51.2183	3.78032	30.921	0.342161	-124.733	-0.000192166	0.0274658	3.15308	0.697675	0
-102.05	-18479	25172	17.5004	126.277	6844	10201	3.78937	56.9806	3.76272	24.3073	0.324802	-102.415	0	0.0109863	2.98279	0.659926	0
-102	-18479	25170	17.5004	126.249	6701	10056	3.55042	63.3801	3.99062	21.9836	0.277923	-93.197	0.000160138	-0.0109863	2.77405	0.613668	0
-101.95	-18469	25168	17.4997	126.244	5986	10902	3.55408	66.4893	3.97626	21.8958	0.269586	-92.5323	0.000192166	0.0219727	2.63672	0.583244	0
-101.9	-18481	25170	17.4994	126.282	7472	10702	3.8269	57.3267	3.68311	25.2356	0.350204	-105.606	-3.20277e-05	0.0164795	3.04321	0.673319	0
-101.85	-18471	25164	17.5004	126.266	6699	10201	3.61603	60.0183	3.73621	31.8604	0.328333	-122.173	6.40553e-05	-0.00549316	2.75208	0.6088	0
-101.8	-18476	25177	17.5023	126.288	6772	10269	3.66302	53.9758	3.92299	20.4236	0.288809	-84.4354	-6.40553e-05	-0.0109863	2.53784	0.561343	0
-101.75	-18473	25164	17.4968	126.282	7265	10748	4.02527	56.2115	3.76272	25.3784	0.321174	-103.645	-3.20277e-05	0.032959	2.90588	0.642881	0
-101.7	-18464	25170	17.4989	126.244	7126	10183	3.61298	63.479	3.58923	28.9215	0.382177	-114.456	0.000192166	-0.00549316	2.67517	0.591762	0
-101.65	-18487	25154	17.4968	126.293	7828	11179	4.07471	55.2008	3.71582	20.8356	0.33559	-89.5111	-9.6083e-05	0.0549316	2.7301	0.603932	0
-101.6	-18463	25169	17.4991	126.255	6280	10176	3.66486	61.2213	3.94244	26.9769	0.292536	-110.259	0.000128111	0	2.91138	0.644099	0
-101.55	-18488	25156	17.502	126.304	7764	10117	3.86932	48.9056	3.79607	26.2958	0.319702	-107.534	-0.000160138	-0.0164795	3.34534	0.74031	0
-101.5	-18485	25171	17.5033	126.277	7062	9829	3.55286	55.6512	4.03323	26.5979	0.260956	-107.672	0	-0.0274658	2.8125	0.622188	0
-101.45	-18477	25158	17.4991	126.266	5075	10237	3.77411	60.271	3.68273	25.2521	0.356412	-105.101	6.40553e-05	-0.0219727	3.33984	0.739092	0
-101.4	-18466	25176	17.5015	126.266	7127	10323	3.61298	57.9584	3.76828	21.0718	0.35812	-87.0831	6.40553e-05	-0.00549316	3.6969	0.818316	0
-101.35	-18476	25172	17.4994	126.238	6707	9897	3.5199	66.6101	3.9267	20.7367	0.29028	-89.2639	0.000224194	-0.0274658	3.20251	0.708637	0
-101.3	-18471	25175	17.5026	126.282	7201	9688	3.63312	54.4537	3.67619	27.2351	0.366035	-112.549	-3.20277e-05	-0.0274658	3.67493	0.813439	0
-101.25	-18472	25172	17.4997	126.266	5493	10946	3.64227	57.854	3.97811	19.704	0.291065	-83.3093	6.40553e-05	0.0274658	3.44421	0.762243	0
-101.2	-18469	25173	17.5015	126.288	7059	9969	3.71918	53.7671	3.71582	26.3617	0.338631	-107.979	-6.40553e-05	-0.0109863	3.36182	0.743966	0
-101.15	-18478	25173	17.5033	126.244	4863	9881	3.35205	63.2812	4.05732	19.0448	0.267135	-79.8157	0.000192166	-0.0439453	3.72986	0.825632	0
-101.1	-18481	25172	17.5054	126.288	8684	10056	3.51501	51.2457	3.70889	25.8893	0.347255	-107.369	-6.40553e-05	-0.0164795	3.99902	0.885401	0
-101.05	-18484	25169	17.502	126.266	6781	9401	3.58215	60.0787	3.77522	28.7402	0.314014	-110.039	6.40553e-05	-0.0164795	3.71338	0.821974	0
-101	-18458	25177	17.5015	126.255	5789	9255	3.53912	61.2817	3.75438	27.0978	0.33	-109.984	0.000128111	-0.0494385	3.7738	0.835388	0
-100.95	-18468	25174	17.5002	126.266	5996	10314	3.66608	57.2772	3.60578	29.8718	0.39863	-117.109	6.40553e-05	-0.0164795	3.94958	0.87442	0
-100.9	-18484	25163	17.4989	126.282	6775	10107	3.84491	56.7279	4.12449	25.5267	0.286259	-108.375	-3.20277e-05	-0.00549316	5.1416	1.13958	0
