Time	R2M5WFSIMES	R2M5WFSQMES	R2M5WFSGMES	R2M5WFSPMES	R2M5WFSIASK	R2M5WFSQASK	R2M5WFSGASK	R2M5WFSPASK	R2M5WFSCRFP	R2M5WFSCRFPP	R2M5WFSCRRP	R2M5WFSCRRPP	R2M5WFSGLDE	R2M5WFSPLDE	R2M5WFSDETA2	R2M5WFSCFQE2	R2M5WFSDFQES
-102.4	-17528	14404	14.7995	140.587	-8988	2619	2.87384	165.262	3.68082	-50.3888	0.259735	-111.099	0.000176274	-0.0109863	5.03723	2.63901	0.00325963
-102.35	-17535	14403	14.803	140.598	-9108	2395	2.83234	162.911	3.77464	-56.673	0.191603	-92.7521	8.81368e-05	0.00549316	4.34509	2.27489	0.00325963
-102.3	-17532	14396	14.8022	140.592	-9057	2110	2.78625	165.207	3.78209	-52.3883	0.255706	-101.827	0.000132205	-0.0164795	4.50989	2.36152	0.00325963
-102.25	-17544	14405	14.8049	140.62	-8592	2664	2.80823	158.708	3.7147	-59.1449	0.165639	-79.3652	-8.81368e-05	-0.0274658	3.59802	1.88262	0.00325963
-102.2	-17524	14418	14.8007	140.57	-9047	2445	2.82471	168.261	3.66555	-54.2395	0.248902	-89.1541	0.000308479	-0.00549316	4.05945	2.12482	0.00325963
-102.15	-17529	14413	14.8053	140.554	-8396	1416	2.57477	171.524	3.82917	-52.9926	0.173697	-90.8514	0.000440684	-0.0549316	3.6145	1.89127	0.00325963
-102.1	-17533	14392	14.7949	140.609	-9797	1957	3.12927	163.444	3.74151	-57.2498	0.190528	-93.3124	0	0.0494385	3.70239	1.93738	0.00325963
-102.05	-17530	14399	14.7995	140.592	-8946	2108	2.83234	165.795	3.60188	-50.4327	0.226788	-100.997	0.000132205	-0.0109863	3.80127	1.98927	0.00325963
-102	-17525	14420	14.8022	140.565	-8981	2483	2.72064	169.843	3.78879	-55.2667	0.224729	-94.9329	0.000352547	-0.0109863	4.15283	2.17387	0.00325963
-101.95	-17532	14412	14.8026	140.592	-8628	2925	2.77191	163.076	4.00885	-50.9875	0.171638	-98.0859	0.000132205	-0.0384521	4.02649	2.10751	0.00325963
