Time	R043WFSIMES	R043WFSQMES	R043WFSGMES	R043WFSPMES	R043WFSIASK	R043WFSQASK	R043WFSGASK	R043WFSPASK	R043WFSCRFP	R043WFSCRFPP	R043WFSCRRP	R043WFSCRRPP	R043WFSGLDE	R043WFSPLDE	R043WFSDETA2	R043WFSCFQE2	R043WFSDFQES
-102.4	12738	-16674	15.8029	-52.6135	2951	-9318	2.95288	-76.0474	1.99239	-155.001	1.65564	-55.7886	-4.76554e-05	-0.0274658	-2.90039	-1.36411	0
-102.2	12745	-16675	15.8038	-52.619	3018	-9932	2.98737	-74.4159	2.07133	-156.654	1.58209	-54.3713	0	0.00549316	-3.03772	-1.42882	0
-102	12740	-16674	15.802	-52.6025	2715	-10299	3.09937	-80.387	2.02627	-154.27	1.63048	-57.2662	-0.000142966	0	-2.87292	-1.35117	0
-101.8	12739	-16670	15.7997	-52.5916	1843	-10030	3.23029	-81.1066	2.03761	-155.891	1.61731	-54.8163	-0.000238277	-0.0109863	-3.02673	-1.42364	0
-101.6	12747	-16665	15.8011	-52.5861	2579	-9068	3.12958	-81.4417	2.05247	-157.236	1.60858	-52.7234	-0.000285932	-0.0109863	-2.82898	-1.33047	0
-101.4	12744	-16664	15.7997	-52.5861	1803	-10327	3.26202	-82.1063	2.05887	-158.28	1.592	-51.5369	-0.000285932	0	-3.33984	-1.57123	0
-101.2	12748	-16668	15.8046	-52.6355	2675	-8320	2.79144	-69.1919	2.12534	-152.314	1.53488	-58.7494	0.000142966	-0.0494385	-2.68616	-1.2632	0.00325963
-101	12736	-16682	15.8024	-52.6135	2671	-9134	2.9364	-76.8713	2.04912	-155.028	1.6065	-55.4041	-4.76554e-05	-0.032959	-2.67517	-1.25803	0.00325963
-100.8	12740	-16678	15.8064	-52.6355	2034	-9353	2.69928	-73.9215	2.05583	-155.841	1.59807	-54.3768	0.000142966	-0.0439453	-2.95532	-1.38999	0.00325963
-100.6	12740	-16674	15.8002	-52.619	2327	-10601	3.1076	-73.5205	2.01444	-156.929	1.63418	-53.2288	0	0.00549316	-3.30688	-1.55569	0.00325963
-100.4	12740	-16675	15.7997	-52.608	2253	-9987	3.15216	-78.3545	2.03042	-160.247	1.62855	-48.587	-9.53107e-05	0	-2.82349	-1.32788	0.00325963
-100.2	12741	-16674	15.8002	-52.63	3222	-9507	3.125	-70.8728	2.05839	-151.683	1.59836	-59.4635	9.53107e-05	-0.00549316	-3.10364	-1.45989	0.00325963
-100	12737	-16669	15.8029	-52.6135	2048	-9608	2.94495	-75.6848	1.97177	-153.073	1.68583	-57.442	-4.76554e-05	-0.0219727	-3.55408	-1.67227	0.00325963
-99.8	12745	-16671	15.7993	-52.6025	2198	-9631	3.22937	-78.5522	2.06829	-154.127	1.59348	-56.5796	-0.000142966	-0.0109863	-3.5321	-1.66191	0.00325963
-99.6	12743	-16674	15.8033	-52.619	2406	-9199	2.91931	-74.5038	2.13429	-153.836	1.52689	-57.5848	0	-0.0219727	-3.32336	-1.56346	0.00325963
-99.4	12742	-16676	15.806	-52.63	2217	-9482	2.71027	-72.6251	2.05327	-157.324	1.60739	-52.196	9.53107e-05	-0.0164795	-3.92761	-1.84855	0.00325963
-99.2001	12752	-16675	15.8042	-52.6135	3316	-9170	2.79449	-78.4698	2.04384	-155.056	1.6105	-55.2118	-4.76554e-05	-0.0164795	-3.25195	-1.5298	0.00325963
-99.0001	12742	-16677	15.8024	-52.6245	2417	-9857	2.90375	-73.7292	2.05263	-149.288	1.62574	-62.4133	4.76554e-05	0	-3.09265	-1.45471	0.00325963
-98.8001	12734	-16680	15.8002	-52.619	2605	-9581	3.10852	-73.548	2.04033	-154.358	1.61716	-56.8433	0	-0.0164795	-2.54883	-1.19853	0.00325963
-98.6001	12740	-16675	15.7979	-52.6135	2983	-9025	3.2428	-76.344	2.01955	-153.869	1.63832	-56.9037	-4.76554e-05	-0.0274658	-2.47742	-1.16491	0.00325963
-98.4001	12739	-16673	15.8029	-52.6245	3035	-9790	2.9422	-72.1143	2.02307	-153.572	1.64099	-56.7224	4.76554e-05	0	-1.30188	-0.611883	0.00325963
-98.2001	12739	-16675	15.802	-52.63	2566	-9879	2.96204	-71.3013	1.97817	-153.539	1.66984	-56.9751	9.53107e-05	0.00549316	-1.26892	-0.596387	0.00325963
-98.0001	12735	-16680	15.7997	-52.6575	3895	-8189	2.96234	-60.5731	2.07197	-152.435	1.60488	-58.4033	0.000333587	-0.0274658	-0.236206	-0.110998	0.00325963
-97.8001	12732	-16678	15.7997	-52.6135	2243	-10388	3.04688	-75.5475	2.01204	-158.73	1.6879	-50.5316	-4.76554e-05	0.0109863	0.560303	0.263305	0.00325963
-97.6001	12738	-16682	15.8046	-52.6355	3392	-8574	2.81128	-70.4938	2.05743	-157.198	1.63048	-53.0804	0.000142966	-0.032959	1.09863	0.516331	0.00325963
-97.4001	12729	-16683	15.8002	-52.652	3127	-9451	2.95746	-63.7592	1.99798	-154.693	1.68375	-56.3763	0.000285932	0	1.76331	0.828872	0.00325963
-97.2001	12734	-16678	15.797	-52.652	4970	-9236	3.23822	-62.1826	2.04608	-155.38	1.65874	-55.1404	0.000285932	0.0439453	2.91138	1.36929	0.00325963
-97.0001	12735	-16673	15.7966	-52.6355	3124	-10255	3.39203	-70.5707	2.04049	-150.101	1.6691	-61.7212	0.000142966	0.0274658	3.62549	1.70596	0.00325963
-96.8001	12739	-16670	15.7961	-52.6135	3794	-9737	3.27118	-73.0591	2.09338	-148.826	1.66022	-62.287	-4.76554e-05	0.00549316	4.72412	2.225	0.00325963
-96.6001	12732	-16674	15.7975	-52.641	3447	-8937	3.08685	-68.6316	2.10393	-142.482	1.67458	-67.5604	0.000190621	-0.0109863	5.37781	2.53458	0.00325963
-96.4001	12726	-16678	15.797	-52.6685	5082	-9152	3.21381	-59.1504	2.08939	-143.91	1.70536	-68.4174	0.000428898	0.032959	5.35583	2.52416	0.00325963
-96.2001	12727	-16684	15.8029	-52.6685	4507	-8928	2.82867	-60.0677	2.07213	-145.673	1.73304	-66.6925	0.000428898	0	6.45447	3.04597	0.00325963
-96.0001	12735	-16680	15.8042	-52.6355	3450	-9333	2.87628	-68.0054	2.15666	-145.64	1.70359	-68.1317	0.000142966	-0.0164795	7.30591	3.45191	0.00325963
