Time	R048WFSIMES	R048WFSQMES	R048WFSGMES	R048WFSPMES	R048WFSIASK	R048WFSQASK	R048WFSGASK	R048WFSPASK	R048WFSCRFP	R048WFSCRFPP	R048WFSCRRP	R048WFSCRRPP	R048WFSGLDE	R048WFSPLDE	R048WFSDETA2	R048WFSCFQE2	R048WFSDFQES
-102.4	-24640	11103	15.899	155.764	-375	-5920	1.80237	-94.9109	1.57185	37.1613	0.955665	-163.449	-0.000148033	-0.032959	-1.25793	-0.472298	-0.00651926
-102.35	-24642	11102	15.9027	155.748	-107	-5438	1.65924	-91.1371	1.42019	35.5133	1.09375	-162.762	-3.70083e-05	-0.0494385	-1.40076	-0.525942	-0.00651926
-102.3	-24637	11090	15.8953	155.742	264	-5921	1.83472	-85.8362	1.52415	42.4182	0.998657	-171.079	0	0.00549316	-1.35681	-0.509435	-0.00651926
-102.25	-24629	11096	15.896	155.742	369	-6254	1.78284	-85.8197	1.53924	37.8094	0.991734	-165.432	0	0.0384521	-1.23596	-0.464046	-0.00651926
-102.2	-24641	11091	15.898	155.764	-132	-5740	1.7807	-92.8949	1.41841	38.562	1.10019	-166.86	-0.000148033	-0.0219727	-1.04919	-0.393906	-0.00651926
-102.15	-24640	11095	15.8994	155.753	-520	-5633	1.73615	-90.9174	1.57199	35.4474	0.948378	-162.636	-7.40165e-05	-0.032959	-0.53833	-0.202092	-0.00651926
-102.1	-24637	11093	15.8957	155.726	276	-6092	1.7868	-82.4963	1.71824	37.1008	0.836389	-162.916	0.000111025	0.0219727	-1.05469	-0.395969	-0.00651926
-102.05	-24645	11098	15.9017	155.748	-245	-5231	1.61987	-90.802	1.32366	38.1281	1.18787	-167.256	-3.70083e-05	-0.0823975	-1.34583	-0.505309	-0.00651926
-102	-24636	11100	15.8973	155.764	132	-5887	1.82129	-93.1641	1.52789	33.7939	0.994892	-159.868	-0.000148033	0	-1.51611	-0.569274	-0.00651926
-101.95	-24630	11096	15.8936	155.764	571	-6113	1.91559	-89.7253	1.41027	40.5396	1.09824	-168.712	-0.000148033	0.032959	-1.43372	-0.538322	-0.00651926
-101.9	-24638	11098	15.8984	155.753	-67	-6111	1.74683	-89.6265	1.46209	37.5842	1.03946	-164.68	-7.40165e-05	0.00549316	-0.758057	-0.284587	-0.00651926
-101.85	-24648	11100	15.9011	155.764	44	-5567	1.7514	-94.1254	1.6569	41.748	0.873081	-171.464	-0.000148033	-0.0384521	-0.97229	-0.365028	-0.00651926
