Time	R041WFSIMES	R041WFSQMES	R041WFSGMES	R041WFSPMES	R041WFSIASK	R041WFSQASK	R041WFSGASK	R041WFSPASK	R041WFSCRFP	R041WFSCRFPP	R041WFSCRRP	R041WFSCRRPP	R041WFSGLDE	R041WFSPLDE	R041WFSDETA2	R041WFSCFQE2	R041WFSDFQES
-102.4	14544	-6211	10.9944	-23.1372	2715	6990	2.37	68.4888	1.34992	0.653687	0.791409	-24.3457	0.000252988	-0.0494385	-1.86218	-0.824937	-0.00325963
-102.35	14540	-6214	10.9928	-23.1372	3131	7990	2.43958	69.6973	1.36745	3.75732	0.77634	-27.8888	0.000252988	-0.00549316	-0.85144	-0.377078	-0.00325963
-102.3	14542	-6219	10.9919	-23.1482	3020	7664	2.43073	71.2134	1.34812	7.32788	0.79162	-33.3051	0.000379483	-0.00549316	-0.0714111	-0.0316236	-0.00325963
-102.25	14544	-6214	10.9949	-23.1152	2455	7215	2.35168	64.5227	1.37599	4.99329	0.77223	-30.2618	0	-0.0494385	1.25793	0.557152	-0.00325963
-102.2	14549	-6214	10.9953	-23.1317	3304	7349	2.2998	67.1979	1.37434	7.65747	0.774443	-33.7994	0.000189741	-0.0219727	2.34558	1.03929	-0.00325963
-102.15	14541	-6217	10.9944	-23.1372	2238	7648	2.36664	71.0046	1.34932	6.70715	0.793096	-31.8219	0.000252988	-0.0219727	2.93884	1.30258	-0.00325963
-102.1	14535	-6224	10.9885	-23.1372	2998	7754	2.61536	70.8893	1.37689	7.05872	0.770227	-32.5085	0.000252988	0	3.57056	1.58323	-0.00325963
-102.05	14544	-6207	10.989	-23.1592	2674	7863	2.52167	74.1412	1.34482	8.54187	0.797206	-34.2993	0.000505977	0.00549316	4.36707	1.93766	-0.00325963
-102	14541	-6215	10.994	-23.1097	2911	7339	2.51434	64.2371	1.3691	8.38806	0.783716	-34.118	-6.32471e-05	-0.0219727	5.26245	2.33699	-0.00325963
-101.95	14534	-6223	10.9928	-23.1757	2248	7461	2.38312	75.7507	1.39053	12.6398	0.764748	-39.1278	0.000695718	-0.0274658	5.47119	2.43025	-0.00325963
