Time	R042WFSIMES	R042WFSQMES	R042WFSGMES	R042WFSPMES	R042WFSIASK	R042WFSQASK	R042WFSGASK	R042WFSPASK	R042WFSCRFP	R042WFSCRFPP	R042WFSCRRP	R042WFSCRRPP	R042WFSGLDE	R042WFSPLDE	R042WFSDETA2	R042WFSCFQE2	R042WFSDFQES
-102.4	-23988	1449	15.8018	176.545	-12515	9402	4.64722	146.755	1.83483	-65.473	1.1106	-104.584	0.000457742	-0.00549316	5.52612	2.19444	0.0162981
-102.35	-23986	1425	15.8001	176.6	-12512	10020	4.97711	139.427	1.83766	-66.2421	1.10599	-103.876	4.16129e-05	-0.00549316	4.88342	1.9379	0.0162981
-102.3	-23986	1431	15.8001	176.572	-12325	9732	4.87518	142.657	1.88145	-67.3792	1.08779	-102.59	0.000249678	-0.0219727	4.26819	1.69278	0.0162981
-102.25	-23985	1445	15.7993	176.556	-13124	8701	4.75128	145.723	1.84163	-65.5554	1.09274	-104.843	0.000374516	0.00549316	3.57056	1.41531	0.0162981
-102.2	-23986	1437	15.8018	176.594	-12563	11406	4.90509	139.845	1.86756	-68.6096	1.07353	-101.096	8.32258e-05	0.0164795	3.24646	1.28656	0.0162981
-102.15	-23984	1427	15.7989	176.572	-12671	9710	4.81323	145.085	1.85609	-63.8745	1.07409	-105.991	0.000249678	0.0109863	2.49939	0.990064	0.0162981
-102.1	-23980	1432	15.7977	176.622	-13056	11385	5.22247	136.17	1.8925	-67.912	1.04017	-102.321	-0.000124839	0.0439453	1.45569	0.576389	0.0162981
-102.05	-23992	1426	15.8026	176.616	-12574	9564	4.98871	136.489	1.80947	-71.2518	1.09251	-97.641	-8.32258e-05	-0.0109863	0.444946	0.176145	0.0162981
-102	-23993	1420	15.805	176.605	-11248	10634	4.79523	136.082	1.85906	-68.2306	1.05971	-101.986	0	-0.0439453	-0.296631	-0.117429	0.0162981
-101.95	-23993	1423	15.8058	176.605	-11248	10634	4.78333	135.478	1.86388	-70.1752	1.05454	-98.7616	0	-0.0604248	-0.714111	-0.282711	0.0162981
