Time	R2M6WFSIMES	R2M6WFSQMES	R2M6WFSGMES	R2M6WFSPMES	R2M6WFSIASK	R2M6WFSQASK	R2M6WFSGASK	R2M6WFSPASK	R2M6WFSCRFP	R2M6WFSCRFPP	R2M6WFSCRRP	R2M6WFSCRRPP	R2M6WFSGLDE	R2M6WFSPLDE	R2M6WFSDETA2	R2M6WFSCFQE2	R2M6WFSDFQES
-102.4	29269	9567	18.0048	18.1439	-6426	1249	2.13074	163.982	2.93048	126.409	2.23938	96.8829	-0.000324876	-0.0439453	-5.98206	-3.13733	-0.00325963
-102.2	29258	9579	18.0016	18.1	-6003	-138	1.88019	177.753	2.96879	130.078	2.16031	93.5925	-6.49751e-05	-0.0219727	-4.26819	-2.23447	-0.00325963
-102	29266	9561	18.0041	18.1	-5867	425	1.74774	175.457	2.719	136.967	2.35146	86.4679	-6.49751e-05	-0.0384521	-3.33435	-1.74433	-0.00325963
-101.8	29261	9550	17.9984	18.078	-5544	-1309	1.86127	-172.925	2.83041	128.979	2.25572	95.6415	6.49751e-05	-0.00549316	-0.878906	-0.459308	-0.00325963
-101.6	29262	9561	18.0016	18.1219	-6321	255	2.10938	174.677	2.87771	131.479	2.20638	91.4886	-0.000194925	0.0109863	0.368042	0.192323	-0.00325963
-101.4	29256	9569	17.9998	18.1	-6210	-782	1.90704	-178.731	2.79366	143.201	2.28121	80.3046	-6.49751e-05	0.0109863	2.32361	1.21487	-0.00325963
-101.2	29257	9553	18.0009	18.1	-6518	-22	1.90155	178.242	2.85465	138.615	2.23905	84.386	-6.49751e-05	0	3.75732	1.96621	-0.00325963
-101	29267	9555	18.0006	18.078	-5875	-824	1.81335	-173.562	2.80813	137.576	2.26716	85.4352	6.49751e-05	-0.0164795	3.97705	2.08155	-0.00325963
-100.8	29261	9550	18.0009	18.089	-5933	-511	1.84723	-176.539	2.98482	139.147	2.13613	83.4631	0	-0.00549316	5.92163	3.10541	-0.00325963
-100.6	29255	9556	17.9963	18.0945	-6553	190	2.02942	-178.676	2.85191	139.565	2.25539	83.3368	-3.24876e-05	0.0109863	5.31738	2.7866	-0.00325963
-100.4	29269	9539	18.0031	18.0505	-6147	-226	1.71051	-169.695	2.90273	139.455	2.19886	82.5842	0.000227413	-0.0109863	4.28467	2.24313	-0.00325963
-100.2	29257	9567	18.0006	18.111	-5645	-1190	1.9812	177.512	2.89061	141.35	2.25572	81.0187	-0.00012995	0	4.10889	2.15079	-0.00325963
-100	29273	9529	18.0023	18.045	-5913	-644	1.66321	-167.421	2.83705	138.477	2.2384	84.9353	0.000259901	-0.0219727	3.40027	1.7789	-0.00325963
-99.8	29258	9561	17.9959	18.1	-6949	136	2.12128	178.874	2.93166	132.896	2.21193	90.5273	-6.49751e-05	0.032959	4.422	2.31531	-0.00325963
-99.6	29260	9553	17.9991	18.089	-5659	-681	1.84479	-175.974	2.71118	140.916	2.37302	82.3975	0	-0.032959	3.41675	1.78754	-0.00325963
-99.4	29268	9550	18.0034	18.078	-5400	-1200	1.74744	-176.331	2.81243	136.967	2.26062	85.7922	6.49751e-05	-0.0274658	2.37854	1.24362	-0.00325963
-99.2001	29258	9560	18.0009	18.089	-6752	-478	1.93481	-179.319	2.80539	144.646	2.31747	79.0302	0	0.032959	3.82324	2.0008	-0.00325963
-99.0001	29267	9541	17.9998	18.078	-6215	-309	1.88782	-174.216	2.85699	126.832	2.27108	97.8497	6.49751e-05	0.00549316	3.41125	1.78466	-0.00325963
-98.8001	29256	9560	18.002	18.1274	-6264	825	2.11304	169.958	2.75496	140.565	2.3276	81.5625	-0.000227413	-0.0384521	1.56006	0.815409	0
-98.6001	29265	9542	18.0006	18.045	-5203	-1828	1.68274	-160.642	2.68264	135.692	2.37596	86.759	0.000259901	-0.0164795	1.96106	1.02515	0
-98.4001	29261	9553	17.997	18.0615	-6385	-259	1.83746	-165.196	2.76982	133.621	2.31323	88.8574	0.000162438	0.0164795	1.1261	0.588518	0
-98.2001	29262	9560	17.9991	18.0835	-6330	-984	1.88782	-174.216	2.69163	141.795	2.37858	82.3425	3.24876e-05	0.0274658	0.807495	0.421984	0
-98.0001	29260	9567	18.0013	18.1219	-6176	366	2.10632	170.48	2.83119	135.011	2.25441	87.7258	-0.000194925	-0.0164795	-0.878906	-0.459308	0
-97.8001	29257	9557	17.9977	18.0945	-6151	-203	2.00317	-178.297	2.76513	131.913	2.31551	92.5433	-3.24876e-05	-0.00549316	-0.86792	-0.453566	0
-97.6001	29260	9566	18.0009	18.1219	-6694	516	2.06696	171.524	2.82337	131.605	2.25409	91.7688	-0.000194925	0.0164795	-1.48315	-0.775195	0
-97.4001	29264	9556	18.002	18.089	-6648	277	1.84296	179.39	2.99069	123.371	2.23056	103.546	0	0	-1.93359	-1.01078	0
-97.2001	29255	9556	17.9981	18.1165	-6707	590	2.09229	173.837	2.70062	135.599	2.38086	87.0941	-0.000162438	0.0109863	-0.252686	-0.132042	0
-97.0001	29263	9560	18.002	18.1	-6554	213	1.86493	176.424	2.86989	128.243	2.20834	95.8392	-6.49751e-05	0	-0.994263	-0.519604	0
-96.8001	29262	9547	18.0013	18.089	-6182	-44	1.82404	-176.858	2.85777	137.23	2.21618	85.6274	0	-0.0109863	0.373535	0.195193	0
-96.6001	29256	9564	18.0002	18.0835	-6483	-181	1.86401	-174.413	2.75301	139.85	2.29689	83.4357	3.24876e-05	0.00549316	0.571289	0.298537	0
-96.4001	29260	9557	17.9998	18.1	-5572	-256	1.95984	-179.231	2.70414	148.92	2.4106	77.0087	-6.49751e-05	-0.0384521	1.02173	0.53396	0
-96.2001	29256	9546	17.9988	18.0945	-6182	-44	1.91254	-174.287	2.65841	139.235	2.46419	83.3368	-3.24876e-05	-0.0109863	2.46643	1.28963	0
-96.0001	29252	9564	17.9991	18.1055	-6779	983	1.97784	177.99	2.65645	138.153	2.53688	83.9246	-9.74627e-05	-0.0164795	3.30139	1.72705	0
