Time	R2M5WFSIMES	R2M5WFSQMES	R2M5WFSGMES	R2M5WFSPMES	R2M5WFSIASK	R2M5WFSQASK	R2M5WFSGASK	R2M5WFSPASK	R2M5WFSCRFP	R2M5WFSCRFPP	R2M5WFSCRRP	R2M5WFSCRRPP	R2M5WFSGLDE	R2M5WFSPLDE	R2M5WFSDETA2	R2M5WFSCFQE2	R2M5WFSDFQES
-102.4	-19113	12242	14.8068	147.36	-4370	1216	1.46729	160.367	1.31498	-60.0293	1.35811	-43.3411	-0.000396616	-0.065918	-13.3539	-7.10722	0
-102.2	-19115	12246	14.8033	147.349	-4816	1338	1.55945	164.784	1.40638	-66.8848	1.42026	-38.3862	-0.000308479	-0.032959	-15.672	-8.39993	0
-102	-19121	12242	14.8106	147.36	-4296	1721	1.34796	157.154	1.26264	-75.4321	1.45791	-31.1627	-0.000396616	-0.0714111	-15.3864	-8.23914	-0.00325963
-101.8	-19111	12244	14.803	147.338	-4637	1843	1.56097	171.266	1.26392	-51.3007	1.46245	-49.9493	-0.000220342	-0.0549316	-15.8588	-8.50531	-0.00325963
-101.6	-19105	12236	14.8014	147.387	-4799	2131	1.76239	158.209	1.21471	-75.2069	1.54583	-28.8556	-0.000616957	-0.0439453	-15.3149	-8.19902	-0.00325963
-101.4	-19109	12260	14.806	147.332	-4168	596	1.3092	169.673	1.50621	-66.72	1.26614	-36.9855	-0.000176274	-0.0549316	-14.9799	-8.01109	-0.00325963
-101.2	-19111	12254	14.8053	147.332	-4538	1564	1.4035	164.559	1.57974	-68.7744	1.21697	-31.778	-0.000176274	-0.0549316	-13.7384	-7.31982	-0.00325963
-101	-19109	12247	14.8033	147.31	-4735	382	1.38184	-177.616	1.34255	-62.3914	1.35912	-41.38	0	-0.0274658	-13.8373	-7.3746	-0.00325963
-100.8	-19108	12251	14.8053	147.305	-4746	43	1.34827	-177.534	1.42809	-57.9639	1.24142	-45.2087	4.40684e-05	-0.0219727	-11.4038	-6.03901	-0.00325963
-100.6	-19107	12244	14.7987	147.332	-4916	106	1.57257	174.996	1.40562	-58.8977	1.29545	-41.8195	-0.000176274	0.0109863	-12.8485	-6.82884	-0.00325963
-100.4	-19109	12252	14.8064	147.349	-4701	1354	1.44806	162.74	1.36247	-69.7961	1.30631	-31.6516	-0.000308479	-0.0549316	-13.1122	-6.97394	-0.00325963
-100.2	-19128	12253	14.8068	147.365	-4410	1744	1.57867	158.148	1.35277	-67.6154	1.32299	-36.8866	-0.000440684	-0.0439453	-12.8979	-6.85602	-0.00325963
-100	-19103	12249	14.8106	147.338	-4364	1349	1.22986	163.191	1.33209	-66.7804	1.31945	-35.3375	-0.000220342	-0.0878906	-11.7664	-6.23642	-0.00325963
-99.8	-19114	12246	14.8033	147.332	-4252	1230	1.37146	170.678	1.4286	-70.8069	1.24374	-31.6132	-0.000176274	-0.0549316	-11.5411	-6.11373	-0.00325963
-99.6	-19109	12253	14.8018	147.332	-5077	-107	1.4856	173.298	1.36272	-60.4797	1.24859	-42.2809	-0.000176274	0	-9.86572	-5.20689	-0.00325963
-99.4	-19107	12244	14.8018	147.338	-4658	1248	1.54846	170.848	1.28051	-63.7592	1.35356	-37.0129	-0.000220342	-0.032959	-9.71191	-5.12413	-0.00325963
-99.2001	-19109	12262	14.8072	147.332	-4401	167	1.27533	169.173	1.53736	-66.7639	1.13433	-33.6841	-0.000176274	-0.0549316	-7.95959	-4.18625	-0.00325963
-99.0001	-19100	12250	14.7972	147.338	-5463	701	1.71509	172.776	1.34485	-51.828	1.27246	-51.7456	-0.000220342	0.032959	-5.85571	-3.0706	-0.00325963
-98.8001	-19099	12241	14.801	147.338	-5383	1665	1.57288	169.063	1.49217	-64.7919	1.1474	-36.5625	-0.000220342	-0.0109863	-4.81201	-2.52044	-0.00325963
-98.6001	-19117	12249	14.8045	147.327	-4715	1195	1.40228	172.892	1.508	-58.3923	1.14318	-43.7366	-0.000132205	-0.0384521	-4.05945	-2.12482	-0.00325963
-98.4001	-19093	12251	14.7987	147.321	-5184	139	1.56555	177.808	1.37217	-47.5378	1.25351	-55.0305	-8.81368e-05	0.0164795	-1.9281	-1.00791	-0.00325963
-98.2001	-19110	12248	14.8049	147.305	-4511	-103	1.32629	-177.841	1.49804	-52.9486	1.17691	-50.1306	4.40684e-05	-0.0384521	-0.609741	-0.318632	-0.00325963
-98.0001	-19104	12243	14.7987	147.327	-5181	369	1.56616	176.561	1.43753	-57.3376	1.1923	-45.3186	-0.000132205	0.0109863	-0.725098	-0.37892	-0.00325963
-97.8001	-19097	12244	14.7964	147.31	-5867	46	1.65405	-177.957	1.22251	-38.7103	1.42228	-60.8588	0	0.0549316	0.373535	0.195193	-0.00325963
-97.6001	-19090	12247	14.7991	147.327	-4607	695	1.56799	175.287	1.32162	-42.1381	1.29747	-58.7878	-0.000132205	-0.0219727	0.955811	0.499505	-0.00325963
-97.4001	-19093	12262	14.7976	147.305	-5273	-665	1.57471	-176.358	1.1917	-41.7755	1.44401	-61.3312	4.40684e-05	0.0219727	1.65894	0.867118	-0.00325963
-97.2001	-19098	12258	14.7999	147.294	-4854	171	1.51001	-174.825	1.23592	-59.1504	1.39929	-43.775	0.000132205	-0.00549316	3.80676	1.99215	-0.00325963
-97.0001	-19101	12260	14.7995	147.305	-5203	-273	1.5036	-177.446	1.36477	-59.447	1.28256	-42.3798	4.40684e-05	0.0164795	5.07568	2.65926	-0.00325963
-96.8001	-19077	12263	14.793	147.305	-5656	-261	1.74988	-175.737	1.26468	-43.6377	1.37074	-59.1339	4.40684e-05	0.0439453	6.14136	3.22151	-0.00325963
-96.6001	-19092	12260	14.7991	147.277	-4866	-279	1.53442	-166.388	1.36528	-44.4836	1.29418	-55.4919	0.00026441	-0.00549316	8.12988	4.27701	-0.00325963
-96.4001	-19111	12254	14.8007	147.283	-5146	-696	1.49536	-169.063	1.35098	-51.7401	1.44098	-52.0807	0.000220342	0.0164795	10.9204	5.77657	-0.00325963
