Time	R048WFSIMES	R048WFSQMES	R048WFSGMES	R048WFSPMES	R048WFSIASK	R048WFSQASK	R048WFSGASK	R048WFSPASK	R048WFSCRFP	R048WFSCRFPP	R048WFSCRRP	R048WFSCRRPP	R048WFSGLDE	R048WFSPLDE	R048WFSDETA2	R048WFSCFQE2	R048WFSDFQES
-102.4	-24544	11082	15.8456	155.687	1181	-5996	1.87592	-76.5033	1.70143	44.0057	0.842439	-172.315	0.000371306	0.0164795	4.32861	1.62804	0
-102.35	-24544	11083	15.8483	155.715	641	-6241	1.85181	-83.6499	1.60417	46.571	0.932104	-174.364	0.000185653	0.0164795	5.05371	1.90207	0
-102.3	-24541	11083	15.8432	155.704	896	-6227	1.93909	-79.9255	1.65718	46.1536	0.881461	-175.605	0.000259914	0.0274658	5.11963	1.92701	0
-102.25	-24546	11080	15.8429	155.709	916	-6562	1.97906	-79.6893	1.75056	43.2257	0.817278	-174.765	0.000222783	0.0494385	4.93835	1.85844	0
-102.2	-24550	11087	15.8476	155.704	833	-5929	1.81641	-81.5405	1.72628	47.384	0.832259	-177.418	0.000259914	0.0164795	5.09216	1.91662	0
-102.15	-24554	11083	15.8517	155.704	592	-5480	1.66077	-81.0846	1.74855	42.1051	0.814109	-170.953	0.000259914	-0.0384521	4.96582	1.86882	0
-102.1	-24534	11086	15.8436	155.682	1319	-6198	1.91681	-74.3445	1.67485	47.005	0.868831	-178.374	0.000408436	0.0274658	4.95483	1.86467	0
-102.05	-24539	11079	15.8456	155.698	669	-6031	1.84235	-77.959	1.63377	46.0162	0.912066	-175.995	0.000297044	0.0164795	5.31738	2.00187	0
-102	-24549	11074	15.847	155.698	1357	-6066	1.82739	-78.2941	1.81349	40.6659	0.770511	-169.904	0.000297044	0.0274658	5.26245	1.98107	0
-101.95	-24545	11080	15.8449	155.698	974	-6140	1.90826	-77.8546	1.60302	49.0759	0.932104	179.819	0.000297044	0.0274658	5.31738	2.00187	0
-101.9	-24549	11081	15.8487	155.709	697	-5845	1.77338	-81.4471	1.70057	47.6697	0.855107	-178.874	0.000222783	-0.00549316	5.61401	2.11424	0
-101.85	-24545	11088	15.8487	155.726	500	-6067	1.87134	-87.2809	1.87023	47.7631	0.761388	-178.55	0.000111392	0	6.02051	2.26842	0
-101.8	-24536	11085	15.8473	155.687	1122	-5816	1.82312	-75.8331	1.57055	40.7648	0.944613	-169.552	0.000371306	0.0109863	5.74585	2.16422	0
-101.75	-24540	11083	15.8436	155.709	882	-6086	1.95435	-81.9086	1.66149	47.1973	0.888505	-177.067	0.000222783	0.0164795	6.026	2.27051	0
-101.7	-24542	11076	15.8463	155.709	1034	-6460	1.88873	-82.1448	1.78432	46.7468	0.797688	-178.704	0.000222783	0.0439453	6.06995	2.28719	0
-101.65	-24556	11073	15.8504	155.687	1455	-5707	1.73706	-74.8663	1.6023	49.0594	0.942427	-179.363	0.000371306	-0.00549316	5.88318	2.21631	0
-101.6	-24548	11091	15.8517	155.693	1609	-5448	1.68274	-77.6294	1.66839	45.3845	0.884619	-175.353	0.000334175	-0.00549316	6.35559	2.39569	0
-101.55	-24543	11090	15.8446	155.698	979	-6250	1.90979	-79.4641	1.93324	45.1373	0.7272	-175.018	0.000297044	0.0274658	6.47095	2.43954	0
-101.5	-24551	11082	15.8493	155.709	1185	-5474	1.78436	-82.7545	1.60575	44.0936	0.933076	-172.414	0.000222783	-0.0274658	6.31714	2.38108	0.00325963
-101.45	-24539	11091	15.8449	155.682	1671	-5741	1.85944	-74.4159	1.64397	43.9893	0.898342	-173.496	0.000408436	0.0219727	6.36658	2.39987	0.00325963
-101.4	-24537	11075	15.8412	155.698	1717	-6419	2.02332	-77.6294	1.86608	48.3069	0.755434	177.33	0.000297044	0.0714111	6.80603	2.56703	0.00325963
-101.35	-24552	11082	15.8487	155.709	1122	-5816	1.79749	-82.3535	1.62127	45.791	0.929432	-175.963	0.000222783	0.00549316	6.6687	2.51476	0.00325963
-101.3	-24550	11077	15.849	155.704	787	-5924	1.74591	-82.2382	1.72054	48.6914	0.841479	-178.077	0.000259914	-0.032959	6.88293	2.59632	0.00325963
-101.25	-24532	11098	15.8453	155.687	644	-6358	1.88965	-75.8167	1.7668	50.3503	0.831107	178.396	0.000371306	0.0274658	7.32239	2.76385	0.00325963
-101.2	-24544	11088	15.8517	155.715	-47	-6149	1.82037	-88.9124	1.65532	42.5336	0.895427	-170.667	0.000185653	-0.0164795	6.96533	2.62771	0.00325963
-101.15	-24540	11076	15.8466	155.693	1134	-5984	1.86035	-76.4703	1.71177	47.9443	0.848913	-177.424	0.000334175	0.0164795	6.9873	2.63608	0.00325963
-101.1	-24534	11087	15.8419	155.698	1025	-6290	1.99921	-80.1508	1.65891	47.2687	0.891905	-179.626	0.000297044	0.0384521	6.85547	2.58586	0.00325963
-101.05	-24543	11094	15.8493	155.687	964	-6085	1.75323	-76.712	1.73332	46.9061	0.836869	-178.456	0.000371306	0.0219727	7.11914	2.68633	0.00325963
-101	-24551	11080	15.8524	155.687	1560	-5324	1.64154	-75.5914	1.81679	48.8672	0.808347	-179.203	0.000371306	-0.0274658	7.42676	2.80369	0.00325963
-100.95	-24538	11085	15.8432	155.709	1047	-5993	1.94458	-80.755	1.63319	44.187	0.912794	-173.787	0.000222783	0.0109863	6.52039	2.45834	0.00325963
-100.9	-24545	11079	15.8459	155.709	634	-5814	1.88934	-83.1116	1.67773	45.5658	0.895792	-174.293	0.000222783	-0.0109863	7.05322	2.6612	0.00325963
-100.85	-24537	11084	15.8443	155.693	1084	-6211	1.94763	-75.52	1.85381	46.9116	0.767342	-178.748	0.000334175	0.0384521	7.10266	2.68004	0.00325963
-100.8	-24536	11089	15.8446	155.698	916	-6221	1.88721	-79.563	1.51726	46.1371	1.01007	-176.693	0.000297044	0.032959	6.88843	2.59841	0.00325963
-100.75	-24551	11083	15.8466	155.682	1690	-5706	1.80511	-75.0751	1.73174	45.7086	0.84782	-177.083	0.000408436	0.0164795	7.01477	2.64654	0.00325963
-100.7	-24552	11083	15.8466	155.676	1388	-5595	1.83167	-73.1799	1.87636	47.0874	0.741701	-178.995	0.000445567	0.00549316	6.93237	2.61515	0.00325963
-100.65	-24549	11084	15.8497	155.698	919	-5584	1.7334	-78.9587	1.62299	46.225	0.927975	-174.683	0.000297044	-0.0274658	6.88843	2.59841	0.00325963
-100.6	-24539	11084	15.8459	155.687	1119	-6082	1.88202	-75.5475	1.66006	47.049	0.895306	-176.721	0.000371306	0.0274658	6.91589	2.60887	0.00325963
-100.55	-24538	11077	15.8426	155.687	1481	-6397	1.97754	-74.9213	1.752	42.5555	0.830435	-170.431	0.000371306	0.0604248	6.86096	2.58795	0.00325963
-100.5	-24546	11077	15.8463	155.687	1697	-5790	1.85089	-76.1792	1.61667	52.1082	0.93174	178.033	0.000371306	0.0219727	6.92688	2.61306	0.00325963
-100.45	-24550	11088	15.8507	155.709	1499	-6015	1.75079	-81.5845	1.64569	49.1858	0.910973	-179.797	0.000222783	0.00549316	6.72913	2.53776	0.00325963
-100.4	-24541	11076	15.8453	155.709	1379	-6151	1.88416	-80.332	1.89245	43.5883	0.757258	-175.1	0.000222783	0.0274658	6.88843	2.59841	0.00325963
-100.35	-24548	11083	15.8504	155.704	838	-5674	1.73798	-81.1121	1.72183	43.786	0.850007	-172.249	0.000259914	-0.0164795	7.17407	2.70727	0.00325963
-100.3	-24540	11075	15.8446	155.698	2013	-5429	1.93054	-78.5413	1.66983	44.4836	0.884619	-173.48	0.000297044	0.00549316	6.97632	2.63189	0.00325963
-100.25	-24534	11075	15.8378	155.687	2123	-6485	2.14264	-72.6471	1.70617	48.9111	0.893606	177.621	0.000371306	0.109863	7.50916	2.83515	0.00325963
-100.2	-24541	11090	15.8436	155.698	1407	-5933	1.93451	-77.7832	1.73763	47.1918	0.830147	-178.088	0.000297044	0.0219727	6.58081	2.48132	0.00325963
-100.15	-24547	11078	15.8473	155.715	706	-6277	1.89148	-82.326	1.76852	42.616	0.817374	-171.464	0.000185653	0.0164795	6.77856	2.55658	0.00325963
-100.1	-24544	11078	15.8463	155.698	1112	-5914	1.84235	-77.7612	1.7079	45.791	0.864337	-176.133	0.000297044	0.0109863	6.76208	2.5503	0.00325963
-100.05	-24550	11076	15.8541	155.715	830	-5503	1.64093	-84.8859	1.71896	46.7139	0.849399	-174.803	0.000185653	-0.0549316	6.86096	2.58795	0.00325963
-99.9999	-24548	11077	15.8473	155.72	675	-5769	1.88812	-83.8916	1.71767	46.2469	0.838598	-174.847	0.000148522	-0.0219727	6.81152	2.56913	0.00325963
-99.9499	-24537	11082	15.8426	155.704	1571	-6478	2.00439	-79.5905	1.56079	48.3014	0.985784	-178.555	0.000259914	0.0714111	6.94336	2.61934	0.00325963
-99.8998	-24547	11075	15.8493	155.693	987	-5910	1.75049	-77.2668	1.74597	48.3344	0.82765	179.401	0.000334175	0.0109863	6.86096	2.58795	0.00325963
-99.8498	-24549	11079	15.848	155.709	1103	-6411	1.79932	-81.2219	1.89527	44.3738	0.752265	-175.281	0.000222783	0.032959	7.21802	2.72403	0.00325963
-99.7998	-24557	11080	15.8504	155.698	998	-5439	1.69159	-78.7225	1.55877	49.5209	0.976918	-178.286	0.000297044	-0.0219727	6.77307	2.55449	0.00325963
-99.7498	-24553	11073	15.8487	155.726	516	-5896	1.8454	-85.4132	1.6658	42.7588	0.907451	-172.227	0.000111392	-0.00549316	6.94336	2.61934	0.00325963
-99.6998	-24537	11082	15.8429	155.682	1236	-5808	1.86676	-73.3887	1.77269	44.9066	0.814109	-175.413	0.000408436	0.0164795	6.71265	2.53149	0.00325963
-99.6498	-24551	11084	15.847	155.698	1277	-5760	1.82587	-77.6184	1.61753	47.9993	0.917652	-177.589	0.000297044	0.0109863	6.43799	2.42701	0.00325963
-99.5998	-24536	11087	15.8443	155.698	1156	-5898	1.83716	-78.0798	1.69698	49.6527	0.869924	177.473	0.000297044	0	6.74011	2.54194	0.00325963
-99.5498	-24541	11077	15.8439	155.709	1366	-6563	1.92017	-80.4144	1.88151	48.1641	0.745926	178.759	0.000222783	0.0823975	6.94885	2.62143	0.00325963
-99.4998	-24555	11087	15.8564	155.715	-109	-6061	1.66443	-88.8464	1.63003	47.6477	0.92506	-176.677	0.000185653	-0.0439453	6.9104	2.60678	0.00325963
-99.4498	-24545	11085	15.8473	155.715	821	-5919	1.86371	-81.8317	1.75157	43.2697	0.818431	-171.09	0.000185653	0	6.59729	2.48759	0.00325963
-99.3998	-24538	11072	15.8412	155.698	1676	-6035	1.99768	-75.3827	1.71177	45.8734	0.842727	-178.401	0.000297044	0.0494385	6.41602	2.41866	0.00325963
-99.3498	-24541	11088	15.8459	155.709	729	-5838	1.87042	-79.4366	1.63937	43.0719	0.912551	-171.969	0.000222783	-0.00549316	6.45447	2.43328	0.00325963
-99.2998	-24551	11082	15.8497	155.698	944	-5957	1.79108	-79.9805	1.73404	42.3029	0.821408	-170.936	0.000297044	0	6.1853	2.33099	0.00325963
-99.2498	-24539	11083	15.8449	155.676	1632	-5992	1.86218	-72.1033	1.66106	45.3461	0.890813	-176.83	0.000445567	0.032959	6.03699	2.27468	0.00325963
-99.1998	-24551	11082	15.851	155.698	836	-5536	1.71082	-80.5463	1.68706	47.2192	0.855107	-177.209	0.000297044	-0.0219727	5.97107	2.24966	0.00325963
