Time	R042WFSIMES	R042WFSQMES	R042WFSGMES	R042WFSPMES	R042WFSIASK	R042WFSQASK	R042WFSGASK	R042WFSPASK	R042WFSCRFP	R042WFSCRFPP	R042WFSCRRP	R042WFSCRRPP	R042WFSGLDE	R042WFSPLDE	R042WFSDETA2	R042WFSCFQE2	R042WFSDFQES
-102.4	-24002	1412	15.8074	176.633	-12095	10121	4.60236	139.191	1.86331	-76.1353	1.06016	-91.4172	-0.000208065	-0.0384521	-6.60278	-2.62548	0.00325963
-102.35	-23992	1409	15.8078	176.605	-12198	9038	4.59991	143.262	1.83936	-76.6516	1.09015	-90.2911	0	-0.0604248	-7.00378	-2.78649	0.00325963
-102.3	-23996	1409	15.8034	176.633	-11368	10096	4.8111	141.059	1.88967	-75.5145	1.03579	-92.3071	-0.000208065	-0.0494385	-6.84448	-2.72249	0.00325963
-102.25	-24000	1401	15.8042	176.633	-11929	10333	4.94446	139.927	1.86941	-79.541	1.05926	-86.9678	-0.000208065	-0.0439453	-7.28943	-2.90134	0.00325963
-102.2	-23992	1399	15.8026	176.66	-12098	11216	5.04578	137.736	1.85198	-75.152	1.06533	-92.7795	-0.000416129	-0.0274658	-7.29492	-2.90355	0.00325963
-102.15	-23999	1413	15.8042	176.633	-11489	10596	4.83856	140.284	1.81839	-79.3872	1.11048	-88.5278	-0.000208065	-0.0604248	-7.78381	-3.10048	0.00325963
-102.1	-23997	1404	15.8066	176.644	-12218	10622	4.80896	139.109	1.83837	-76.5802	1.08678	-90.4395	-0.00029129	-0.0384521	-7.89917	-3.14702	0.00325963
-102.05	-23993	1417	15.8054	176.633	-12100	10597	4.89075	139.147	1.88613	-78.1183	1.0487	-89.4177	-0.000208065	-0.0439453	-7.70142	-3.06726	0.00325963
-102	-23993	1404	15.8014	176.638	-12545	10815	5.05157	140.158	1.84971	-73.2678	1.07881	-94.9054	-0.000249678	-0.00549316	-8.23425	-3.28233	0.00325963
-101.95	-23995	1411	15.8066	176.622	-11964	10082	4.65698	141.652	1.82279	-78.8763	1.11172	-87.962	-0.000124839	-0.0439453	-8.55835	-3.41343	0.00325963
-101.9	-23994	1401	15.8026	176.655	-12098	11216	5.10284	136.67	1.84432	-77.0251	1.07948	-90.2362	-0.000374516	-0.0274658	-8.20129	-3.26901	0.00325963
-101.85	-23990	1407	15.8038	176.66	-12426	10789	5.01984	136.599	1.90738	-75.4321	1.02792	-91.5765	-0.000416129	-0.0164795	-8.08044	-3.22019	0.00325963
-101.8	-23994	1402	15.805	176.655	-12155	9752	4.9704	136.73	1.82704	-77.0966	1.10094	-90.5493	-0.000374516	-0.0439453	-8.12439	-3.23794	0.00325963
-101.75	-23997	1402	15.8054	176.671	-11577	11348	5.11841	134.857	1.85495	-77.8491	1.07117	-89.3079	-0.000499355	-0.0439453	-7.8772	-3.13815	0.00325963
-101.7	-23999	1406	15.8107	176.633	-11538	10360	4.5636	138.977	1.92169	-77.0416	1.03691	-90.8569	-0.000208065	-0.0714111	-8.53638	-3.40453	0.00325963
-101.65	-23995	1399	15.8026	176.66	-11754	12242	5.20294	136.406	1.91078	-78.739	1.03826	-87.5006	-0.000416129	-0.0274658	-8.61328	-3.43567	0.00325963
-101.6	-24000	1409	15.8086	176.644	-11644	11607	4.74487	136.093	1.85708	-79.0027	1.0997	-88.0334	-0.00029129	-0.0549316	-8.97583	-3.58263	0.00325963
-101.55	-24000	1397	15.8038	176.649	-12334	10648	4.98932	136.368	1.85098	-79.8981	1.10622	-86.9128	-0.000332903	-0.0274658	-9.27795	-3.70531	0.00325963
-101.5	-24000	1399	15.8066	176.644	-12026	10953	4.83246	137.752	1.86997	-77.6678	1.07533	-89.8022	-0.00029129	-0.0384521	-9.34937	-3.73434	0.00325963
-101.45	-23997	1396	15.8066	176.671	-11710	11864	5.04822	133.813	1.85042	-76.4154	1.08532	-90.9283	-0.000499355	-0.0439453	-9.35486	-3.73658	0.00325963
