Time	R1M3WFSIMES	R1M3WFSQMES	R1M3WFSGMES	R1M3WFSPMES	R1M3WFSIASK	R1M3WFSQASK	R1M3WFSGASK	R1M3WFSPASK	R1M3WFSCRFP	R1M3WFSCRFPP	R1M3WFSCRRP	R1M3WFSCRRPP	R1M3WFSGLDE	R1M3WFSPLDE	R1M3WFSDETA2	R1M3WFSCFQE2	R1M3WFSDFQES
-102.4	16476	-17018	16.9889	-45.9064	-1287	-11493	3.4964	-95.0427	1.88325	70.8673	1.60743	99.7778	0.000295334	0.0933838	8.58582	5.04509	0.00325963
-102.35	16482	-17013	16.9959	-45.9119	197	-10526	3.1955	-92.6862	1.94209	69.6533	1.56795	100.909	0.000337524	0.0384521	7.91565	4.64602	0.00325963
-102.3	16489	-17017	16.9937	-45.9064	-1596	-10878	3.34198	-95.6689	1.87658	71.6254	1.61625	99.4592	0.000295334	0.0604248	8.06396	4.73423	0.00325963
-102.25	16481	-17023	16.9963	-45.9119	-888	-10434	3.26874	-95.2789	1.89872	69.1809	1.60939	101.81	0.000337524	0.032959	8.24524	4.84212	0.00325963
-102.2	16482	-17019	16.9955	-45.9174	-665	-10415	3.26874	-93.1476	1.92602	69.4006	1.57776	101.299	0.000379715	0.0219727	7.86621	4.61664	0.00325963
-102.15	16489	-17020	16.9985	-45.9174	-1069	-10275	3.15094	-93.7244	1.92723	67.2913	1.56624	103.898	0.000379715	0.0109863	7.02026	4.11485	0.00325963
-102.1	16491	-17019	16.9985	-45.8899	-1245	-10231	3.19244	-98.0365	1.81198	70.6201	1.67147	101.426	0.000168762	0.00549316	7.44324	4.3655	0.00325963
-102.05	16477	-17019	16.9933	-45.9119	-639	-10755	3.33191	-94.5154	1.81531	69.6149	1.6648	101.739	0.000337524	0.0439453	7.73438	4.53831	0.00325963
-102	16476	-17020	16.9915	-45.9338	-226	-11011	3.3783	-91.4227	1.83109	65.8466	1.63783	105.101	0.000506286	0.0549316	7.229	4.23849	0.00325963
-101.95	16486	-17010	16.988	-45.9174	-876	-11399	3.52783	-92.9004	1.86415	69.3457	1.6366	101.19	0.000379715	0.098877	7.84973	4.60684	0.00325963
-101.9	16492	-17009	16.9933	-45.9174	-361	-10678	3.35052	-94.7516	1.84109	73.949	1.64616	96.828	0.000379715	0.0384521	7.66296	4.4959	0.00325963
-101.85	16486	-17012	16.9937	-45.9064	-1013	-11065	3.30292	-95.1855	1.84898	67.3022	1.64322	103.178	0.000295334	0.065918	7.48169	4.38831	0.00325963
-101.8	16492	-17012	16.9981	-45.8899	-1377	-10753	3.18604	-99.0033	1.89175	69.6863	1.59566	101.063	0.000168762	0.0164795	7.33887	4.30361	0.00325963
-101.75	16493	-17020	16.995	-45.8789	-1350	-10353	3.28247	-99.5416	2.01519	67.8955	1.49759	102.634	8.43811e-05	0.0219727	6.94336	4.06932	0.00325963
-101.7	16486	-17028	17.0025	-45.9174	-791	-10199	3.08258	-93.9056	1.78802	65.7806	1.68856	105.266	0.000379715	0	6.96533	4.08233	0.00325963
-101.65	16486	-17018	16.9955	-45.9064	-1120	-10337	3.27393	-95.8777	1.83018	69.3567	1.66136	102.524	0.000295334	0.0164795	7.23999	4.245	0.00325963
-101.6	16486	-17019	16.9946	-45.9064	-1157	-10623	3.33618	-95.0867	1.906	67.6703	1.5959	103.304	0.000295334	0.0494385	7.50366	4.40135	0.00325963
-101.55	16476	-17020	16.9959	-45.9338	-155	-10434	3.25439	-90.7251	1.78286	69.082	1.68916	102.843	0.000506286	0.0164795	6.8335	4.00432	0.00325963
-101.5	16477	-17018	16.9907	-45.9283	-857	-10886	3.41705	-91.9501	1.83199	72.5372	1.66774	98.6188	0.000464096	0.065918	8.26721	4.8552	0.00325963
-101.45	16480	-17013	16.9933	-45.9229	-323	-11240	3.33221	-92.4005	1.83199	70.0983	1.66357	100.854	0.000421905	0.0769043	8.46497	4.97303	0.00325963
-101.4	16481	-17016	16.9937	-45.8954	-721	-11213	3.3548	-96.839	1.8963	69.1205	1.6035	101.074	0.000210953	0.065918	8.09143	4.75057	0.00325963
-101.35	16487	-17016	16.9942	-45.9229	-127	-10915	3.30231	-91.8951	1.92784	71.554	1.58634	99.3549	0.000421905	0.0494385	8.39355	4.93046	0.00325963
-101.3	16482	-17024	16.9963	-45.9338	132	-10499	3.21198	-91.1426	1.84625	71.6254	1.6572	98.7836	0.000506286	0.032959	8.57483	5.03854	0.00651926
-101.25	16482	-17023	16.9955	-45.9174	-28	-10681	3.24188	-93.2355	2.02732	71.543	1.49391	99.5142	0.000379715	0.0604248	8.4375	4.95665	0.00651926
-101.2	16485	-17023	16.9994	-45.9229	-121	-10174	3.1311	-92.2247	1.85414	70.7025	1.64469	101.234	0.000421905	0	8.59131	5.04837	0.00651926
-101.15	16484	-17014	16.9977	-45.9283	-390	-10364	3.18054	-91.8127	1.91328	71.2793	1.59296	100.322	0.000464096	0.0109863	8.48694	4.98612	0.00651926
-101.1	16477	-17016	16.992	-45.8954	-1539	-10960	3.39691	-96.7456	1.80591	69.483	1.70055	101.684	0.000210953	0.0604248	8.9209	5.24514	0.00651926
-101.05	16480	-17015	16.9907	-45.9338	-620	-11115	3.46558	-89.9011	1.87779	69.4885	1.62508	101.547	0.000506286	0.065918	8.8385	5.19592	0.00651926
-101	16479	-17014	16.9898	-45.9283	-552	-11282	3.45551	-91.3513	1.82017	73.938	1.66937	97.0093	0.000464096	0.0769043	8.84399	5.1992	0.00651926
-100.95	16476	-17018	16.9924	-45.9174	-492	-11337	3.3493	-93.6035	1.92541	71.7682	1.59026	99.0747	0.000379715	0.0549316	8.95935	5.26813	0.00651926
-100.9	16475	-17026	16.9942	-45.8954	-1186	-11157	3.3429	-96.6193	1.83624	72.1307	1.66602	98.7836	0.000210953	0.065918	9.04175	5.31738	0.00651926
-100.85	16479	-17026	16.9985	-45.9338	136	-10612	3.20618	-89.9011	1.87597	71.4166	1.66014	98.9539	0.000506286	0.0494385	9.54712	5.62001	0.00651926
-100.8	16476	-17024	16.9946	-45.9174	-1198	-10935	3.31024	-93.0927	1.96575	71.5979	1.56305	99.5142	0.000379715	0.0439453	9.51416	5.60025	0.00651926
-100.75	16488	-17023	16.9959	-45.9393	-379	-10480	3.16956	-89.3353	1.88841	71.0376	1.629	100.41	0.000548477	0.0384521	9.55811	5.6266	0.00651926
-100.7	16478	-17019	16.9963	-45.9119	-427	-10649	3.25165	-94.444	1.82017	72.9712	1.68796	99.1461	0.000337524	0.032959	9.75037	5.74198	0.00651926
-100.65	16478	-17018	16.9924	-45.9338	364	-10595	3.32581	-89.4672	1.84595	69.6533	1.6621	101.19	0.000506286	0.0549316	9.82727	5.78816	0.00651926
-100.6	16479	-17011	16.9898	-45.9174	-569	-11057	3.45154	-93.3673	1.94513	69.7906	1.5861	101.305	0.000379715	0.065918	9.92065	5.84427	0.00651926
-100.55	16473	-17019	16.9872	-45.9393	-214	-11262	3.44482	-89.0552	1.83563	76.0858	1.68586	95.636	0.000548477	0.0933838	10.2667	6.0525	0.00651926
-100.5	16476	-17018	16.9889	-45.9229	359	-11333	3.45856	-91.9116	1.89993	71.4166	1.6035	99.1791	0.000421905	0.098877	9.53613	5.61343	0.00651926
-100.45	16480	-17014	16.988	-45.9009	-839	-12098	3.56598	-96.2238	1.92754	73.3337	1.63121	96.048	0.000253143	0.126343	10.3271	6.0889	0.00651926
-100.4	16480	-17023	16.9946	-45.9229	-653	-10666	3.29529	-93.4167	1.91025	74.4983	1.6187	96.1578	0.000421905	0.032959	9.4043	5.5344	0.00651926
-100.35	16484	-17021	16.9972	-45.9338	-907	-10609	3.2074	-91.5765	1.91358	67.4286	1.60032	103.101	0.000506286	0.0274658	9.39331	5.52782	0.00651926
-100.3	16480	-17027	17.0003	-45.9174	-321	-10058	3.10181	-94.021	1.85201	70.3674	1.65107	101.052	0.000379715	-0.00549316	9.11316	5.3601	0.00651926
