Time	R2M6WFSIMES	R2M6WFSQMES	R2M6WFSGMES	R2M6WFSPMES	R2M6WFSIASK	R2M6WFSQASK	R2M6WFSGASK	R2M6WFSPASK	R2M6WFSCRFP	R2M6WFSCRFPP	R2M6WFSCRRP	R2M6WFSCRRPP	R2M6WFSGLDE	R2M6WFSPLDE	R2M6WFSDETA2	R2M6WFSCFQE2	R2M6WFSDFQES
-102.4	-11586	-12179	10.0106	-133.506	2371	2513	1.05469	46.5161	0.902564	-0.0384521	0.834884	-80.9363	0.856925	76.7505	21.1981	11.6118	-14.7857
-102.35	-13054	-10588	10.0074	-140.817	2675	2187	1.05469	39.1608	0.906594	-6.95984	0.825182	-88.5883	0.900166	76.767	20.7697	11.3549	-14.7857
-102.3	-14313	-8788	10.0025	-148.337	2938	1819	1.05469	31.6736	0.900443	-15.4523	0.827865	-95.4877	0.944641	76.8054	20.528	11.2107	-14.7857
-102.25	-15332	-6837	9.99826	-155.808	3151	1420	1.05469	24.1589	0.905533	-22.8076	0.822085	-103.195	0.988824	76.8329	20.3796	11.1224	-14.7857
-102.2	-16086	-4800	9.99403	-163.273	3308	998	1.05469	16.7377	0.914865	-30.8551	0.806397	-110.154	1.03297	76.8713	20.1105	10.9626	-14.7857
-102.15	-16571	-2662	9.99368	-170.739	3409	561	1.05469	9.22852	0.917834	-38.2544	0.805365	-117.806	-1.05198	76.9043	19.8962	10.8359	-14.7857
-102.1	-16767	-483	9.9898	-178.259	3454	112	1.05469	1.74133	0.927378	-45.791	0.794218	-125.579	-1.0075	76.9098	19.6216	10.6738	-14.7857
-102.05	-16689	1714	9.99015	174.293	3438	-339	1.05469	-5.74585	0.919955	-53.6517	0.795663	-132.501	-0.963452	76.9373	19.4843	10.593	-14.727
-102	-16317	3872	9.98839	166.734	3366	-785	1.05469	-13.266	0.934377	-61.0126	0.785342	-140.515	-0.918749	76.9757	19.2865	10.4769	-14.727
-101.95	-15675	5961	9.98662	159.373	3236	-1214	1.05469	-20.6763	0.942649	-68.9392	0.773163	-147.722	-0.875215	76.9592	19.0833	10.3578	-14.727
-101.9	-14761	7957	9.98345	151.787	3049	-1628	1.05469	-28.2184	0.956859	-76.7175	0.766764	-155.099	-0.83035	76.9812	19.0063	10.3128	-14.727
