Time	R2M5WFSIMES	R2M5WFSQMES	R2M5WFSGMES	R2M5WFSPMES	R2M5WFSIASK	R2M5WFSQASK	R2M5WFSGASK	R2M5WFSPASK	R2M5WFSCRFP	R2M5WFSCRFPP	R2M5WFSCRRP	R2M5WFSCRRPP	R2M5WFSGLDE	R2M5WFSPLDE	R2M5WFSDETA2	R2M5WFSCFQE2	R2M5WFSDFQES
-102.4	-17545	14398	14.8091	140.603	-3895	-405	1.24268	163.949	1.30579	-66.5552	1.19821	-50.9052	4.40684e-05	-0.0823975	-12.7661	-6.78356	-0.00325963
-102.35	-17557	14396	14.8083	140.647	-3709	2648	1.48987	144.673	1.45668	-85.0726	1.17249	-25.5652	-0.000308479	-0.10437	-13.277	-7.06479	-0.00325963
-102.3	-17550	14392	14.8064	140.625	-3939	1645	1.49353	155.149	1.32085	-76.4648	1.20116	-40.4297	-0.000132205	-0.065918	-12.0685	-6.40133	-0.00325963
-102.25	-17542	14405	14.8045	140.598	-4580	929	1.44623	167.997	1.29353	-76.8768	1.22013	-42.4347	8.81368e-05	-0.0274658	-11.5961	-6.14363	-0.00325963
-102.2	-17547	14391	14.8045	140.62	-4782	1951	1.44409	158.022	1.20731	-70.5103	1.30808	-44.0717	-8.81368e-05	-0.0439453	-11.3818	-6.02706	-0.00325963
-102.15	-17546	14404	14.8072	140.609	-4272	1996	1.33667	162.521	1.29634	-70.9167	1.23341	-45.1373	0	-0.0549316	-12.1838	-6.46439	-0.00325963
-102.1	-17552	14407	14.8087	140.652	-4384	1998	1.54083	144.987	1.41762	-72.5372	1.12463	-40.3912	-0.000352547	-0.0604248	-11.8158	-6.26338	-0.00325963
-102.05	-17540	14399	14.8056	140.62	-3620	847	1.33606	157.83	1.37855	-69.7852	1.17038	-48.4607	-8.81368e-05	-0.098877	-12.3816	-6.57263	-0.00325963
-102	-17548	14397	14.8072	140.609	-4531	756	1.31287	160.675	1.23412	-75.152	1.26134	-43.0334	0	-0.032959	-11.1237	-5.88681	-0.00325963
-101.95	-17540	14400	14.806	140.609	-4427	2507	1.36719	160.648	1.23052	-77.6019	1.27018	-41.9019	0	-0.0604248	-11.7059	-6.20348	-0.00325963
-101.9	-17539	14392	14.8014	140.647	-4557	1835	1.74561	151.913	1.31498	-66.3464	1.17902	-50.3009	-0.000308479	-0.0439453	-10.6567	-5.63379	-0.00325963
-101.85	-17544	14389	14.8014	140.636	-4896	1955	1.67847	155.341	1.23212	-71.0706	1.25957	-45.6427	-0.000220342	-0.00549316	-10.1843	-5.37858	-0.00325963
-101.8	-17548	14396	14.8064	140.609	-4224	1598	1.37848	161.543	1.24393	-59.035	1.23426	-57.8485	0	-0.0549316	-8.97034	-4.72612	-0.00325963
-101.75	-17553	14395	14.808	140.625	-4497	2115	1.44806	155.841	1.42962	-72.1088	1.09596	-42.572	-0.000132205	-0.0439453	-8.83301	-4.6526	-0.00325963
-101.7	-17544	14398	14.8007	140.625	-5067	1902	1.67389	159.038	1.24613	-67.0441	1.22709	-50.7513	-0.000132205	-0.0164795	-8.52539	-4.48811	-0.00325963
-101.65	-17545	14405	14.8053	140.62	-4630	1212	1.42212	160.62	1.18609	-76.3879	1.31869	-43.1213	-8.81368e-05	-0.0274658	-9.4043	-4.95882	-0.00325963
-101.6	-17536	14401	14.8014	140.598	-4620	1665	1.56891	164.982	1.37472	-68.4943	1.14635	-48.5376	8.81368e-05	-0.0109863	-8.14087	-4.28287	-0.00325963
-101.55	-17545	14393	14.7999	140.641	-5066	2017	1.74713	154.446	1.40383	-68.0603	1.12548	-48.4607	-0.00026441	-0.00549316	-7.66846	-4.03125	-0.00325963
-101.5	-17544	14392	14.7999	140.647	-5300	1569	1.75201	156.962	1.17749	-68.8184	1.32551	-49.1089	-0.000308479	0.0109863	-8.02551	-4.22137	-0.00325963
-101.45	-17541	14403	14.8026	140.62	-4436	2283	1.50909	161.01	1.15087	-66.275	1.36341	-52.207	-8.81368e-05	-0.0549316	-6.79504	-3.56749	-0.00325963
-101.4	-17542	14405	14.8072	140.62	-4546	2285	1.38977	157.939	1.30732	-75.0696	1.19905	-43.1049	-8.81368e-05	-0.0604248	-7.06421	-3.71022	-0.00325963
-101.35	-17540	14398	14.8037	140.62	-4513	1323	1.48804	159.335	1.2055	-61.9739	1.29115	-54.8328	-8.81368e-05	-0.0384521	-6.77307	-3.55584	-0.00325963
-101.3	-17534	14396	14.8007	140.625	-4459	1380	1.66229	160.186	1.16928	-68.2306	1.34825	-49.4165	-0.000132205	-0.0164795	-6.16882	-3.23603	-0.00325963
