Time	R041WFSIMES	R041WFSQMES	R041WFSGMES	R041WFSPMES	R041WFSIASK	R041WFSQASK	R041WFSGASK	R041WFSPASK	R041WFSCRFP	R041WFSCRFPP	R041WFSCRRP	R041WFSCRRPP	R041WFSGLDE	R041WFSPLDE	R041WFSDETA2	R041WFSCFQE2	R041WFSDFQES
-102.4	14542	-6212	10.9919	-23.1592	1921	6191	2.04803	75.8936	1.05518	3.74084	1.04313	-27.8558	0.000505977	-0.032959	4.15283	1.84226	-0.00651926
-102.35	14546	-6209	10.9885	-23.1427	2616	6872	2.23602	73.4546	1.07311	13.9417	1.02887	-38.8751	0.000316236	0	3.92761	1.74203	-0.00651926
-102.3	14538	-6215	10.9928	-23.1262	2461	6729	2.1167	68.5547	1.07219	3.04321	1.02763	-27.0209	0.000126494	-0.00549316	3.51013	1.55637	-0.00651926
-102.25	14542	-6210	10.9928	-23.1372	1822	6560	2.13013	70.7465	1.04991	11.7389	1.05107	-36.0846	0.000252988	-0.0219727	3.59253	1.593	-0.00651926
-102.2	14537	-6215	10.9919	-23.1317	2394	6616	2.12311	69.6588	1.088	5.90515	1.0094	-30.2509	0.000189741	-0.0164795	3.25745	1.44408	-0.00651926
-102.15	14541	-6216	10.9932	-23.1317	2236	6475	2.08344	69.8291	1.05979	4.0979	1.03705	-28.3612	0.000189741	-0.0219727	2.64221	1.1709	-0.00651926
-102.1	14547	-6206	10.9919	-23.1372	2400	6223	2.09778	72.0648	1.04292	3.60352	1.06037	-27.8448	0.000252988	-0.032959	1.58203	0.700763	-0.00651926
-102.05	14545	-6211	10.9923	-23.1152	2245	6081	2.14722	66.2311	1.0275	8.2782	1.07315	-32.4646	0	-0.0164795	1.27991	0.566887	-0.00651926
-102	14538	-6216	10.9906	-23.1317	2837	6252	2.17987	70.274	1.05083	0.85144	1.04896	-24.8676	0.000189741	-0.0384521	1.03271	0.457376	-0.00325963
-101.95	14546	-6204	10.9915	-23.0988	3095	6023	2.20978	62.1002	1.08286	6.32263	1.01436	-30.1959	-0.000189741	-0.032959	0.999756	0.442775	-0.00325963
-101.9	14543	-6211	10.994	-23.1097	2837	6252	2.19543	64.8029	1.04266	-0.351562	1.06012	-24.6313	-6.32471e-05	-0.0384521	0.598755	0.265161	-0.00325963
-101.85	14540	-6211	10.9919	-23.1317	2446	6241	2.09259	69.549	1.05729	1.8512	1.04288	-26.098	0.000189741	-0.032959	0.203247	0.090006	-0.00325963
-101.8	14543	-6208	10.9932	-23.1152	3130	6625	2.07642	66.1926	1.06902	1.79626	1.03321	-26.1969	0	-0.0219727	-0.296631	-0.131361	-0.00325963
-101.75	14549	-6205	10.9936	-23.0988	2760	6523	2.21313	64.2371	1.03949	-1.9281	1.06471	-22.6428	-0.000189741	-0.0219727	-0.516357	-0.228669	-0.00325963
-101.7	14547	-6206	10.9961	-23.1152	2446	6241	1.99005	65.2917	1.03277	2.64221	1.06794	-27.3615	0	-0.0384521	-0.933838	-0.413576	-0.00325963
-101.65	14542	-6208	10.9923	-23.1537	1829	5974	2.07123	74.8718	1.01748	-1.82922	1.08704	-21.9891	0.00044273	-0.032959	-1.31287	-0.58149	-0.00325963
-101.6	14547	-6209	10.9978	-23.1097	2497	6057	2.04742	63.4021	1.05821	-0.488892	1.04772	-24.6259	-6.32471e-05	-0.0494385	-1.42273	-0.630169	-0.00325963
