Time	R046WFSIMES	R046WFSQMES	R046WFSGMES	R046WFSPMES	R046WFSIASK	R046WFSQASK	R046WFSGASK	R046WFSPASK	R046WFSCRFP	R046WFSCRFPP	R046WFSCRRP	R046WFSCRRPP	R046WFSGLDE	R046WFSPLDE	R046WFSDETA2	R046WFSCFQE2	R046WFSDFQES
-102.4	6308	24000	14.5918	75.2783	-9066	3892	3.0246	157.352	1.60607	168.805	1.32105	-106.891	0.000483325	0.0604248	9.13513	4.34515	0.00977889
-102.35	6300	23996	14.5852	75.2893	-9949	4050	3.24249	157.115	1.44695	170.601	1.46632	-107.54	0.000402771	0.137329	8.97583	4.26811	0.00977889
-102.3	6309	24000	14.5914	75.2893	-9627	3972	3.1076	155.034	1.76519	170.118	1.18366	-109.929	0.000402771	0.098877	9.11316	4.33452	0.00977889
-102.25	6300	24005	14.594	75.3058	-8755	5017	2.96387	153.204	1.64237	175.573	1.27433	-112.582	0.00028194	0.065918	8.88794	4.22564	0.00977889
-102.2	6292	24013	14.5984	75.3003	-8271	4462	2.84424	152.518	1.5564	170.37	1.35022	-107.172	0.000322217	0.0164795	8.61877	4.09568	0.00977889
-102.15	6303	24005	14.5966	75.3113	-7872	4941	2.95563	151.507	1.56349	166.075	1.35682	-102.36	0.000241663	0	8.39355	3.98709	0.00977889
-102.1	6294	24005	14.5929	75.2948	-8989	4216	3.04047	153.424	1.54275	169.497	1.35431	-106.54	0.000362494	0.0714111	8.08594	3.83897	0.00977889
-102.05	6303	23997	14.5966	75.2948	-8510	4380	2.8772	154.479	1.53825	170.123	1.38493	-106.716	0.000362494	0.032959	8.31665	3.95004	0.00977889
-102	6297	24007	14.5903	75.3003	-9631	4454	3.14941	153.435	1.60853	170.87	1.29584	-110.435	0.000322217	0.098877	8.20679	3.89713	0.0130385
-101.95	6309	24009	14.5984	75.2948	-8508	4298	2.84607	151.43	1.58069	169.931	1.32659	-107.507	0.000362494	0.0219727	7.95959	3.7782	0.0130385
-101.9	6300	24016	14.5992	75.3003	-7629	4225	2.79144	151.375	1.48421	167.855	1.41739	-104.403	0.000322217	-0.0219727	7.98706	3.79141	0.0130385
-101.85	6308	24011	14.5981	75.2893	-8184	3420	2.78961	153.611	1.61235	170.541	1.29004	-106.458	0.000402771	0.0109863	7.77283	3.68844	0.0130385
