Time	R046WFSIMES	R046WFSQMES	R046WFSGMES	R046WFSPMES	R046WFSIASK	R046WFSQASK	R046WFSGASK	R046WFSPASK	R046WFSCRFP	R046WFSCRFPP	R046WFSCRRP	R046WFSCRRPP	R046WFSGLDE	R046WFSPLDE	R046WFSDETA2	R046WFSCFQE2	R046WFSDFQES
-102.4	6265	24028	14.6036	75.3882	-7730	8192	3.29803	133.841	1.93276	147.942	1.07822	-61.9244	-0.000322217	-0.0164795	-15.7654	-7.6287	-0.00325963
-102.35	6263	24041	14.6069	75.3992	-7650	8753	3.27026	131.407	2.10178	148.881	0.910501	-58.0573	-0.000402771	-0.032959	-15.1941	-7.3386	-0.00325963
-102.3	6262	24031	14.6021	75.4047	-7334	9074	3.44025	132.177	2.02687	147.612	0.996395	-57.3651	-0.000443048	-0.0164795	-15.3699	-7.42769	-0.00325963
-102.25	6261	24049	14.612	75.3827	-6287	7882	2.97668	131.342	1.9068	145.865	1.08613	-60.9741	-0.00028194	-0.115356	-15.4907	-7.48903	-0.00325963
-102.2	6264	24035	14.6083	75.3992	-6127	7724	3.27911	129.6	1.80955	149.568	1.12572	-68.0054	-0.000402771	-0.126343	-15.1996	-7.34138	-0.00325963
-102.15	6261	24023	14.5992	75.4047	-7410	8355	3.57635	132.858	1.9493	149.271	1.021	-62.8528	-0.000443048	-0.0274658	-14.8041	-7.14146	-0.00325963
-102.1	6263	24026	14.6039	75.3937	-7333	8914	3.29926	133.242	1.83734	148.508	1.09679	-63.6218	-0.000362494	-0.0274658	-14.5898	-7.03347	-0.00325963
-102.05	6255	24035	14.601	75.4047	-7493	8917	3.52539	132.539	1.85007	147.859	1.07427	-57.5519	-0.000443048	-0.0164795	-14.5624	-7.01964	-0.00325963
-102	6262	24042	14.6146	75.4047	-6683	7639	3.06183	125.92	1.94616	148.755	1.00474	-64.5776	-0.000443048	-0.137329	-14.3536	-6.91465	-0.00325963
-101.95	6254	24026	14.6032	75.4047	-7968	8269	3.44238	131.6	2.09219	149.37	0.914126	-59.2932	-0.000443048	0	-14.1779	-6.82639	-0.00651926
