Time	R047WFSIMES	R047WFSQMES	R047WFSGMES	R047WFSPMES	R047WFSIASK	R047WFSQASK	R047WFSGASK	R047WFSPASK	R047WFSCRFP	R047WFSCRFPP	R047WFSCRRP	R047WFSCRRPP	R047WFSGLDE	R047WFSPLDE	R047WFSDETA2	R047WFSCFQE2	R047WFSDFQES
-102.4	13760	-16322	15.8522	-49.8669	-6916	-213	2.0639	-173.48	2.08447	-122.498	0.981183	-149.848	9.36812e-05	-0.0164795	2.25769	1.0849	-0.00325963
-102.35	13759	-16325	15.8526	-49.8505	-7144	137	2.11823	-177.407	2.04659	-123.184	1.00258	-148.683	-4.68406e-05	-0.0274658	2.42798	1.16682	-0.00325963
-102.3	13767	-16322	15.8531	-49.8505	-6876	-18	2.13379	-179.203	2.02395	-117.966	1.01659	-154.473	-4.68406e-05	-0.0219727	2.36755	1.13775	-0.00325963
-102.25	13761	-16321	15.8531	-49.8669	-7135	-784	2.0639	-173.48	1.98907	-122.097	1.04257	-149.908	9.36812e-05	0	2.75757	1.32544	-0.00325963
-102.2	13767	-16312	15.8522	-49.856	-6890	-918	2.08313	-172.936	2.06969	-121.349	0.996338	-150.491	0	-0.0109863	3.46069	1.66414	-0.00325963
-102.15	13760	-16320	15.8509	-49.845	-7068	-778	2.26044	-176.863	2.08655	-122.058	0.978509	-149.821	-9.36812e-05	0.0109863	2.85095	1.3704	-0.00325963
-102.1	13765	-16317	15.8505	-49.8505	-6459	-1318	2.13928	-173.43	2.10203	-125.574	0.974179	-145.239	-4.68406e-05	-0.0109863	3.07068	1.47621	-0.00325963
-102.05	13769	-16317	15.8509	-49.8669	-6813	-1037	2.16949	-173.705	2.07292	-123.442	0.987805	-148.239	9.36812e-05	0	2.85095	1.3704	-0.00325963
-102	13763	-16325	15.8539	-49.856	-7221	-547	2.07642	-176.391	2.10249	-119.509	0.97125	-153.402	0	-0.0109863	3.14209	1.51061	-0.00325963
-101.95	13766	-16316	15.8522	-49.845	-6870	-820	2.23907	-179.132	2.13876	-130.073	0.956223	-139.318	-9.36812e-05	-0.0109863	2.62024	1.25934	-0.00325963
-101.9	13769	-16317	15.8505	-49.8505	-7207	-953	2.20154	-176.451	2.01563	-120.718	1.02193	-151.199	-4.68406e-05	0.0219727	2.43347	1.16946	-0.00325963
-101.85	13759	-16325	15.8531	-49.8615	-6733	-644	2.09351	-174.765	1.95557	-124.948	1.05708	-146.849	4.68406e-05	-0.0164795	2.17529	1.04526	-0.00325963
-101.8	13762	-16323	15.8522	-49.8669	-6929	-604	2.08313	-172.936	1.96689	-122.899	1.05173	-149.233	9.36812e-05	-0.0109863	2.07092	0.995066	-0.00325963
-101.75	13762	-16318	15.8531	-49.8615	-7045	-682	2.08435	-175.594	2.08493	-123.871	0.980674	-148.326	4.68406e-05	0.00549316	2.52136	1.21175	-0.00325963
-101.7	13767	-16315	15.8531	-49.834	-7321	-11	2.19666	179.478	2.04705	-121.882	1.0106	-150.628	-0.000187362	-0.0109863	3.1311	1.50532	-0.00325963
-101.65	13769	-16319	15.8535	-49.8779	-6695	-958	2.02881	-169.651	2.07361	-121.432	0.991116	-151.106	0.000187362	-0.0164795	2.68616	1.29107	-0.00325963
-101.6	13771	-16315	15.8514	-49.834	-7339	-110	2.29156	179.797	2.06807	-121.701	0.996974	-150.04	-0.000187362	-0.00549316	2.10938	1.01356	-0.00325963
-101.55	13765	-16320	15.8531	-49.845	-6929	-604	2.18689	-178.011	2.11427	-116.592	0.964628	-155.292	-9.36812e-05	0	2.79602	1.34395	-0.00325963
-101.5	13770	-16314	15.8501	-49.845	-7574	-268	2.31262	-177.984	2.06045	-122.712	0.993663	-149.458	-9.36812e-05	0.0109863	2.90588	1.39685	-0.00325963
-101.45	13764	-16328	15.8569	-49.845	-6850	-211	2.09595	178.33	2.16116	-126.914	0.940304	-143.575	-9.36812e-05	-0.0384521	2.91687	1.40214	-0.00325963
-101.4	13768	-16315	15.8479	-49.8505	-7343	-621	2.30682	-175.594	2.0787	-124.514	0.985003	-147.167	-4.68406e-05	0.0164795	2.65869	1.27785	-0.00325963
-101.35	13768	-16323	15.8595	-49.845	-6850	-211	1.99066	176.221	2.02834	-125.239	1.01493	-145.717	-9.36812e-05	-0.0494385	2.29614	1.10339	-0.00325963
-101.3	13760	-16326	15.8522	-49.856	-6947	-704	2.08435	-175.594	2.11219	-123.937	0.961444	-147.821	0	0.00549316	2.4884	1.19589	-0.00325963
-101.25	13762	-16322	15.8518	-49.8615	-6875	-1332	2.13928	-173.43	2.02533	-124.228	1.01977	-147.552	4.68406e-05	0	2.7356	1.31486	-0.00325963
-101.2	13768	-16319	15.8514	-49.8505	-6973	-1028	2.21344	-177.171	2.13044	-128.035	0.957496	-143.756	-4.68406e-05	0.00549316	1.82373	0.876205	-0.00325963
-101.15	13769	-16316	15.8518	-49.856	-7128	-793	2.09198	-173.677	2.11242	-123.86	0.965901	-147.629	0	0	1.79077	0.86036	-0.00325963
-101.1	13772	-16314	15.8535	-49.8615	-6740	-872	2.07397	-175.287	2.0318	-121.657	1.01086	-150.403	4.68406e-05	-0.0164795	1.49963	0.720415	-0.00325963
-101.05	13764	-16318	15.8526	-49.834	-7791	-41	2.26959	178.522	1.9953	-123.003	1.03416	-149.062	-0.000187362	0	1.81274	0.870924	-0.00325963
-101	13763	-16322	15.8505	-49.856	-6878	-1049	2.19177	-176.193	2.01147	-122.877	1.02537	-149.573	0	0	1.65894	0.796984	-0.00325963
-100.95	13761	-16324	15.8535	-49.8615	-6443	-935	2.04498	-175.045	2.07708	-123.629	0.986786	-148.239	4.68406e-05	-0.0274658	1.63147	0.783782	-0.00325963
-100.9	13764	-16321	15.8556	-49.8889	-6538	-406	1.87958	-167.552	1.98329	-117.988	1.03938	-153.809	0.000281044	-0.0274658	2.03796	0.979216	-0.00325963
-100.85	13768	-16317	15.8531	-49.834	-6991	-106	2.18567	179.742	2.15169	-125.892	0.94578	-145.014	-0.000187362	-0.0274658	2.0929	1.00563	0
-100.8	13767	-16319	15.8514	-49.8505	-6813	-244	2.18353	-176.962	2.06507	-116.076	0.992772	-156.204	-4.68406e-05	-0.0109863	1.95007	0.936952	0
-100.75	13773	-16310	15.8531	-49.8395	-7206	-163	2.21619	179.594	2.07431	-123.838	0.98615	-148.189	-0.000140522	-0.0164795	2.30164	1.10603	0
-100.7	13768	-16320	15.8522	-49.8615	-6952	-420	2.09595	-176.336	2.07939	-125.019	0.985895	-146.662	4.68406e-05	-0.0109863	1.69189	0.812827	0
-100.65	13765	-16322	15.8522	-49.8669	-6664	-990	2.09198	-173.677	1.99969	-124.063	1.03505	-148.304	9.36812e-05	-0.0109863	1.42273	0.683455	0
-100.6	13763	-16323	15.8548	-49.8395	-7493	919	2.2821	175.369	2.08978	-127.48	0.982074	-143.547	-0.000140522	-0.0164795	1.25793	0.604264	0
-100.55	13771	-16318	15.8548	-49.845	-7241	149	2.12036	179.253	2.05259	-124.437	1.00869	-147.173	-9.36812e-05	-0.0274658	0.549316	0.263836	0
-100.5	13770	-16316	15.8544	-49.834	-7206	-163	2.1698	177.363	2.08147	-123.503	0.984621	-147.947	-0.000187362	-0.0274658	0.961304	0.461743	0
-100.45	13767	-16322	15.8505	-49.856	-6856	-439	2.17072	-175.204	2.02926	-125.76	1.01811	-145.464	0	-0.0109863	0.944824	0.453826	0
-100.4	13761	-16330	15.8561	-49.8669	-7068	-498	2.02026	-177.523	2.09787	-123.003	0.976089	-148.744	9.36812e-05	0	0.966797	0.464382	0
-100.35	13769	-16315	15.8526	-49.8505	-6841	-850	2.10968	-178.138	2.05213	-124.651	1.0013	-147.31	-4.68406e-05	-0.0109863	1.19202	0.57259	0
-100.3	13766	-16326	15.8544	-49.8669	-6990	-617	2.0639	-173.425	2.01055	-124.568	1.02576	-146.838	9.36812e-05	-0.0109863	0.950317	0.456465	0
-100.25	13762	-16323	15.8518	-49.845	-6870	-27	2.25861	-179.044	2.11566	-128.859	0.967175	-140.312	-9.36812e-05	-0.032959	1.27991	0.614822	0
-100.2	13766	-16319	15.8522	-49.845	-6849	-722	2.18689	-178.017	2.05767	-123.602	0.996338	-147.942	-9.36812e-05	-0.0109863	1.53809	0.738896	0
-100.15	13765	-16321	15.8531	-49.845	-7299	83	2.15027	-178.61	2.12397	-126.271	0.958897	-144.932	-9.36812e-05	-0.0109863	1.34033	0.643858	0
-100.1	13765	-16321	15.8496	-49.8615	-7164	-248	2.19849	-173.958	1.96019	-119.108	1.05708	-152.864	4.68406e-05	-0.0109863	1.31287	0.63066	0
-100.05	13766	-16320	15.8518	-49.834	-7456	322	2.23419	-179.912	2.02071	-125.381	1.01939	-145.712	-0.000187362	-0.00549316	1.31287	0.63066	0
-99.9999	13762	-16326	15.8548	-49.845	-7082	142	2.10815	179.956	1.95973	-127.09	1.05683	-143.762	-9.36812e-05	-0.0219727	0.730591	0.35091	0
-99.9499	13768	-16319	15.8561	-49.8395	-6944	831	2.06177	177.632	2.05559	-123.772	0.999012	-148.019	-0.000140522	-0.0439453	1.40076	0.672896	0
-99.8998	13768	-16320	15.8548	-49.8669	-6363	-822	1.98669	-172.936	2.06437	-123.497	1.00054	-148.09	9.36812e-05	-0.032959	0.582275	0.279667	0
