Time	R1M6WFSIMES	R1M6WFSQMES	R1M6WFSGMES	R1M6WFSPMES	R1M6WFSIASK	R1M6WFSQASK	R1M6WFSGASK	R1M6WFSPASK	R1M6WFSCRFP	R1M6WFSCRFPP	R1M6WFSCRRP	R1M6WFSCRRPP	R1M6WFSGLDE	R1M6WFSPLDE	R1M6WFSDETA2	R1M6WFSCFQE2	R1M6WFSDFQES
-102.4	18376	-17530	18.0125	-43.6487	6518	-1660	2.06329	-15.7983	2.20722	127.321	1.63529	-126.189	-0.00027584	-0.10437	-11.9476	-5.2619	-0.00325963
-102.2	18366	-17525	18.0066	-43.6487	7485	-2264	2.30072	-15.6006	2.0601	125.782	1.72292	-123.558	-0.00027584	-0.0439453	-11.2061	-4.92653	-0.00325963
-102	18366	-17530	18.0096	-43.6597	6845	-1486	2.1698	-15.9357	2.0523	122.547	1.76311	-121.976	-0.000197029	-0.0823975	-11.0632	-4.86214	-0.00325963
-101.8	18374	-17514	18.0066	-43.6377	7017	-2725	2.32178	-18.2593	1.90036	124.678	1.80587	-123.684	-0.000354652	-0.065918	-9.13513	-3.99869	-0.00325963
-101.6	18373	-17526	18.0087	-43.6761	6683	-1291	2.0874	-10.2997	1.9978	129.282	1.69544	-127.672	-7.88115e-05	-0.0823975	-8.01453	-3.50126	-0.00325963
-101.4	18363	-17530	18.007	-43.6597	7769	-1972	2.26746	-14.0625	2.22134	129.391	1.57074	-126.469	-0.000197029	-0.0164795	-7.7948	-3.40406	-0.00325963
-101.2	18364	-17515	17.9969	-43.6597	8195	-1129	2.56256	-9.99756	2.05304	134.819	1.64489	-133.171	-0.000197029	0.0164795	-7.43225	-3.2439	-0.00325963
-101	18363	-17518	18.0045	-43.6652	7296	-752	2.28699	-9.17908	1.94527	127.809	1.75715	-126.606	-0.000157623	-0.032959	-7.53662	-3.28998	-0.00325963
-100.8	18366	-17527	18.0079	-43.6487	6886	-1253	2.31323	-16.496	2.09057	129.54	1.61689	-128.639	-0.00027584	-0.065918	-6.98181	-3.04527	-0.00325963
-100.6	18370	-17529	18.01	-43.6652	6886	-1253	2.14172	-11.7554	2.32239	131.385	1.47144	-129.166	-0.000157623	-0.065918	-7.75635	-3.38706	-0.00325963
-100.4	18362	-17523	18.0054	-43.6597	7465	-1239	2.30255	-13.2385	2.12177	131.605	1.62259	-128.985	-0.000197029	-0.0439453	-8.70117	-3.80571	-0.00325963
-100.2	18364	-17525	18.0054	-43.6761	7197	-1248	2.24731	-8.66821	1.97726	129.056	1.78074	-127.546	-7.88115e-05	-0.0494385	-9.78333	-4.28783	-0.00325963
-100	18355	-17520	17.9995	-43.6597	7900	-2538	2.49695	-11.1237	2.16338	129.633	1.63218	-127.826	-0.000197029	-0.00549316	-10.2063	-4.4771	-0.00325963
-99.8	18362	-17533	18.0075	-43.6597	6695	-2350	2.22351	-13.7933	1.96757	125.041	1.79552	-124.316	-0.000197029	-0.0878906	-10.3162	-4.52635	-0.00325963
-99.6	18372	-17531	18.0138	-43.6487	6526	-1866	2.10663	-20.3302	2.04264	122.162	1.72422	-120.894	-0.00027584	-0.098877	-10.0305	-4.39838	-0.00325963
-99.4	18374	-17519	18.0079	-43.6487	7050	-1626	2.30713	-17.6385	1.99986	125.574	1.75352	-124.173	-0.00027584	-0.0604248	-9.31091	-4.07699	-0.00325963
-99.2001	18368	-17521	18.0062	-43.6487	7022	-1649	2.35809	-16.9739	2.09057	126.425	1.67678	-125.403	-0.00027584	-0.0604248	-8.58032	-3.75205	-0.00325963
-99.0001	18371	-17526	18.0117	-43.6597	6452	-1196	2.13409	-16.7212	2.03261	119.96	1.72863	-118.663	-0.000197029	-0.0878906	-9.59106	-4.20195	-0.00325963
-98.8001	18375	-17526	18.0133	-43.6267	6606	-2613	2.24823	-24.4885	1.94644	125.799	1.78333	-125.491	-0.000433463	-0.10437	-8.81653	-3.85696	-0.00325963
-98.6001	18368	-17526	18.007	-43.6487	7424	-1898	2.3288	-17.4023	2.04599	128.507	1.69518	-126.354	-0.00027584	-0.032959	-8.5199	-3.72523	-0.00325963
