Time	R045WFSIMES	R045WFSQMES	R045WFSGMES	R045WFSPMES	R045WFSIASK	R045WFSQASK	R045WFSGASK	R045WFSPASK	R045WFSCRFP	R045WFSCRFPP	R045WFSCRRP	R045WFSCRRPP	R045WFSGLDE	R045WFSPLDE	R045WFSDETA2	R045WFSCFQE2	R045WFSDFQES
-102.4	18659	14139	15.7096	37.1393	2027	-6752	2.3349	-74.7949	2.91591	134.709	2.06009	-84.2871	-8.54701e-05	-0.098877	-9.3988	-5.16237	0
-102.2	18657	14124	15.7035	37.1393	3936	-8275	2.79663	-64.5557	2.89473	125.403	2.14767	-75.7013	-8.54701e-05	-0.0274658	-9.7229	-5.34379	0
-102	18660	14134	15.7112	37.1393	2787	-7414	2.22809	-73.7732	2.73233	137.703	2.20633	-89.4672	-8.54701e-05	-0.0714111	-10.036	-5.51939	0
-101.8	18648	14139	15.6979	37.1448	4347	-9876	3.24951	-63.9569	2.47884	140.251	2.41008	-91.6479	-0.000128205	0.0109863	-10.4095	-5.72933	0
-101.6	18663	14128	15.7076	37.1393	1900	-9349	2.35657	-69.2908	2.68909	132.006	2.26318	-84.7705	-8.54701e-05	-0.0494385	-10.6458	-5.86234	0
-101.4	18655	14139	15.7027	37.1558	3026	-9638	3.02124	-73.6908	2.57847	126.689	2.35142	-76.8054	-0.000213675	-0.0164795	-10.9369	-6.02657	0
-101.2	18652	14123	15.7003	37.1338	4973	-7566	2.89398	-61.2048	2.65055	121.937	1.99601	-71.5594	-4.2735e-05	-0.00549316	-12.3212	-6.81202	-0.00325963
-101	18652	14137	15.7027	37.1503	2650	-8880	2.95166	-71.0156	2.6023	129.814	1.7673	-78.4698	-0.00017094	-0.0384521	-13.1067	-7.26137	-0.00325963
-100.8	18654	14142	15.7055	37.1722	1927	-7837	2.91016	-80.6067	2.55082	117.521	1.49492	-74.6466	-0.00034188	-0.0769043	-13.634	-7.56463	-0.00325963
-100.6	18657	14135	15.7072	37.1393	2401	-8743	2.58575	-70.6476	2.7288	131.49	2.37804	-81.1725	-8.54701e-05	-0.0439453	-14.6063	-8.12738	-0.00325963
-100.4	18648	14140	15.7035	37.1613	2542	-8751	2.96722	-76.1462	2.78617	125.931	2.2921	-77.514	-0.00025641	-0.0384521	-15.4193	-8.60174	-0.00325963
-100.2	18655	14144	15.7055	37.1613	1220	-8514	2.91962	-79.7772	2.70085	128.76	1.51824	-81.8317	-0.00025641	-0.065918	-15.9576	-8.91789	-0.00325963
-100	18651	14131	15.7019	37.1503	4509	-10461	3.03253	-69.137	2.70791	128.117	2.60241	-76.8768	-0.00017094	0.00549316	-16.6827	-9.34642	-0.00325963
-99.8	18659	14135	15.7055	37.1338	1818	-7714	2.37213	-66.4563	2.77381	120.855	2.41139	-75.4211	-4.2735e-05	-0.0769043	-16.7487	-9.38554	-0.00325963
-99.6	18656	14135	15.7023	37.1558	4356	-10455	3.25653	-71.3123	2.83677	128.699	2.33236	-77.547	-0.000213675	0.0164795	-16.6058	-9.30082	-0.00325963
-99.4	18651	14133	15.7019	37.1613	945	-10211	3.00934	-74.5972	2.6376	126.068	1.86271	-79.7882	-0.00025641	-0.0549316	-17.3694	-9.75523	-0.00325963
-99.2001	18650	14133	15.7023	37.1558	2196	-8801	2.94952	-72.2681	2.69791	128.238	2.41895	-79.2993	-0.000213675	-0.0494385	-17.7704	-9.99539	-0.00325963
-99.0001	18653	14131	15.7027	37.1503	2737	-7804	2.89276	-69.8071	2.79764	123.349	2.4597	-75.6024	-0.00017094	-0.0494385	-17.9187	-10.0845	-0.00325963
-98.8001	18660	14137	15.7047	37.1613	3191	-9600	3.03131	-77.3492	2.97228	135.862	2.28602	-87.1106	-0.00025641	-0.0274658	-17.9187	-10.0845	-0.00325963
-98.6001	18652	14138	15.7031	37.1613	3191	-9600	3.08624	-75.0092	2.84118	129.084	2.04613	-79.4696	-0.00025641	-0.0109863	-18.2812	-10.3029	-0.00325963
-98.4001	18650	14133	15.7055	37.1503	1907	-10189	2.72003	-75.2014	2.84413	123.497	1.86432	-71.521	-0.00017094	-0.0494385	-18.1219	-10.2068	-0.00325963
-98.2001	18652	14132	15.6987	37.1448	2368	-9630	3.24158	-65.2039	2.86325	118.949	2.56362	-67.3407	-0.000128205	-0.0219727	-18.9349	-10.6991	-0.00325963
-98.0001	18654	14136	15.7076	37.1448	2487	-7934	2.59827	-75.2838	2.9846	118.477	2.00684	-70.4663	-0.000128205	-0.065918	-18.3472	-10.3427	-0.00325963
-97.8001	18652	14131	15.6995	37.1503	2642	-10334	3.20679	-68.0493	2.68203	125.502	1.76057	-74.7894	-0.00017094	-0.00549316	-18.6273	-10.5123	-0.00325963
-97.6001	18653	14144	15.7055	37.1887	512	-11593	3.33435	-86.1877	2.74175	127.98	2.34254	-79.8486	-0.000470085	-0.0494385	-17.265	-9.6929	-0.00325963
-97.4001	18652	14142	15.7023	37.1667	2565	-10772	3.25806	-76.7285	3.10912	134.467	2.15293	-82.5128	-0.000299145	-0.0109863	-17.2321	-9.67323	-0.00325963
-97.2001	18650	14139	15.7031	37.1613	1978	-9486	3.00903	-73.4985	2.9012	125.876	2.18365	-76.1517	-0.00025641	-0.0439453	-16.9464	-9.50305	-0.00325963
-97.0001	18651	14142	15.7047	37.1613	2990	-9671	2.96967	-76.322	2.7441	128.787	2.52682	-78.5742	-0.00025641	-0.0219727	-17.6385	-9.91632	-0.00325963
-96.8001	18656	14135	15.708	37.1558	2040	-7868	2.66815	-77.937	2.4914	124.689	1.60979	-78.382	-0.000213675	-0.065918	-16.8805	-9.46385	-0.00325963
-96.6001	18655	14146	15.7072	37.1667	2421	-7756	2.93121	-81.156	2.99206	127.804	2.28536	-78.2996	-0.000299145	-0.0604248	-16.5399	-9.26176	-0.00325963
-96.4001	18652	14130	15.7039	37.1393	3698	-9253	2.79846	-67.7417	2.88649	124.409	2.32546	-75.152	-8.54701e-05	-0.00549316	-16.5454	-9.26501	-0.00325963
-96.2001	18648	14144	15.7023	37.1667	2699	-8448	3.32031	-76.7285	2.84501	122.338	2.23443	-68.1757	-0.000299145	-0.0494385	-16.1938	-9.05714	-0.00325963
-96.0001	18645	14133	15.7011	37.1667	3019	-10230	3.37646	-74.5917	2.81588	127.793	2.38658	-78.9752	-0.000299145	-0.00549316	-16.8091	-9.42142	-0.00325963
-95.8001	18655	14144	15.7088	37.1503	1816	-8288	2.46368	-76.4154	2.96969	122.119	2.20469	-73.9764	-0.00017094	-0.065918	-15.5841	-8.69835	-0.00325963
-95.6001	18651	14133	15.7019	37.1448	3894	-10383	3.09265	-66.7749	3.00406	129.1	2.02015	-75.0696	-0.000128205	0.00549316	-15.8038	-8.82739	-0.00325963
-95.4001	18651	14137	15.7015	37.1613	2721	-9542	3.15033	-74.0698	2.6629	135.483	2.40252	-87.2205	-0.00025641	-0.0274658	-15.5072	-8.65325	-0.00325963
-95.2001	18656	14131	15.7011	37.1558	2368	-10479	3.0957	-69.5435	2.55493	133.951	2.45362	-82.8699	-0.000213675	-0.0219727	-14.7052	-8.18488	-0.00325963
-95.0001	18654	14132	15.7019	37.1613	3011	-8413	2.96661	-72.9108	2.39119	118.922	0.309982	-76.8219	-0.00025641	-0.0494385	-15.2051	-8.47639	-0.00325963
-94.8001	18655	14138	15.7068	37.1338	3551	-7419	2.3053	-68.1921	2.89708	130.084	2.19351	-80.2057	-4.2735e-05	-0.0549316	-14.046	-7.8025	-0.00325963
-94.6001	18645	14130	15.6987	37.1613	3121	-10888	3.45673	-75.0311	2.63113	128.496	2.23706	-78.5852	-0.00025641	-0.00549316	-13.6176	-7.55513	-0.00325963
-94.4001	18660	14134	15.7068	37.1503	2899	-7760	2.52197	-72.2736	2.55758	127.485	2.38855	-78.1018	-0.00017094	-0.065918	-13.233	-7.3339	-0.00325963
-94.2001	18654	14130	15.7039	37.1393	3744	-7091	2.62695	-62.9352	2.40703	131.534	1.2099	-83.941	-8.54701e-05	-0.032959	-13.6176	-7.55513	-0.00325963
-94.0001	18656	14141	15.708	37.1558	1408	-6954	2.41272	-79.4751	2.75469	139.515	2.20009	-90.9613	-0.000213675	-0.0933838	-12.7936	-7.08192	-0.00325963
