Time	R046WFSIMES	R046WFSQMES	R046WFSGMES	R046WFSPMES	R046WFSIASK	R046WFSQASK	R046WFSGASK	R046WFSPASK	R046WFSCRFP	R046WFSCRFPP	R046WFSCRRP	R046WFSCRRPP	R046WFSGLDE	R046WFSPLDE	R046WFSDETA2	R046WFSCFQE2	R046WFSDFQES
-102.4	6236	24057	14.6091	75.4706	-8128	9193	3.76678	130.699	1.82527	143.229	1.19765	-71.6034	-0.000926373	-0.065918	-16.2817	-7.89231	-0.0162981
-102.35	6227	24050	14.6138	75.4596	-7886	8876	3.56262	129.88	1.9665	145.475	1.09602	-76.8768	-0.000845819	-0.098877	-16.875	-8.1969	-0.0162981
-102.3	6235	24053	14.6098	75.4706	-7571	9918	3.72314	129.309	2.02587	144.119	1.08427	-73.504	-0.000926373	-0.098877	-17.243	-8.38682	-0.0162981
-102.25	6219	24054	14.6164	75.4761	-6770	9604	3.57971	125.728	1.86148	141.476	1.24833	-76.0858	-0.000966651	-0.159302	-18.1659	-8.86641	-0.0162981
-102.2	6234	24051	14.6102	75.4761	-7167	9279	3.74603	128.551	1.89109	143.207	1.25071	-78.0798	-0.000966651	-0.109863	-18.7372	-9.16584	-0.0162981
-102.15	6228	24047	14.608	75.4761	-7940	9570	3.88611	129.04	2.01148	139.818	1.19382	-70.0708	-0.000966651	-0.0769043	-19.2755	-9.44985	-0.0162981
-102.1	6224	24042	14.605	75.4761	-8667	10844	3.96332	130.413	1.83965	141.982	1.26232	-68.4064	-0.000966651	-0.032959	-19.671	-9.6597	-0.0162981
-102.05	6231	24060	14.6149	75.4871	-7382	9655	3.67645	125.409	1.83949	145.009	1.28872	-77.4426	-0.0010472	-0.12085	-19.9567	-9.8119	-0.0162981
-102	6224	24058	14.6138	75.4871	-7220	9974	3.71796	126.343	1.99875	143.498	1.19237	-75.575	-0.0010472	-0.12085	-20.1434	-9.91172	-0.0162981
-101.95	6232	24058	14.6164	75.4596	-7059	9497	3.55286	127.31	2.00057	142.256	1.18868	-75.3662	-0.000845819	-0.142822	-20.6598	-10.1889	-0.0162981
-101.9	6219	24055	14.6102	75.498	-7302	9975	3.92883	126.315	1.88365	139.427	1.33412	-72.7185	-0.00112776	-0.098877	-21.0223	-10.3847	-0.0162981
-101.85	6228	24055	14.6131	75.4926	-7144	9819	3.81256	125.766	2.00917	136.604	1.29281	-67.0276	-0.00108748	-0.126343	-21.4728	-10.6292	-0.0162981
-101.8	6229	24042	14.6054	75.4706	-8186	10532	3.94836	130.144	2.02554	136.901	1.29215	-65.3961	-0.000926373	-0.0494385	-21.7804	-10.7971	-0.0162981
-101.75	6223	24052	14.6102	75.4871	-7782	10133	3.86475	127.452	2.12411	141.35	1.27644	-67.0935	-0.0010472	-0.0878906	-22.6044	-11.2504	-0.0162981
-101.7	6226	24059	14.6146	75.5035	-6745	10457	3.82446	123.431	1.9885	138.702	1.37463	-69.7742	-0.00116804	-0.131836	-22.8735	-11.3996	-0.0162981
-101.65	6221	24065	14.6157	75.5145	-7465	10616	3.87268	122.542	2.13337	139.916	1.21191	-69.9445	-0.00124859	-0.115356	-22.6373	-11.2686	-0.0162981
-101.6	6217	24058	14.6157	75.5255	-6902	10302	3.92731	120.377	2.03877	139.252	1.30337	-74.2621	-0.00132914	-0.142822	-23.1812	-11.5709	-0.0162981
-101.55	6219	24055	14.6098	75.5145	-6985	10539	3.96057	125.112	1.96865	134.555	1.41462	-63.2483	-0.00124859	-0.109863	-23.8129	-11.9252	-0.0162981
-101.5	6212	24059	14.6138	75.5145	-6746	10540	3.92059	122.948	2.01099	138.983	1.38611	-74.3005	-0.00124859	-0.142822	-23.9447	-11.9995	-0.0162981
-101.45	6208	24052	14.6072	75.5255	-7708	11093	4.12872	124.321	2.09401	139.735	1.33412	-66.0663	-0.00132914	-0.0823975	-24.2853	-12.1923	-0.0195578
-101.4	6213	24063	14.6131	75.498	-6990	10938	3.81104	124.442	2.19572	137.499	1.29347	-62.5891	-0.00112776	-0.12085	-24.505	-12.3173	-0.0195578
-101.35	6211	24068	14.6183	75.531	-7065	10616	4.00024	119.377	2.03811	140.081	1.38255	-70.2356	-0.00136942	-0.131836	-24.895	-12.5401	-0.0195578
-101.3	6219	24064	14.6194	75.542	-6184	10459	3.93066	117.51	2.20708	136.56	1.25995	-67.533	-0.00144998	-0.192261	-24.5654	-12.3517	-0.0195578
-101.25	6217	24056	14.6116	75.5035	-7071	11016	3.90625	125.228	2.13866	133.467	1.3815	-64.8193	-0.00116804	-0.098877	-25.307	-12.7771	-0.0195578
-101.2	6214	24060	14.6146	75.5145	-6429	11342	3.85986	122.234	2.16612	134.868	1.45659	-66.4453	-0.00124859	-0.159302	-26.153	-13.2687	-0.0195578
-101.15	6210	24057	14.6146	75.5145	-6905	10925	3.89832	121.871	2.03298	135.247	1.52595	-68.7909	-0.00124859	-0.137329	-26.4935	-13.4686	-0.0195578
-101.1	6212	24067	14.6116	75.5255	-6746	11089	4.02039	122.031	2.19622	138.45	1.33926	-63.8306	-0.00132914	-0.126343	-26.5265	-13.488	-0.0195578
-101.05	6203	24064	14.6142	75.542	-6907	11409	4.0097	119.691	2.18596	137.313	1.40301	-68.736	-0.00144998	-0.131836	-26.7627	-13.6275	-0.0195578
-101	6216	24074	14.619	75.531	-6024	10934	3.87421	118.345	2.18133	133.923	1.49321	-66.6705	-0.00136942	-0.186768	-27.334	-13.9672	-0.0195578
-100.95	6205	24067	14.6172	75.531	-6027	11173	3.93097	119.119	2.13866	134.429	1.41159	-70.7355	-0.00136942	-0.170288	-27.1802	-13.8754	-0.0195578
-100.9	6212	24056	14.6124	75.542	-6910	11566	4.06708	120.421	2.19324	134.247	1.45567	-63.4021	-0.00144998	-0.115356	-27.6855	-14.1779	-0.0195578
-100.85	6212	24058	14.6116	75.5255	-6592	11494	4.06189	121.668	2.08971	132.49	1.56527	-65.7312	-0.00132914	-0.126343	-28.147	-14.4566	-0.0195578
-100.8	6213	24060	14.6146	75.5145	-6909	11488	3.95325	121.794	2.19622	137.675	1.50958	-66.665	-0.00124859	-0.12085	-28.1799	-14.4766	-0.0195578
-100.75	6209	24067	14.6157	75.531	-6588	11250	3.98804	119.872	2.29682	136.577	1.34362	-65.2863	-0.00136942	-0.137329	-27.7075	-14.1911	-0.0195578
-100.7	6202	24068	14.6142	75.553	-6505	11171	4.11621	118.861	2.30859	133.956	1.47392	-62.1552	-0.00153053	-0.137329	-28.3887	-14.6036	-0.0195578
-100.65	6209	24068	14.6234	75.542	-5707	11099	3.83087	115.422	2.28486	133.182	1.52493	-67.6373	-0.00144998	-0.203247	-28.7292	-14.8118	-0.0195578
-100.6	6209	24063	14.6149	75.542	-5718	12375	4.0274	117.971	2.16876	132.166	1.54992	-65.0171	-0.00144998	-0.170288	-28.8666	-14.8961	-0.0195578
-100.55	6201	24053	14.6094	75.5145	-7063	10848	4.02527	124.052	2.34998	132.105	1.50651	-61.051	-0.00124859	-0.098877	-29.2566	-15.1369	-0.0195578
-100.5	6202	24063	14.6131	75.542	-6514	12373	4.21448	119.273	2.17869	132.501	1.61614	-61.2598	-0.00144998	-0.109863	-29.6027	-15.352	-0.0195578
-100.45	6200	24073	14.6179	75.5255	-6269	11412	3.89771	118.971	2.30627	134.495	1.51061	-61.3037	-0.00132914	-0.159302	-29.5148	-15.2972	-0.0195578
-100.4	6201	24067	14.6153	75.5365	-6348	11734	3.97614	119.553	2.34856	134.105	1.4653	-62.6276	-0.0014097	-0.142822	-29.7235	-15.4275	-0.0195578
-100.35	6202	24069	14.6183	75.531	-6113	11897	3.88611	118.658	2.26488	132.012	1.60708	-61.8585	-0.00136942	-0.159302	-30.2344	-15.7486	-0.0195578
-100.3	6198	24071	14.6208	75.52	-5875	12296	3.77716	118.702	2.29807	128.293	1.55153	-60.8038	-0.00128887	-0.175781	-29.8938	-15.5342	-0.0195578
-100.25	6204	24063	14.6135	75.531	-6508	11491	4.05823	120.899	2.32786	133.467	1.56308	-62.7649	-0.00136942	-0.131836	-30.108	-15.6689	-0.0228174
-100.2	6198	24056	14.6065	75.5585	-7394	12365	4.38446	120.602	2.31466	136.989	1.50096	-67.3352	-0.00157081	-0.0604248	-30.163	-15.7035	-0.0228174
-100.15	6198	24061	14.6124	75.5365	-7023	11645	4.13422	120.053	2.42937	135.709	1.53619	-58.0792	-0.0014097	-0.10437	-29.9487	-15.5687	-0.0228174
-100.1	6193	24073	14.6172	75.5695	-5990	12372	4.22791	115.252	2.35052	131.27	1.62608	-61.0345	-0.00165136	-0.142822	-30.4871	-15.9087	-0.0228174
-100.05	6200	24087	14.6271	75.553	-5032	12375	3.97339	111.198	2.34071	131.061	1.70618	-60.8807	-0.00153053	-0.241699	-31.5692	-16.6038	-0.0228174
-99.9999	6199	24070	14.6164	75.5585	-5751	12134	4.16107	116.422	2.39637	130.82	1.52464	-63.6383	-0.00157081	-0.170288	-31.5912	-16.618	-0.0228174
-99.9499	6206	24068	14.6175	75.553	-5828	12211	4.07288	117.032	2.22439	128.65	1.72181	-59.9854	-0.00153053	-0.164795	-31.8768	-16.8043	-0.0228174
