Time	R047WFSIMES	R047WFSQMES	R047WFSGMES	R047WFSPMES	R047WFSIASK	R047WFSQASK	R047WFSGASK	R047WFSPASK	R047WFSCRFP	R047WFSCRFPP	R047WFSCRRP	R047WFSCRRPP	R047WFSGLDE	R047WFSPLDE	R047WFSDETA2	R047WFSCFQE2	R047WFSDFQES
-102.4	13838	-16374	15.9155	-49.7791	-6688	2433	2.32849	159.807	2.23324	-141.075	1.19669	-130.259	-0.000653503	-0.0878906	-16.0675	-7.92584	-0.0130385
-102.35	13838	-16374	15.9176	-49.812	-6246	1628	1.97174	164.515	2.28129	-136.868	1.18227	-130.66	-0.00037343	-0.10437	-16.3531	-8.07462	-0.0130385
-102.3	13838	-16374	15.9151	-49.801	-6601	1396	2.12219	165.608	2.18657	-141.52	1.22889	-131.188	-0.000466788	-0.0823975	-16.2982	-8.04598	-0.0130385
-102.25	13844	-16372	15.9138	-49.8175	-6658	1610	2.08923	168.915	2.1704	-139.433	1.21956	-129.886	-0.000326752	-0.0769043	-16.1774	-7.98301	-0.0130385
-102.2	13837	-16367	15.9125	-49.7955	-6835	1747	2.21558	164.921	2.26696	-143.674	1.17488	-122.487	-0.000513467	-0.065918	-16.3037	-8.04884	-0.0130385
-102.15	13833	-16382	15.9146	-49.812	-6796	1948	1.96747	168.052	2.19766	-139.252	1.20643	-130.139	-0.00037343	-0.0823975	-16.4905	-8.14631	-0.0130385
-102.1	13840	-16373	15.9168	-49.8065	-6575	2511	2.03461	163.768	2.16347	-141.152	1.219	-130.413	-0.000420109	-0.109863	-16.3861	-8.09182	-0.0130385
-102.05	13845	-16372	15.9168	-49.7736	-6732	2237	2.27264	158.829	2.1875	-141.938	1.21279	-126.771	-0.000700182	-0.098877	-16.3477	-8.07176	-0.0130385
-102	13832	-16378	15.9185	-49.79	-6414	2781	2.14783	159.082	2.23139	-144.432	1.20883	-123.898	-0.000560146	-0.12085	-16.452	-8.12623	-0.0130385
-101.95	13844	-16375	15.9185	-49.79	-7475	2963	2.24365	157.429	2.23509	-144.437	1.19315	-123.327	-0.000560146	-0.098877	-16.2708	-8.03166	-0.0130385
-101.9	13840	-16377	15.9181	-49.8175	-6287	1287	1.89911	166.569	2.20552	-141.317	1.18835	-126.727	-0.000326752	-0.0823975	-16.496	-8.14918	-0.0130385
-101.85	13837	-16374	15.9134	-49.812	-6858	1509	2.08313	170.09	2.19119	-141.454	1.24357	-130.287	-0.00037343	-0.0714111	-16.8311	-8.32453	-0.0130385
-101.8	13847	-16378	15.9185	-49.7791	-6497	2762	2.21466	157.264	2.28406	-144.849	1.20346	-123.728	-0.000653503	-0.12085	-17.1771	-8.50629	-0.0130385
