Time	R047WFSIMES	R047WFSQMES	R047WFSGMES	R047WFSPMES	R047WFSIASK	R047WFSQASK	R047WFSGASK	R047WFSPASK	R047WFSCRFP	R047WFSCRFPP	R047WFSCRRP	R047WFSCRRPP	R047WFSGLDE	R047WFSPLDE	R047WFSDETA2	R047WFSCFQE2	R047WFSDFQES
-102.4	13834	-16418	15.9355	-49.8724	-6776	-1428	2.04865	-170.085	1.71648	-117.729	1.29512	-154.825	0.000139697	0.0439453	9.01978	4.3682	0
-102.2	13833	-16412	15.9343	-49.8944	-6776	-1428	2.05566	-163.597	1.78452	-114.95	1.25304	-157.368	0.00032596	0.0549316	11.2885	5.49293	0
-102	13824	-16418	15.933	-49.8944	-6460	-1905	2.08191	-163.993	1.66935	-107.842	1.39384	-160.62	0.00032596	0.0439453	13.3209	6.51566	-0.00325963
-101.8	13827	-16414	15.9334	-49.9054	-6140	-2130	2.06757	-160.274	1.8005	-115.142	1.3043	-156.929	0.000419092	0.0439453	15.0293	7.38858	-0.00325963
-101.6	13832	-16410	15.9317	-49.8999	-6457	-2679	2.17255	-161.949	1.79108	-108.375	1.34455	-161.856	0.000372526	0.0714111	16.2653	8.0288	-0.00325963
-101.4	13822	-16420	15.933	-49.9054	-6194	-1404	2.03583	-161.741	1.86874	-110.77	1.27959	-161.587	0.000419092	0.0219727	17.1497	8.49184	-0.00325963
-101.2	13822	-16418	15.9304	-49.9109	-6644	-1618	2.16797	-159.06	1.77489	-102.673	1.42209	-167.822	0.000465658	0.0549316	18.3527	9.12886	-0.00325963
-101	13824	-16418	15.9351	-49.9054	-6496	-2362	2.05139	-160.999	1.87634	-107.271	1.34455	-165.317	0.000419092	0.065918	19.0063	9.47871	-0.00325963
-100.8	13824	-16420	15.9313	-49.9219	-6422	-2748	2.09961	-155.193	1.84395	-110.995	1.33862	-162.806	0.000558789	0.065918	18.3856	9.14644	-0.00325963
-100.6	13827	-16416	15.9313	-49.8944	-6377	-2046	2.13806	-162.735	1.8378	-110.479	1.3091	-160.999	0.00032596	0.0549316	17.8033	8.83692	-0.00325963
-100.4	13817	-16420	15.9326	-49.9054	-6479	-2023	2.12708	-161.62	1.84149	-109.341	1.33184	-162.581	0.000419092	0.0494385	17.7594	8.81364	-0.00325963
-100.2	13825	-16415	15.933	-49.8615	-7021	-683	2.17194	-172.903	1.82202	-110.88	1.28284	-160.988	4.65658e-05	0.0494385	15.6775	7.72337	-0.00325963
-100	13830	-16416	15.936	-49.8889	-6377	-2046	1.97388	-166.119	1.75111	-110.374	1.29526	-160.296	0.000279395	0.0384521	13.8757	6.79772	-0.00325963
-99.8	13836	-16412	15.9355	-49.8779	-6484	-348	2.00073	-169.706	1.76935	-111.824	1.29809	-159.983	0.000186263	0.0109863	12.5079	6.10465	-0.00325963
-99.6	13836	-16416	15.9372	-49.8669	-6683	-818	1.94916	-173.87	1.70091	-116.57	1.31009	-155.869	9.31316e-05	0.032959	9.65149	4.67981	0
-99.4	13841	-16419	15.9398	-49.8834	-5922	-1075	1.85333	-170.909	1.75275	-119.059	1.23326	-152.996	0.000232829	0	6.46545	3.11851	0
-99.2001	13846	-16417	15.9419	-49.856	-6519	475	1.83502	-179.659	1.77673	-124.942	1.20869	-146.805	0	-0.0109863	3.68042	1.77008	0
-99.0001	13846	-16419	15.9415	-49.8615	-5989	60	1.84113	-178.715	1.7673	-128.826	1.23044	-142.493	4.65658e-05	-0.0219727	0.697632	0.335078	0
-98.8001	13852	-16413	15.9424	-49.823	-6431	201	2.02881	171.821	1.59106	-123.492	1.36249	-148.782	-0.000279395	-0.0109863	-2.74109	-1.31751	0
-98.6001	13856	-16413	15.9428	-49.8395	-6426	711	1.88538	174.864	1.73513	-132.561	1.28425	-140.131	-0.000139697	-0.0109863	-5.5426	-2.67036	0
-98.4001	13863	-16414	15.947	-49.834	-5312	173	1.87347	168.354	1.84477	-138.395	1.28693	-133.478	-0.000186263	-0.0549316	-8.76709	-4.24387	0
-98.2001	13861	-16419	15.9479	-49.8285	-5676	1371	1.78162	169.343	1.75624	-132.61	1.35486	-140.224	-0.000232829	-0.0714111	-10.5249	-5.11258	0
-98.0001	13862	-16414	15.9517	-49.8175	-5690	2292	1.83258	159.736	1.85706	-137.401	1.34427	-135.099	-0.00032596	-0.10437	-11.5356	-5.61649	0
-97.8001	13860	-16420	15.9488	-49.823	-5765	1139	1.85791	165.031	1.86608	-139.719	1.34243	-132.429	-0.000279395	-0.0714111	-12.6068	-6.1545	0
