Time	R2M8WFSIMES	R2M8WFSQMES	R2M8WFSGMES	R2M8WFSPMES	R2M8WFSIASK	R2M8WFSQASK	R2M8WFSGASK	R2M8WFSPASK	R2M8WFSCRFP	R2M8WFSCRFPP	R2M8WFSCRRP	R2M8WFSCRRPP	R2M8WFSGLDE	R2M8WFSPLDE	R2M8WFSDETA2	R2M8WFSCFQE2	R2M8WFSDFQES
-102.4	5266	24307	15.6856	77.8052	4117	5310	2.05048	52.1741	1.2633	72.1033	0.749303	-78.739	0.0851799	20.2094	8.78906	2.07396	-3.98979
-102.2	6661	24015	15.7255	74.4928	4416	5062	2.05048	48.8672	1.27416	69.7522	0.749876	-83.1006	0.109126	19.8743	8.89893	2.10031	-3.98979
-102	7976	23674	15.7697	71.3782	4687	4813	2.05048	45.7581	1.29013	66.72	0.751022	-86.358	0.131642	19.5117	9.20654	2.17415	-2.59466
-101.8	9210	23286	15.8035	68.4229	4929	4564	2.05048	42.7972	1.30026	64.1107	0.75255	-89.8077	0.153006	19.2261	9.37683	2.21509	-2.59466
-101.6	10336	22872	15.8432	65.6982	5140	4326	2.05048	40.0781	1.31991	61.4685	0.755988	-92.9224	0.172703	18.902	9.68445	2.28914	-1.13109
-101.4	11351	22456	15.8843	63.1879	5326	4096	2.05048	37.5623	1.33361	58.9691	0.756943	-95.3448	0.190851	18.5229	9.97009	2.35802	-1.13109
-101.2	12260	22047	15.9214	60.9412	5481	3883	2.05048	35.321	1.33122	57.5244	0.771458	-98.4485	0.207092	18.1989	10.415	2.46556	-1.13109
-101	13038	21673	15.9682	58.9636	5610	3695	2.05048	33.3435	1.33926	55.4205	0.780434	-100.256	0.221388	17.8253	10.6787	2.52943	0.361819
-100.8	13702	21329	16.0003	57.2772	5716	3527	2.05048	31.6571	1.34373	54.3933	0.787501	-102.629	0.23358	17.5452	10.8545	2.57207	0.361819
-100.6	14253	21032	16.0383	55.8875	5801	3389	2.05048	30.2728	1.3479	53.2672	0.80087	-104.485	0.243626	17.2101	11.1841	2.65216	0.361819
-100.4	14699	20797	16.0782	54.7449	5867	3271	2.05048	29.1248	1.35177	51.7841	0.806791	-105.101	0.251886	16.8915	11.4807	2.72439	1.83517
