Time	R2M4WFSIMES	R2M4WFSQMES	R2M4WFSGMES	R2M4WFSPMES	R2M4WFSIASK	R2M4WFSQASK	R2M4WFSGASK	R2M4WFSPASK	R2M4WFSCRFP	R2M4WFSCRFPP	R2M4WFSCRRP	R2M4WFSCRRPP	R2M4WFSGLDE	R2M4WFSPLDE	R2M4WFSDETA2	R2M4WFSCFQE2	R2M4WFSDFQES
-102.4	18750	22629	16.6283	50.3284	5788	-2252	1.89575	-21.2091	1.36343	-63.5229	1.29438	-161.032	0.52436	10.0909	-9.86023	-2.20133	4.35486
-102.2	17295	23751	16.6274	53.9264	5919	-1880	1.89575	-17.6166	1.3607	-60.0183	1.29238	-157.434	0.501533	10.1129	-9.90417	-2.21133	4.35486
-102	15790	24764	16.6232	57.475	6025	-1513	1.89575	-14.0625	1.35497	-56.7224	1.30345	-153.792	0.47902	10.1349	-10.025	-2.23887	4.35486
-101.8	14295	25641	16.6144	60.8533	6105	-1154	1.89575	-10.6842	1.33125	-52.9871	1.31407	-150.798	0.457587	10.2612	-10.2063	-2.28022	2.86847
-101.6	12779	26406	16.6036	64.1547	6161	-800	1.89575	-7.38831	1.3168	-50.7513	1.32824	-146.525	0.436642	10.3711	-10.5249	-2.353	2.86847
-101.4	11307	27029	16.5853	67.2803	6193	-461	1.89575	-4.2627	1.29716	-47.373	1.34064	-143.855	0.416812	10.5743	-10.8545	-2.42845	1.31363
-101.2	9853	27552	16.5593	70.307	6211	-137	1.89575	-1.23596	1.27944	-44.0717	1.34551	-141.125	0.397609	10.816	-10.882	-2.43474	1.31363
-101	8442	27970	16.5405	73.1635	6210	173	1.89575	1.62598	1.27071	-41.7755	1.35408	-137.725	0.379487	11.0248	-10.838	-2.42467	1.31363
-100.8	7116	28287	16.516	75.8936	6196	469	1.89575	4.35059	1.24672	-38.5785	1.36346	-135.654	0.362166	11.2665	-10.86	-2.42971	-0.26729
-100.6	5820	28526	16.4896	78.4973	6166	748	1.89575	6.95435	1.22955	-36.5845	1.37369	-132.726	0.345647	11.5961	-10.827	-2.42216	-0.26729
-100.4	4658	28689	16.4627	80.755	6131	995	1.89575	9.21753	1.21424	-33.6456	1.37624	-131.199	0.331324	11.8488	-10.6458	-2.38065	-0.26729
-100.2	3627	28776	16.4284	82.804	6093	1211	1.89575	11.2665	1.20446	-30.8716	1.37511	-129.611	0.318324	12.1783	-10.3656	-2.31659	-1.83843
-100	2706	28823	16.4	84.6112	6051	1402	1.89575	13.0682	1.19021	-29.4818	1.37283	-127.529	0.306859	12.4805	-10.1733	-2.2727	-1.83843
-99.8	1952	28811	16.3588	86.1108	6013	1561	1.89575	14.5679	1.19213	-27.6801	1.3609	-126.282	0.297344	12.8705	-10.0525	-2.24513	-1.83843
-99.6	1343	28775	16.32	87.3468	5977	1692	1.89575	15.8038	1.17405	-26.4935	1.35635	-124.915	0.289503	13.3044	-9.91516	-2.21384	-3.35416
-99.4	901	28719	16.2825	88.2257	5949	1782	1.89575	16.6827	1.16937	-25.7959	1.35664	-124.233	0.283927	13.667	-9.7998	-2.18757	-3.35416
-99.2001	628	28659	16.2472	88.7476	5934	1834	1.89575	17.2101	1.16236	-24.6149	1.34484	-124.173	0.280616	14.0295	-9.74487	-2.17507	-3.35416
-99.0001	501	28598	16.2122	89.0222	5926	1862	1.89575	17.4792	1.16108	-24.7961	1.33909	-123.492	0.278874	14.4031	-9.49219	-2.11761	-4.7721
-98.8001	523	28532	16.1748	88.9508	5927	1856	1.89575	17.4078	1.15194	-24.7632	1.33289	-123.668	0.279327	14.7272	-9.48669	-2.11636	-4.7721
-98.6001	721	28465	16.1409	88.5718	5938	1817	1.89575	17.0343	1.14768	-24.3732	1.32913	-124.904	0.281731	15.1007	-9.32739	-2.08018	-4.7721
-98.4001	1045	28397	16.1097	87.8796	5960	1749	1.89575	16.3312	1.14258	-25.4169	1.32249	-124.958	0.286123	15.4083	-9.26147	-2.06522	-6.04987
-98.2001	1490	28314	16.0751	86.9952	5986	1657	1.89575	15.4523	1.1513	-26.153	1.30434	-126.134	0.291733	15.7599	-9.26697	-2.06646	-6.04987
-98.0001	2073	28221	16.0464	85.7922	6020	1529	1.89575	14.2493	1.14428	-27.6526	1.29902	-126.914	0.299366	16.095	-9.26147	-2.06522	-6.04987
-97.8001	2823	28093	16.0152	84.2706	6058	1366	1.89575	12.7277	1.15109	-29.3665	1.28774	-128.304	0.309019	16.4026	-9.36584	-2.08891	-7.13859
