Time	R041WFSIMES	R041WFSQMES	R041WFSGMES	R041WFSPMES	R041WFSIASK	R041WFSQASK	R041WFSGASK	R041WFSPASK	R041WFSCRFP	R041WFSCRFPP	R041WFSCRRP	R041WFSCRRPP	R041WFSGLDE	R041WFSPLDE	R041WFSDETA2	R041WFSCFQE2	R041WFSDFQES
-102.4	14535	-6228	10.9957	-23.1812	982	7612	2.30103	81.4471	1.41361	20.6927	0.85348	-46.8182	0.000758965	-0.0384521	15.9357	7.24471	0.0130385
-102.35	14536	-6226	10.9906	-23.1647	1463	7649	2.40143	77.926	1.40941	18.457	0.84526	-46.5381	0.000569224	-0.0219727	15.4633	7.01897	0.0130385
-102.3	14537	-6227	10.989	-23.2086	620	8207	2.52106	85.0507	1.37464	14.8755	0.851583	-40.6604	0.0010752	0	14.7711	6.6901	0.0130385
-102.25	14532	-6222	10.9919	-23.1702	1411	7828	2.40143	77.926	1.42455	14.0076	0.811538	-40.0452	0.000632471	-0.00549316	14.2493	6.44352	0.0130385
-102.2	14536	-6223	10.9911	-23.2086	577	7998	2.45789	85.199	1.38963	16.864	0.831877	-45.5713	0.0010752	-0.0164795	13.4637	6.07449	0.0130385
-102.15	14538	-6225	10.994	-23.1537	1946	7679	2.36816	75.0806	1.4208	15.0128	0.825975	-40.4736	0.00044273	-0.0164795	13.2495	5.97427	0.0130385
-102.1	14537	-6223	10.994	-23.1702	1686	7904	2.32391	78.5468	1.41046	14.6228	0.82334	-42.0117	0.000632471	-0.00549316	12.7991	5.76412	0.0130385
-102.05	14538	-6228	10.9932	-23.1866	1444	7346	2.35138	80.4419	1.39248	14.5349	0.80669	-41.38	0.000822212	-0.032959	12.1179	5.44775	0.0130385
-102	14538	-6225	10.989	-23.1976	1144	7865	2.52777	84.8639	1.39577	15.249	0.816491	-42.3743	0.000948707	-0.0109863	11.9202	5.35621	0.0130385
-101.95	14540	-6216	10.9894	-23.1702	1420	7940	2.52686	79.8267	1.35321	12.4091	0.819336	-37.9797	0.000632471	0.00549316	11.0632	4.96104	0.0130385
-101.9	14535	-6226	10.9906	-23.1757	1424	7547	2.48718	80.1562	1.36415	15.8917	0.835038	-43.4509	0.000695718	-0.032959	10.7117	4.79959	0.0130385
-101.85	14538	-6229	10.9961	-23.2196	649	7138	2.29797	88.0939	1.37824	14.7931	0.791093	-41.4679	0.0012017	-0.0494385	10.025	4.48533	0.0130385
-101.8	14539	-6224	10.9906	-23.1702	1975	7696	2.42157	78.6841	1.35321	11.7059	0.814594	-37.9797	0.000632471	-0.0164795	9.74487	4.3575	0.0130385
-101.75	14540	-6222	10.9919	-23.1537	2251	7772	2.42523	75.6079	1.40716	16.5564	0.775286	-42.9236	0.00044273	-0.0164795	9.1571	4.09	0.0130385
-101.7	14539	-6219	10.9936	-23.1482	2158	7747	2.37549	74.9158	1.36296	12.4695	0.796046	-38.7103	0.000379483	-0.00549316	8.32764	3.71399	0.0130385
