Time	R1M2WFSIMES	R1M2WFSQMES	R1M2WFSGMES	R1M2WFSPMES	R1M2WFSIASK	R1M2WFSQASK	R1M2WFSGASK	R1M2WFSPASK	R1M2WFSCRFP	R1M2WFSCRFPP	R1M2WFSCRRP	R1M2WFSCRRPP	R1M2WFSGLDE	R1M2WFSPLDE	R1M2WFSDETA2	R1M2WFSCFQE2	R1M2WFSDFQES
-102.4	26337	-1894	17.0008	-4.12537	-2568	-12031	3.82172	-99.278	2.6562	81.7163	2.45268	126.634	0.000151486	-0.00549316	4.64722	2.43374	-0.00325963
-102.2	26326	-1880	16.9964	-4.09241	-2538	-13833	4.17786	-101.816	2.67047	80.4858	2.43956	126.925	-7.57432e-05	0.0604248	4.41101	2.30954	-0.00325963
-102	26343	-1893	17.0037	-4.11438	-1783	-11843	3.75397	-102.047	2.69708	82.9303	2.4249	125.079	7.57432e-05	-0.0219727	4.59229	2.40485	-0.00325963
-101.8	26322	-1900	16.9946	-4.10889	-944	-13238	4.13239	-98.2727	2.73256	83.7268	2.40561	124.146	3.78716e-05	0.0604248	5.89417	3.0909	-0.00325963
-101.6	26344	-1900	17.0051	-4.14185	-1568	-11880	3.4903	-96.6962	2.53721	83.4467	2.56686	124.733	0.000265101	-0.0274658	5.48767	2.87638	-0.00325963
-101.4	26332	-1904	16.9986	-4.13635	-1147	-12148	3.84521	-96.037	2.70595	82.1063	2.43455	125.739	0.00022723	0.0109863	6.7511	3.5442	-0.00325963
-101.2	26332	-1908	16.9983	-4.12537	-1033	-12741	3.94592	-98.8165	2.6211	86.6876	2.64093	120.333	0.000151486	0.0384521	7.93762	4.17454	-0.00325963
-101	26328	-1892	16.9972	-4.13635	-1536	-12826	3.88641	-95.2295	2.80777	84.9078	2.43686	122.904	0.00022723	0.032959	9.08569	4.78792	-0.00325963
-100.8	26325	-1907	16.9928	-4.13635	-634	-13232	4.12079	-94.1418	2.73179	87.8632	2.46965	119.493	0.00022723	0.0714111	8.97583	4.72907	-0.00325963
-100.6	26348	-1876	17.0072	-4.05396	-3560	-11329	4.02863	-113.698	2.90496	67.8351	2.28568	139.554	-0.000340845	-0.0823975	6.49841	3.41038	-0.00325963
-100.4	26307	-1791	16.9746	-4.04297	-2618	-17278	5.45074	-103.173	4.13388	91.4117	3.4677	109.715	-0.000416588	0.247192	21.9507	12.0665	-0.00325963
-100.2	26343	-1879	17.0065	-4.08142	-4195	-12208	3.85803	-108.199	2.84287	87.9346	2.59734	122.141	-0.000151486	-0.0439453	5.42725	2.84452	-0.00325963
-100	26318	-1916	16.9924	-4.16931	3395	-11930	3.98468	-88.2587	2.76573	102.305	3.06912	111.456	0.000454459	0.0604248	7.08618	3.72188	-0.00325963
-99.8	26339	-1894	17.0015	-4.14185	-1244	-11530	3.64899	-95.2844	2.83014	80.2332	2.28247	127.375	0.000265101	-0.032959	6.21277	3.25926	-0.00325963
-99.6	26320	-1895	16.9939	-4.09241	-2942	-13552	4.31	-101.591	3.09934	107.391	2.61932	107.04	-7.57432e-05	0.0439453	10.5579	5.58031	-0.00325963
-99.4	26339	-1903	17.0037	-4.15283	-1379	-11573	3.54523	-94.1528	2.71289	84.386	2.43879	123.838	0.000340845	-0.0219727	6.52039	3.42201	-0.00325963
