Time	R1M8WFSIMES	R1M8WFSQMES	R1M8WFSGMES	R1M8WFSPMES	R1M8WFSIASK	R1M8WFSQASK	R1M8WFSGASK	R1M8WFSPASK	R1M8WFSCRFP	R1M8WFSCRFPP	R1M8WFSCRRP	R1M8WFSCRRPP	R1M8WFSGLDE	R1M8WFSPLDE	R1M8WFSDETA2	R1M8WFSCFQE2	R1M8WFSDFQES
-102.4	21542	2223	13.9983	5.91064	5065	-2900	1.74011	-33.8379	0.947084	-59.0515	0.817778	-68.8184	0.00023084	0.0219727	15.1611	5.68115	0
-102.2	21535	2233	13.9999	5.90515	4473	-3490	1.68884	-33.1677	0.995148	-58.9581	0.847145	-68.2416	0.000277008	-0.0109863	16.9409	6.38641	0.00325963
-102	21534	2235	13.9921	5.91614	6090	-3370	1.96594	-35.3815	0.98717	-62.6166	0.855565	-66.9836	0.000184672	0.10437	16.7926	6.32715	0.00325963
-101.8	21537	2219	13.996	5.89417	5331	-2592	1.80542	-29.762	0.979193	-70.5103	0.811822	-61.1334	0.000369344	0.0219727	15.7599	5.91701	0.00325963
-101.6	21530	2226	13.9921	5.92712	5174	-3870	1.99585	-36.6943	0.834404	-69.8236	0.932987	-60.282	9.23361e-05	0.0604248	15.2435	5.71353	0.00325963
-101.4	21545	2227	13.9999	5.88318	5056	-2706	1.70135	-28.9764	0.882467	-62.0837	0.915326	-65.4181	0.000461681	0.0164795	16.2708	6.11936	0.00325963
-101.2	21529	2228	13.9944	5.91614	5233	-3713	1.9339	-35.4474	0.973609	-74.5862	0.805867	-57.1399	0.000184672	0.0549316	15.5511	5.83463	0.00325963
-101	21537	2229	13.996	5.93262	4927	-3275	1.83685	-40.4352	0.939506	-70.8179	0.873842	-60.3534	4.61681e-05	0.0164795	15.3589	5.7589	0.00325963
-100.8	21536	2234	13.9936	5.92163	4638	-4300	1.93207	-34.7333	0.943095	-68.5382	0.838725	-63.2593	0.000138504	0.0274658	15.7983	5.93221	0.00325963
-100.6	21537	2238	13.9964	5.92163	5328	-3036	1.85669	-39.5563	0.971216	-67.5604	0.787179	-63.2318	0.000138504	0.032959	15.6665	5.88014	0.00325963
-100.4	21533	2206	13.9936	5.90515	5415	-3452	1.90704	-31.1078	0.924947	-68.4283	0.891298	-60.8862	0.000277008	0.0604248	16.6333	6.2636	0.00651926
-100.2	21537	2220	13.9925	5.89417	5085	-2722	1.95465	-30.3223	0.951671	-59.4141	0.863574	-72.7075	0.000369344	0.0219727	17.1771	6.48098	0.00651926
-100	21533	2215	13.9913	5.87769	5445	-2550	2.0105	-24.0381	0.918764	-63.7097	0.913272	-65.1709	0.000507849	0.0274658	18.3582	6.95756	0.00651926
-99.8	21535	2214	13.9999	5.88318	5547	-2699	1.68823	-25.6421	0.989763	-64.3414	0.848788	-67.901	0.000461681	0	19.292	7.339	0.00651926
-99.6	21538	2224	13.9952	5.90515	5240	-3260	1.93481	-32.5305	0.976999	-64.9457	0.893763	-66.665	0.000277008	0.0604248	19.7479	7.52681	0.00651926
-99.4	21537	2215	13.9932	5.86121	5182	-3476	1.93024	-22.8955	0.970418	-64.325	0.902799	-66.7365	0.000646353	0.0439453	19.4403	7.39998	0.00651926
-99.2001	21530	2221	13.9936	5.88867	5289	-3441	1.94611	-29.4269	0.970019	-62.5616	0.879182	-70.274	0.000415512	0.0604248	18.9569	7.20164	0.00651926
-99.0001	21532	2224	13.996	5.90515	5475	-3269	1.89911	-31.6351	0.971216	-61.3037	0.874048	-69.7412	0.000277008	0.0604248	19.7534	7.52908	0.00651926
