Time	R1M6WFSIMES	R1M6WFSQMES	R1M6WFSGMES	R1M6WFSPMES	R1M6WFSIASK	R1M6WFSQASK	R1M6WFSGASK	R1M6WFSPASK	R1M6WFSCRFP	R1M6WFSCRFPP	R1M6WFSCRRP	R1M6WFSCRRPP	R1M6WFSGLDE	R1M6WFSPLDE	R1M6WFSDETA2	R1M6WFSCFQE2	R1M6WFSDFQES
-102.4	18323	-17532	17.986	-43.7366	8587	617	2.6593	7.60803	2.23694	150.002	1.73822	-149.288	0.000354652	0.0714111	12.5024	5.514	0.00651926
-102.2	18332	-17542	18.002	-43.7311	7489	833	2.19727	6.02051	2.07496	146.662	1.72396	-144.344	0.000315246	0.0164795	11.6949	5.14742	0.00651926
-102	18349	-17537	18.0007	-43.7091	7252	603	2.27234	0.0823975	2.22542	147.651	1.67989	-147.903	0.000157623	-0.00549316	11.3434	4.9885	0.00651926
-101.8	18323	-17526	17.9872	-43.7201	9174	58	2.71912	5.90515	2.1749	149.2	1.70296	-150.634	0.000236435	0.10437	11.0907	4.87452	0.00651926
-101.6	18331	-17539	17.9952	-43.7146	8212	102	2.47162	2.60376	2.05862	150.013	1.72604	-147.541	0.000197029	0.0494385	9.81079	4.3001	0.00651926
-101.4	18332	-17526	17.9936	-43.6926	8378	-379	2.54822	-3.07617	2.29452	141.476	1.58837	-141.125	3.94058e-05	0.0494385	10.448	4.58549	0.00651926
-101.2	18333	-17534	17.9961	-43.7146	7865	-152	2.41852	2.79053	2.09577	146.915	1.73355	-145.195	0.000197029	0.0274658	9.22852	4.04028	0.00651926
-101	18340	-17533	18.0016	-43.6871	7759	-461	2.31628	-4.71313	2.12995	145.767	1.69648	-145.294	0	0	8.5968	3.75936	0.00651926
-100.8	18337	-17521	17.991	-43.7531	8635	783	2.52045	11.1017	2.04747	153.468	1.78255	-152.968	0.000472869	0.0823975	8.48694	3.7106	0.00651926
-100.6	18333	-17520	17.9948	-43.7146	7946	1128	2.50885	1.40625	2.09354	140.746	1.66641	-139.79	0.000197029	0.0604248	7.92664	3.46237	0.00651926
-100.4	18335	-17539	18.0007	-43.7036	7658	-390	2.31384	-0.43396	1.97931	145.772	1.75741	-143.789	0.000118217	0	8.19031	3.5791	0.00651926
-100.2	18339	-17539	18.0007	-43.7146	7242	154	2.29889	1.22498	2.02369	142.465	1.74807	-141.059	0.000197029	-0.0219727	9.12964	3.99624	0.00651926
-100	18337	-17532	17.9931	-43.7256	8188	598	2.49023	3.75732	2.2923	145.849	1.56711	-147.228	0.00027584	0.0494385	9.82727	4.30747	0.00651926
