Time	R047WFSIMES	R047WFSQMES	R047WFSGMES	R047WFSPMES	R047WFSIASK	R047WFSQASK	R047WFSGASK	R047WFSPASK	R047WFSCRFP	R047WFSCRFPP	R047WFSCRRP	R047WFSCRRPP	R047WFSGLDE	R047WFSPLDE	R047WFSDETA2	R047WFSCFQE2	R047WFSDFQES
-102.4	-18397	-4840	14.1548	-165.251	1855	4183	1.39679	66.0938	1.32318	114.395	0.99188	101.909	0.98306	12.9034	-4.9054	-2.36176	-0.306405
-102.2	-18375	-4917	14.1544	-165.026	1839	4189	1.39679	66.319	1.32318	114.681	0.991626	102.096	0.981141	12.8979	-4.823	-2.3219	-0.0977889
-102	-18345	-5017	14.1571	-164.707	1815	4201	1.39679	66.6376	1.32029	115.071	0.992772	102.332	0.978427	12.865	-4.71313	-2.26877	-0.0977889
-101.8	-18315	-5136	14.1562	-164.339	1790	4212	1.39679	67.0056	1.31288	115.4	0.99812	102.667	0.975291	12.8925	-4.6582	-2.24221	-0.0977889
-101.6	-18279	-5276	14.1571	-163.927	1757	4225	1.39679	67.4176	1.31505	115.845	0.995828	103.085	0.971782	12.8925	-4.70764	-2.26611	0.107568
-101.4	-18233	-5422	14.1553	-163.444	1722	4240	1.39679	67.901	1.31667	116.307	0.994682	103.64	0.967663	12.9034	-4.70215	-2.26345	0.107568
-101.2	-18178	-5583	14.1508	-162.905	1684	4256	1.39679	68.4393	1.32065	117.021	0.98997	103.98	0.963077	12.9089	-4.57581	-2.20237	0.283588
-101	-18121	-5770	14.1504	-162.334	1642	4272	1.39679	69.0106	1.32192	117.691	0.988569	104.469	0.95821	12.9034	-4.41101	-2.12274	0.283588
-100.8	-18063	-5960	14.1539	-161.73	1594	4289	1.39679	69.6094	1.31812	118.306	0.990734	105.057	0.953063	12.9034	-4.40002	-2.11743	0.283588
-100.6	-17998	-6154	14.158	-161.115	1549	4306	1.39679	70.2301	1.31541	118.867	0.993536	105.716	0.947822	12.8705	-4.41101	-2.12274	0.420492
-100.4	-17923	-6369	14.1544	-160.444	1501	4322	1.39679	70.9058	1.31378	119.394	0.995064	106.496	0.942112	12.9089	-4.50989	-2.17051	0.420492
-100.2	-17845	-6568	14.1522	-159.796	1451	4340	1.39679	71.5485	1.31595	119.932	0.9943	107.292	0.93659	12.8925	-4.57581	-2.20237	0.420492
-100	-17780	-6766	14.1535	-159.17	1399	4358	1.39679	72.1747	1.323	120.932	0.988569	107.628	0.931256	12.9034	-4.51538	-2.17317	0.495464
-99.8	-17703	-6963	14.158	-158.505	1348	4373	1.39679	72.8339	1.32192	121.663	0.988187	108.177	0.925593	12.8595	-4.29565	-2.06701	0.495464
-99.6	-17620	-7173	14.1571	-157.852	1300	4388	1.39679	73.504	1.31794	122.305	0.990607	108.891	0.920024	12.8595	-4.20227	-2.02191	0.495464
-99.4	-17536	-7373	14.1575	-157.22	1250	4403	1.39679	74.1357	1.31179	122.97	0.995573	109.446	0.914643	12.8815	-4.24622	-2.04313	0.508502
-99.2001	-17455	-7562	14.1562	-156.572	1203	4415	1.39679	74.762	1.30546	123.53	1.00105	110.094	0.909121	12.876	-4.40552	-2.12008	0.508502
-99.0001	-17360	-7756	14.1522	-155.94	1154	4430	1.39679	75.4102	1.30818	123.926	0.999267	111.033	0.903739	12.9144	-4.51538	-2.17317	0.508502
-98.8001	-17277	-7940	14.149	-155.325	1103	4442	1.39679	76.0199	1.3098	124.563	0.997738	111.605	0.898498	12.9419	-4.57581	-2.20237	0.456348
-98.6001	-17189	-8123	14.1472	-154.693	1057	4452	1.39679	76.6516	1.31378	125.195	0.994173	112.275	0.893116	12.9364	-4.56482	-2.19706	0.456348
-98.4001	-17098	-8321	14.1495	-154.072	1008	4465	1.39679	77.2614	1.30781	125.991	0.99672	112.758	0.887828	12.9364	-4.40552	-2.12008	0.456348
-98.2001	-17008	-8495	14.1486	-153.441	960	4474	1.39679	77.9095	1.30781	126.491	0.997866	113.478	0.882447	12.9529	-4.47144	-2.15193	0.345521
-98.0001	-16902	-8701	14.1499	-152.748	906	4487	1.39679	78.5907	1.30836	126.914	0.998757	114.357	0.87655	12.9584	-4.59778	-2.21299	0.345521
-97.8001	-16791	-8909	14.1455	-152.045	850	4497	1.39679	79.2993	1.31288	127.469	0.996592	115.241	0.87056	12.9694	-4.77905	-2.30064	0.345521
-97.6001	-16668	-9133	14.1414	-151.276	791	4508	1.39679	80.0684	1.31414	128.172	0.996974	116.043	0.864009	12.9749	-4.97131	-2.39365	0.182539
-97.4001	-16543	-9356	14.1437	-150.524	728	4517	1.39679	80.8209	1.31866	128.941	0.993536	116.801	0.857597	12.9474	-4.94385	-2.38036	0.182539
-97.2001	-16402	-9604	14.141	-149.634	662	4527	1.39679	81.7053	1.3145	129.814	0.995955	117.691	0.850016	12.9858	-4.91089	-2.36442	0.182539
-97.0001	-16246	-9863	14.141	-148.716	590	4538	1.39679	82.6282	1.30962	130.935	0.997738	118.361	0.842201	12.9913	-4.76807	-2.29533	-0.0195578
-96.8001	-16073	-10136	14.1414	-147.777	512	4547	1.39679	83.5675	1.30691	131.715	1.0013	119.493	0.834199	13.0078	-4.8999	-2.3591	-0.0195578
-96.6001	-15876	-10425	14.1343	-146.739	432	4555	1.39679	84.6057	1.30366	132.556	1.0036	120.707	0.825354	13.0463	-5.01526	-2.41492	-0.0195578
-96.4001	-15683	-10705	14.1321	-145.69	346	4564	1.39679	85.6549	1.30546	133.506	1.0027	121.86	0.816416	13.0518	-5.16907	-2.48938	-0.247732
