Time	R045WFSIMES	R045WFSQMES	R045WFSGMES	R045WFSPMES	R045WFSIASK	R045WFSQASK	R045WFSGASK	R045WFSPASK	R045WFSCRFP	R045WFSCRFPP	R045WFSCRRP	R045WFSCRRPP	R045WFSGLDE	R045WFSPLDE	R045WFSDETA2	R045WFSCFQE2	R045WFSDFQES
-102.4	12903	-16503	14.0434	-51.9708	-6920	-3606	2.38098	-152.479	2.15037	40.8966	1.88436	-170.667	0.77205	13.4857	-12.8815	-7.13225	-3.17814
-102.2	13319	-16154	14.0383	-50.4932	-6825	-3783	2.38098	-150.996	2.14654	42.5006	1.88495	-169.354	0.759246	13.5077	-12.8595	-7.11966	-3.68338
-102	13744	-15812	14.0445	-49.0375	-6726	-3954	2.38098	-149.535	2.1419	43.9343	1.88802	-167.822	0.746632	13.4637	-12.832	-7.10394	-3.68338
-101.8	14121	-15456	14.0364	-47.5763	-6622	-4126	2.38098	-148.09	2.14955	45.2966	1.8848	-166.289	0.733971	13.5297	-12.865	-7.12281	-3.68338
-101.6	14489	-15118	14.0391	-46.203	-6522	-4283	2.38098	-146.722	2.15037	46.5546	1.88539	-164.828	0.722071	13.5022	-13.0298	-7.21725	-4.16907
-101.4	14840	-14763	14.0368	-44.8682	-6420	-4432	2.38098	-145.371	2.15474	47.9828	1.88026	-163.542	0.710505	13.5297	-13.0298	-7.21725	-4.16907
-101.2	15166	-14435	14.0333	-43.6212	-6319	-4576	2.38098	-144.13	2.15938	49.5374	1.86841	-162.493	0.6997	13.5187	-12.8046	-7.08821	-4.16907
-101	15465	-14117	14.0372	-42.3798	-6223	-4708	2.38098	-142.888	2.1591	50.8392	1.86592	-161.362	0.688943	13.5516	-12.6233	-6.98452	-4.63845
-100.8	15747	-13788	14.0344	-41.2317	-6126	-4830	2.38098	-141.74	2.16156	52.1466	1.85861	-160.302	0.678995	13.5516	-12.5244	-6.92802	-4.63845
-100.6	15999	-13495	14.0344	-40.1385	-6032	-4948	2.38098	-140.647	2.15528	53.1793	1.86505	-159.225	0.669523	13.5516	-12.4585	-6.89038	-4.63845
-100.4	16220	-13230	14.0344	-39.1992	-5949	-5049	2.38098	-139.702	2.15392	54.0253	1.87017	-158.258	0.661383	13.5571	-12.5464	-6.94057	-5.09806
-100.2	16433	-12974	14.0379	-38.2983	-5870	-5140	2.38098	-138.801	2.15555	54.9536	1.86797	-157.319	0.653577	13.5187	-12.6123	-6.97824	-5.09806
-100	16613	-12732	14.0344	-37.4908	-5796	-5223	2.38098	-137.999	2.15828	55.7446	1.8649	-156.44	0.64658	13.5571	-12.6288	-6.98766	-5.09806
-99.8	16783	-12515	14.0344	-36.7218	-5729	-5296	2.38098	-137.236	2.15883	56.7224	1.85832	-155.863	0.639916	13.5352	-12.475	-6.89979	-5.54463
-99.6	16919	-12328	14.0352	-36.0791	-5664	-5365	2.38098	-136.582	2.15282	57.4146	1.86095	-155.325	0.634347	13.5516	-12.3212	-6.81202	-5.54463
-99.4	17044	-12158	14.0368	-35.4858	-5611	-5422	2.38098	-135.989	2.14654	57.9419	1.86856	-154.764	0.629207	13.5242	-12.3541	-6.83082	-5.54463
-99.2001	17148	-12008	14.0329	-34.986	-5563	-5471	2.38098	-135.489	2.1348	58.3044	1.87939	-154.16	0.624875	13.5681	-12.4475	-6.88411	-5.97164
-99.0001	17226	-11877	14.0286	-34.585	-5525	-5509	2.38098	-135.093	2.1359	58.6011	1.881	-153.682	0.6214	13.5681	-12.5903	-6.96568	-5.97164
-98.8001	17304	-11772	14.0321	-34.2279	-5496	-5539	2.38098	-134.736	2.13808	58.9307	1.88026	-153.27	0.618306	13.5846	-12.7167	-7.03792	-5.97164
-98.6001	17349	-11687	14.024	-33.9697	-5469	-5565	2.38098	-134.478	2.14054	59.1833	1.87631	-153.012	0.616069	13.6505	-12.6947	-7.02535	-6.36932
-98.4001	17389	-11638	14.029	-33.7994	-5451	-5584	2.38098	-134.302	2.13999	59.5734	1.87017	-153.051	0.614594	13.5901	-12.5519	-6.94371	-6.36932
-98.2001	17408	-11594	14.0216	-33.6676	-5438	-5596	2.38098	-134.176	2.13289	59.5294	1.87646	-152.798	0.613451	13.645	-12.5354	-6.93429	-6.36932
-98.0001	17429	-11576	14.0286	-33.5852	-5431	-5603	2.38098	-134.094	2.13207	59.469	1.88217	-152.534	0.612737	13.5901	-12.6562	-7.00336	-6.72135
-97.8001	17415	-11570	14.0205	-33.5962	-5431	-5603	2.38098	-134.105	2.13453	59.3152	1.88407	-152.446	0.612833	13.678	-12.8595	-7.11966	-6.72135
-97.6001	17398	-11600	14.0224	-33.7115	-5441	-5593	2.38098	-134.22	2.14136	59.101	1.88173	-152.358	0.613832	13.6725	-13.0298	-7.21725	-6.72135
-97.4001	17371	-11641	14.0185	-33.7994	-5452	-5582	2.38098	-134.308	2.14764	58.9691	1.87602	-152.474	0.614594	13.678	-13.0518	-7.22985	-7.01146
-97.2001	17337	-11682	14.0181	-33.9532	-5466	-5568	2.38098	-134.462	2.14654	58.8702	1.87485	-152.661	0.615927	13.6945	-12.9803	-7.18891	-7.01146
-97.0001	17303	-11736	14.0173	-34.1235	-5482	-5552	2.38098	-134.632	2.13535	58.8757	1.87734	-153.034	0.617402	13.6945	-12.8595	-7.11966	-7.23312
-96.8001	17254	-11788	14.0142	-34.3103	-5506	-5528	2.38098	-134.819	2.12962	58.5901	1.88319	-153.243	0.61902	13.7274	-12.843	-7.11023	-7.23312
-96.6001	17204	-11875	14.015	-34.5959	-5524	-5510	2.38098	-135.11	2.13016	58.1561	1.88612	-153.298	0.621496	13.7	-12.9913	-7.1952	-7.23312
-96.4001	17145	-11941	14.0123	-34.8761	-5553	-5481	2.38098	-135.385	2.12934	57.887	1.88583	-153.556	0.623923	13.7439	-13.1067	-7.26137	-7.37002
-96.2001	17084	-12018	14.0115	-35.1233	-5576	-5458	2.38098	-135.632	2.13207	57.7002	1.88187	-153.88	0.626065	13.7549	-13.0737	-7.24246	-7.37002
-96.0001	17025	-12099	14.0057	-35.4199	-5605	-5429	2.38098	-135.928	2.1277	57.486	1.88056	-154.21	0.628635	13.8043	-13.0023	-7.2015	-7.37002
-95.8001	16963	-12196	14.0084	-35.7275	-5634	-5398	2.38098	-136.236	2.12088	57.2388	1.88392	-154.616	0.631301	13.7823	-12.865	-7.12281	-7.42218
-95.6001	16902	-12268	14.0049	-35.9967	-5657	-5372	2.38098	-136.505	2.10886	57.03	1.88817	-155.001	0.633633	13.8043	-12.7936	-7.08192	-7.42218
-95.4001	16831	-12352	14.0002	-36.2604	-5685	-5343	2.38098	-136.769	2.10804	56.6071	1.89153	-155.127	0.635918	13.8318	-12.8979	-7.14169	-7.42218
-95.2001	16773	-12428	13.9956	-36.535	-5711	-5316	2.38098	-137.032	2.11187	56.1896	1.88904	-155.242	0.638298	13.8812	-13.0408	-7.22355	-7.38632
-95.0001	16695	-12497	13.9882	-36.8317	-5738	-5288	2.38098	-137.335	2.11951	55.86	1.88465	-155.522	0.640868	13.9197	-13.1451	-7.28344	-7.38632
-94.8001	16632	-12599	13.9952	-37.1393	-5765	-5257	2.38098	-137.648	2.1217	55.5304	1.88158	-155.709	0.643534	13.8922	-13.1287	-7.27398	-7.38632
-94.6001	16573	-12669	13.9886	-37.3755	-5788	-5233	2.38098	-137.884	2.11651	55.3931	1.88275	-156.121	0.64558	13.9362	-13.0847	-7.24876	-7.27549
-94.4001	16514	-12746	13.987	-37.6666	-5812	-5205	2.38098	-138.164	2.11105	55.08	1.88583	-156.412	0.648103	13.9581	-13.0573	-7.233	-7.27549
-94.2001	16455	-12800	13.9812	-37.8699	-5831	-5184	2.38098	-138.378	2.10914	54.9536	1.88348	-156.665	0.649864	14.0076	-12.9968	-7.19835	-7.27549
-94.0001	16409	-12857	13.9808	-38.0621	-5853	-5160	2.38098	-138.571	2.11487	54.7449	1.87851	-156.857	0.65153	14.0021	-13.0078	-7.20465	-7.09947
-93.8001	16360	-12917	13.9796	-38.3038	-5871	-5139	2.38098	-138.818	2.11842	54.5801	1.87251	-157.083	0.653625	14.0186	-12.9749	-7.18576	-7.09947
-93.6001	16305	-12980	13.9769	-38.5071	-5888	-5120	2.38098	-139.005	2.11378	54.4757	1.87207	-157.489	0.655386	14.0515	-12.8265	-7.10079	-7.09947
-93.4001	16264	-13040	13.9788	-38.7323	-5910	-5095	2.38098	-139.241	2.10422	54.3823	1.87427	-157.813	0.657337	14.035	-12.7222	-7.04106	-6.87456
