Time	R041WFSIMES	R041WFSQMES	R041WFSGMES	R041WFSPMES	R041WFSIASK	R041WFSQASK	R041WFSGASK	R041WFSPASK	R041WFSCRFP	R041WFSCRFPP	R041WFSCRRP	R041WFSCRRPP	R041WFSGLDE	R041WFSPLDE	R041WFSDETA2	R041WFSCFQE2	R041WFSDFQES
-102.4	14543	-6214	10.989	-23.1152	2349	6906	2.25342	74.295	1.04055	3.47717	1.0595	-29.3939	0	-0.0164795	3.17505	1.40748	-0.00325963
-102.2	14542	-6208	10.9944	-23.1262	1455	6564	2.02942	75.3003	1.05412	2.82349	1.04499	-28.114	0.000126494	-0.0274658	3.30139	1.4636	-0.00325963
-102	14538	-6219	10.9911	-23.1427	1283	7032	2.16827	78.6346	1.0739	8.17932	1.02664	-34.162	0.000316236	0	3.74634	1.66139	-0.00325963
-101.8	14545	-6211	10.994	-23.1262	1939	6424	2.03918	76.8109	1.06177	7.16309	1.04015	-32.9425	0.000126494	-0.032959	4.09241	1.81536	-0.00325963
-101.6	14541	-6207	10.9923	-23.1262	1192	7007	2.13684	73.7622	1.06599	12.3047	1.03643	-37.359	0.000126494	-0.00549316	3.91663	1.73714	-0.00325963
-101.4	14541	-6213	10.9944	-23.1427	1323	6156	2.05383	81.546	1.05399	8.78357	1.05219	-34.2883	0.000316236	-0.0494385	4.29565	1.90585	-0.00325963
-101.2	14541	-6215	10.9949	-23.1097	1708	6558	2.10297	72.2736	1.05439	1.52161	1.05281	-27.6526	-6.32471e-05	-0.032959	4.85046	2.15312	-0.00325963
-101	14541	-6214	10.997	-23.1482	792	6095	1.93604	78.6182	1.04516	3.30688	1.05764	-28.9435	0.000379483	-0.0549316	4.3396	1.92543	-0.00325963
-100.8	14544	-6216	10.9923	-23.1262	1775	6459	2.14478	76.2122	1.08247	7.05322	1.01994	-32.915	0.000126494	-0.0164795	4.61426	2.0478	-0.00325963
-100.6	14540	-6211	10.9906	-23.1207	1658	6524	2.09473	75.4266	1.07377	6.70166	1.03519	-32.2668	6.32471e-05	-0.0274658	5.19653	2.30756	-0.00325963
-100.4	14540	-6212	10.9932	-23.1262	1305	6726	2.05322	77.5415	1.06454	6.89392	1.04946	-33.2281	0.000126494	-0.0274658	4.8175	2.13842	-0.00325963
-100.2	14548	-6215	10.9949	-23.1152	1305	6726	2.02972	75.3278	1.0561	9.28345	1.05479	-34.8981	0	-0.0219727	5.57556	2.4769	0
-100	14539	-6221	10.9898	-23.1592	1305	6726	2.14386	79.6674	1.03672	11.5192	1.07352	-36.8756	0.000505977	-0.0219727	5.99854	2.66613	0
-99.8	14548	-6215	10.994	-23.1427	1615	6530	2.03796	78.6456	1.06388	5.87769	1.03755	-31.0034	0.000316236	-0.032959	5.24048	2.32718	0
-99.6	14540	-6222	10.9923	-23.1537	1270	6339	2.13074	80.722	1.0793	10.0909	1.02664	-35.9143	0.00044273	-0.0164795	5.16357	2.29284	0
-99.4	14542	-6212	10.9932	-23.1702	1173	6706	2.08435	83.6279	1.07719	10.0964	1.02664	-35.2277	0.000632471	-0.0219727	5.29541	2.35171	0
-99.2001	14546	-6216	10.994	-23.1537	667	6763	2.01599	81.9525	1.08682	4.64722	1.02701	-30.3937	0.00044273	-0.032959	5.25146	2.33209	0.00325963
-99.0001	14537	-6221	10.9923	-23.1317	1958	6721	2.10419	76.8713	1.0946	4.58679	1.00915	-30.1849	0.000189741	-0.0219727	5.20752	2.31246	0.00325963
-98.8001	14545	-6209	10.9961	-23.1097	1539	6202	2.07367	70.4443	1.03554	11.8817	1.07141	-38.0731	-6.32471e-05	-0.0384521	4.92188	2.18497	0.00325963
-98.6001	14546	-6215	10.9911	-23.1427	1550	6894	2.16858	78.3765	1.05861	8.59131	1.04313	-34.0631	0.000316236	-0.0164795	4.55383	2.02087	0.00325963
-98.4001	14542	-6213	10.9944	-23.1317	701	6762	2.00073	78.717	1.07588	7.77832	1.02899	-33.0249	0.000189741	-0.032959	4.64722	2.06249	0.00325963
-98.2001	14544	-6218	10.9911	-23.1537	1605	6320	2.18414	81.0846	1.03488	2.83447	1.06434	-28.3667	0.00044273	-0.032959	3.69141	1.63696	0.00325963
-98.0001	14538	-6225	10.9953	-23.1592	725	6668	2.03217	82.738	1.04437	4.12537	1.05727	-29.8169	0.000505977	-0.0274658	3.02673	1.3416	0.00325963
-97.8001	14538	-6220	10.9932	-23.1537	872	6719	2.09076	81.1395	1.04687	5.82275	1.05405	-31.1902	0.00044273	-0.0164795	2.83997	1.25868	0.00325963
-97.6001	14544	-6220	10.9936	-23.1372	1920	6121	2.03857	76.8164	1.04503	2.37305	1.05553	-28.114	0.000252988	-0.0384521	2.22473	0.985692	0.00325963
-97.4001	14542	-6216	10.9915	-23.1262	1678	6643	2.12036	74.4489	1.04806	-4.39453	1.05578	-20.863	0.000126494	-0.032959	1.51611	0.67155	0.00325963
-97.2001	14544	-6215	10.9923	-23.1427	1631	6827	2.07703	80.0629	1.08128	6.17432	1.0182	-31.6681	0.000316236	-0.00549316	1.43921	0.637471	0.00325963
-97.0001	14547	-6207	10.994	-23.1152	1799	6578	2.04681	73.1799	1.08154	2.52686	1.01981	-28.4875	0	-0.0219727	0.714111	0.316252	0.00325963
-96.8001	14546	-6219	10.9953	-23.1317	1810	6275	1.98761	77.6514	1.0507	5.65247	1.04946	-31.1792	0.000189741	-0.0384521	0.686646	0.304088	0.00325963
-96.6001	14547	-6211	10.9932	-23.1152	2109	6257	2.08954	72.702	1.05228	8.55835	1.04772	-34.2499	0	-0.0549316	1.01624	0.450075	0.00325963
-96.4001	14547	-6212	10.9974	-23.1317	1165	6103	1.88507	76.0309	1.05004	6.21277	1.04921	-31.9427	0.000189741	-0.0494385	0.791016	0.350315	0.00325963
-96.2001	14544	-6217	10.9974	-23.1482	1092	6381	1.85669	79.6069	1.04371	3.44971	1.05479	-29.1193	0.000379483	-0.0439453	1.56555	0.693459	0.00325963
-96.0001	14547	-6210	10.9953	-23.1262	1834	6186	1.98883	75.8057	1.07311	9.93164	1.02887	-35.8264	0.000126494	-0.0494385	2.93884	1.30258	0.00325963
-95.8001	14545	-6218	10.9974	-23.1427	1065	6376	1.90613	78.6456	1.03158	3.39478	1.0667	-28.8995	0.000316236	-0.032959	3.15308	1.39772	0.00325963
-95.6001	14542	-6220	10.9957	-23.1812	504	6616	1.97876	86.9293	1.06612	7.75085	1.03829	-33.338	0.000758965	-0.0274658	4.7406	2.10412	0.00325963
-95.4001	14543	-6220	10.9928	-23.1372	1597	6223	2.08771	79.3597	1.06731	7.04773	1.05504	-32.536	0.000252988	-0.0494385	6.1853	2.74978	0.00325963
-95.2001	14539	-6220	10.9928	-23.1592	1007	6948	2.05139	81.546	1.07126	11.8213	1.04264	-36.5186	0.000505977	-0.0164795	6.61926	2.94438	0.00325963
-95.0001	14541	-6216	10.9915	-23.1866	132	6908	2.15393	87.6434	1.07284	13.0847	1.05219	-38.4796	0.000822212	-0.0219727	7.41028	3.29998	0.00325963
-94.8001	14537	-6222	10.9915	-23.1592	531	6623	2.13409	82.2876	1.07192	14.7821	1.05516	-39.8529	0.000505977	-0.0274658	8.57483	3.82587	0.00325963
-94.6001	14539	-6221	10.9953	-23.1427	723	6281	1.98761	79.5685	1.13652	14.035	1.00704	-40.21	0.000316236	-0.0494385	9.34937	4.1774	0.00325963
-94.4001	14544	-6221	10.9961	-23.1812	486	6418	1.93634	88.0774	1.09222	15.4358	1.06645	-40.6329	0.000758965	-0.0494385	10.1404	4.53803	0.00325963
-94.2001	14539	-6226	10.9919	-23.1757	715	6672	2.11945	85.4736	1.10949	10.7996	1.04375	-36.2549	0.000695718	-0.032959	10.6897	4.78951	0.00325963
-94.0001	14538	-6226	10.9928	-23.1812	683	7156	2.10999	86.2207	1.07667	15.6116	1.11048	-40.979	0.000758965	-0.0164795	11.7224	5.2648	0.00325963
-93.8001	14539	-6220	10.9915	-23.1592	353	6775	2.14691	83.573	1.08866	15.1556	1.08369	-41.369	0.000505977	-0.0164795	12.2937	5.52924	0.00325963
-93.6001	14540	-6222	10.9919	-23.1702	444	6798	2.02423	85.7263	1.0938	15.0293	1.06918	-40.0946	0.000632471	-0.032959	12.7441	5.73855	0.00325963
-93.4001	14538	-6217	10.9928	-23.1647	-178	6924	2.09839	87.2534	1.11107	16.8036	1.07302	-43.0719	0.000569224	-0.0109863	13.1067	5.90755	0.00325963
-93.2001	14539	-6225	10.9978	-23.1866	-36	6770	1.93207	91.9226	1.1512	16.9135	1.03333	-41.5338	0.000822212	-0.0439453	13.7933	6.22902	0.00325963
-93.0001	14537	-6228	10.9915	-23.1976	-497	6641	2.10114	93.0267	1.10791	15.1007	1.0884	-40.556	0.000948707	-0.0494385	14.2383	6.43834	0.00325963
-92.8001	14543	-6231	10.9953	-23.2086	358	6485	2.04681	92.4939	1.09684	14.5679	1.10006	-40.155	0.0010752	-0.0439453	14.1339	6.38917	0.00325963
-92.6002	14541	-6225	10.9961	-23.1592	170	6826	1.96411	81.2	1.14236	14.1504	1.0631	-39.9353	0.000505977	-0.032959	14.4635	6.54461	0.00325963
-92.4002	14539	-6223	10.9936	-23.1702	126	6617	2.0285	85.5341	1.12043	15.3204	1.08865	-41.3416	0.000632471	-0.032959	14.2273	6.43316	0.00325963
-92.2002	14538	-6226	10.9936	-23.1921	283	6761	2.09625	90.3241	1.11529	19.8083	1.07501	-44.1595	0.000885459	-0.0384521	14.1779	6.40987	0.00651926
-92.0002	14534	-6227	10.9915	-23.1866	51	6891	2.14874	88.2916	1.12083	15.8478	1.07513	-40.9845	0.000822212	-0.0164795	13.5736	6.12595	0.00651926
-91.8002	14541	-6226	10.9936	-23.1812	162	6724	2.08984	88.0774	1.09473	17.1716	1.07352	-43.8574	0.000758965	-0.0219727	12.843	5.78459	0.00651926
-91.6002	14538	-6224	10.994	-23.1592	483	6617	2.00165	82.9028	1.11635	14.3591	1.04822	-40.0891	0.000505977	-0.0384521	11.3214	5.07984	0.00651926
-91.4002	14546	-6218	10.9974	-23.1702	417	6498	1.92322	86.5778	1.09829	12.1893	1.07104	-37.5458	0.000632471	-0.0494385	11.0468	4.95346	0.00651926
-91.2002	14536	-6223	10.9944	-23.1976	18	6883	2.0517	91.9611	1.03672	13.7	1.09212	-38.8531	0.000948707	-0.0274658	9.90967	4.43267	0.00651926
-91.0002	14542	-6218	10.9953	-23.1427	1686	6549	1.99677	79.1785	1.07838	12.6947	1.06608	-39.0948	0.000316236	-0.0274658	9.48669	4.23989	0.00651926
-90.8002	14534	-6224	10.9957	-23.1812	938	6847	2.01141	87.1985	1.0652	16.1169	1.06806	-41.6327	0.000758965	-0.0219727	8.45947	3.77364	0.00651926
-90.6002	14537	-6220	10.997	-23.1812	879	6340	1.90979	88.0609	1.07416	11.7664	1.06099	-38.1171	0.000758965	-0.0494385	8.47595	3.7811	0.00651926
-90.4002	14541	-6218	10.994	-23.1592	655	7162	2.00653	82.749	1.06718	14.892	1.06447	-40.1221	0.000505977	-0.00549316	7.93213	3.53527	0.00651926
-90.2002	14542	-6218	10.9936	-23.1372	1379	6669	2.05292	77.97	1.04595	6.68518	1.06943	-32.157	0.000252988	-0.0219727	6.96533	3.0998	0.00651926
-90.0002	14543	-6219	10.9936	-23.1482	1227	6137	2.04193	80.4968	1.07429	3.92212	1.04561	-29.5148	0.000379483	-0.065918	6.77856	3.01589	0.00651926
-89.8002	14541	-6223	10.994	-23.1702	534	6437	2.04681	84.3036	1.09723	5.55359	1.00654	-31.6241	0.000632471	-0.032959	5.93262	2.63662	0.00651926
-89.6002	14546	-6211	10.9906	-23.1537	1142	7095	2.1402	80.2277	1.08128	7.11914	1.03408	-33.5577	0.00044273	-0.00549316	5.3833	2.39097	0.00651926
-89.4002	14540	-6220	10.9936	-23.1427	1563	6622	2.01111	80.3156	1.09499	9.4043	1.01088	-35.354	0.000316236	-0.0219727	5.49866	2.44252	0.00651926
-89.2002	14540	-6214	10.994	-23.1097	1748	6668	2.15576	71.5759	1.03659	12.3157	1.07315	-38.4521	-6.32471e-05	-0.0219727	4.80652	2.13352	0.00651926
-89.0002	14544	-6214	10.9932	-23.1537	1083	6588	2.09015	81.3263	1.06217	5.20203	1.0466	-31.0474	0.00044273	-0.0274658	4.67468	2.07474	0.00651926
-88.8002	14542	-6215	10.9932	-23.1537	978	7057	2.05475	81.6119	1.01286	7.88818	1.09051	-33.4973	0.00044273	-0.00549316	4.02649	1.78603	0.00651926
-88.6002	14544	-6213	10.9928	-23.1427	1258	6739	2.11792	77.9865	1.0652	7.98706	1.03532	-33.6017	0.000316236	-0.0164795	3.92212	1.73958	0.00651926
-88.4002	14546	-6215	10.997	-23.1262	1708	6172	1.96442	75.6903	1.09407	10.6293	1.00667	-36.2714	0.000126494	-0.0494385	3.86169	1.7127	0.00651926
-88.2002	14543	-6219	10.9944	-23.1317	1400	6580	2.05322	77.9865	1.06968	10.8545	1.03581	-36.4142	0.000189741	-0.032959	4.24622	1.88384	0.00651926
-88.0002	14544	-6210	10.9936	-23.1372	1674	6654	2.05322	77.9865	1.05716	3.59253	1.04921	-29.718	0.000252988	-0.0274658	4.64172	2.06004	0.00651926
-87.8002	14538	-6217	10.9923	-23.1702	1982	6540	2.05231	81.7603	1.05834	4.09241	1.0471	-29.5148	0.000632471	-0.0219727	3.64197	1.61498	0.00651926
-87.6002	14545	-6210	10.997	-23.1097	2228	6704	2.06055	69.8016	1.06467	5.26245	1.03544	-30.8826	-6.32471e-05	-0.0384521	2.90039	1.2855	0.00651926
-87.4002	14544	-6215	10.9919	-23.1317	1455	6296	2.12952	75.6958	1.07126	2.86194	1.02664	-29.1302	0.000189741	-0.0274658	2.3291	1.03198	0.00651926
-87.2002	14544	-6213	10.9965	-23.1097	2118	6376	2.00256	70.6805	1.0917	8.47595	1.00642	-33.6566	-6.32471e-05	-0.0549316	2.43896	1.08072	0.00651926
-87.0002	14546	-6217	10.9949	-23.1482	1312	6453	1.93451	81.1725	1.08273	4.20227	1.01857	-29.2676	0.000379483	-0.0549316	3.04871	1.35136	0.00651926
-86.8002	14545	-6208	10.9928	-23.1262	1176	6320	2.05475	76.1737	1.05281	6.77307	1.04611	-32.113	0.000126494	-0.0384521	2.61475	1.15872	0.00325963
-86.6002	14542	-6210	10.9957	-23.1152	1285	6645	1.95465	74.5093	1.05808	7.24548	1.04214	-32.9315	0	-0.0384521	2.18079	0.966203	0.00325963
-86.4002	14541	-6213	10.9932	-23.1317	1677	6653	2.06604	77.2559	1.04516	4.10889	1.0533	-29.8334	0.000189741	-0.0164795	3.08716	1.36844	0.00325963
-86.2002	14543	-6222	10.9944	-23.1592	1025	6868	2.04956	84.1333	1.05149	2.38403	1.04487	-28.0206	0.000505977	-0.0219727	2.79602	1.23917	0.00325963
-86.0003	14542	-6217	10.9932	-23.1427	1445	6786	2.06543	79.0466	1.07983	9.31641	1.02589	-34.6399	0.000316236	-0.0219727	4.4165	1.95968	0.00325963
-85.8003	14541	-6213	10.9928	-23.1317	968	6654	2.0636	77.3712	1.07179	11.1786	1.03457	-37.1832	0.000189741	-0.0219727	5.19653	2.30756	0.00325963
-85.6003	14540	-6218	10.9911	-23.1537	1410	6480	2.16705	80.5243	1.05175	14.3152	1.06384	-39.3311	0.00044273	-0.0219727	5.9491	2.644	0.00325963
-85.4003	14542	-6221	10.9953	-23.1592	391	6597	1.99219	83.6829	1.06836	9.31641	1.05442	-34.7278	0.000505977	-0.032959	7.20703	3.20849	0.00325963
-85.2003	14538	-6216	10.9936	-23.1812	554	6738	2.07275	87.0886	1.06863	14.7601	1.06397	-39.8199	0.000758965	-0.032959	8.55286	3.81592	0.00325963
-85.0003	14539	-6223	10.9928	-23.1592	929	6446	2.09473	83.0731	1.07838	13.7604	1.0574	-38.6719	0.000505977	-0.032959	8.95935	4.0002	0
-84.8003	14541	-6218	10.9932	-23.1592	746	6799	2.07153	82.7216	1.10303	12.6123	1.04747	-38.2434	0.000505977	-0.0164795	9.51965	4.2549	0
-84.6003	14541	-6215	10.994	-23.1702	812	6916	2.03949	84.9683	1.12373	12.1674	1.02242	-39.1498	0.000632471	-0.0219727	10.0909	4.51544	0
-84.4003	14540	-6220	10.9928	-23.1317	570	6358	2.06696	77.3163	1.07627	12.8156	1.07327	-38.6609	0.000189741	-0.0384521	10.4974	4.70139	0
-84.2003	14541	-6221	10.9919	-23.1537	940	6460	2.10724	80.4968	1.09433	16.8585	1.08406	-42.7863	0.00044273	-0.0274658	11.4972	5.16086	0
-84.0003	14544	-6216	10.9923	-23.1702	812	6916	2.11517	84.0234	1.07944	14.7601	1.0729	-39.2267	0.000632471	-0.00549316	10.8435	4.86009	0
-83.8003	14542	-6214	10.9923	-23.1317	1029	6772	2.12799	77.4811	1.07416	16.9025	1.06707	-42.3962	0.000189741	-0.0219727	9.65149	4.31494	0
