Time	R045WFSIMES	R045WFSQMES	R045WFSGMES	R045WFSPMES	R045WFSIASK	R045WFSQASK	R045WFSGASK	R045WFSPASK	R045WFSCRFP	R045WFSCRFPP	R045WFSCRRP	R045WFSCRRPP	R045WFSGLDE	R045WFSPLDE	R045WFSDETA2	R045WFSCFQE2	R045WFSDFQES
-102.4	18668	14119	15.7047	37.1118	3973	-5271	2.30652	-44.0717	2.56199	126.925	2.25924	-81.3867	0.000128205	-0.0769043	-4.2627	-2.32457	-0.00325963
-102.2	18657	14121	15.6975	37.1173	6976	-6261	2.98767	-44.7144	2.60171	136.494	2.17955	-87.2205	8.54701e-05	0.0109863	-3.92212	-2.13824	-0.00325963
-102	18656	14123	15.7023	37.1228	5094	-7652	2.46735	-46.1646	2.63407	138.17	2.14422	-89.9451	4.2735e-05	-0.00549316	-3.19153	-1.73902	-0.00325963
-101.8	18659	14119	15.7003	37.1393	4058	-8930	2.97729	-60.7489	2.42478	139.01	1.59402	-90.3076	-8.54701e-05	-0.0109863	-2.96082	-1.61307	-0.00325963
-101.6	18659	14128	15.7031	37.1393	5181	-5680	2.73987	-59.6118	2.41631	140.29	2.33285	-92.1368	-8.54701e-05	-0.032959	-3.34534	-1.82301	-0.00325963
-101.4	18658	14132	15.7035	37.1338	4392	-6535	2.46185	-56.5356	2.83	138.702	1.99323	-89.9945	-4.2735e-05	-0.032959	-3.24646	-1.76901	-0.00325963
-101.2	18650	14123	15.6987	37.1338	5306	-7521	2.85034	-52.4487	2.61289	143.833	2.14767	-95.6635	-4.2735e-05	0.00549316	-2.83447	-1.54413	-0.00325963
-101	18656	14136	15.7076	37.1393	3774	-7408	2.39014	-66.7914	2.50287	139.73	2.27156	-91.8182	-8.54701e-05	-0.0439453	-3.79578	-2.06915	-0.00325963
-100.8	18655	14121	15.6983	37.1118	6653	-6560	2.91168	-42.4786	2.38546	133.209	1.89943	-85.3802	0.000128205	0.00549316	-3.10364	-1.69103	-0.00325963
-100.6	18665	14116	15.7027	37.1228	4352	-7240	2.38831	-43.4729	2.78529	142.092	2.01986	-93.9441	4.2735e-05	-0.0384521	-2.79053	-1.52015	-0.00325963
-100.4	18652	14116	15.6943	37.1173	7606	-8365	3.13141	-42.2974	2.53817	129.133	2.18973	-79.1895	8.54701e-05	0.065918	-3.64197	-1.98508	-0.00325963
-100.2	18658	14119	15.7039	37.1173	5083	-6191	2.52136	-46.7688	2.63731	136.192	2.13863	-87.8961	8.54701e-05	-0.0274658	-3.10913	-1.69403	-0.00325963
-100	18655	14125	15.7011	37.1173	6184	-6223	2.59399	-48.7244	2.36116	143.789	2.37343	-95.8282	8.54701e-05	-0.0109863	-1.84021	-1.00201	-0.00325963
-99.8	18661	14120	15.7023	37.1338	4538	-6294	2.56073	-54.2834	2.54699	141.658	2.22966	-93.2465	-4.2735e-05	-0.0219727	-2.005	-1.09181	-0.00325963
