Time	R044WFSIMES	R044WFSQMES	R044WFSGMES	R044WFSPMES	R044WFSIASK	R044WFSQASK	R044WFSGASK	R044WFSPASK	R044WFSCRFP	R044WFSCRFPP	R044WFSCRRP	R044WFSCRRPP	R044WFSGLDE	R044WFSPLDE	R044WFSDETA2	R044WFSCFQE2	R044WFSDFQES
-102.4	21583	12002	15.7955	29.0863	-2958	-9376	3.02979	-102.744	2.13719	-112.928	1.89652	-66.2201	0.00032386	0.032959	14.881	7.67929	0.00325963
-102.35	21578	11999	15.7963	29.0698	-2133	-9605	3.01178	-100.701	2.06645	-110.143	1.83755	-67.3407	0.000445308	0.0274658	14.101	7.25956	0.00325963
-102.3	21581	12011	15.7974	29.0808	-2111	-9744	2.95898	-101.525	2.13422	-113.225	1.89232	-67.9449	0.000364343	0.032959	14.502	7.47497	0.00325963
-102.25	21577	11998	15.7925	29.0918	-1949	-9860	3.15979	-104.348	2.06678	-114.439	1.86697	-65.3741	0.000283378	0.0494385	14.4305	7.43655	0.00325963
-102.2	21585	12007	15.8	29.0918	-3022	-9169	2.82166	-106.1	2.08014	-108.902	1.89688	-68.2855	0.000283378	0.0109863	14.4855	7.4661	0.00325963
-102.15	21581	11996	15.7959	29.0643	-2066	-9735	3.03345	-99.4208	2.06348	-111.022	1.82259	-65.072	0.000485791	0.0384521	13.8757	7.13891	0.00325963
-102.1	21576	12014	15.7951	29.0918	-2522	-10022	3.04382	-106.375	2.16638	-112.44	1.79964	-67.7802	0.000283378	0.0549316	14.3097	7.3716	0.00325963
-102.05	21574	12001	15.7944	29.0918	-1952	-9570	3.08594	-104.238	2.06612	-113.956	1.9215	-64.8303	0.000283378	0.032959	14.4086	7.42474	0.00325963
-102	21588	12002	15.8012	29.0918	-2578	-9247	2.76917	-103.678	2.07898	-115.527	1.89068	-64.4733	0.000283378	0.0164795	14.6613	7.56076	0.00325963
-101.95	21579	12007	15.7951	29.0918	-2754	-9485	3.11493	-104.447	2.09597	-113.143	1.91111	-66.0718	0.000283378	0.0439453	14.826	7.64963	0.00325963
-101.9	21579	12007	15.7974	29.0863	-1404	-9845	2.89398	-104.046	2.09531	-115.126	1.85256	-64.8907	0.00032386	0.0384521	14.1119	7.26545	0.00325963
-101.85	21576	12010	15.7944	29.1028	-2778	-9347	3.15918	-107.117	2.15962	-117.658	1.81161	-62.5781	0.000202413	0.032959	14.1833	7.30376	0.00325963
-101.8	21583	12004	15.7978	29.0753	-1990	-9789	2.9248	-99.7009	2.07816	-113.082	1.82042	-65.3357	0.000404826	0.0384521	14.1669	7.29492	0.00325963
-101.75	21580	12009	15.7993	29.0918	-2099	-9095	2.88239	-104.601	2.11724	-115.889	1.81061	-63.3142	0.000283378	0.00549316	14.0845	7.25073	0.00325963
-101.7	21579	12011	15.7955	29.0808	-1931	-9710	3.02155	-101.234	2.1174	-111.5	1.8553	-67.0001	0.000364343	0.0384521	14.046	7.23011	0.00325963
-101.65	21576	12006	15.7959	29.1028	-2893	-9511	3.01453	-106.183	2.19672	-114.994	1.76937	-64.1766	0.000202413	0.0274658	14.1394	7.28019	0.00325963
-101.6	21578	12008	15.794	29.0918	-2479	-10304	3.20526	-103.321	2.04452	-110.072	1.89524	-69.6588	0.000283378	0.0714111	13.7054	7.04785	0.00325963
-101.55	21577	12006	15.7997	29.0863	-2963	-9091	2.82013	-102.761	2.07717	-112.055	1.85584	-67.2198	0.00032386	0.00549316	13.9746	7.19185	0.00325963
-101.5	21576	12006	15.7929	29.0863	-1315	-10401	3.18481	-100.146	2.11592	-111.687	1.90144	-68.9282	0.00032386	0.0769043	14.5404	7.49567	0.00325963
-101.45	21586	12001	15.7989	29.1083	-2963	-9091	2.89948	-109.188	2.11411	-113.939	1.86387	-66.72	0.00016193	0.0109863	14.4965	7.47201	0.00325963
-101.4	21578	12002	15.7959	29.0918	-2433	-9722	3.06427	-105.304	2.15945	-115.774	1.75757	-63.2977	0.000283378	0.0494385	13.7549	7.07427	0.00325963
-101.35	21578	12019	15.797	29.0918	-2357	-9282	2.95746	-105.793	2.12614	-114.906	1.81111	-65.863	0.000283378	0.0219727	13.4637	6.91882	0.00325963
-101.3	21575	12003	15.7944	29.0863	-2396	-9500	2.98431	-102.832	2.12878	-116.125	1.83256	-63.6383	0.00032386	0.0274658	13.7769	7.08602	0.00325963
-101.25	21580	12008	15.7989	29.0753	-2600	-9103	2.86957	-100.508	2.08343	-109.929	1.88575	-68.3459	0.000404826	0.00549316	13.7604	7.07721	0.00325963
-101.2	21575	11996	15.7963	29.0643	-1409	-10001	3.01361	-97.998	2.11543	-112.753	1.84016	-66.6211	0.000485791	0.032959	13.9801	7.1948	0.00325963
-101.15	21575	12014	15.7974	29.0918	-2386	-9299	2.99377	-106.111	2.10108	-110.138	1.83406	-69.505	0.000283378	0.0109863	13.6615	7.02437	0.00325963
-101.1	21583	12002	15.7951	29.0863	-3037	-9688	3.0603	-102.881	2.08393	-114.972	1.78567	-64.5007	0.00032386	0.0549316	13.1891	6.77251	0.00325963
-101.05	21578	12010	15.7985	29.0918	-2199	-9555	2.92664	-106.276	1.9929	-108.166	1.97896	-69.7961	0.000283378	0.0384521	13.7219	7.05665	0.00325963
-101	21580	12001	15.7985	29.0918	-2617	-8763	2.92969	-104.387	2.14692	-113.873	1.76206	-65.4895	0.000283378	0	13.3044	6.83392	0.00325963
-100.95	21578	12015	15.7978	29.0918	-2442	-9378	2.97577	-105.353	2.04254	-109.072	1.84928	-67.9395	0.000283378	0.0219727	13.0573	6.7024	0.00325963
-100.9	21580	12005	15.7955	29.0973	-2940	-9387	3.03284	-105.776	2.12153	-113.632	1.77885	-65.9509	0.000242895	0.0219727	13.0353	6.69072	0.00325963
-100.85	21583	12008	15.7966	29.0863	-1959	-9730	3.01636	-101.887	2.02572	-115.538	1.79748	-63.6108	0.00032386	0.0439453	12.5299	6.42269	0.00325963
-100.8	21577	12010	15.7981	29.1083	-2872	-8942	2.95441	-108.336	2.06266	-111.66	1.87992	-66.9287	0.00016193	0.0109863	12.8485	6.59154	0.00325963
-100.75	21576	12003	15.7936	29.0918	-2189	-10055	3.1189	-106.337	2.10619	-117.147	1.77719	-63.5284	0.000283378	0.0604248	12.4969	6.40525	0.00325963
-100.7	21579	12013	15.7993	29.1028	-2674	-8843	2.89673	-107.985	2.0925	-116.049	1.77403	-64.6271	0.000202413	-0.00549316	12.3596	6.33262	0.00325963
-100.65	21576	12010	15.7948	29.1028	-3456	-9757	3.15643	-107.754	2.0864	-112.654	1.77187	-66.4178	0.000202413	0.065918	12.1069	6.19917	0.00325963
-100.6	21579	12017	15.8	29.0918	-2105	-9253	2.85004	-105.068	2.02836	-113.143	1.788	-67.511	0.000283378	0.0109863	11.6785	5.97347	0.00325963
-100.55	21577	12014	15.7966	29.1083	-2503	-9463	3.03192	-107.595	2.0925	-119.806	1.76322	-60.0073	0.00016193	0.0384521	11.8762	6.07755	0.00325963
-100.5	21583	12015	15.8019	29.0973	-3080	-8552	2.75177	-107.007	2.03825	-114.664	1.86022	-64.8358	0.000242895	-0.0219727	11.9586	6.12097	0.00325963
-100.45	21577	12002	15.7955	29.0918	-1897	-9650	3.00415	-105.568	2.0897	-115.516	1.74809	-63.4021	0.000283378	0.0164795	11.3599	5.8061	0.00325963
-100.4	21578	12019	15.7985	29.0918	-2269	-9139	2.92969	-104.387	2.09597	-119.691	1.7125	-60.9027	0.000283378	0.0109863	11.1621	5.7024	0.00325963
-100.35	21580	12009	15.7951	29.0918	-2633	-9981	3.0899	-106.15	2.03413	-117.79	1.77569	-61.2323	0.000283378	0.065918	11.261	5.75423	0.00325963
-100.3	21578	12010	15.7993	29.1028	-3348	-9097	2.8772	-107.216	2.01813	-115.252	1.83007	-64.0009	0.000202413	0.0109863	11.4532	5.85512	0.00325963
