Time	R041WFSIMES	R041WFSQMES	R041WFSGMES	R041WFSPMES	R041WFSIASK	R041WFSQASK	R041WFSGASK	R041WFSPASK	R041WFSCRFP	R041WFSCRFPP	R041WFSCRRP	R041WFSCRRPP	R041WFSGLDE	R041WFSPLDE	R041WFSDETA2	R041WFSCFQE2	R041WFSDFQES
-102.4	14569	-6176	11.0033	-22.9724	7583	4950	2.64709	31.311	1.44838	-28.9819	1.47078	4.28467	-0.00164442	-0.0714111	-30.8551	-15.1583	0
-102.35	14572	-6181	10.9995	-22.9889	7104	4525	2.53754	36.1835	1.45782	-29.2841	1.52122	0.664673	-0.00145468	-0.0823975	-31.5692	-15.5906	-0.00325963
-102.3	14567	-6172	10.9999	-22.9559	8231	4730	2.6593	29.9432	1.52383	-28.6798	1.55767	4.20776	-0.00183417	-0.0769043	-32.1405	-15.9413	-0.00325963
-102.25	14571	-6176	11.002	-22.9834	7134	4432	2.50793	34.3213	1.52297	-29.3719	1.5884	2.49939	-0.00151793	-0.098877	-32.6514	-16.2586	-0.00325963
-102.2	14570	-6165	10.9965	-22.9449	7120	5215	2.74597	33.8708	1.52848	-32.8217	1.62685	6.33911	-0.00196066	-0.0549316	-33.3929	-16.7258	-0.00325963
-102.15	14569	-6167	11.0037	-22.9395	7707	4490	2.72278	27.702	1.52176	-30.2948	1.57244	6.53687	-0.00202391	-0.0823975	-33.75	-16.9535	-0.00325963
-102.1	14570	-6164	10.9991	-22.9285	8452	4296	2.89093	29.328	1.54707	-28.2019	1.63955	2.36206	-0.0021504	-0.0823975	-34.4257	-17.3898	-0.00325963
-102.05	14576	-6166	10.9974	-22.9559	7430	4419	2.75482	32.5525	1.5932	-34.3652	1.69689	6.81152	-0.00183417	-0.0933838	-34.8816	-17.6882	-0.00325963
-102	14572	-6166	10.9999	-22.9285	7694	4189	2.85553	28.905	1.59269	-33.5468	1.68453	5.33386	-0.0021504	-0.0933838	-35.343	-17.9935	-0.00325963
-101.95	14574	-6167	11.0037	-22.9449	7714	4098	2.68005	29.1852	1.65862	-33.1128	1.74959	6.92139	-0.00196066	-0.098877	-35.9033	-18.3691	-0.00325963
-101.9	14576	-6176	10.9986	-22.9449	8025	4772	2.79449	31.0583	1.67652	-35.1013	1.84434	7.20703	-0.00196066	-0.0604248	-36.6833	-18.9008	-0.00325963
-101.85	14574	-6169	10.9991	-22.9285	8142	4705	2.8064	29.7729	1.69977	-30.4047	1.71079	8.74512	-0.0021504	-0.0714111	-36.6284	-18.863	-0.00325963
-101.8	14572	-6168	11.0003	-22.934	8231	4730	2.82715	29.0424	1.65948	-33.4753	1.76881	5.97107	-0.00208715	-0.0714111	-36.958	-19.0906	-0.00325963
-101.75	14572	-6167	10.9991	-22.934	8193	4521	2.79907	29.1852	1.70613	-34.986	1.80503	7.37183	-0.00208715	-0.0878906	-37.5293	-19.4898	-0.00651926
-101.7	14574	-6167	11.0007	-22.9449	7959	4321	2.80609	29.5258	1.72645	-37.2052	1.83524	7.95959	-0.00196066	-0.0878906	-37.9688	-19.8011	-0.00651926
-101.65	14577	-6161	11.0007	-22.9065	8397	4149	2.92023	26.6199	1.73574	-36.2769	1.84486	12.1893	-0.00240339	-0.0823975	-38.4137	-20.1201	-0.00651926
-101.6	14573	-6164	11.002	-22.9175	8759	4636	2.91565	26.0596	1.8368	-37.1063	1.88194	10.8875	-0.0022769	-0.0823975	-39.1168	-20.6322	-0.00651926
-101.55	14573	-6170	11.0024	-22.9504	8809	4451	2.79205	28.3777	1.74797	-36.2494	1.84692	9.1626	-0.00189741	-0.0769043	-39.397	-20.8392	-0.00651926
