Time	R045WFSIMES	R045WFSQMES	R045WFSGMES	R045WFSPMES	R045WFSIASK	R045WFSQASK	R045WFSGASK	R045WFSPASK	R045WFSCRFP	R045WFSCRFPP	R045WFSCRRP	R045WFSCRRPP	R045WFSGLDE	R045WFSPLDE	R045WFSDETA2	R045WFSCFQE2	R045WFSDFQES
-102.4	18662	14128	15.7035	37.1063	5561	-5789	2.23053	-46.7688	2.59318	153.589	2.15424	-105.233	0.00017094	-0.032959	3.65295	1.99108	0.00325963
-102.2	18659	14117	15.7003	37.1008	5843	-6748	2.64008	-46.7963	2.58435	143.35	2.1733	-94.3561	0.000213675	0	2.42798	1.32239	0.00325963
-102	18666	14118	15.7015	37.1173	4864	-7663	2.71118	-57.2388	2.5923	147.48	2.00362	-98.6627	8.54701e-05	-0.0109863	1.62598	0.885293	0.00325963
-101.8	18658	14115	15.6967	37.1063	5733	-6366	2.80457	-45.6921	2.41795	138.851	2.34977	-90.022	0.00017094	0	-0.439453	-0.239209	0.00325963
-101.6	18662	14134	15.7055	37.1338	4140	-6624	2.39075	-64.0393	2.60465	138.098	2.16739	-89.1101	-4.2735e-05	-0.0439453	-0.43396	-0.236219	0.00325963
-101.4	18663	14114	15.6999	37.0953	5425	-7237	2.61047	-44.5056	2.3456	133.275	2.41911	-84.9078	0.00025641	0.00549316	-2.8894	-1.5741	0.00325963
-101.2	18662	14122	15.7007	37.1338	2584	-8913	2.86163	-65.2478	2.54787	140.389	2.19631	-92.5543	-4.2735e-05	-0.032959	-3.30139	-1.79901	0.00325963
-101	18657	14122	15.6987	37.1228	5845	-7948	2.9126	-55.5029	2.56347	143.157	2.22572	-93.6804	4.2735e-05	0.0219727	-4.97681	-2.71582	0.00325963
-100.8	18650	14135	15.7051	37.1558	2663	-8474	2.83905	-77.525	2.49959	131.309	2.29506	-84.2926	-0.000213675	-0.0494385	-5.93262	-3.24085	0.00325963
-100.6	18663	14136	15.7076	37.1228	4599	-6072	2.10297	-61.04	2.70409	135.84	2.17905	-87.6819	4.2735e-05	-0.0439453	-6.82251	-3.7313	0.00325963
-100.4	18650	14136	15.7007	37.1338	4649	-8352	2.82196	-64.2535	2.49468	132.402	2.35651	-83.7323	-4.2735e-05	0	-7.27295	-3.98023	0.00325963
-100.2	18654	14139	15.7059	37.1503	3213	-7734	2.72583	-75.509	2.72586	143.904	2.12467	-94.9219	-0.00017094	-0.0549316	-8.3551	-4.58038	0.00325963
-100	18653	14118	15.6955	37.1338	5316	-9201	3.19153	-55.1788	2.51698	127.617	2.34813	-76.0748	-4.2735e-05	0.0384521	-9.26697	-5.08867	0.00325963
-99.8	18659	14130	15.7051	37.1393	3381	-7427	2.66388	-67.3572	2.72998	126.409	2.16969	-77.2668	-8.54701e-05	-0.0384521	-9.49768	-5.21768	0.00325963
-99.6	18649	14134	15.6983	37.1448	5022	-9440	3.23242	-65.1764	2.51463	136.077	2.43423	-86.7041	-0.000128205	0.0219727	-10.3766	-5.71078	0.00325963
-99.4	18657	14136	15.7051	37.1393	3166	-8116	2.66388	-67.3572	2.87972	128.414	2.09657	-78.6292	-8.54701e-05	-0.0494385	-10.6183	-5.84686	0
-99.2001	18651	14127	15.7011	37.1393	4660	-8922	2.92236	-65.506	2.78529	141.443	2.14751	-92.1094	-8.54701e-05	-0.00549316	-11.1072	-6.12278	0
