Time	R1M7WFSIMES	R1M7WFSQMES	R1M7WFSGMES	R1M7WFSPMES	R1M7WFSIASK	R1M7WFSQASK	R1M7WFSGASK	R1M7WFSPASK	R1M7WFSCRFP	R1M7WFSCRFPP	R1M7WFSCRRP	R1M7WFSCRRPP	R1M7WFSGLDE	R1M7WFSPLDE	R1M7WFSDETA2	R1M7WFSCFQE2	R1M7WFSDFQES
-102.4	1	4	0	-175.573	-4633	-5618	2.22229	-145.448	0	101.525	0	151.078	-0.637417	127.958	122.366	-34.1338	-0.339001
-102.35	1	-2	0	-177.275	-4633	-5618	2.22229	-145.448	0	97.9486	0	158.231	-0.624115	127.908	111.632	-54.5505	-0.339001
-102.3	1	1	0	175.573	-6467	-3351	2.22229	-152.6	0	94.3671	0	158.231	-0.568247	127.892	108.062	-66.3385	-0.339001
-102.25	1	1	0	-168.475	-5998	-4131	2.22229	-136.648	0	108.193	0	161.807	-0.692856	127.925	107.979	-66.6636	-0.339001
-102.2	1	-1	0	-161.323	-4633	-5618	2.22229	-129.496	0	108.677	0	158.231	-0.748723	127.952	100.822	-113.177	-0.339001
-102.15	1	-2	0	175.627	-6830	-2527	2.22229	-152.545	0	97.9486	0	161.807	-0.568676	127.963	100.827	-113.118	-0.339001
-102.1	1	-1	0	-177.275	-4633	-5618	2.22229	-145.448	0	97.9486	0	154.649	-0.624115	127.914	97.2455	-170.165	-0.339001
-102.05	1	6	0	161.807	-7076	-1718	2.22229	-166.849	0	108.677	0	151.078	-0.460717	127.985	97.251	-170.035	-0.339001
-102	1	-4	0	-161.807	-5877	-4300	2.22229	-129.496	0	101.525	0	158.225	-0.744947	127.952	100.887	-112.475	-0.339001
-101.95	1	0	0	175.573	-7091	-1657	2.22229	-152.6	0	85.6274	0	147.557	-0.568247	127.919	90.1483	-8376.61	-0.339001
-101.9	1	-2	0	-168.475	-5998	-4131	2.22229	-143.806	0	108.193	0	161.807	-0.692856	127.919	76.333	88.9626	-0.339001
-101.85	1	7	0	161.323	-7076	-1718	2.22229	-166.849	0	108.677	0	151.073	-0.456941	127.963	107.556	-68.3789	-0.339001
-101.8	1	0	0	-161.323	-5998	-4131	2.22229	-129.496	0	94.3671	0	154.655	-0.748723	127.952	118.79	-39.3677	-0.329223
-101.75	1	-2	0	-168.481	-5877	-4300	2.22229	-129.496	0	97.9486	0	147.497	-0.692813	127.93	118.79	-39.3677	-0.329223
-101.7	1	-1	0	-175.633	-6830	-2527	2.22229	-138.296	0	105.095	0	158.225	-0.636945	127.952	140.191	-18.03	-0.329223
-101.65	1	1	0	175.627	-5998	-4131	2.22229	-152.545	0	94.3671	0	151.073	-0.568676	127.903	136.609	-20.4508	-0.329223
-101.6	1	-1	0	-175.573	-6463	-3358	2.22229	-143.745	0	90.8459	0	147.497	-0.637417	127.93	129.518	-26.2267	-0.329223
-101.55	1	2	0	-168.475	-5877	-4300	2.22229	-143.745	0	108.193	0	147.557	-0.692856	127.919	118.784	-39.3767	-0.329223
-101.5	1	-1	0	-177.275	-7236	-823	2.22229	-145.448	0	90.8459	0	151.078	-0.624115	127.925	111.638	-54.5353	-0.329223
-101.45	1	-3	0	-161.323	-3948	-6120	2.22229	-136.648	0	97.9431	0	151.073	-0.748723	127.903	111.638	-54.5353	-0.329223
-101.4	1	-4	0	-175.573	-5295	-4999	2.22229	-143.745	0	105.095	0	151.073	-0.637417	127.936	107.979	-66.6636	-0.329223
-101.35	1	-5	0	175.573	-6467	-3351	2.22229	-143.806	0	105.095	0	154.649	-0.568247	127.908	104.403	-84.2384	-0.329223
-101.3	1	2	0	-175.633	-5438	-4846	2.22229	-129.496	0	108.677	0	161.323	-0.636945	127.98	100.882	-112.533	-0.329223
-101.25	1	0	0	-161.807	-4679	-5581	2.22229	-129.496	0	101.525	0	151.073	-0.744947	127.914	93.7299	-331.875	-0.329223
-101.2	1	0	0	-168.475	-5998	-4131	2.22229	-136.648	0	105.101	0	151.078	-0.692856	127.93	90.1483	-8376.61	-0.319444
-101.15	1	-5	0	-168.475	-6467	-3351	2.22229	-143.806	0	94.3671	0	161.807	-0.692856	127.974	90.6317	-1963.09	-0.319444
-101.1	1	2	0	175.573	-7283	86	2.22229	-145.448	0	94.3671	0	151.073	-0.568247	127.93	79.9091	121.554	-0.319444
