Time	R2M5WFSIMES	R2M5WFSQMES	R2M5WFSGMES	R2M5WFSPMES	R2M5WFSIASK	R2M5WFSQASK	R2M5WFSGASK	R2M5WFSPASK	R2M5WFSCRFP	R2M5WFSCRFPP	R2M5WFSCRRP	R2M5WFSCRRPP	R2M5WFSGLDE	R2M5WFSPLDE	R2M5WFSDETA2	R2M5WFSCFQE2	R2M5WFSDFQES
-102.4	-19102	12253	14.803	147.338	-5027	509	1.53046	167.646	1.37958	-70.6915	1.23362	-32.9974	-0.000220342	0.0109863	-7.93213	-4.17162	0
-102.2	-19106	12239	14.8014	147.332	-4691	274	1.46332	167.13	1.33132	-49.0704	1.24332	-52.9156	-0.000176274	-0.0109863	-9.82178	-5.18324	0
-102	-19095	12249	14.798	147.343	-5483	1198	1.71997	166.525	1.34128	-54.8767	1.2507	-47.6971	-0.00026441	0.0219727	-11.64	-6.16757	0
-101.8	-19105	12259	14.803	147.338	-4402	1458	1.49689	165.377	1.31753	-62.4628	1.31414	-42.1106	-0.000220342	-0.032959	-12.6892	-6.74132	0
-101.6	-19120	12246	14.8064	147.349	-4585	950	1.39221	159.917	1.304	-68.2306	1.31515	-35.5792	-0.000308479	-0.0384521	-13.8098	-7.35938	0
-101.4	-19115	12240	14.8014	147.36	-5164	2606	1.6214	158.807	1.23032	-68.5107	1.45184	-34.563	-0.000396616	-0.0109863	-14.6393	-7.82068	0
-101.2	-19109	12244	14.8072	147.36	-4385	2136	1.44318	154.698	1.38698	-61.2158	1.25679	-41.7645	-0.000396616	-0.065918	-15.1172	-8.08804	0
-101	-19113	12253	14.8095	147.36	-4216	1291	1.39221	152.012	1.47762	-70.1477	1.26008	-31.9318	-0.000396616	-0.0714111	-16.1554	-8.67307	0
-100.8	-19116	12234	14.803	147.365	-4871	2326	1.6333	155.55	1.44468	-71.922	1.22372	-31.3715	-0.000440684	-0.0219727	-15.7489	-8.4433	0
-100.6	-19112	12240	14.8041	147.354	-4650	1982	1.54053	158.945	1.4406	-66.665	1.1767	-35.3101	-0.000352547	-0.0384521	-15.3699	-8.22988	0
-100.4	-19112	12241	14.8041	147.365	-5295	1148	1.61102	155.869	1.532	-79.4257	1.25704	-13.7054	-0.000440684	0	-16.3312	-8.77272	0
-100.2	-19112	12239	14.8022	147.354	-4328	1410	1.60614	159.78	1.45209	-71.3342	1.27094	-30.3223	-0.000352547	-0.0549316	-16.2213	-8.71042	0
-100	-19110	12249	14.8037	147.365	-5456	2356	1.5509	156.835	1.30834	-65.3632	1.38034	-36.9855	-0.000440684	0	-16.7432	-9.00698	-0.00325963
-99.8	-19102	12254	14.7987	147.354	-4697	980	1.73492	162.246	1.34945	-75.2344	1.4142	-30.1135	-0.000352547	-0.0164795	-16.9904	-9.14803	-0.00325963
-99.6	-19108	12251	14.8041	147.343	-4788	1886	1.49597	162.971	1.31345	-74.9048	1.3912	-25.8783	-0.00026441	-0.0274658	-18.3472	-9.92902	-0.00325963
-99.4	-19109	12249	14.8045	147.349	-4461	1430	1.52679	159.23	1.41864	-63.6328	1.27852	-40.1825	-0.000308479	-0.0439453	-18.6108	-10.0822	-0.00325963
-99.2001	-19113	12242	14.8064	147.349	-4513	1713	1.45142	157.462	1.44468	-76.9537	1.38186	-30.7947	-0.000308479	-0.0439453	-20.2478	-11.0441	-0.00325963
-99.0001	-19108	12253	14.8087	147.349	-4285	2670	1.35437	158.967	1.45055	-69.3457	1.25704	-33.4644	-0.000308479	-0.065918	-20.4126	-11.142	-0.00325963
