Time	R2M3WFSIMES	R2M3WFSQMES	R2M3WFSGMES	R2M3WFSPMES	R2M3WFSIASK	R2M3WFSQASK	R2M3WFSGASK	R2M3WFSPASK	R2M3WFSCRFP	R2M3WFSCRFPP	R2M3WFSCRRP	R2M3WFSCRRPP	R2M3WFSGLDE	R2M3WFSPLDE	R2M3WFSDETA2	R2M3WFSCFQE2	R2M3WFSDFQES
-102.4	-3321	-21124	14.6979	-98.9319	-2522	-4322	1.4798	-116.125	1.2339	55.0964	0.991461	-27.0209	-0.00022998	0	-10.036	-5.29861	0.00325963
-102.2	-3324	-21119	14.7015	-98.9209	-1511	-3783	1.46393	-122.212	1.13283	51.1798	1.04563	-20.3467	-0.000321972	-0.032959	-9.87122	-5.20985	0
-102	-3326	-21117	14.6967	-98.9594	-1643	-4017	1.32996	-110.451	1.13072	57.9034	1.02653	-29.8773	0	-0.0164795	-7.34985	-3.86187	0
-101.8	-3328	-21117	14.6979	-98.9758	-1742	-3871	1.21582	-107.628	1.17241	55.2118	1.00978	-24.0216	0.000137988	-0.0109863	-7.52014	-3.95237	0
-101.6	-3329	-21122	14.6991	-98.9374	-1786	-4116	1.41754	-114.664	1.12146	54.8877	1.04446	-26.7572	-0.000183984	-0.00549316	-7.21252	-3.78894	0
-101.4	-3323	-21122	14.6983	-98.9484	-945	-4185	1.36505	-109.808	1.15304	54.9811	1.00081	-26.6858	-9.19921e-05	0.0274658	-5.82825	-3.0561	0
-101.2	-3326	-21116	14.6971	-98.9484	-1198	-3923	1.39465	-110.671	1.15157	56.3269	1.00218	-28.3337	-9.19921e-05	0.0109863	-5.0647	-2.65347	0
-101	-3331	-21120	14.6979	-98.9648	-1579	-4112	1.28387	-109.166	1.13788	56.0193	1.00568	-28.2513	4.5996e-05	0.0109863	-3.82324	-2.0008	0
-100.8	-3332	-21122	14.6991	-98.9594	-1216	-3787	1.27777	-110.978	1.06797	64.4623	1.05245	-36.9745	0	-0.0164795	-3.2959	-1.72417	0
-100.6	-3340	-21122	14.6995	-98.9484	-1202	-3706	1.35406	-113.22	1.07134	69.7687	1.05654	-41.3965	-9.19921e-05	-0.00549316	-3.1311	-1.63779	0
-100.4	-3348	-21113	14.6955	-98.9703	-1856	-4244	1.3208	-107.128	1.20547	58.6285	0.930866	-29.6631	9.19921e-05	-0.00549316	-1.58203	-0.8269	0
-100.2	-3331	-21116	14.6971	-98.9539	-1375	-4203	1.36871	-109.671	1.18168	56.272	0.973926	-27.3724	-4.5996e-05	0.0274658	-0.807495	-0.421984	0
-100	-3349	-21110	14.6942	-98.9978	-825	-4057	1.23657	-99.1681	1.11556	69.5654	1.01056	-40.5725	0.000321972	0.0274658	-0.725098	-0.37892	0
-99.8	-3331	-21111	14.6934	-98.9648	-1313	-4086	1.35834	-106.397	1.18294	59.5404	0.946843	-30.5035	4.5996e-05	0.0164795	-0.247192	-0.129171	-0.00325963
-99.6	-3330	-21119	14.6955	-98.9648	-1359	-4125	1.31439	-108.913	1.10166	60.9192	1.02751	-33.4479	4.5996e-05	0.0164795	-0.999756	-0.522475	-0.00325963
-99.4	-3329	-21118	14.6955	-98.9594	-962	-4052	1.37482	-109.166	1.16757	63.5229	0.961261	-35.7715	0	0.0109863	-1.07666	-0.562675	-0.00325963
-99.2001	-3332	-21121	14.7003	-98.9374	-2029	-3974	1.41174	-116.461	1.17031	57.6068	0.981914	-30.7837	-0.000183984	-0.0274658	-1.73584	-0.90734	-0.00325963
-99.0001	-3332	-21118	14.6983	-98.9374	-2261	-4279	1.40808	-113.774	1.15473	57.7057	0.989123	-30.1685	-0.000183984	-0.0109863	-2.50488	-1.30976	-0.00325963
-98.8001	-3321	-21120	14.7011	-98.9978	-1531	-3854	1.12885	-104.392	1.15957	57.052	1.01874	-29.4379	0.000321972	-0.0164795	-5.02075	-2.63033	-0.00325963
-98.6001	-3325	-21117	14.6955	-98.9594	-1448	-4089	1.35681	-107.628	1.14104	54.9591	1.00471	-25.296	0	0.0109863	-3.83423	-2.00657	-0.00325963
-98.4001	-3328	-21115	14.6947	-98.9703	-1608	-4295	1.3504	-108.078	1.09808	61.3916	1.0277	-33.4204	9.19921e-05	0.0109863	-1.68091	-0.87861	-0.00325963
-98.2001	-3331	-21117	14.6987	-98.9813	-848	-3705	1.25153	-109.863	1.1183	59.6173	1.01036	-31.355	0.000183984	-0.00549316	-0.483398	-0.252606	-0.00325963
-98.0001	-3334	-21112	14.6926	-98.9594	-1355	-4343	1.4389	-107.128	1.20863	58.4033	0.921514	-29.2896	0	0.0274658	0.933838	0.48802	-0.00325963
-97.8001	-3318	-21116	14.6951	-98.9374	-1190	-4375	1.55273	-114.445	1.19221	73.5315	0.939244	-46.2854	-0.000183984	0.0219727	2.21924	1.16024	-0.00325963
-97.6001	-3343	-21117	14.7003	-99.0088	-1313	-4090	1.10779	-102.964	1.23095	63.1989	0.902614	-35.2551	0.000413964	-0.00549316	2.26318	1.18324	0
-97.4001	-3335	-21114	14.6963	-98.9813	-1339	-4014	1.29944	-106.677	1.1482	63.6603	0.976459	-35.6561	0.000183984	0.0164795	3.06519	1.60324	0
-97.2001	-3332	-21111	14.6951	-98.9703	-777	-3992	1.26923	-104.474	1.04523	67.8076	1.07817	-39.6771	9.19921e-05	0.0164795	3.70789	1.94026	0
-97.0001	-3339	-21112	14.6951	-98.9868	-772	-4426	1.22894	-101.591	1.17094	66.2695	0.960287	-37.9193	0.00022998	0.032959	4.85596	2.54357	0
-96.8001	-3345	-21108	14.6918	-98.9868	-923	-4315	1.35864	-101.536	1.16315	71.7957	0.971588	-43.5333	0.00022998	0.0384521	5.76782	3.0242	0
-96.6001	-3349	-21108	14.6938	-99.0088	-591	-4164	1.24237	-98.6133	1.15536	72.9163	0.979966	-44.198	0.000413964	0.0219727	6.31165	3.31155	0
-96.4001	-3335	-21107	14.6906	-98.9868	-731	-4290	1.34033	-99.1132	1.12188	69.7412	1.01328	-41.7645	0.00022998	0.0494385	6.28967	3.29993	0
-96.2001	-3331	-21107	14.6918	-98.9978	-535	-3724	1.25427	-96.037	1.15283	65.5609	1.009	-37.6392	0.000321972	0.0219727	8.43201	4.43823	0
-96.0001	-3329	-21106	14.6906	-98.9703	-1163	-4511	1.40594	-102.876	1.11556	74.6906	1.05478	-46.8292	9.19921e-05	0.0604248	9.51416	5.01783	0
-95.8001	-3341	-21110	14.6926	-99.0088	-565	-4103	1.23413	-93.5541	1.14588	80.1453	1.00315	-51.2952	0.000413964	0.0494385	8.16284	4.29458	0
