Time	R2M1WFSIMES	R2M1WFSQMES	R2M1WFSGMES	R2M1WFSPMES	R2M1WFSIASK	R2M1WFSQASK	R2M1WFSGASK	R2M1WFSPASK	R2M1WFSCRFP	R2M1WFSCRFPP	R2M1WFSCRRP	R2M1WFSCRRPP	R2M1WFSGLDE	R2M1WFSPLDE	R2M1WFSDETA2	R2M1WFSCFQE2	R2M1WFSDFQES
-102.4	2	18598	11.5983	119.279	5934	-3082	2.05811	-23.6151	1.01777	-75.4761	0.703209	-34.118	-0.000885698	-0.10437	-23.2471	-9.68477	0.00651926
-102.35	2	18607	11.6003	119.262	5698	-1990	1.92139	-22.9614	0.942029	-75.8002	0.742345	-33.4204	-0.000745851	-0.0823975	-23.5822	-9.84134	0.00325963
-102.3	2	18607	11.6003	119.24	5238	-1760	1.74591	-20.2368	1.0224	-70.6091	0.633871	-40.2814	-0.000559388	-0.098877	-23.335	-9.72576	0.00325963
-102.25	2	18608	11.5983	119.268	6129	-2469	1.96838	-21.1542	1.02401	-74.2621	0.66854	-34.3597	-0.000792467	-0.0769043	-23.1921	-9.65917	0.00325963
-102.2	2	18606	11.5963	119.251	5682	-1912	1.89575	-19.1052	0.874753	-70.0214	0.701243	-40.2374	-0.00065262	-0.0714111	-22.8571	-9.50351	0.00325963
-102.15	2	18601	11.5946	119.273	6330	-2261	2.17194	-19.9347	0.972445	-66.5002	0.685338	-42.3083	-0.000839083	-0.0549316	-23.0603	-9.59784	0.00325963
-102.1	2	18606	11.5983	119.251	5809	-2533	1.89423	-21.7694	0.968215	-66.4948	0.632799	-44.0112	-0.00065262	-0.098877	-22.4011	-9.29293	0.00325963
-102.05	2	18605	11.5963	119.207	5334	-1083	1.66138	-11.4752	0.943439	-73.7842	0.715361	-32.7722	-0.000279694	-0.0549316	-23.0109	-9.57487	0.00325963
-102	2	18607	11.5976	119.246	5991	-1841	1.84967	-18.2098	0.948676	-73.5205	0.685874	-32.3383	-0.000606004	-0.0604248	-22.5934	-9.38156	0.00325963
-101.95	2	18612	11.5993	119.24	5462	-2037	1.77826	-20.4401	1.02079	-70.2466	0.662106	-36.7767	-0.000559388	-0.098877	-22.489	-9.33342	0.00325963
-101.9	2	18617	11.5973	119.218	5371	-1242	1.65894	-13.3319	0.934577	-70.0214	0.631726	-36.0791	-0.000372926	-0.065918	-22.2528	-9.22473	0.00325963
-101.85	2	18604	11.5969	119.246	5928	-1936	1.8161	-17.9297	0.962373	-66.1761	0.681764	-41.7206	-0.000606004	-0.0769043	-22.0221	-9.11892	0.00325963
-101.8	2	18615	11.5997	119.24	5791	-2049	1.76697	-19.8138	0.945051	-65.3522	0.677832	-42.3907	-0.000559388	-0.0769043	-22.1484	-9.17682	0.00325963
-101.75	2	18611	11.6	119.251	6009	-2518	1.91376	-23.3954	0.987149	-66.33	0.620654	-42.3907	-0.00065262	-0.10437	-21.0223	-8.66433	0
-101.7	2	18615	11.5986	119.246	6504	-2164	1.81213	-20.083	0.901543	-67.4341	0.625352	-37.0844	-0.000606004	-0.0494385	-20.6268	-8.48619	0
-101.65	2	18604	11.6	119.257	4997	-1262	1.86646	-19.9127	0.914635	-61.4136	0.646738	-48.8397	-0.000699235	-0.0769043	-20.517	-8.43687	0
-101.6	2	18614	11.6013	119.262	5772	-2567	1.93787	-25.5762	0.948274	-68.1372	0.645665	-40.1001	-0.000745851	-0.109863	-20.5719	-8.46152	0
-101.55	2	18611	11.6027	119.262	4853	-1707	1.88507	-25.9058	0.98876	-70.1038	0.619311	-40.6439	-0.000745851	-0.115356	-20.083	-8.24275	0
-101.5	2	18606	11.5966	119.251	6041	-1934	1.90369	-17.4847	0.981106	-67.11	0.610989	-35.1837	-0.00065262	-0.0549316	-20.083	-8.24275	0
-101.45	2	18607	11.598	119.251	5759	-1752	1.90063	-20.1379	0.882407	-64.8193	0.666217	-47.4829	-0.00065262	-0.0714111	-19.9567	-8.18643	0
-101.4	2	18612	11.6007	119.273	5721	-2334	2.06085	-25.5267	0.980502	-67.3517	0.618103	-41.8359	-0.000839083	-0.0878906	-19.4128	-7.94506	0
-101.35	2	18610	11.5993	119.229	4831	-1627	1.73248	-18.891	0.944648	-70.7739	0.634764	-39.2377	-0.000466157	-0.10437	-19.248	-7.87223	0
-101.3	2	18602	11.5966	119.229	5304	-787	1.85883	-16.5619	0.89832	-67.2363	0.631011	-39.4299	-0.000466157	-0.0494385	-19.2151	-7.85769	0
-101.25	2	18617	11.601	119.202	5009	-1675	1.51978	-16.2103	0.889256	-65.3796	0.610452	-45.3186	-0.000233079	-0.098877	-18.1384	-7.38561	0
-101.2	2	18606	11.5983	119.207	4997	-1262	1.62811	-14.1833	0.833662	-66.5002	0.65746	-44.6704	-0.000279694	-0.0769043	-17.6605	-7.17794	-0.00325963
-101.15	2	18602	11.5952	119.235	5328	-1272	1.84631	-14.1943	0.881601	-65.1709	0.605082	-41.5009	-0.000512773	-0.0604248	-17.3419	-7.04011	-0.00325963
-101.1	2	18608	11.5956	119.251	5500	-1316	2.0163	-18.869	0.85743	-67.1155	0.664251	-42.7313	-0.00065262	-0.0549316	-17.7979	-7.2375	-0.00325963
-101.05	2	18612	11.5973	119.202	5311	-1195	1.57776	-10.1898	0.841518	-55.4919	0.621996	-55.5469	-0.000233079	-0.0549316	-16.0455	-6.48409	-0.00325963
-101	2	18600	11.5963	119.235	5568	-1630	1.69464	-13.0957	0.882004	-63.1604	0.616224	-47.0544	-0.000512773	-0.0604248	-15.8423	-6.39759	-0.00325963
-100.95	2	18607	11.5969	119.202	5304	-787	1.60919	-10.6622	0.908391	-60.7324	0.594209	-47.2797	-0.000233079	-0.0494385	-15.5182	-6.26001	-0.00325963
-100.9	2	18613	11.6	119.235	6373	-1946	1.82861	-17.9681	0.873947	-67.4066	0.617432	-41.2756	-0.000512773	-0.0549316	-15.4083	-6.21348	-0.00325963
-100.85	2	18609	11.5983	119.207	5328	-1272	1.59576	-13.7769	0.836079	-58.7823	0.648882	-52.0258	-0.000279694	-0.0714111	-14.848	-5.97689	-0.00325963
-100.8	2	18611	11.5946	119.224	5917	-1718	1.81305	-13.8318	0.901543	-62.7869	0.566154	-45.1483	-0.000419541	-0.065918	-13.0957	-5.24462	-0.00325963
-100.75	2	18604	11.5942	119.196	5771	-774	1.62231	-5.02625	0.853805	-58.5736	0.597565	-48.8397	-0.000186463	-0.0274658	-13.4747	-5.40208	-0.00325963
-100.7	2	18613	11.5952	119.218	5491	-998	1.77673	-11.8542	0.839705	-65.1929	0.610049	-43.5059	-0.000372926	-0.0384521	-12.9419	-5.18087	-0.00325963
-100.65	2	18608	11.5932	119.213	5959	-895	1.73096	-8.16284	0.834468	-67.0001	0.606022	-36.2988	-0.00032631	-0.0164795	-12.4805	-4.99006	-0.00325963
-100.6	2	18605	11.5973	119.229	5316	-952	1.72119	-15.4138	0.88563	-55.2667	0.546422	-51.9104	-0.000466157	-0.065918	-11.5027	-4.58795	-0.00325963
-100.55	2	18611	11.5932	119.224	5986	-644	1.81213	-10.5249	0.846553	-64.7919	0.584008	-40.0946	-0.000419541	-0.00549316	-11.261	-4.48899	-0.00325963
-100.5	2	18605	11.5935	119.196	5372	-449	1.59149	-4.44397	0.829231	-62.7155	0.594881	-45.4285	-0.000186463	-0.0164795	-11.3269	-4.51596	-0.00325963
-100.45	2	18611	11.5942	119.196	5043	-440	1.6626	-9.05823	0.752286	-55.4645	0.613808	-53.031	-0.000186463	-0.0384521	-10.4315	-4.15062	-0.00325963
-100.4	2	18606	11.5956	119.202	4720	-836	1.61346	-6.92139	0.910607	-60.4797	0.541858	-49.3451	-0.000233079	-0.065918	-9.97559	-3.9654	-0.00325963
-100.35	2	18607	11.5932	119.213	4796	329	1.6922	-4.27368	0.826813	-61.5784	0.565483	-44.176	-0.00032631	-0.0274658	-8.94287	-3.54775	-0.00325963
-100.3	2	18616	11.5966	119.174	4753	152	1.39404	-1.63696	0.77968	-58.5901	0.599847	-50.4053	0	-0.0494385	-9.245	-3.66968	-0.00325963
-100.25	2	18614	11.5952	119.185	4997	-611	1.55975	-6.67969	0.84474	-56.662	0.545616	-51.5753	-9.32314e-05	-0.0604248	-7.64099	-3.02458	-0.00325963
-100.2	2	18606	11.5966	119.207	5427	-1091	1.62598	-10.47	0.818354	-46.7194	0.545885	-61.8036	-0.000279694	-0.0549316	-6.03149	-2.38211	-0.00325963
-100.15	2	18605	11.5915	119.185	5591	-318	1.62323	2.0929	0.772025	-55.5469	0.591793	-53.8989	-9.32314e-05	0	-6.9873	-2.76312	-0.00325963
-100.1	2	18614	11.5969	119.202	4474	-73	1.56311	-9.53064	0.829231	-53.5529	0.551925	-52.9431	-0.000233079	-0.0549316	-5.77881	-2.28162	-0.00325963
-100.05	2	18607	11.5939	119.213	5122	-424	1.69464	-9.53064	0.827619	-53.3112	0.544274	-56.217	-0.00032631	-0.0439453	-5.3009	-2.0918	-0.00325963
-99.9999	2	18616	11.5966	119.191	4923	-632	1.48224	-6.67969	0.805059	-50.6635	0.553939	-57.887	-0.000139847	-0.0549316	-4.4165	-1.74128	-0.00651926
-99.9499	2	18603	11.5915	119.207	5607	-398	1.7627	-3.6145	0.813519	-43.396	0.553939	-65.6598	-0.000279694	-0.00549316	-4.56482	-1.8	-0.00651926
