Time	R1M3WFSIMES	R1M3WFSQMES	R1M3WFSGMES	R1M3WFSPMES	R1M3WFSIASK	R1M3WFSQASK	R1M3WFSGASK	R1M3WFSPASK	R1M3WFSCRFP	R1M3WFSCRFPP	R1M3WFSCRRP	R1M3WFSCRRPP	R1M3WFSGLDE	R1M3WFSPLDE	R1M3WFSDETA2	R1M3WFSCFQE2	R1M3WFSDFQES
-102.4	17133	-16346	16.9815	-43.6267	-1093	-15629	4.7821	-95.4602	3.332	76.8054	0.852647	86.2921	0.000464096	0.137329	13.689	8.13889	0.00977889
-102.35	17129	-16352	16.9841	-43.6761	123	-15203	4.5871	-89.3573	3.38197	79.7443	0.845581	82.2052	0.000843811	0.109863	13.4088	7.96602	0.00977889
-102.3	17139	-16350	16.9885	-43.6487	-301	-14838	4.53217	-93.5651	3.28921	76.6626	0.850737	87.4841	0.000632858	0.0933838	13.2056	7.84085	0.00977889
-102.25	17140	-16355	16.9902	-43.6377	-775	-14528	4.4986	-95.1746	3.34278	78.0414	0.829156	87.5006	0.000548477	0.065918	13.0737	7.75978	0.00977889
-102.2	17136	-16351	16.9863	-43.6597	-657	-15136	4.62769	-92.9059	3.3906	74.1412	0.844817	91.5765	0.000717239	0.10437	13.7823	8.19661	0.00977889
-102.15	17137	-16347	16.9885	-43.6432	-1246	-14841	4.57855	-94.7351	3.31618	81.0132	0.861241	83.2269	0.000590667	0.0823975	13.299	7.89834	0.00977889
-102.1	17138	-16345	16.9894	-43.6597	-144	-15157	4.52026	-92.6257	3.3	76.1572	0.887024	90.6427	0.000717239	0.0933838	13.6285	8.10157	0.00977889
-102.05	17134	-16353	16.9924	-43.6761	-426	-14383	4.40063	-90.5548	3.24103	78.0029	0.869836	90.0824	0.000843811	0.0494385	13.0353	7.73615	0.00977889
-102	17134	-16337	16.9789	-43.6542	-661	-15872	4.85565	-93.186	3.42767	76.723	0.795925	87.0392	0.000675049	0.159302	13.645	8.11175	0.00977889
-101.95	17133	-16342	16.9837	-43.6542	101	-15365	4.67316	-92.1973	3.31546	80.0739	0.884159	82.7051	0.000675049	0.109863	14.0955	8.39046	0.00977889
-101.9	17131	-16356	16.988	-43.6597	-935	-15211	4.55078	-92.1478	3.35357	76.9977	0.82209	87.0392	0.000717239	0.109863	13.7384	8.16944	0.00977889
-101.85	17142	-16346	16.9876	-43.6707	101	-15365	4.59137	-90.5768	3.31654	78.8873	0.929613	83.6993	0.00080162	0.12085	14.5129	8.64977	0.00977889
-101.8	17136	-16355	16.9898	-43.6871	292	-14899	4.44885	-89.8297	3.32588	80.1123	0.889125	83.1995	0.000928192	0.0933838	14.3921	8.57461	0.00977889
-101.75	17130	-16356	16.9902	-43.6707	-516	-14729	4.47571	-91.3678	3.4281	78.4094	0.837751	85.1276	0.00080162	0.0769043	14.5844	8.69422	0.00977889
-101.7	17133	-16353	16.9876	-43.6597	-129	-14531	4.55933	-93.0103	3.35537	78.761	0.933242	86.3251	0.000717239	0.0769043	15.3864	9.19547	0.00977889
-101.65	17133	-16350	16.9889	-43.6816	455	-14830	4.51508	-89.3353	3.42259	78.2227	0.88626	85.7922	0.000886001	0.0933838	15.6006	9.33002	0.00977889
-101.6	17128	-16349	16.9863	-43.6761	550	-15332	4.64142	-90.3131	3.33739	79.53	0.937061	83.5895	0.000843811	0.126343	15.5621	9.30585	0.00977889
-101.55	17130	-16345	16.981	-43.6652	-706	-15198	4.78729	-91.4172	3.48361	78.4094	0.840233	83.8422	0.00075943	0.115356	15.7434	9.41987	0.00977889
-101.5	17125	-16346	16.9793	-43.6761	-109	-15611	4.8111	-89.7473	3.42852	78.6731	0.943364	84.2926	0.000843811	0.159302	16.6553	9.99657	0.00977889
-101.45	17117	-16345	16.9784	-43.6871	813	-15884	4.8584	-88.6981	3.40642	80.9088	0.992255	78.9752	0.000928192	0.164795	17.0068	10.2204	0.00977889
-101.4	17117	-16359	16.981	-43.7201	1444	-15159	4.73328	-84.798	3.37155	83.5236	0.981178	77.8052	0.00118133	0.126343	17.0728	10.2624	0.00977889
-101.35	17120	-16357	16.9824	-43.6871	680	-15553	4.73541	-88.1378	3.57388	82.0184	0.895236	77.3053	0.000928192	0.142822	17.4408	10.4978	0.00977889
-101.3	17121	-16363	16.9889	-43.6871	67	-14915	4.51111	-88.4619	3.52854	82.7051	0.93477	78.9038	0.000928192	0.0823975	17.7979	10.727	0.00977889
