Time	R048WFSIMES	R048WFSQMES	R048WFSGMES	R048WFSPMES	R048WFSIASK	R048WFSQASK	R048WFSGASK	R048WFSPASK	R048WFSCRFP	R048WFSCRFPP	R048WFSCRRP	R048WFSCRRPP	R048WFSGLDE	R048WFSPLDE	R048WFSDETA2	R048WFSCFQE2	R048WFSDFQES
-102.4	-24556	11019	15.8388	155.808	-1834	-5370	1.69769	-108.364	1.37351	18.1604	1.68576	-143.762	-0.000445981	-0.0549316	-24.2084	-9.67009	-0.00977889
-102.35	-24561	11025	15.8443	155.819	-2419	-5491	1.67786	-116.054	1.48551	18.0835	1.48644	-145.228	-0.000520311	-0.098877	-22.9504	-9.10788	-0.0130385
-102.3	-24559	11017	15.8439	155.825	-1992	-4913	1.72241	-115.186	1.42273	19.7589	1.43371	-146.915	-0.000557476	-0.10437	-21.7969	-8.60144	-0.0130385
-102.25	-24554	11027	15.8422	155.808	-1718	-5152	1.60187	-109.759	1.30865	14.3976	1.65198	-145.657	-0.000445981	-0.0878906	-21.8958	-8.64452	-0.0130385
-102.2	-24552	11025	15.8382	155.825	-2004	-5381	1.84448	-110.918	1.32404	20.6213	1.55033	-149.343	-0.000557476	-0.0549316	-20.9344	-8.22813	-0.0130385
-102.15	-24542	11036	15.8351	155.819	-1316	-5504	1.84326	-107.82	1.42782	23.1812	1.37073	-145.003	-0.000520311	-0.0274658	-19.4843	-7.60992	-0.0130385
-102.1	-24561	11035	15.8405	155.808	-1557	-5053	1.69373	-110.319	1.32226	20.4346	1.52972	-147.892	-0.000445981	-0.0714111	-19.2975	-7.53112	-0.0130385
-102.05	-24554	11035	15.8388	155.808	-2004	-5381	1.74561	-110.989	1.32696	25.4388	1.45957	-152.155	-0.000445981	-0.0714111	-18.1549	-7.05289	-0.0130385
-102	-24548	11032	15.8388	155.797	-2248	-5566	1.6452	-104.777	1.40798	22.89	1.29562	-152.139	-0.000371651	-0.0604248	-17.2595	-6.6825	-0.0130385
-101.95	-24547	11032	15.8419	155.797	-1994	-5465	1.60614	-107.715	1.30038	21.8848	1.45899	-152.347	-0.000371651	-0.0604248	-16.5948	-6.40987	-0.0130385
-101.9	-24541	11042	15.8385	155.781	-1782	-5493	1.58386	-100.624	1.39666	22.8351	1.33708	-151.913	-0.000260155	-0.0439453	-15.4303	-5.93668	-0.0130385
-101.85	-24550	11031	15.8354	155.781	-1115	-5282	1.67419	-100.272	1.18986	28.4491	1.50736	-155.978	-0.000260155	-0.0384521	-15.2325	-5.85686	-0.0130385
-101.8	-24553	11036	15.8419	155.77	-1224	-4948	1.44043	-98.9044	1.24353	25.5652	1.44801	-152.474	-0.000185825	-0.0714111	-14.2328	-5.45559	-0.0162981
-101.75	-24554	11033	15.8402	155.808	-1196	-4735	1.6571	-108.474	1.27342	29.3005	1.33881	-157.121	-0.000445981	-0.0823975	-13.1781	-5.03611	-0.0162981
-101.7	-24546	11037	15.8395	155.77	-1339	-5084	1.54083	-98.0585	1.278	32.3547	1.34271	-161.505	-0.000185825	-0.0604248	-12.3157	-4.69578	-0.0162981
-101.65	-24546	11049	15.8385	155.775	-1404	-5426	1.56769	-100.261	1.14077	28.7183	1.50736	-158.154	-0.00022299	-0.0384521	-11.6785	-4.44577	-0.0162981
-101.6	-24542	11037	15.8327	155.792	-1070	-5322	1.77551	-99.4757	1.33574	29.1687	1.24781	-155.33	-0.000334485	0	-10.481	-3.97898	-0.0162981
-101.55	-24537	11041	15.8334	155.792	-801	-5561	1.77856	-101.602	1.2532	32.8876	1.32076	-159.769	-0.000334485	-0.00549316	-10.0854	-3.82562	-0.0162981
-101.5	-24550	11037	15.8399	155.764	-1018	-4808	1.4093	-98.0969	1.14624	31.9757	1.4522	-160.032	-0.00014866	-0.098877	-9.58008	-3.6302	-0.0162981
-101.45	-24546	11037	15.8368	155.775	-658	-5126	1.61194	-98.9154	1.3201	30.9595	1.22239	-158.555	-0.00022299	-0.0439453	-8.87146	-3.35717	-0.0162981
-101.4	-24541	11039	15.8375	155.781	-656	-5240	1.61102	-99.4482	1.19864	32.2339	1.34011	-160.06	-0.000260155	-0.0274658	-7.77832	-2.93801	-0.0162981
-101.35	-24541	11046	15.8395	155.759	-457	-4289	1.40747	-95.9711	1.19673	33.9862	1.36062	-162.186	-0.000111495	-0.0878906	-7.06421	-2.66539	-0.0162981
-101.3	-24536	11035	15.831	155.792	-929	-5555	1.79993	-99.7668	1.2518	40.4626	1.2819	-168.536	-0.000334485	0.00549316	-6.05347	-2.28093	-0.0162981
-101.25	-24527	11054	15.8314	155.753	-333	-5600	1.67694	-89.989	1.1559	41.4899	1.35369	-169.777	-7.43301e-05	0.0219727	-5.59753	-2.108	-0.0162981
-101.2	-24547	11054	15.8395	155.781	-1177	-5014	1.56372	-103.81	1.14522	37.7765	1.37781	-165.465	-0.000260155	-0.0604248	-5.16357	-1.94364	-0.0162981
-101.15	-24541	11050	15.8341	155.753	-354	-5259	1.52344	-91.3239	1.29275	30.8112	1.23337	-157.544	-7.43301e-05	-0.00549316	-4.83398	-1.81897	-0.0162981
-101.1	-24534	11041	15.8354	155.77	-574	-5149	1.61133	-97.1301	1.12958	31.2671	1.38792	-158.873	-0.000185825	-0.0219727	-4.21875	-1.58657	-0.0162981
-101.05	-24534	11053	15.8354	155.764	-506	-4888	1.52832	-93.2629	1.20093	36.1615	1.304	-165.624	-0.00014866	-0.0439453	-3.80127	-1.42907	-0.0162981
-101	-24538	11043	15.8314	155.764	-561	-5954	1.68304	-92.6312	1.24379	40.7098	1.2702	-167.217	-0.00014866	0.0219727	-3.40576	-1.28001	-0.0162981
-100.95	-24533	11036	15.8293	155.764	506	-5459	1.78497	-95.213	1.0876	36.4966	1.43054	-163.729	-0.00014866	0.0384521	-3.0542	-1.14762	-0.0162981
-100.9	-24540	11052	15.8344	155.748	-268	-5255	1.5332	-89.8407	1.18376	42.616	1.30703	-170.354	-3.7165e-05	0.00549316	-1.63696	-0.614675	-0.0162981
-100.85	-24536	11043	15.8348	155.764	-279	-5087	1.57166	-94.4934	1.27228	41.1603	1.21199	-169.041	-0.00014866	-0.00549316	-1.54358	-0.579592	-0.0162981
-100.8	-24537	11049	15.8327	155.737	251	-4757	1.53076	-85.99	1.08026	35.7385	1.43068	-164.399	3.7165e-05	-0.0274658	-1.26343	-0.474361	-0.0162981
-100.75	-24519	11058	15.831	155.742	-134	-5375	1.63635	-89.6155	1.24557	37.1942	1.25821	-165.234	0	0.0109863	-0.6427	-0.241276	-0.0162981
-100.7	-24523	11049	15.8314	155.737	630	-5409	1.59607	-84.5892	1.23679	39.5947	1.25619	-167.684	3.7165e-05	0.0384521	-0.269165	-0.101044	-0.0162981
-100.65	-24532	11051	15.8351	155.748	-340	-5431	1.49567	-90.4395	1.08905	41.2811	1.42144	-169.014	-3.7165e-05	-0.0109863	-0.0219727	-0.00824842	-0.0162981
-100.6	-24535	11057	15.8382	155.726	282	-4536	1.36414	-84.3256	1.20004	43.2806	1.30183	-170.98	0.000111495	-0.0549316	-0.236206	-0.088671	-0.0162981
-100.55	-24527	11045	15.831	155.764	348	-5553	1.66779	-92.2247	1.28181	39.6991	1.19884	-168.003	-0.00014866	0.0384521	0.439453	0.164972	-0.0162981
-100.5	-24541	11051	15.8388	155.753	-266	-4620	1.41449	-94.3506	1.12983	37.6831	1.36655	-166.344	-7.43301e-05	-0.0549316	0.922852	0.346464	-0.0162981
-100.45	-24531	11052	15.8304	155.742	201	-5267	1.68518	-86.8634	1.24595	38.1116	1.24073	-165.652	0	0.0494385	0.889893	0.334088	-0.0162981
