Time	R046WFSIMES	R046WFSQMES	R046WFSGMES	R046WFSPMES	R046WFSIASK	R046WFSQASK	R046WFSGASK	R046WFSPASK	R046WFSCRFP	R046WFSCRFPP	R046WFSCRRP	R046WFSCRRPP	R046WFSGLDE	R046WFSPLDE	R046WFSDETA2	R046WFSCFQE2	R046WFSDFQES
-102.4	6307	24001	14.5951	75.2618	-7606	3300	2.43408	160.538	1.86363	178.759	1.19185	-99.3658	0.000604157	0.065918	16.1829	7.84172	0.00651926
-102.35	6303	24008	14.5977	75.2783	-7043	2979	2.31079	156.813	1.88877	179.352	1.11129	-97.8662	0.000483325	0.0274658	15.8368	7.66507	0.00651926
-102.3	6303	23990	14.5903	75.2893	-7842	2896	2.69135	155.22	1.85123	177.023	1.13655	-96.7676	0.000402771	0.065918	15.6665	7.57837	0.00651926
-102.25	6301	23987	14.5837	75.2673	-8648	3531	2.87415	160.593	1.92003	-179.714	1.13628	-104.908	0.000563879	0.137329	15.9906	7.74351	0.00651926
-102.2	6302	24000	14.5885	75.2893	-8007	3135	2.69135	155.22	1.82411	174.023	1.131	-95.1581	0.000402771	0.0878906	15.7928	7.64268	0.00651926
-102.15	6313	24003	14.5955	75.2618	-7918	2894	2.42615	161.071	1.9756	177.006	1.06922	-101.975	0.000604157	0.065918	15.5841	7.53647	0.00651926
-102.1	6314	24008	14.5966	75.2948	-7124	3378	2.36298	152.781	2.00007	-178.297	1.04978	-101.14	0.000362494	0.0274658	15.5457	7.51693	0.00651926
-102.05	6308	23997	14.5918	75.2728	-8001	2337	2.55951	159.219	1.95889	177.567	1.08525	-101.981	0.000523602	0.0549316	15.7599	7.6259	0.00651926
-102	6301	23998	14.5933	75.2893	-7359	2738	2.53998	156.05	1.85222	175.402	1.15225	-93.9716	0.000402771	0.0549316	16.0236	7.76033	0.00651926
-101.95	6300	23996	14.59	75.3003	-7928	3457	2.68036	153.358	1.86347	-177.951	1.16651	-103.826	0.000322217	0.0823975	16.2433	7.87263	0.00651926
-101.9	6312	23986	14.5848	75.2509	-8169	3696	2.83539	161.351	1.945	177.347	1.07416	-101.662	0.000684711	0.137329	15.6775	7.58396	0.00651926
-101.85	6312	24001	14.5922	75.2618	-8402	2653	2.53448	160.763	1.82659	-177.759	1.18511	-106.326	0.000604157	0.10437	15.9851	7.7407	0.00651926
-101.8	6305	24003	14.5977	75.2783	-6913	3458	2.31659	155.572	1.98254	-179.802	1.05801	-100.871	0.000483325	0.00549316	15.7928	7.64268	0.00651926
-101.75	6318	24001	14.594	75.2728	-7393	3532	2.50427	159.961	2.00074	178.759	1.08306	-100.168	0.000523602	0.0549316	16.0675	7.78277	0.00651926
-101.7	6305	23992	14.5896	75.2893	-7642	4173	2.69806	154.171	1.94021	174.985	1.0858	-95.5701	0.000402771	0.0933838	16.2762	7.88949	0.00651926
-101.65	6312	23998	14.5918	75.2728	-7634	3373	2.55829	159.835	1.74363	174.655	1.22933	-93.653	0.000523602	0.0769043	15.9686	7.7323	0.00651926
-101.6	6303	23996	14.5878	75.2618	-8269	2570	2.73468	161.741	1.89357	176.776	1.13734	-99.1351	0.000604157	0.109863	16.0126	7.75472	0.00651926
-101.55	6305	23996	14.5885	75.2783	-8508	2963	2.70752	158.802	1.92714	179.033	1.14288	-103.266	0.000483325	0.109863	16.2268	7.8642	0.00651926
-101.5	6310	23997	14.587	75.2838	-8431	3047	2.79022	157.297	1.97642	177.924	1.09053	-103.37	0.000443048	0.12085	16.4191	7.96265	0.00651926
-101.45	6307	24007	14.5962	75.2728	-7230	3055	2.35413	157.95	1.90878	-178.028	1.09525	-101.332	0.000523602	0.032959	15.8752	7.68467	0.00651926
-101.4	6308	24005	14.5955	75.2838	-7229	2894	2.40509	156.566	1.99412	178.088	1.06801	-98.6737	0.000443048	0.0274658	16.2378	7.86982	0.00651926
-101.35	6307	23996	14.5903	75.2728	-7714	3213	2.62634	160.395	1.9837	-179.599	1.10876	-100.706	0.000523602	0.065918	16.2323	7.86701	0.00651926
-101.3	6307	23995	14.59	75.2783	-7867	2649	2.66235	158.412	1.75891	-178.929	1.23949	-102.294	0.000483325	0.0714111	16.1389	7.81926	0.00651926
-101.25	6308	23994	14.5885	75.2673	-8116	3928	2.74475	159.642	1.83519	-177.479	1.15648	-104.194	0.000563879	0.12085	16.2048	7.85296	0.00651926
-101.2	6311	24001	14.5929	75.2509	-8271	2728	2.55096	163.812	2.01148	176.193	1.06988	-101.602	0.000684711	0.0878906	16.4301	7.96828	0.00651926
-101.15	6310	23997	14.5911	75.2618	-8108	2965	2.64252	161.071	2.03133	-178.05	1.05274	-105.238	0.000604157	0.0933838	16.3477	7.92606	0.00651926
-101.1	6311	24010	14.6003	75.2618	-6912	2977	2.20245	161.082	1.83056	-178.709	1.17799	-99.9866	0.000604157	0.0109863	16.5894	8.05001	0.00651926
-101.05	6306	23999	14.5911	75.2783	-7392	3135	2.60742	158.522	1.90316	177.913	1.16268	-97.3608	0.000483325	0.0604248	16.9135	8.21671	0.00651926
-101	6310	23997	14.59	75.2728	-8191	3126	2.64465	159.39	1.94699	177.193	1.09997	-98.6353	0.000523602	0.098877	16.6663	8.08951	0.00651926
-100.95	6311	23983	14.5845	75.2563	-8435	3290	2.82806	162.372	1.86909	179.165	1.17482	-102.398	0.000644434	0.115356	16.9684	8.24502	0.00651926
-100.9	6309	23999	14.5914	75.2728	-8111	3050	2.59094	159.505	1.91159	-179.423	1.19396	-104.365	0.000523602	0.0878906	17.4188	8.47779	0.00651926
-100.85	6307	24001	14.5951	75.2783	-8189	2330	2.44995	160.104	1.99892	-176.1	1.12229	-107.435	0.000483325	0.065918	17.4298	8.48348	0.00651926
-100.8	6309	23997	14.5933	75.2838	-8024	3120	2.51068	156.478	2.09732	-179.055	1.05406	-105.672	0.000443048	0.0769043	17.4957	8.51765	0.00651926
-100.75	6310	24003	14.5958	75.2728	-7456	2084	2.40143	159.725	1.87835	-174.49	1.18313	-103.535	0.000523602	0.0384521	17.6715	8.60887	0.00651926
-100.7	6311	23993	14.59	75.2728	-7941	2797	2.60406	158.555	2.07003	177.528	1.05373	-98.1024	0.000523602	0.0769043	17.8143	8.68313	0.00651926
-100.65	6305	23989	14.5867	75.2673	-8580	2872	2.77008	160.988	1.97444	172.277	1.12559	-96.004	0.000563879	0.12085	17.7704	8.66027	0.00651926
-100.6	6314	23985	14.5845	75.2563	-8739	2952	2.87994	163.784	1.83717	-175.27	1.22444	-106.924	0.000644434	0.126343	17.6605	8.60317	0.00651926
-100.55	6308	24005	14.5933	75.2509	-8102	2323	2.49359	164.075	1.9278	-178.901	1.17495	-106.447	0.000684711	0.065918	17.6495	8.59746	0.00651926
-100.5	6312	23996	14.5922	75.2618	-8342	2877	2.53815	160.9	1.99197	-179.006	1.1537	-104.079	0.000604157	0.065918	18.1494	8.85781	0.00651926
-100.45	6313	24010	14.5977	75.2728	-7056	2404	2.29614	158.093	1.93872	179.94	1.17271	-100.679	0.000523602	0.0109863	18.3911	8.98422	0.00651926
-100.4	6305	24004	14.5947	75.2783	-7305	3285	2.47223	158.549	1.97345	178.797	1.1991	-98.2397	0.000483325	0.0439453	18.3966	8.9871	0.00651926
-100.35	6314	23994	14.59	75.2838	-7942	2961	2.62329	157.544	1.95393	177.962	1.18261	-102.338	0.000443048	0.0769043	18.501	9.0418	0.00651926
-100.3	6310	23992	14.5874	75.2728	-8664	2875	2.78992	158.467	1.9364	-175.117	1.20861	-106.073	0.000523602	0.137329	18.6713	9.13119	0.00651926
-100.25	6311	23990	14.5903	75.2399	-8503	2797	2.64587	166.13	1.85057	-179.055	1.25295	-107.463	0.000765265	0.109863	18.5614	9.07349	0.00651926
-100.2	6318	24000	14.5922	75.2728	-7700	2561	2.56378	159.362	2.04076	179.511	1.17337	-102.651	0.000523602	0.065918	19.1547	9.38593	0.00651926
-100.15	6309	24004	14.5947	75.2783	-8180	2875	2.46002	157.797	2.14859	178.017	1.07779	-102.431	0.000483325	0.0878906	19.2206	9.42078	0.00651926
-100.1	6308	23993	14.5922	75.2893	-7224	3285	2.46674	156.006	2.02174	176.028	1.12652	-96.9269	0.000402771	0.0439453	18.869	9.23522	0.00651926
-100.05	6315	23998	14.5933	75.2618	-7458	2722	2.47589	161.598	1.84048	-179.149	1.22378	-99.4153	0.000604157	0.0439453	18.5614	9.07349	0.00651926
-99.9999	6315	23993	14.5903	75.2454	-8339	2240	2.65778	165.108	1.94666	178.984	1.14592	-101.135	0.000724988	0.0933838	18.2977	8.93534	0.00651926
-99.9499	6309	23990	14.5833	75.2563	-8980	2395	2.87811	162.257	1.98817	178.879	1.1537	-104.403	0.000644434	0.131836	18.858	9.22944	0.00651926
-99.8998	6308	23997	14.5911	75.2618	-8341	2402	2.59277	162.455	1.92218	-178.632	1.20557	-104.881	0.000604157	0.0769043	18.7701	9.18318	0.00651926
-99.8498	6310	24007	14.5951	75.2673	-7540	2960	2.40143	159.725	1.9369	-178.857	1.1673	-102.947	0.000563879	0.0494385	18.5284	9.0562	0.00651926
-99.7998	6319	23998	14.5936	75.2509	-7719	2616	2.46552	162.856	2.10757	-177.803	1.06922	-105.359	0.000684711	0.0439453	18.2373	8.90373	0.00651926
