Time	R043WFSIMES	R043WFSQMES	R043WFSGMES	R043WFSPMES	R043WFSIASK	R043WFSQASK	R043WFSGASK	R043WFSPASK	R043WFSCRFP	R043WFSCRFPP	R043WFSCRRP	R043WFSCRRPP	R043WFSGLDE	R043WFSPLDE	R043WFSDETA2	R043WFSCFQE2	R043WFSDFQES
-102.4	12752	-16664	15.8038	-52.5476	-421	-10423	3.35449	-96.4819	2.26996	-169.678	1.64409	-36.9031	-0.00061952	-0.0439453	-16.9409	-8.20125	-0.00325963
-102.35	12757	-16669	15.8029	-52.5696	324	-10521	3.25134	-89.1595	2.36121	-173.188	1.66215	-27.8558	-0.000428898	-0.0219727	-17.3364	-8.40478	-0.00325963
-102.3	12766	-16660	15.8042	-52.5586	26	-10484	3.23364	-91.5656	2.27859	-170.239	1.63181	-35.2112	-0.000524209	-0.032959	-17.0892	-8.27747	-0.00325963
-102.25	12748	-16673	15.8015	-52.5806	-239	-11359	3.27393	-86.781	2.23257	-169.327	1.68538	-37.3206	-0.000333587	-0.0164795	-17.3145	-8.39345	-0.00325963
-102.2	12760	-16664	15.8073	-52.5641	647	-9208	3.04382	-92.9333	2.31615	-171.755	1.6142	-34.4421	-0.000476554	-0.0549316	-16.7432	-8.09981	-0.00325963
-102.15	12756	-16668	15.8029	-52.5861	-80	-10170	3.12256	-87.9565	2.29681	-169.261	1.62929	-36.0461	-0.000285932	-0.0439453	-16.7322	-8.09418	-0.00325963
-102.1	12758	-16666	15.8051	-52.5861	85	-10039	2.995	-86.6437	2.35175	-168.953	1.63166	-38.0347	-0.000285932	-0.0384521	-16.875	-8.16741	-0.00325963
-102.05	12758	-16667	15.8015	-52.5641	-52	-11082	3.38135	-90.2637	2.2118	-173.029	1.6438	-29.7949	-0.000476554	-0.0109863	-16.5344	-7.99295	-0.00325963
-102	12760	-16667	15.8069	-52.5751	-806	-9923	3.05237	-91.214	2.3583	-169.047	1.58342	-34.6344	-0.000381243	-0.0604248	-16.6937	-8.07448	-0.00325963
-101.95	12758	-16663	15.8038	-52.5696	-442	-10574	3.23364	-91.5656	2.25558	-169.442	1.63314	-36.8097	-0.000428898	-0.0439453	-16.452	-7.95084	-0.00325963
