Time	R2M5WFSIMES	R2M5WFSQMES	R2M5WFSGMES	R2M5WFSPMES	R2M5WFSIASK	R2M5WFSQASK	R2M5WFSGASK	R2M5WFSPASK	R2M5WFSCRFP	R2M5WFSCRFPP	R2M5WFSCRRP	R2M5WFSCRRPP	R2M5WFSGLDE	R2M5WFSPLDE	R2M5WFSDETA2	R2M5WFSCFQE2	R2M5WFSDFQES
-102.4	-17556	14399	14.808	140.636	-4880	1254	1.49841	158.994	1.40026	-69.8236	1.09934	-46.8677	-0.000220342	-0.0384521	-5.80078	-3.04159	-0.00325963
-102.35	-17542	14402	14.8018	140.62	-4433	904	1.55121	166.306	1.2049	-60.3259	1.28307	-55.7831	-8.81368e-05	-0.0549316	-6.86646	-3.60534	-0.00325963
-102.3	-17539	14408	14.8049	140.587	-4762	1480	1.41205	179.225	1.15467	-60.9137	1.324	-56.6125	0.000176274	-0.032959	-6.4325	-3.37549	-0.00325963
-102.25	-17545	14394	14.8037	140.625	-4259	1187	1.5979	167.311	1.29073	-64.5172	1.18219	-52.4158	-0.000132205	-0.0823975	-5.52612	-2.89666	-0.00325963
-102.2	-17539	14394	14.8022	140.625	-4987	1603	1.61865	166.838	1.26494	-59.6228	1.21128	-57.2443	-0.000132205	-0.032959	-5.32837	-2.79239	-0.00325963
-102.15	-17556	14384	14.8022	140.669	-5207	1719	1.78101	151.425	1.1931	-66.4398	1.28863	-50.4163	-0.000484752	-0.0219727	-5.31189	-2.78371	-0.00325963
-102.1	-17547	14407	14.8049	140.587	-4668	686	1.41296	-179.379	1.43728	-63.5944	1.07509	-54.0967	0.000176274	-0.0439453	-3.26294	-1.70689	-0.00325963
-102.05	-17557	14389	14.808	140.652	-4508	2490	1.50238	151.941	1.30375	-71.3617	1.21339	-46.4227	-0.000352547	-0.0769043	-4.10339	-2.1479	-0.00325963
-102	-17543	14406	14.806	140.62	-4538	1657	1.39526	166.179	1.36426	-68.2306	1.15267	-47.5543	-8.81368e-05	-0.0604248	-5.80078	-3.04159	-0.00325963
-101.95	-17551	14394	14.806	140.62	-4108	744	1.32629	169.393	1.18989	-72.0593	1.28408	-48.0872	-8.81368e-05	-0.0769043	-6.13586	-3.21861	-0.00325963
-101.9	-17542	14398	14.8049	140.636	-4499	919	1.57257	161.136	1.25702	-71.0431	1.21781	-45.9778	-0.000220342	-0.0494385	-5.89966	-3.09381	-0.00325963
