Time	R2M2WFSIMES	R2M2WFSQMES	R2M2WFSGMES	R2M2WFSPMES	R2M2WFSIASK	R2M2WFSQASK	R2M2WFSGASK	R2M2WFSPASK	R2M2WFSCRFP	R2M2WFSCRFPP	R2M2WFSCRRP	R2M2WFSCRRPP	R2M2WFSGLDE	R2M2WFSPLDE	R2M2WFSDETA2	R2M2WFSCFQE2	R2M2WFSDFQES
-102.4	17823	-14918	14.8749	-39.9188	-2951	-7747	2.52869	-110.836	2.02864	26.0925	1.70566	-112.665	1.21092	18.5944	-4.66919	-1.46953	-0.462867
-102.2	18236	-14392	14.8572	-38.2709	-2726	-7827	2.52869	-109.193	1.99571	27.356	1.7265	-110.61	1.19966	18.8031	-4.6637	-1.46779	-0.462867
-102	18568	-13882	14.838	-36.8207	-2525	-7891	2.52869	-107.737	1.99472	29.4983	1.71636	-109.616	1.18976	18.9185	-4.64172	-1.46085	-0.462867
-101.8	18885	-13405	14.8111	-35.3815	-2327	-7951	2.52869	-106.293	2.01711	30.2948	1.68257	-107.715	1.17992	19.2426	-4.46594	-1.4053	-1.57114
-101.6	19147	-12972	14.7914	-34.129	-2152	-8002	2.52869	-105.046	1.9911	30.8276	1.69412	-105.688	1.17137	19.4128	-4.55383	-1.43307	-1.57114
-101.4	19344	-12592	14.7663	-33.0359	-2000	-8042	2.52869	-103.947	1.97825	33.2776	1.69412	-105.991	1.1639	19.5557	-4.44397	-1.39835	-1.57114
-101.2	19510	-12256	14.7443	-32.146	-1877	-8073	2.52869	-103.063	1.9687	33.338	1.69186	-104.249	1.15782	19.8029	-4.42749	-1.39315	-2.58489
-101	19634	-11982	14.7121	-31.4539	-1769	-8096	2.52869	-102.365	1.96277	34.0631	1.68342	-103.563	1.1531	20.083	-4.48242	-1.4105	-2.58489
-100.8	19711	-11773	14.6916	-30.8112	-1683	-8115	2.52869	-101.722	1.93676	35.2661	1.69468	-103.508	1.14871	20.2753	-4.37805	-1.37753	-2.58489
-100.6	19752	-11617	14.6589	-30.4486	-1630	-8125	2.52869	-101.354	1.90843	34.7882	1.70876	-102.288	1.14623	20.4785	-4.33411	-1.36365	-3.49758
-100.4	19764	-11503	14.6363	-30.1959	-1595	-8132	2.52869	-101.107	1.91634	36.3812	1.6868	-103.398	1.1445	20.7477	-4.13086	-1.29948	-3.49758
-100.2	19739	-11458	14.6036	-30.1025	-1585	-8132	2.52869	-101.014	1.89987	34.953	1.68651	-101.799	1.14386	20.9894	-3.99353	-1.25613	-3.49758
-100	19687	-11471	14.5793	-30.2399	-1602	-8129	2.52869	-101.151	1.90646	35.0684	1.66877	-102.112	1.1448	21.2201	-3.99353	-1.25613	-4.30597
-99.8	19588	-11571	14.555	-30.5585	-1648	-8120	2.52869	-101.47	1.89032	35.5737	1.66934	-103.398	1.14698	21.4178	-3.9386	-1.2388	-4.30597
-99.6	19435	-11708	14.5209	-31.0968	-1720	-8107	2.52869	-102.008	1.89131	34.1016	1.65667	-102.859	1.15066	21.698	-4.03198	-1.26827	-4.30597
-99.4	19252	-11951	14.4973	-31.8329	-1831	-8081	2.52869	-102.744	1.89592	34.7223	1.63695	-105.101	1.15568	21.9067	-4.06494	-1.27867	-4.99701
-99.2001	19001	-12257	14.4654	-32.8052	-1965	-8050	2.52869	-103.716	1.88736	32.4316	1.63189	-104.623	1.16233	22.1814	-4.1803	-1.31508	-4.99701
-99.0001	18691	-12660	14.4443	-34.1016	-2151	-8001	2.52869	-105.013	1.87032	30.8057	1.63442	-105.573	1.17118	22.3682	-4.5813	-1.44175	-4.99701
-98.8001	18306	-13150	14.4174	-35.6836	-2369	-7939	2.52869	-106.595	1.89757	29.4818	1.60103	-107.507	1.18199	22.5549	-4.83948	-1.52338	-5.55441
-98.6001	17843	-13710	14.3951	-37.5348	-2621	-7863	2.52869	-108.446	1.86547	26.6254	1.61524	-108.303	1.19463	22.7747	-5.10315	-1.6068	-5.55441
-98.4001	17304	-14318	14.37	-39.5892	-2900	-7764	2.52869	-110.5	1.88176	24.8071	1.59172	-110.572	1.20867	23.0109	-5.35583	-1.68682	-5.96512
-98.2001	16692	-14992	14.3484	-41.9183	-3215	-7639	2.52869	-112.83	1.86861	22.6044	1.59521	-113.082	1.22458	23.1427	-5.45471	-1.71815	-5.96512
-98.0001	15971	-15706	14.3322	-44.5056	-3561	-7484	2.52869	-115.411	1.91996	19.0393	1.54745	-114.571	-1.21689	23.324	-5.77881	-1.82091	-5.96512
-97.8001	15158	-16440	14.3055	-47.2467	-3909	-7306	2.52869	-118.18	1.91041	17.1771	1.54908	-118.422	-1.19816	23.5272	-5.93262	-1.86972	-6.20633
-97.6001	14284	-17190	14.3004	-50.2844	-4293	-7087	2.52869	-121.196	1.92325	12.6398	1.53441	-119.636	-1.17741	23.5822	-6.36108	-2.00583	-6.20633
-97.4001	13290	-17949	14.2865	-53.476	-4681	-6841	2.52869	-124.387	1.92292	9.67896	1.53138	-123.085	-1.15561	23.6865	-6.7511	-2.12993	-6.20633
-97.2001	12198	-18698	14.281	-56.8597	-5078	-6549	2.52869	-127.771	1.93939	5.88867	1.5167	-126.008	-1.1325	23.725	-6.97083	-2.19993	-6.25197
-97.0001	11008	-19415	14.276	-60.4083	-5472	-6224	2.52869	-131.325	2.01579	1.42273	1.45567	-128.386	-1.10826	23.8293	-7.06421	-2.2297	-6.25197
-96.8001	9719	-20084	14.2717	-64.1382	-5864	-5854	2.52869	-135.055	2.00493	-0.933838	1.46405	-133.704	-1.08278	23.8843	-7.20703	-2.27525	-6.25197
-96.6001	8354	-20698	14.283	-67.9999	-6245	-5447	2.52869	-138.906	2.03687	-6.25671	1.44169	-135.851	-1.0564	23.7744	-7.52563	-2.37698	-6.07595
-96.4001	6900	-21240	14.2884	-71.9934	-6608	-5000	2.52869	-142.905	2.0563	-10.047	1.4347	-140.092	-1.02912	23.6975	-7.84973	-2.48061	-6.07595
-96.2001	5368	-21697	14.2977	-76.0748	-6949	-4514	2.52869	-146.986	2.10504	-13.4802	1.40325	-144.849	-1.00124	23.6261	-8.00903	-2.5316	-6.07595
-96.0001	3798	-22052	14.3136	-80.2167	-7251	-4009	2.52869	-151.117	2.08693	-18.1055	1.42492	-148.321	-0.972946	23.4778	-8.21228	-2.59673	-5.66524
-95.8001	2212	-22308	14.3438	-84.353	-7524	-3470	2.52869	-155.27	2.16202	-22.5714	1.37623	-152.045	-0.94469	23.2306	-8.23425	-2.60377	-5.66524
-95.6001	583	-22448	14.3666	-88.4839	-7758	-2915	2.52869	-159.395	2.19726	-27.0813	1.36039	-155.715	-0.916473	23.0768	-8.29468	-2.62315	-5.66524
-95.4001	-1022	-22468	14.3885	-92.6038	-7944	-2354	2.52869	-163.521	2.21669	-29.9597	1.36062	-161.307	-0.88833	22.8516	-8.24524	-2.60729	-5.00679
-95.2001	-2606	-22394	14.4239	-96.6302	-8092	-1789	2.52869	-167.536	2.22492	-34.2609	1.36202	-164.987	-0.860826	22.5494	-8.16833	-2.58264	-5.00679
-95.0001	-4138	-22217	14.4501	-100.563	-8194	-1236	2.52869	-171.475	2.25094	-37.6831	1.36388	-169.31	-0.833959	22.2638	-8.22876	-2.60201	-5.00679
-94.8001	-5631	-21943	14.4887	-104.37	-8258	-687	2.52869	-175.276	2.30297	-42.616	1.33733	-171.887	-0.807955	21.9562	-8.23975	-2.60553	-4.11691
-94.6001	-7032	-21606	14.5303	-108.012	-8288	-155	2.52869	-178.918	2.33162	-46.9116	1.33057	-174.738	-0.783077	21.5881	-8.21228	-2.59673	-4.11691
-94.4001	-8347	-21206	14.5758	-111.467	-8279	346	2.52869	177.621	2.37246	-49.3561	1.31822	-179.346	-0.759475	21.2256	-8.17383	-2.5844	-4.11691
-94.2001	-9616	-20723	14.6196	-114.901	-8243	839	2.52869	174.188	2.38893	-52.1082	1.31822	176.353	-0.736023	20.8411	-7.8772	-2.4894	-3.00864
-94.0001	-10810	-20219	14.6648	-118.147	-8183	1301	2.52869	170.942	2.39749	-55.2942	1.33197	173.002	-0.713846	20.4401	-7.78381	-2.45952	-3.00864
-93.8001	-11912	-19675	14.7145	-121.19	-8103	1733	2.52869	167.899	2.40506	-58.6011	1.34967	170.486	-0.693058	20.0665	-7.6355	-2.41209	-3.00864
