Time	R2M4WFSIMES	R2M4WFSQMES	R2M4WFSGMES	R2M4WFSPMES	R2M4WFSIASK	R2M4WFSQASK	R2M4WFSGASK	R2M4WFSPASK	R2M4WFSCRFP	R2M4WFSCRFPP	R2M4WFSCRRP	R2M4WFSCRRPP	R2M4WFSGLDE	R2M4WFSPLDE	R2M4WFSDETA2	R2M4WFSCFQE2	R2M4WFSDFQES
-102.4	-21045	22614	17.3541	132.946	-64	8207	2.46063	89.4617	1.67128	52.1631	1.62289	-110.973	0.000192351	0.098877	21.4453	4.97489	0
-102.2	-21057	22602	17.3575	132.962	342	7303	2.28546	80.3156	1.73182	50.7898	1.44643	-105.771	9.61754e-05	0.0494385	21.3464	4.94967	0
-102	-21053	22608	17.3559	132.935	-866	7792	2.34406	95.4108	1.69937	58.7823	1.58822	-109.286	0.000256468	0.0769043	20.8905	4.83386	0
-101.8	-21060	22604	17.3607	132.951	1266	6960	2.05963	87.0612	1.70237	48.7848	1.44785	-103.524	0.000160292	0.0164795	18.8525	4.32445	0.00325963
-101.6	-21041	22628	17.3599	132.951	1476	6603	2.09503	82.9852	1.6811	51.4655	1.50894	-108.71	0.000160292	0.00549316	19.3524	4.4482	0.00325963
-101.4	-21052	22621	17.3597	132.973	556	7092	2.14905	77.926	1.78308	40.7538	1.45211	-102.415	3.20585e-05	0.0219727	19.9786	4.60431	0.00325963
-101.2	-21053	22608	17.3559	132.962	661	8148	2.37579	83.0127	1.69664	46.9116	1.58595	-109.314	9.61754e-05	0.0769043	19.715	4.53843	0.00325963
-101	-21057	22607	17.3554	132.951	23	8214	2.44873	86.2811	1.69746	44.8462	1.59305	-106.161	0.000160292	0.0878906	19.8303	4.56722	0.00325963
-100.8	-21051	22604	17.3543	132.962	1088	8010	2.46246	83.2654	1.62465	57.1234	1.57543	-113.461	9.61754e-05	0.0769043	19.5392	4.49463	0.00325963
-100.6	-21056	22609	17.3573	132.962	666	7299	2.30347	80.6067	1.63474	47.1478	1.45893	-104.628	9.61754e-05	0.0384521	18.1329	4.14759	0.00325963
-100.4	-21055	22620	17.3602	132.962	1588	6812	2.10083	81.4581	1.57748	50.2405	1.50525	-105.419	9.61754e-05	0.0164795	16.5564	3.76508	0.00325963
-100.2	-21049	22618	17.3597	132.951	1094	7250	2.13196	85.6219	1.50767	43.006	1.6317	-100.745	0.000160292	0.032959	15.8038	3.58473	0.00325963
-100	-21059	22613	17.3618	132.951	1245	6549	1.97937	85.8856	1.73591	53.7012	1.41602	-111.44	0.000160292	0	15.8203	3.58866	0.00651926
-99.8	-21059	22617	17.3599	132.935	-1451	6952	2.08771	95.0208	1.48286	54.201	1.54219	-110.138	0.000256468	0.0219727	13.634	3.07193	0.00651926
-99.6	-21059	22607	17.3583	132.973	2152	7614	2.20398	77.2723	1.42969	44.5166	1.66892	-104.854	3.20585e-05	0.0604248	13.8593	3.1247	0.00651926
-99.4	-21052	22612	17.3575	132.973	815	7390	2.30499	78.3875	1.48668	38.0621	1.45495	-96.5753	3.20585e-05	0.0439453	12.0081	2.69387	0.00651926
-99.2001	-21050	22617	17.357	132.946	-779	6868	2.25098	87.8577	1.44305	53.4485	1.5419	-104.974	0.000192351	0.0219727	12.6398	2.84018	0.00651926
-99.0001	-21056	22604	17.3599	132.962	347	7297	2.13196	80.1178	1.52867	38.1116	1.46859	-96.1029	9.61754e-05	0.0219727	12.9309	2.90785	0.00651926
