Time	R047WFSIMES	R047WFSQMES	R047WFSGMES	R047WFSPMES	R047WFSIASK	R047WFSQASK	R047WFSGASK	R047WFSPASK	R047WFSCRFP	R047WFSCRFPP	R047WFSCRRP	R047WFSCRRPP	R047WFSGLDE	R047WFSPLDE	R047WFSDETA2	R047WFSCFQE2	R047WFSDFQES
-102.4	505	10723	14.3079	33.9148	-452	-5441	1.66565	-94.7461	1.33204	-44.599	1.02053	-61.5289	-0.719747	10.7776	-2.93335	-1.41007	-5.58374
-102.2	505	10861	14.3093	34.3817	-410	-5441	1.66565	-94.2847	1.33421	-44.0387	1.01875	-61.1334	-0.723759	10.7831	-2.94983	-1.41801	-5.58374
-102	505	11001	14.3102	34.9036	-358	-5448	1.66565	-93.7518	1.33421	-43.2532	1.01811	-60.8588	-0.728242	10.7721	-2.78503	-1.33866	-5.50225
-101.8	505	11133	14.312	35.3485	-318	-5449	1.66565	-93.3069	1.3306	-42.7698	1.02028	-60.4358	-0.732065	10.7611	-2.64771	-1.27256	-5.50225
-101.6	505	11262	14.3102	35.8374	-265	-5452	1.66565	-92.807	1.32572	-42.1381	1.02308	-60.1392	-0.736266	10.7721	-2.54333	-1.22233	-5.50225
-101.4	505	11408	14.3093	36.4087	-216	-5455	1.66565	-92.2467	1.32174	-41.5503	1.02461	-59.5953	-0.741174	10.7556	-2.40601	-1.15625	-5.44358
-101.2	505	11549	14.3083	36.8976	-166	-5457	1.66565	-91.7578	1.32409	-41.1218	1.02257	-59.024	-0.745375	10.7831	-2.45544	-1.18003	-5.44358
-101	505	11702	14.3051	37.5018	-110	-5457	1.66565	-91.1536	1.32698	-40.5176	1.02028	-58.3978	-0.750566	10.7721	-2.52136	-1.21175	-5.44358
-100.8	505	11876	14.3056	38.139	-52	-5457	1.66565	-90.5109	1.32861	-39.8694	1.01964	-57.7496	-0.756041	10.8051	-2.50488	-1.20382	-5.40121
-100.6	505	12043	14.3065	38.7872	12	-5459	1.66565	-89.8682	1.33331	-39.1663	1.01506	-57.1838	-0.76161	10.7941	-2.43347	-1.16946	-5.40121
-100.4	505	12233	14.3111	39.4904	83	-5459	1.66565	-89.165	1.33168	-38.4247	1.01735	-56.5521	-0.767651	10.7501	-2.43896	-1.17211	-5.40121
-100.2	505	12436	14.3102	40.2869	156	-5457	1.66565	-88.3685	1.33078	-37.6996	1.01799	-55.6732	-0.774495	10.7556	-2.50488	-1.20382	-5.38165
-100	505	12638	14.3088	41.0999	232	-5454	1.66565	-87.5555	1.33168	-36.947	1.01646	-54.8218	-0.78148	10.7666	-2.52136	-1.21175	-5.38165
-99.8	505	12856	14.3134	41.9348	313	-5451	1.66565	-86.7206	1.33638	-36.1176	1.01327	-53.9264	-0.788654	10.7172	-2.52686	-1.2144	-5.38165
-99.6	505	13093	14.3106	42.8961	405	-5444	1.66565	-85.7593	1.33801	-35.1947	1.01226	-52.8772	-0.796913	10.7666	-2.58728	-1.24348	-5.38165
