Time	R2M8WFSIMES	R2M8WFSQMES	R2M8WFSGMES	R2M8WFSPMES	R2M8WFSIASK	R2M8WFSQASK	R2M8WFSGASK	R2M8WFSPASK	R2M8WFSCRFP	R2M8WFSCRFPP	R2M8WFSCRRP	R2M8WFSCRRPP	R2M8WFSGLDE	R2M8WFSPLDE	R2M8WFSDETA2	R2M8WFSCFQE2	R2M8WFSDFQES
-102.4	3547	28310	17.9966	82.8644	4612	5742	2.31323	51.4215	1.44795	73.559	1.24514	-69.6698	0.000140149	0.0164795	9.37134	2.21377	0.00325963
-102.35	3540	28319	17.9963	82.8424	4481	6280	2.2699	55.7996	1.45451	77.58	1.2343	-74.317	0.000280299	0.0604248	9.25598	2.18603	0.00325963
-102.3	3541	28313	17.993	82.8864	4898	6290	2.53845	46.8677	1.52002	79.7278	1.21216	-75.3662	0	0.065918	10.2612	2.42835	0.00325963
-102.25	3551	28308	17.993	82.8534	4004	6148	2.36481	54.1571	1.46016	83.7708	1.28847	-78.2336	0.000210224	0.0384521	10.4755	2.48018	0.00325963
-102.2	3533	28312	17.9974	82.8809	5633	5649	2.37	47.8455	1.52448	77.0801	1.17389	-73.9545	3.50373e-05	0.0109863	10.1019	2.38985	0.00325963
-102.15	3531	28307	17.9896	82.8864	4601	6284	2.56958	50.3284	1.36666	79.2499	1.31133	-73.4491	0	0.0769043	9.81079	2.31959	0.00325963
-102.1	3547	28311	17.9988	82.8589	4792	5687	2.25006	51.8884	1.495	80.8264	1.2047	-77.124	0.000175187	0.0109863	9.62952	2.2759	0.00325963
-102.05	3547	28308	17.9959	82.8589	4613	5685	2.27661	51.795	1.46791	78.4753	1.22853	-72.8064	0.000175187	0.0109863	9.82178	2.32224	0.00325963
-102	3551	28317	17.9999	82.8699	5152	5696	2.33093	46.9061	1.49828	75.9485	1.20951	-71.7133	0.000105112	0.0109863	10.2612	2.42835	0.00325963
-101.95	3544	28309	17.9974	82.8644	4606	5982	2.33551	50.0922	1.44557	81.4966	1.24875	-74.9048	0.000140149	0.0384521	9.85474	2.33019	0.00325963
-101.9	3542	28315	17.997	82.8754	5747	6069	2.42126	47.8125	1.50304	77.0361	1.20855	-72.4109	7.00746e-05	0.0439453	10.2832	2.43366	0.00325963
-101.85	3544	28306	17.9922	82.9028	5990	5835	2.60284	46.5601	1.44081	81.0901	1.27884	-76.2396	-0.000105112	0.0549316	9.9646	2.35669	0.00325963
-101.8	3536	28313	17.9952	82.8754	5497	6365	2.42645	50.257	1.55992	78.2117	1.16546	-74.1742	7.00746e-05	0.065918	10.1349	2.39781	0.00325963
-101.75	3531	28315	17.9952	82.8809	5632	5767	2.43652	48.7079	1.49679	73.9929	1.22708	-70.675	3.50373e-05	0.0219727	9.59656	2.26797	0.00325963
-101.7	3550	28318	17.9985	82.8644	5266	5938	2.29553	49.8395	1.45063	78.4863	1.27739	-74.0094	0.000140149	0.0274658	10.0909	2.3872	0.00325963
-101.65	3525	28309	17.9915	82.9028	5563	6186	2.65442	46.0052	1.53937	74.707	1.18207	-71.9659	-0.000105112	0.065918	10.5963	2.50945	0.00325963
-101.6	3537	28311	17.9922	82.8754	4661	6164	2.47955	50.7733	1.52508	78.0194	1.19868	-74.707	7.00746e-05	0.0604248	10.2283	2.42038	0.00325963
-101.55	3531	28315	17.9955	82.8864	5215	5699	2.47314	47.1863	1.58047	80.1892	1.15391	-76.1627	0	0.0109863	10.2008	2.41374	0.00325963
-101.5	3539	28310	17.9911	82.8644	5260	6298	2.51129	51.8939	1.45331	80.4858	1.25573	-75.8496	0.000140149	0.0769043	9.9646	2.35669	0.00325963
-101.45	3534	28313	17.9952	82.8918	5685	5948	2.53693	46.3074	1.44289	82.326	1.2733	-78.0304	-3.50373e-05	0.0384521	10.0305	2.3726	0.00325963
-101.4	3559	28308	17.9959	82.8644	5334	6069	2.36633	50.6909	1.48815	76.3	1.19146	-72.4823	0.000140149	0.0384521	9.4812	2.2402	0.00325963
-101.35	3553	28316	17.997	82.8479	4261	5683	2.31049	53.0475	1.51049	75.108	1.19748	-71.7957	0.000245261	0.00549316	9.59106	2.26664	0.00325963
-101.3	3537	28312	18.001	82.8973	5402	5592	2.40295	42.9016	1.53818	71.922	1.13008	-68.2306	-7.00746e-05	0	8.62427	2.03448	0.00325963
-101.25	3532	28313	17.9955	82.8754	5335	5888	2.42737	49.043	1.47088	81.7603	1.22877	-76.4978	7.00746e-05	0.032959	8.72314	2.05816	0.00325963
-101.2	3545	28304	17.9933	82.8589	4791	6116	2.39716	51.861	1.45004	76.2231	1.25838	-71.9385	0.000175187	0.0384521	9.07471	2.14249	0.00325963
-101.15	3535	28312	17.9955	82.8864	5161	5645	2.43805	47.5104	1.43753	80.2771	1.26776	-74.9597	0	0.0274658	9.56909	2.26135	0.00325963
-101.1	3556	28310	17.9959	82.8479	4722	6473	2.27753	54.1296	1.4155	75.174	1.28004	-71.6034	0.000245261	0.0769043	9.36584	2.21245	0.00325963
-101.05	3544	28316	17.9966	82.8534	4731	6054	2.25952	53.1903	1.48815	78.1128	1.2177	-74.6686	0.000210224	0.032959	9.8053	2.31826	0.00325963
-101	3545	28314	17.9955	82.8644	5515	5895	2.35626	51.6577	1.51019	79.2828	1.21336	-75.3497	0.000140149	0.0439453	10.2557	2.42702	0.00325963
-100.95	3533	28312	17.9926	82.8754	4664	6293	2.4884	51.9598	1.51704	81.5186	1.20397	-77.7283	7.00746e-05	0.0769043	10.3271	2.44429	0.00325963
-100.9	3543	28307	17.9955	82.8369	3591	6026	2.28027	54.7833	1.50751	76.1023	1.21384	-71.7682	0.000315336	0.0274658	10.6897	2.53209	0.00325963
-100.85	3539	28314	17.9948	82.8699	4544	6348	2.41791	50.5975	1.55337	78.9752	1.18135	-75.9265	0.000105112	0.0549316	10.9753	2.60141	0.00325963
-100.8	3538	28308	17.9937	82.8644	5086	6484	2.42035	51.1963	1.53788	81.3812	1.1917	-76.1572	0.000140149	0.0878906	11.1566	2.64548	0.00325963
-100.75	3543	28315	17.9918	82.8644	5329	6129	2.47681	52.2949	1.47535	79.4202	1.24971	-74.7784	0.000140149	0.0714111	11.1292	2.6388	0.00325963
-100.7	3545	28310	17.9937	82.8644	4548	6231	2.44629	51.1414	1.48458	80.387	1.27065	-76.9043	0.000140149	0.0549316	11.3049	2.68157	0.00325963
-100.65	3533	28307	17.9926	82.8644	5337	5830	2.44629	51.1414	1.54682	79.9585	1.21529	-76.1023	0.000140149	0.0384521	11.8927	2.82497	0.00325963
-100.6	3551	28309	17.9948	82.8589	4548	6231	2.35962	52.2675	1.49351	77.3053	1.28678	-74.4708	0.000175187	0.0549316	12.3816	2.94473	0.00325963
-100.55	3533	28311	17.9933	82.8589	4372	6047	2.39716	51.861	1.52597	81.4471	1.19314	-75.976	0.000175187	0.0439453	11.4038	2.70565	0.00325963
-100.5	3555	28311	17.9955	82.8589	4251	6164	2.30347	51.1139	1.48279	82.8369	1.28485	-78.4863	0.000175187	0.0384521	11.5576	2.74314	0.00325963
